,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-07-31,1261.00000,592.00000,669.00000,92.00000,347.00000,439.00000,230.00000,-11.00000,219.00000,20.00000,199.00000,199.00000,,199.00000,307.00000,230.00000,309.00000,312.00000,0.64000,0.64000
2020-04-30,1238.00000,581.00000,657.00000,197.00000,358.00000,555.00000,102.00000,19.00000,121.00000,20.00000,101.00000,101.00000,,101.00000,178.00000,102.00000,309.00000,312.00000,0.33000,0.32000
2020-01-31,1357.00000,634.00000,723.00000,104.00000,404.00000,508.00000,215.00000,4.00000,219.00000,22.00000,197.00000,197.00000,,197.00000,294.00000,215.00000,310.00000,313.00000,0.64000,0.63000
2019-10-31,1367.00000,630.00000,737.00000,102.00000,385.00000,487.00000,250.00000,-19.00000,231.00000,37.00000,194.00000,194.00000,,194.00000,326.00000,250.00000,314.00000,318.00000,0.65000,0.63000
2019-07-31,1274.00000,582.00000,692.00000,101.00000,366.00000,467.00000,225.00000,-3.00000,222.00000,31.00000,191.00000,191.00000,,191.00000,280.00000,225.00000,312.00000,316.00000,0.61000,0.60000
2019-04-30,1238.00000,569.00000,669.00000,99.00000,354.00000,453.00000,216.00000,2.00000,218.00000,36.00000,182.00000,182.00000,,182.00000,269.00000,216.00000,317.00000,321.00000,0.57000,0.57000
2019-01-31,1284.00000,577.00000,707.00000,102.00000,355.00000,457.00000,250.00000,-2.00000,248.00000,-256.00000,504.00000,504.00000,,504.00000,304.00000,250.00000,318.00000,322.00000,1.58000,1.57000
2018-10-31,1294.00000,586.00000,708.00000,104.00000,360.00000,464.00000,244.00000,,244.00000,49.00000,195.00000,195.00000,,195.00000,300.00000,244.00000,321.00000,325.00000,0.59000,0.60000
2018-07-31,1203.00000,544.00000,659.00000,97.00000,341.00000,438.00000,221.00000,21.00000,242.00000,6.00000,236.00000,236.00000,,236.00000,274.00000,221.00000,320.00000,324.00000,0.74000,0.73000
2018-04-30,1206.00000,563.00000,643.00000,92.00000,341.00000,433.00000,210.00000,17.00000,227.00000,22.00000,205.00000,205.00000,,205.00000,260.00000,210.00000,322.00000,326.00000,0.64000,0.63000
2018-01-31,1211.00000,541.00000,670.00000,94.00000,347.00000,441.00000,229.00000,4.00000,233.00000,553.00000,-320.00000,-320.00000,,-320.00000,280.00000,229.00000,323.00000,323.00000,-0.99000,-0.99000
2017-10-31,1189.00000,552.00000,637.00000,91.00000,347.00000,438.00000,199.00000,27.00000,226.00000,49.00000,177.00000,177.00000,,177.00000,251.00000,199.00000,322.00000,326.00000,0.54000,0.54000
2017-07-31,1114.00000,518.00000,596.00000,87.00000,308.00000,395.00000,201.00000,-8.00000,193.00000,18.00000,175.00000,175.00000,,175.00000,252.00000,201.00000,321.00000,326.00000,0.55000,0.54000
2017-04-30,1102.00000,510.00000,592.00000,84.00000,307.00000,391.00000,201.00000,-10.00000,191.00000,27.00000,164.00000,164.00000,,164.00000,255.00000,201.00000,321.00000,325.00000,0.51000,0.50000
2017-01-31,1067.00000,493.00000,574.00000,79.00000,289.00000,368.00000,206.00000,-13.00000,193.00000,25.00000,168.00000,168.00000,,168.00000,261.00000,206.00000,322.00000,326.00000,0.52000,0.52000
2016-10-31,1111.00000,523.00000,588.00000,84.00000,321.00000,405.00000,183.00000,-32.00000,151.00000,25.00000,126.00000,126.00000,,126.00000,239.00000,183.00000,326.00000,329.00000,0.39000,0.38000
2016-07-31,1044.00000,502.00000,542.00000,86.00000,310.00000,396.00000,146.00000,-12.00000,134.00000,10.00000,124.00000,124.00000,,124.00000,206.00000,146.00000,325.00000,328.00000,0.38000,0.38000
2016-04-30,1019.00000,489.00000,530.00000,81.00000,318.00000,399.00000,131.00000,-14.00000,117.00000,26.00000,91.00000,91.00000,,91.00000,195.00000,131.00000,326.00000,328.00000,0.28000,0.28000
2016-01-31,1028.00000,491.00000,537.00000,78.00000,304.00000,382.00000,155.00000,-13.00000,142.00000,21.00000,121.00000,121.00000,,121.00000,221.00000,155.00000,329.00000,332.00000,0.37000,0.36000
2015-10-31,1035.00000,500.00000,535.00000,82.00000,297.00000,379.00000,156.00000,-13.00000,143.00000,3.00000,140.00000,140.00000,,140.00000,216.00000,156.00000,333.00000,335.00000,0.42000,0.42000
2015-07-31,1014.00000,501.00000,513.00000,79.00000,290.00000,369.00000,144.00000,-16.00000,128.00000,15.00000,113.00000,113.00000,-2.00000,111.00000,206.00000,144.00000,332.00000,334.00000,0.33000,0.33000
2015-04-30,963.00000,483.00000,480.00000,81.00000,292.00000,373.00000,107.00000,-11.00000,96.00000,4.00000,92.00000,92.00000,-5.00000,87.00000,170.00000,107.00000,334.00000,337.00000,0.26000,0.26000
2015-01-31,1026.00000,513.00000,513.00000,88.00000,310.00000,398.00000,115.00000,-2.00000,113.00000,20.00000,93.00000,93.00000,-30.00000,63.00000,183.00000,115.00000,336.00000,338.00000,0.19000,0.19000
2014-10-31,1805.00000,908.00000,897.00000,189.00000,534.00000,723.00000,174.00000,-89.00000,85.00000,69.00000,16.00000,16.00000,60.00000,16.00000,253.00000,174.00000,334.00000,338.00000,0.05000,0.05000
2014-07-31,1009.00000,507.00000,502.00000,86.00000,285.00000,371.00000,131.00000,-46.00000,85.00000,22.00000,63.00000,63.00000,84.00000,147.00000,221.00000,131.00000,334.00000,338.00000,0.44000,0.43000
2014-04-30,988.00000,503.00000,485.00000,87.00000,304.00000,391.00000,94.00000,-25.00000,69.00000,29.00000,40.00000,40.00000,99.00000,139.00000,191.00000,94.00000,333.00000,337.00000,0.42000,0.41000
2014-01-31,1008.00000,498.00000,510.00000,88.00000,298.00000,386.00000,124.00000,-27.00000,97.00000,-24.00000,121.00000,121.00000,74.00000,195.00000,220.00000,124.00000,333.00000,338.00000,0.59000,0.58000
2013-10-31,1718.00000,810.00000,908.00000,173.00000,450.00000,623.00000,285.00000,-31.00000,254.00000,43.00000,211.00000,211.00000,,211.00000,380.00000,285.00000,331.00000,336.00000,0.64000,0.63000
2013-07-31,1652.00000,796.00000,856.00000,171.00000,449.00000,620.00000,236.00000,-24.00000,212.00000,44.00000,168.00000,168.00000,,168.00000,327.00000,236.00000,339.00000,343.00000,0.50000,0.49000
2013-04-30,1732.00000,841.00000,891.00000,181.00000,497.00000,678.00000,213.00000,-15.00000,198.00000,32.00000,166.00000,166.00000,,166.00000,305.00000,213.00000,345.00000,349.00000,0.48000,0.48000
2013-01-31,1680.00000,800.00000,880.00000,179.00000,484.00000,663.00000,217.00000,-22.00000,195.00000,16.00000,179.00000,179.00000,,179.00000,311.00000,217.00000,347.00000,352.00000,0.52000,0.51000
2012-10-31,1767.00000,845.00000,922.00000,178.00000,466.00000,644.00000,278.00000,-22.00000,256.00000,-169.00000,425.00000,425.00000,,425.00000,372.00000,278.00000,348.00000,353.00000,1.22000,1.21000
2012-07-31,1723.00000,833.00000,890.00000,162.00000,458.00000,620.00000,270.00000,-32.00000,238.00000,-5.00000,243.00000,243.00000,,243.00000,354.00000,270.00000,348.00000,353.00000,0.70000,0.69000
2012-04-30,1733.00000,815.00000,918.00000,166.00000,452.00000,618.00000,300.00000,-7.00000,293.00000,38.00000,255.00000,255.00000,,255.00000,361.00000,300.00000,348.00000,354.00000,0.73000,0.72000
2012-01-31,1635.00000,761.00000,874.00000,162.00000,441.00000,603.00000,271.00000,-15.00000,256.00000,26.00000,230.00000,230.00000,,230.00000,333.00000,271.00000,348.00000,352.00000,0.66000,0.65000
2011-10-31,1728.00000,807.00000,921.00000,163.00000,445.00000,608.00000,313.00000,-20.00000,293.00000,4.00000,289.00000,289.00000,,289.00000,376.00000,313.00000,347.00000,355.00000,0.83000,0.83000
2011-07-31,1691.00000,799.00000,892.00000,162.00000,449.00000,611.00000,281.00000,,281.00000,-49.00000,330.00000,330.00000,,330.00000,344.00000,281.00000,348.00000,357.00000,0.95000,0.92000
2011-04-30,1677.00000,777.00000,900.00000,165.00000,469.00000,634.00000,266.00000,-6.00000,260.00000,60.00000,200.00000,200.00000,,200.00000,330.00000,266.00000,347.00000,355.00000,0.58000,0.56000
2011-01-31,1519.00000,703.00000,816.00000,159.00000,446.00000,605.00000,211.00000,-13.00000,198.00000,5.00000,193.00000,193.00000,,193.00000,274.00000,211.00000,347.00000,355.00000,0.56000,0.54000
2010-10-31,1576.00000,742.00000,834.00000,159.00000,472.00000,631.00000,203.00000,40.00000,243.00000,-49.00000,292.00000,292.00000,,292.00000,270.00000,203.00000,347.00000,353.00000,0.84000,0.83000
2010-07-31,1384.00000,659.00000,725.00000,154.00000,456.00000,610.00000,115.00000,112.00000,227.00000,22.00000,205.00000,205.00000,,205.00000,175.00000,115.00000,347.00000,352.00000,0.59000,0.58000
2010-04-30,1271.00000,560.00000,711.00000,150.00000,407.00000,557.00000,154.00000,-15.00000,139.00000,31.00000,108.00000,108.00000,,108.00000,190.00000,154.00000,348.00000,354.00000,0.31000,0.31000
2010-01-31,1213.00000,553.00000,660.00000,149.00000,417.00000,566.00000,94.00000,-11.00000,83.00000,4.00000,79.00000,79.00000,,79.00000,133.00000,94.00000,348.00000,354.00000,0.23000,0.22000
2009-10-31,1167.00000,533.00000,634.00000,150.00000,413.00000,563.00000,71.00000,8.00000,79.00000,54.00000,25.00000,25.00000,,25.00000,111.00000,71.00000,346.00000,346.00000,0.08000,0.08000
2009-07-31,1057.00000,518.00000,539.00000,153.00000,387.00000,540.00000,-1.00000,-40.00000,-41.00000,-22.00000,-19.00000,-19.00000,,-19.00000,40.00000,-1.00000,345.00000,345.00000,-0.06000,-0.06000
2009-04-30,1091.00000,561.00000,530.00000,170.00000,407.00000,577.00000,-47.00000,-11.00000,-58.00000,43.00000,-101.00000,-101.00000,,-101.00000,-7.00000,-47.00000,344.00000,344.00000,-0.29000,-0.29000
2009-01-31,1166.00000,577.00000,589.00000,169.00000,396.00000,565.00000,24.00000,3.00000,27.00000,-37.00000,64.00000,64.00000,,64.00000,65.00000,24.00000,351.00000,352.00000,0.18000,0.18000
