,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2012-09-30,235.44400,68.35000,167.09400,,62.97300,83.56500,83.52900,-7.93500,75.59400,27.32000,48.27400,48.27400,,48.27400,104.85900,83.52900,122.26100,123.45000,0.39000,0.39000
2012-06-30,238.56500,73.24300,165.32200,,57.60200,78.20100,87.12100,-29.86000,57.26100,19.71500,37.54600,37.54600,,37.54600,127.67800,87.12100,122.03000,123.29500,0.31000,0.30000
2012-03-31,229.05200,72.29100,156.76100,,55.43600,75.78200,80.97900,-12.74000,68.23900,24.27300,43.96600,43.96600,,43.96600,102.85100,80.97900,121.75400,123.11300,0.36000,0.35000
2011-12-31,226.13400,69.12100,157.01300,,54.50900,75.38000,81.63300,-11.50500,70.12800,25.64200,44.48600,44.48600,,45.72100,104.00000,81.63300,120.71700,122.27600,0.36000,0.37000
2011-09-30,225.02600,68.96800,156.05800,,53.72400,73.81300,82.24500,-11.94600,70.29900,20.51200,49.78700,49.78700,,49.30400,104.84400,82.24500,120.83100,122.30300,0.41000,0.40000
2011-06-30,226.48300,68.84000,157.64300,,53.32100,74.95200,82.69100,-13.04900,69.64200,23.98200,45.66000,45.66000,,45.22700,105.79300,82.69100,120.59200,122.23500,0.38000,0.37000
2011-03-31,223.29800,70.21800,153.08000,,51.41800,77.65100,75.42900,-22.08500,53.34400,19.82300,33.52100,33.52100,,33.20200,99.41800,75.42900,120.28200,122.01300,0.28000,0.27000
2010-12-31,72.52400,20.98600,51.53800,,17.48100,24.86900,26.66900,-6.11300,20.55600,6.73200,13.82400,13.82400,,13.67900,-9.78200,26.66900,119.94300,121.80300,0.11000,0.11000
2010-11-30,,,,,,,,,,,,,,,,,,,,0.00000
2010-08-31,202.73300,69.74100,132.99200,,63.30600,91.54300,41.44900,-20.82500,20.62400,10.30500,10.31900,10.31900,,10.20100,66.47800,41.44900,118.33900,120.34100,0.09000,0.08000
2010-05-31,125.17000,30.46300,94.70700,,40.17700,48.01000,46.69700,-8.74600,37.95100,13.88400,24.06700,24.06700,,23.73000,58.06100,46.69700,105.34500,106.00300,0.23000,0.22000
2010-02-28,121.68000,29.29100,92.38900,,37.46100,45.13200,47.25700,-3.42000,43.83700,16.31900,27.51800,27.51800,,27.06500,55.32600,47.25700,105.23500,105.84400,0.26000,0.26000
2009-11-30,,,,,,,,,,,,,,,,,,,,0.00000
2009-08-31,108.86800,28.24700,80.62100,,33.52500,42.82300,37.79800,-4.08700,33.71100,12.78700,20.92400,20.92400,,20.32100,47.63900,37.79800,100.40200,100.83300,0.20000,0.20000
2009-05-31,109.37500,29.26900,80.10600,,34.05200,43.45200,36.65400,-4.68200,31.97200,12.35400,19.61800,19.61800,,19.04900,46.30800,36.65400,100.35900,100.37100,0.19000,0.19000
2009-02-28,105.91500,28.93500,76.98000,,34.71600,44.19600,32.78400,-6.39900,26.38500,9.66100,16.72400,16.72400,,16.22800,42.66400,32.78400,100.28600,100.28600,0.16000,0.16000
