,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,661.39010,328.08310,333.30700,190.35700,,208.22890,125.07810,2.65300,127.73100,39.49800,88.23300,88.23300,88.23300,142.95010,125.07800,492.30000,492.41300,0.18000,0.18000
2022-09-30,729.70400,348.15800,381.54600,213.58100,,237.86300,143.68300,1.13400,144.81700,37.19500,107.62200,107.62200,107.62200,167.96500,143.68300,492.31600,492.43000,0.22000,0.22000
2022-06-30,714.04900,336.78000,377.26900,219.98700,,244.31200,132.95700,1.03100,133.98800,33.68900,100.29900,100.29900,100.29900,157.28200,132.95700,492.32700,492.44000,0.20000,0.20000
2022-03-31,590.68000,295.37800,295.30200,178.78500,,203.63200,91.67000,0.71100,92.38100,19.93600,72.44500,72.44500,72.44500,116.51700,91.67000,492.21300,492.32500,0.15000,0.15000
2021-12-31,600.34310,297.72890,302.61410,187.53800,,203.57710,99.03710,2.58500,101.62200,30.40700,71.21500,71.21500,71.21500,115.07610,99.03710,492.05400,492.05400,0.14000,0.14000
2021-09-30,650.19900,305.47400,344.72500,194.26100,,217.87800,126.84700,0.22500,127.07200,33.21900,93.85300,93.85300,93.85300,150.46400,126.84700,492.06900,492.06900,0.19000,0.19000
2021-06-30,638.20400,297.86200,340.34200,183.48200,,206.78800,133.55400,0.38500,133.93900,35.08500,98.85400,98.85400,98.85400,156.86000,133.55400,491.99900,491.99900,0.20000,0.20000
2021-03-31,535.55400,261.55200,274.00200,162.20800,,185.80400,88.19800,31.65400,119.85200,27.20900,92.64300,92.64300,92.64300,111.79400,88.19800,492.00300,492.00300,0.19000,0.19000
2020-12-31,536.29200,266.34410,269.94790,160.08800,,166.80200,103.14580,-8.25200,94.89400,26.34300,68.55100,68.55100,68.55100,116.55080,103.14590,491.60400,491.60400,0.14000,0.14000
2020-09-30,583.69800,275.47400,308.22400,168.00600,-6.69100,197.10100,111.12300,-2.22100,108.90200,29.32300,79.57900,79.57900,79.57900,133.52700,111.12300,491.63100,491.63100,0.16000,0.16000
2020-06-30,553.32900,255.62200,297.70700,171.25300,,193.17800,104.52900,-1.00900,103.52000,28.16200,75.35800,75.35800,75.35800,126.45400,104.52900,491.64500,491.64500,0.15000,0.15000
2020-03-31,487.90100,251.15200,236.74900,157.86200,,179.45900,57.29000,-1.89000,55.40000,12.13200,43.26800,43.26800,43.26800,78.88700,57.29000,491.52400,491.52400,0.09000,0.09000
2019-12-31,505.98500,254.28400,251.70100,154.79500,,127.50300,124.19800,-52.18900,72.00900,21.24400,50.76500,50.76500,50.76500,146.80400,124.19810,491.21600,491.21600,0.09670,0.09670
2019-09-30,556.46600,268.71800,287.74800,167.16800,,238.75600,48.99200,-2.85300,46.13900,2.07800,44.06100,44.06100,44.06100,70.68200,48.99200,491.18850,491.18850,0.08670,0.08670
2019-06-30,523.95700,253.33300,270.62400,161.88600,,182.01800,88.60600,-1.64700,86.95900,22.66400,64.29500,64.29500,64.29500,108.73800,88.60600,491.25900,491.25900,0.13330,0.13330
2019-03-31,429.06900,217.25800,211.81100,139.53000,,156.21300,55.59800,0.45500,56.05300,11.82700,44.22600,44.22600,44.22600,72.28100,55.59800,491.25900,491.25900,0.09330,0.09330
2018-12-31,444.62290,221.23500,223.38790,135.76000,,152.40290,70.98500,0.48700,71.47200,20.50400,50.96800,50.96800,50.96800,85.51100,70.98500,490.93600,490.93600,0.10330,0.10330
2018-09-30,487.73900,236.28700,251.45200,145.07200,,161.93900,89.51300,0.37700,89.89000,23.26200,66.62800,66.62800,66.62800,106.38000,89.51300,490.98150,490.98150,0.13330,0.13330
2018-06-30,480.46100,230.77200,249.68900,143.37900,,159.74500,89.94400,0.23300,90.17700,24.63500,65.54200,65.54200,65.54200,106.31000,89.94400,490.92300,490.92300,0.13330,0.13330
2018-03-31,408.74200,206.14300,202.59900,126.48700,,143.40300,59.19600,-0.00200,59.19400,10.66900,48.52500,48.52500,48.52500,76.11200,59.19600,490.86600,490.86600,0.10000,0.10000
2017-12-31,414.71300,207.51900,207.19400,123.68000,,138.62910,68.56490,-0.02100,68.54400,34.80900,33.73500,33.73500,33.73500,82.46790,68.56500,490.47300,490.47300,0.06890,0.06890
2017-09-30,450.44200,218.78100,231.66100,134.93200,,149.24500,82.41600,0.14500,82.56100,31.13100,51.43000,51.43000,51.43000,96.72900,82.41600,490.47300,490.47300,0.10670,0.10670
2017-06-30,433.55500,204.48000,229.07500,129.66700,,143.21400,85.86100,0.27800,86.13900,32.45000,53.68900,53.68900,53.68900,99.40700,85.86100,490.50450,490.50450,0.11110,0.11110
2017-03-31,375.24700,189.16300,186.08400,115.15400,,128.92500,57.15900,0.09900,57.25800,16.98800,40.27000,40.27000,40.27000,70.93000,57.15900,490.43470,490.43470,0.08000,0.08000
2016-12-31,385.61400,192.99500,192.61900,126.32100,,140.15010,52.46900,0.06100,52.53000,14.52300,38.00700,38.00700,38.00700,65.29000,52.46900,491.04900,491.04900,0.07330,0.07330
2016-09-30,423.99400,205.60800,218.38600,125.40700,,138.49000,79.89600,0.07000,79.96600,30.31500,49.65100,49.65100,49.65100,92.97900,79.89600,490.58780,490.58780,0.10220,0.10220
2016-06-30,411.13300,195.94300,215.19000,126.54500,,138.89500,76.29500,0.66700,76.96200,29.17900,47.78300,47.78300,47.78300,88.64500,76.29500,491.48320,491.48320,0.09780,0.09780
2016-03-31,352.73600,177.80200,174.93400,112.25500,,123.89500,51.03900,0.13900,51.17800,19.25000,31.92800,31.92800,31.92800,62.67900,51.03900,492.04350,492.04350,0.06670,0.06670
2015-12-31,362.50010,182.23500,180.26500,117.60100,,128.94100,51.32400,0.47500,51.79900,20.05000,31.74900,31.74900,31.74900,60.28100,51.32400,491.81170,491.81170,0.06220,0.06220
2015-09-30,399.74600,195.48900,204.25700,121.94400,,133.10000,71.15700,1.27600,72.43300,27.38700,45.04600,45.04600,45.04600,82.31300,71.15700,491.83650,491.83650,0.09330,0.09330
2015-06-30,392.15000,190.20900,201.94100,118.62200,,129.86700,72.07400,0.26000,72.33400,27.26100,45.07300,45.07300,45.07300,83.31900,72.07400,491.87930,491.87930,0.09330,0.09330
2015-03-31,330.90900,168.04300,162.86600,105.57500,,116.35600,46.51000,0.10200,46.61200,16.33100,30.28100,30.28100,30.28100,57.29100,46.51000,491.71730,491.71730,0.06220,0.06220
2014-12-31,343.95100,174.97900,168.97200,111.35700,,122.60700,46.36510,0.17000,46.53500,16.61800,29.91700,29.91700,29.91700,56.38310,46.36510,492.06380,492.06380,0.05780,0.05780
2014-09-30,384.87000,188.81000,196.06000,118.76500,,130.20200,65.85800,0.06200,65.92000,24.79900,41.12100,41.12100,41.12100,77.29500,65.85800,492.07500,492.07500,0.08440,0.08440
2014-06-30,369.35700,182.64200,186.71500,110.75200,,121.36000,65.35500,0.31600,65.67100,24.81100,40.86000,40.86000,40.86000,75.96300,65.35500,492.32930,492.32930,0.08440,0.08440
2014-03-31,313.38800,161.30800,152.08000,100.83200,,111.04600,41.03400,0.32400,41.35800,15.59200,25.76600,25.76600,25.76600,51.24800,41.03400,492.71850,492.71850,0.05330,0.05330
2013-12-31,324.70700,167.35700,157.35010,106.60800,,116.44100,40.90900,0.27700,41.18600,13.22900,27.95700,27.95700,27.95700,50.47500,40.90910,493.02220,493.02220,0.05330,0.05330
2013-09-30,362.15500,181.13500,181.02000,113.02800,,123.10400,57.91600,0.10100,58.01700,21.81700,36.20000,36.20000,36.20000,67.99200,57.91600,492.77370,492.77370,0.07410,0.07410
2013-06-30,350.79800,174.36100,176.43700,109.51800,,119.28600,57.15100,0.12700,57.27800,21.28400,35.99400,35.99400,35.99400,66.91900,57.15100,493.45880,493.45880,0.07410,0.07410
2013-03-31,299.71400,155.60600,144.10800,99.13400,,109.02800,35.08000,0.04500,35.12500,11.94600,23.17900,23.17900,23.17900,44.97400,35.08000,493.55330,493.55330,0.04740,0.04740
2012-12-31,306.39310,163.02500,143.36810,98.07600,,108.88600,34.48210,0.54400,35.02600,12.11200,22.91400,22.91400,22.91400,43.71110,34.48200,493.75910,493.78270,0.04440,0.04440
2012-09-30,340.17900,170.47800,169.70100,108.52000,,117.98500,51.71600,-0.01900,51.69700,19.48600,32.21100,32.21100,32.21100,61.18100,51.71600,492.94920,492.95590,0.06520,0.06520
2012-06-30,334.87200,165.99300,168.87900,106.06800,,115.68100,53.19800,-0.02000,53.17800,20.05100,33.12700,33.12700,33.12700,62.81100,53.19800,494.15740,494.19450,0.06810,0.06810
2012-03-31,289.46500,148.08200,141.38300,94.82400,,104.59100,36.79200,-0.05100,36.74100,13.66100,23.08000,23.08000,23.08000,46.55900,36.79200,495.10240,495.15980,0.04740,0.04740
2011-12-31,289.05600,151.20200,137.85400,93.05900,,102.73690,35.11710,-0.46400,34.65300,13.05800,21.59500,21.59500,21.59500,44.79510,35.11710,495.72680,495.94270,0.04440,0.04440
2011-09-30,323.92900,165.09700,158.83200,102.39600,,111.73300,47.09900,-0.07900,47.02000,17.60500,29.41500,29.41500,29.41500,56.43600,47.09900,494.60290,494.80540,0.05930,0.05930
2011-06-30,320.43600,159.64500,160.79100,101.75700,,111.04500,49.74600,-0.17800,49.56800,18.50700,31.06100,31.06100,31.06100,59.03400,49.74600,496.95180,497.18470,0.06220,0.06220
