,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-10-31,1537.30000,760.00000,777.30000,448.10000,207.80000,,671.50000,105.80000,-40.50000,65.30000,52.00000,13.30000,13.30000,,13.30000,460.50000,105.80000,852.60000,858.40000,0.02000,0.02000
2022-07-31,1516.90000,730.90000,786.00000,449.00000,211.70000,-85.00000,746.90000,39.10010,-35.30000,3.80000,-0.50000,4.30000,4.30000,,4.30000,394.10010,39.10010,850.90000,857.90000,0.01000,0.01000
2022-04-30,1446.90000,696.00000,750.90000,444.10000,235.70000,,681.10000,69.80010,-30.60000,39.20000,204.90000,-165.70000,-165.70000,,-165.70000,427.30000,69.80010,848.00000,848.00000,-0.20000,-0.20000
2022-01-31,1342.98300,656.55800,686.42470,399.30600,251.14500,,651.69200,34.73220,-32.62700,2.10500,-4.06100,6.16600,6.16600,,6.16600,430.57320,34.73230,796.85500,796.85500,0.02000,0.02000
2021-10-31,1211.20000,623.40000,587.79990,371.90000,243.40000,,621.20000,-33.40020,-34.20000,-67.60000,-5.00000,-62.60000,-62.60000,,-62.60000,338.99980,-33.40020,828.60000,828.60000,-0.08000,-0.08000
2021-07-31,1075.90000,704.10000,371.80000,367.00000,259.20000,,638.50000,-266.70010,-35.30000,-302.00000,-25.60000,-276.40000,-276.40000,,-276.40000,232.09990,-266.70010,821.10000,821.10000,-0.34000,-0.34000
2021-04-30,832.30000,414.10000,418.20000,286.10000,201.50000,,500.50000,-82.30010,-33.70000,-116.00000,-27.80000,-88.20000,-88.20000,,-88.20000,111.80000,-82.30010,693.40000,693.40000,-0.13000,-0.13000
2021-01-31,797.81880,376.68700,421.13180,260.38000,116.91800,,422.86820,-1.73630,-21.10400,-22.84000,-39.37600,16.53600,16.53600,,16.53600,162.74470,-1.73630,668.77200,668.77200,0.03000,0.03000
2020-10-31,750.14300,369.08300,381.06000,255.63700,115.50100,,390.45000,-9.39000,-15.15900,-24.54900,-1.64100,-22.90800,-22.90800,,-22.90800,151.09410,-9.39000,670.48700,670.48700,-0.03000,-0.03000
2020-07-31,727.29700,368.04100,359.25600,277.13900,112.79400,,510.52300,-151.26700,-15.49800,-166.76500,-8.87200,-157.89300,-157.89300,,-157.89300,11.91700,-151.26700,667.57400,667.57400,-0.24000,-0.24000
2020-04-30,693.64100,366.73900,326.90200,279.58400,122.02700,,422.89800,-95.99600,-12.01800,-108.01400,5.01900,-113.03300,-113.03300,,-113.03300,84.69300,-95.99600,663.54700,663.54700,-0.17000,-0.17000
2020-01-31,717.67090,412.92690,304.74400,279.38900,121.59200,,419.23900,-114.49500,1102.90200,988.40700,-784.26600,1772.67300,1772.67300,,1772.67300,103.38900,-114.49490,664.70900,676.09400,2.66000,2.62000
2019-10-31,662.47000,322.40300,340.06700,267.78100,118.99300,,401.57600,-61.50900,-19.46000,-80.96900,1.53200,-82.50100,-82.50100,,-82.50100,70.64900,-61.50900,668.17800,668.17800,-0.12000,-0.12000
2019-07-31,656.56800,305.86600,350.70200,266.35400,113.99000,,396.93000,-46.22800,-21.65100,-67.87900,-10.54800,-57.33100,-57.33100,,-57.33100,72.66500,-46.22800,663.60300,663.60300,-0.09000,-0.09000
2019-04-30,662.45200,301.02400,361.42800,266.86700,110.00500,,382.55400,-21.12600,-20.05100,-41.17700,7.27300,-48.45000,-48.45000,,-48.45000,97.26800,-21.12600,658.96300,658.96300,-0.07000,-0.07000
