,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-06-30,191.66500,63.40500,128.26000,16.26000,68.73700,84.99700,43.26300,-20.47800,22.78500,6.32600,16.45900,16.45900,16.45900,63.18200,43.26300,151.12400,155.56800,0.11000,0.10500
2019-03-31,184.86100,60.25100,124.61000,15.55200,64.96800,80.52000,44.09000,5.78700,49.87700,5.22300,44.65400,44.65400,44.65400,63.41200,44.09000,151.08800,155.44400,0.29500,0.28750
2018-12-31,174.51000,61.49200,113.01800,15.81200,63.60300,79.41500,33.60300,-11.83600,21.76700,4.21100,17.55600,17.55600,17.55600,53.48100,33.60300,151.06400,154.99200,0.11500,0.11250
2018-09-30,162.97000,55.36700,107.60300,14.78900,67.05100,81.84000,25.76300,-8.17700,17.58600,0.18300,17.40300,17.40300,17.40300,44.81500,25.76300,150.78800,155.25200,0.11500,0.11250
2018-06-30,180.25390,58.07400,122.17990,13.97800,65.28700,79.26500,42.91500,13.35700,56.27200,14.57000,41.70200,41.70200,41.70200,60.06690,42.91500,149.90400,152.22000,0.27750,0.27000
2018-03-31,163.97300,53.71200,110.26100,13.89200,53.28500,67.17700,43.08400,-18.10200,24.98200,5.24400,19.73800,19.73800,19.73800,59.35700,43.08400,150.01200,152.56800,0.13250,0.13000
2017-12-31,154.15300,52.31900,101.83400,13.91100,63.77500,77.68600,24.14800,-2.41700,21.73100,-27.11600,48.84700,48.84700,48.84700,39.76300,24.14800,149.79600,151.70400,0.32500,0.32250
2017-09-30,144.61300,46.74500,97.86800,13.54800,58.28900,71.83700,26.03100,-3.06400,22.96700,7.10400,15.86300,15.86300,15.86300,41.45400,26.03100,149.50400,150.82000,0.10500,0.10500
2017-06-30,156.57800,54.20700,102.37100,13.69700,48.62900,62.32600,40.04500,-2.19800,37.84700,10.23800,27.60900,27.60900,27.60900,54.79300,40.04500,149.25200,150.00000,0.18500,0.18500
2017-03-31,144.03700,47.35500,96.68200,13.77100,49.40900,63.18000,33.50200,-2.36100,31.14100,8.97400,22.16700,22.16700,22.16700,49.54000,33.50200,149.28000,149.97600,0.14750,0.14750
2016-12-31,131.80700,43.66400,88.14300,13.28100,56.98100,70.26200,17.88100,-2.69300,15.18800,7.72100,7.46700,7.46700,7.46700,33.48700,17.88100,149.23200,149.91200,0.05000,0.05000
2016-09-30,130.58100,43.23600,87.34500,12.76500,45.42400,58.18900,29.15600,-1.37100,27.78500,8.94200,18.84300,18.84300,18.84300,42.80000,29.15600,149.12400,149.89200,0.12750,0.12500
2016-06-30,134.76200,45.07000,89.69200,11.64300,38.03700,49.68000,40.01200,-2.24200,37.77000,12.14400,25.62600,25.62600,25.62700,50.67300,40.01200,148.77600,149.30400,0.17250,0.17250
2016-03-31,130.97300,40.98400,89.98900,11.24500,35.21700,46.46200,43.52700,-1.03700,42.49000,12.19900,30.29100,30.29100,30.29100,54.35500,43.52700,148.78400,149.19600,0.20250,0.20250
2015-12-31,120.90700,39.32000,81.58700,10.97700,34.58500,45.56200,36.02500,-0.65100,35.37400,9.52300,25.85100,25.85100,25.85100,46.61500,36.02500,148.75600,149.20400,0.17500,0.17250
2015-09-30,112.38100,36.99000,75.39100,11.32200,33.04000,44.36200,31.02900,0.81800,31.84700,9.13900,22.70800,22.70800,22.70700,41.71400,31.02900,148.67600,149.26000,0.15250,0.15250
2015-06-30,117.66300,38.57500,79.08800,10.81300,30.47400,41.28700,37.80100,0.44100,38.24200,11.91300,26.32900,26.32900,26.32900,47.30000,37.80100,148.38400,148.92400,0.17500,0.17750
2015-03-31,114.15800,34.77800,79.38000,10.86500,29.08900,39.95400,39.42600,-0.66700,38.75900,14.46900,24.29000,24.29000,24.29000,48.69900,39.42600,148.55200,149.07600,0.16250,0.16250
2014-12-31,111.94800,36.20500,75.74300,10.02600,31.13700,41.16300,34.58000,7.98300,42.56300,9.35400,33.20900,33.20900,33.20900,44.47500,34.58000,148.34000,148.84400,0.22500,0.22250
2014-09-30,108.47700,35.41100,73.06600,9.14900,28.70100,37.85000,35.21600,-0.61800,34.59800,10.69100,23.90700,23.90700,23.90700,43.77500,35.21600,148.02800,148.59200,0.16250,0.16000
2014-06-30,92.52300,28.93000,63.59300,7.64400,17.10300,24.74700,38.84600,0.60500,39.45100,12.62700,26.82400,26.82400,26.82400,44.15700,38.84600,147.56000,148.02000,0.18250,0.18250
2014-03-31,95.55500,27.44400,68.11100,7.67600,14.66600,22.34200,45.76900,0.30000,46.06900,14.42800,31.64100,31.64100,31.64100,50.68700,45.76900,147.64400,148.21200,0.21500,0.21250
2013-12-31,84.01700,25.42400,58.59300,7.92300,14.92600,22.84900,35.74400,0.47400,36.21800,11.16300,25.05500,25.05500,25.05500,40.60000,35.74400,147.52800,148.06000,0.17000,0.17000
2013-09-30,85.66800,24.55400,61.11400,7.70200,14.02100,21.72300,39.39100,0.26300,39.65400,12.22600,27.42800,27.42800,27.42800,43.48100,39.39100,147.36800,147.71200,0.18500,0.18500
2013-06-30,79.47500,20.35800,59.11700,7.18300,12.11800,19.30100,39.81600,0.94800,40.76400,12.35300,28.41100,28.41100,28.41100,42.85800,39.81600,147.34400,147.60000,0.19250,0.19000
2013-03-31,80.99200,19.84500,61.14700,7.21900,9.98200,17.20100,43.94600,0.52000,44.46600,11.34800,33.11800,33.11800,33.11800,46.94700,43.94600,147.36800,147.63200,0.22500,0.22500
2012-12-31,75.08300,19.82000,55.26300,7.40300,10.95600,18.35900,36.90400,0.54200,37.44600,12.08200,25.36400,25.36400,25.36400,40.07700,36.90400,147.33600,147.60000,0.17250,0.17250
2012-09-30,75.02500,19.44200,55.58300,7.45200,10.32800,17.78000,37.80300,0.18300,37.98600,12.31800,25.66800,25.66800,25.66800,40.90800,37.80300,147.31200,147.58000,0.17500,0.17500
2012-06-30,78.68100,19.81700,58.86400,7.28600,10.36000,17.64600,41.21800,-0.60100,40.61700,13.37600,27.24100,27.24100,27.24100,44.31900,41.21800,147.75600,148.02400,0.18500,0.18500
2012-03-31,83.62100,20.23800,63.38300,7.12200,9.89900,17.02100,46.36200,-3.15700,43.20500,11.44900,31.75600,31.75600,31.75600,49.41400,46.36200,147.45600,147.72000,0.21500,0.21500
2011-12-31,74.66200,19.49200,55.17000,6.83700,10.65100,17.48800,37.68200,0.19100,37.87300,12.06000,25.81300,25.81300,25.81300,40.86100,37.68200,147.86400,148.11200,0.17500,0.17500
2011-09-30,77.59600,19.20900,58.38700,6.66700,10.77300,17.44000,40.94700,-0.44700,40.50000,12.97900,27.52100,27.52100,27.52100,44.08200,40.94700,148.38000,148.68000,0.18500,0.18500
2011-06-30,78.03800,18.40700,59.63100,6.46600,10.56200,17.02800,42.60300,0.36800,42.97100,14.64000,28.33100,28.33100,28.33100,45.36100,42.60300,148.39200,148.68800,0.19000,0.19000
2011-03-31,76.27100,15.94100,60.33000,6.29700,9.29500,15.59200,44.73800,0.64600,45.38400,14.32000,31.06400,31.06400,31.06400,46.62200,44.73800,148.47600,148.77600,0.21000,0.21000
2010-12-31,67.70800,15.32700,52.38100,6.60300,8.42700,15.03000,37.35100,0.32200,37.67300,11.13900,26.53400,26.53400,26.53400,39.40100,37.35100,148.37200,148.62400,0.18000,0.17750
2010-09-30,67.94500,15.35000,52.59500,6.61900,7.61300,14.23200,38.36300,0.59000,38.95300,12.58000,26.37300,26.37300,26.37300,40.37100,38.36300,148.16000,148.42800,0.17750,0.17750
2010-06-30,66.71400,14.26900,52.44500,6.25100,7.98900,13.52000,38.92500,-0.32400,38.60100,12.70600,25.89500,25.89500,25.89500,40.98800,38.92500,149.02000,149.38800,0.17500,0.17250
2010-03-31,70.27800,14.39900,55.87900,6.32500,7.66600,14.23100,41.64800,-0.20900,41.43900,9.05100,32.38800,32.38800,32.38800,43.65000,41.64800,149.16800,149.52000,0.21750,0.21750
2009-12-31,65.52100,13.32900,52.19200,6.39100,9.00700,15.63800,36.55400,0.14500,36.69900,11.97800,24.72100,24.72100,24.72100,38.61400,36.55400,149.00800,149.41200,0.16500,0.16500
2009-09-30,66.53400,12.90100,53.63300,6.15400,8.03800,14.43200,39.20100,0.50600,39.70700,12.93500,26.77200,26.77200,26.77200,41.20600,39.20100,148.98000,149.35600,0.18000,0.18000
2009-06-30,64.89000,15.09100,49.79900,5.99900,8.08500,13.36400,36.43500,0.98900,37.42400,12.03800,25.38600,25.38600,25.38600,38.40000,36.43500,151.20800,151.60000,0.17000,0.17000
2009-03-31,67.86600,14.31600,53.55000,5.80900,7.06100,13.11000,40.44000,0.40100,40.84100,13.20000,27.64100,27.64100,27.64100,42.36600,40.44000,149.70800,149.99600,0.18500,0.18500
