,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-06-30,13101.00000,6663.00000,6438.00000,2101.00000,2676.00000,3762.00000,200.00000,3962.00000,1323.00000,2639.00000,2639.00000,,2483.00000,4337.00000,3762.00000,1696.00000,1711.00000,1.46000,1.45000
2015-03-31,12461.00000,6690.00000,5771.00000,2081.00000,2665.00000,3106.00000,214.00000,3320.00000,1092.00000,2228.00000,2228.00000,,2108.00000,3690.00000,3106.00000,1699.00000,1715.00000,1.24000,1.23000
2014-12-31,13391.00000,7656.00000,5735.00000,1935.00000,2527.00000,3208.00000,154.00000,3362.00000,1118.00000,2244.00000,2244.00000,,2182.00000,3800.00000,3208.00000,1700.00000,1717.00000,1.28000,1.27000
2014-09-30,12389.00000,9993.00000,2396.00000,2384.00000,73.00000,2323.00000,138.00000,2461.00000,836.00000,1625.00000,1625.00000,,1499.00000,2913.00000,2323.00000,1716.00000,1734.00000,0.87000,0.86000
2014-06-30,12466.00000,6364.00000,6102.00000,2047.00000,2604.00000,3498.00000,172.00000,3670.00000,1251.00000,2419.00000,2419.00000,,2245.00000,4055.00000,3498.00000,1732.00000,1748.00000,1.30000,1.28000
2014-03-31,11649.00000,5972.00000,5677.00000,2116.00000,2744.00000,2933.00000,242.00000,3175.00000,1119.00000,2056.00000,2056.00000,,1917.00000,3513.00000,2933.00000,1750.00000,1770.00000,1.10000,1.08000
2013-12-31,12309.00000,7065.00000,5244.00000,2018.00000,2598.00000,2646.00000,294.00000,2940.00000,1036.00000,1904.00000,1904.00000,,1840.00000,3207.00000,2646.00000,1762.00000,1784.00000,1.04000,1.03000
2013-09-30,11568.00000,9409.00000,2159.00000,,93.00000,2066.00000,158.00000,2224.00000,681.00000,1543.00000,1543.00000,,1394.00000,2625.00000,2066.00000,1786.00000,1805.00000,0.78000,0.77000
2013-06-30,11578.00000,8574.00000,3004.00000,,60.00000,2944.00000,149.00000,3093.00000,1059.00000,2034.00000,2034.00000,,1847.00000,3513.00000,2944.00000,1802.00000,1821.00000,1.02000,1.01000
2013-03-31,10554.00000,8359.00000,2195.00000,,61.00000,2134.00000,141.00000,2275.00000,654.00000,1621.00000,1621.00000,,1513.00000,2684.00000,2134.00000,1804.00000,1825.00000,0.84000,0.83000
2012-12-31,11341.00000,9249.00000,2092.00000,,0.00000,2092.00000,-64.00000,2028.00000,590.00000,1438.00000,1438.00000,,1382.00000,2606.00000,2092.00000,1777.00000,1800.00000,0.78000,0.77000
2012-09-30,10782.00000,8758.00000,2024.00000,,49.00000,1975.00000,139.00000,2114.00000,724.00000,1390.00000,1390.00000,,1244.00000,2467.00000,1975.00000,1793.00000,1817.00000,0.69000,0.68000
2012-06-30,11088.00000,8128.00000,2960.00000,,7.00000,2953.00000,76.00000,3029.00000,993.00000,2036.00000,2036.00000,,1831.00000,3475.00000,2953.00000,1791.00000,1812.00000,1.02000,1.01000
2012-03-31,9629.00000,7942.00000,1687.00000,,38.00000,1649.00000,227.00000,1876.00000,650.00000,1226.00000,1226.00000,,1143.00000,2137.00000,1649.00000,1793.00000,1818.00000,0.64000,0.63000
2011-12-31,10779.00000,8587.00000,2192.00000,,6.00000,2186.00000,55.00000,2241.00000,720.00000,1521.00000,1521.00000,,1464.00000,2671.00000,2186.00000,1798.00000,1824.00000,0.81000,0.80000
2011-09-30,10425.00000,8558.00000,1867.00000,,9.00000,1858.00000,45.00000,1903.00000,652.00000,1251.00000,1251.00000,,1087.00000,2320.00000,1858.00000,1878.00000,1909.00000,0.59000,0.58000
2011-06-30,10675.00000,8229.00000,2446.00000,,34.00000,2412.00000,96.00000,2508.00000,845.00000,1663.00000,1663.00000,,1476.00000,2888.00000,2412.00000,1883.00000,1912.00000,0.78000,0.77000
2011-03-31,9077.00000,7549.00000,1528.00000,,0.00000,1528.00000,40.00000,1568.00000,558.00000,1010.00000,1010.00000,,942.00000,1984.00000,1528.00000,1899.00000,1934.00000,0.50000,0.49000
2010-12-31,10716.00000,8776.00000,1940.00000,,12.00000,1928.00000,136.00000,2064.00000,730.00000,1334.00000,1334.00000,,1302.00000,2375.00000,1928.00000,1891.00000,1927.00000,0.69000,0.68000
2010-09-30,9742.00000,8221.00000,1521.00000,,58.00000,1463.00000,-29.00000,1434.00000,468.00000,966.00000,966.00000,,835.00000,1897.00000,1463.00000,1915.00000,1948.00000,0.45000,0.44000
2010-06-30,10002.00000,7723.00000,2279.00000,,36.00000,2243.00000,93.00000,2336.00000,831.00000,1505.00000,1505.00000,,1331.00000,2675.00000,2243.00000,1945.00000,1978.00000,0.68000,0.67000
2010-03-31,8580.00000,7068.00000,1512.00000,,71.00000,1441.00000,94.00000,1535.00000,537.00000,998.00000,998.00000,,953.00000,1865.00000,1441.00000,1940.00000,1973.00000,0.49000,0.48000
2009-12-31,9739.00000,8325.00000,1414.00000,,105.00000,1309.00000,13.00000,1322.00000,478.00000,844.00000,844.00000,,844.00000,1732.00000,1309.00000,1867.00000,1903.00000,0.45000,0.44000
2009-09-30,9867.00000,8272.00000,1595.00000,,166.00000,1429.00000,232.00000,1661.00000,587.00000,1074.00000,1074.00000,,895.00000,1854.00000,1429.00000,1856.00000,1875.00000,0.48000,0.47000
2009-06-30,8596.00000,6998.00000,1598.00000,,21.00000,1577.00000,80.00000,1657.00000,626.00000,1031.00000,1031.00000,,954.00000,1981.00000,1577.00000,1857.00000,1874.00000,0.51000,0.51000
2009-03-31,8087.00000,6800.00000,1287.00000,,305.00000,982.00000,19.00000,1001.00000,348.00000,653.00000,653.00000,,613.00000,1388.00000,982.00000,1855.00000,1868.00000,0.33000,0.33000
