,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4476.00000,2935.00000,1541.00000,705.00000,1.00000,1079.00000,462.00000,-168.00000,294.00000,29.00000,265.00000,265.00000,,265.00000,853.00000,462.00000,195.00000,196.00000,1.31000,1.31000
2022-09-30,5251.00000,3617.00000,1634.00000,719.00000,-1.00000,1089.00000,545.00000,-152.00000,393.00000,6.00000,387.00000,387.00000,,387.00000,929.00000,545.00000,193.00000,194.00000,2.00000,1.99000
2022-06-30,4924.00000,3666.00000,1258.00000,714.00000,5.00000,1075.00000,183.00000,-168.00000,15.00000,-22.00000,37.00000,37.00000,,37.00000,557.00000,183.00000,193.00000,194.00000,0.19000,0.19000
2022-03-31,4577.00000,2942.00000,1635.00000,719.00000,,1077.00000,558.00000,-148.00000,410.00000,16.00000,394.00000,394.00000,,394.00000,919.00000,558.00000,193.00000,194.00000,2.03000,2.03000
2021-12-31,4647.00000,3089.00000,1558.00000,772.00000,-4.00000,1143.00000,415.00000,-121.00000,294.00000,-6.00000,300.00000,300.00000,5.00000,306.00000,796.00000,415.00000,193.00000,194.00000,1.58000,1.57000
2021-09-30,3715.00000,2243.00000,1472.00000,721.00000,-2.00000,1067.00000,405.00000,-469.00000,-64.00000,-119.00000,55.00000,55.00000,-33.00000,25.00000,764.00000,405.00000,193.00000,194.00000,0.13000,0.13000
2021-06-30,3021.00000,1737.00000,1284.00000,676.00000,-27.00000,1042.00000,242.00000,-127.00000,115.00000,1.00000,114.00000,114.00000,65.00000,179.00000,636.00000,242.00000,193.00000,194.00000,0.92000,0.92000
2021-03-31,3581.00000,2139.00000,1442.00000,682.00000,,1009.00000,433.00000,-122.00000,311.00000,-6.00000,317.00000,317.00000,80.00000,397.00000,816.00000,433.00000,194.00000,194.00000,2.05000,2.05000
2020-12-31,2738.00000,1612.00000,1126.00000,698.00000,6.00000,963.00000,163.00000,-146.00000,17.00000,-39.00000,56.00000,56.00000,219.00000,275.00000,562.00000,163.00000,193.00000,193.00000,1.41000,1.42000
2020-09-30,3080.00000,1629.00000,1451.00000,656.00000,2.00000,972.00000,479.00000,-88.00000,391.00000,21.00000,370.00000,370.00000,107.00000,476.00000,844.00000,479.00000,193.00000,193.00000,2.47000,2.46000
2020-06-30,2583.00000,1163.00000,1420.00000,648.00000,-55.00000,1053.00000,367.00000,-84.00000,283.00000,6.00000,277.00000,277.00000,,277.00000,717.00000,367.00000,192.00000,193.00000,1.44000,1.44000
2020-03-31,3022.00000,1435.00000,1587.00000,698.00000,10.00000,1041.00000,546.00000,-155.00000,391.00000,49.00000,342.00000,342.00000,,340.00000,912.00000,546.00000,192.00000,192.00000,1.77000,1.76000
2019-12-31,2647.00000,1591.00000,1056.00000,672.00000,,918.00000,138.00000,-151.00000,-13.00000,-51.00000,38.00000,38.00000,,267.00000,493.00000,138.00000,185.00000,185.00000,1.39000,1.40000
2019-09-30,3119.00000,1657.00000,1462.00000,689.00000,-1.00000,1012.00000,450.00000,-86.00000,364.00000,47.00000,317.00000,317.00000,,319.00000,787.00000,450.00000,183.00000,184.00000,1.74000,1.73000
2019-06-30,2888.00000,1618.00000,1270.00000,652.00000,-13.00000,970.00000,300.00000,-100.00000,200.00000,21.00000,179.00000,179.00000,,182.00000,620.00000,300.00000,183.00000,184.00000,0.99000,0.99000
2019-03-31,3514.00000,1967.00000,1547.00000,709.00000,,1005.00000,542.00000,-80.00000,462.00000,54.00000,408.00000,408.00000,,401.00000,853.00000,542.00000,182.00000,183.00000,2.20000,2.19000
2018-12-31,3750.00000,2273.00000,1477.00000,828.00000,-19.00000,1145.00000,332.00000,-159.00000,173.00000,-23.00000,196.00000,196.00000,,191.00000,636.00000,332.00000,181.00000,181.00000,1.04000,1.04000
2018-09-30,3550.00000,2135.00000,1415.00000,703.00000,-10.00000,986.00000,429.00000,-60.00000,369.00000,34.00000,335.00000,335.00000,,334.00000,716.00000,429.00000,182.00000,182.00000,1.84000,1.84000
2018-06-30,3159.00000,1877.00000,1282.00000,680.00000,-1.00000,953.00000,329.00000,-74.00000,255.00000,19.00000,236.00000,236.00000,,234.00000,611.00000,329.00000,181.00000,181.00000,1.29000,1.29000
2018-03-31,3753.00000,2326.00000,1427.00000,645.00000,3.00000,923.00000,504.00000,-85.00000,419.00000,68.00000,351.00000,351.00000,,361.00000,800.00000,504.00000,180.00000,180.00000,2.01000,2.00000
