,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,10174.37000,8228.23700,1946.13200,80.07300,,80.07400,1866.05900,-107.33600,1758.72300,414.78900,1343.93400,1343.93400,1308.91000,1894.36200,1866.05900,289.82400,289.82400,4.50000,4.51000
2022-08-31,8934.43100,6858.90700,2075.52400,115.55700,,115.55700,1959.96700,-135.69300,1824.27400,351.58000,1472.69400,1472.69400,1451.60100,1978.01600,1959.96700,288.10900,288.10900,5.04000,5.03000
2022-05-31,8358.69600,6384.77100,1973.92500,105.20700,,105.20800,1868.71800,-113.88300,1754.83400,432.27600,1322.55800,1322.55800,1303.38100,1887.67900,1868.71800,289.89500,289.89500,4.50000,4.49000
2022-02-28,6203.51600,4996.95200,1206.56400,113.66100,,113.66100,1092.90300,-416.16800,676.73500,167.42000,509.31500,509.31500,498.25300,1112.50200,1092.90300,293.93000,293.93000,1.70000,1.69000
2021-11-30,8433.56100,6557.17600,1876.38400,102.19100,,102.19000,1774.19400,-193.38800,1580.80500,387.15500,1193.65000,1193.65000,1177.60400,1793.78500,1774.19200,306.61200,306.61200,3.90000,3.90000
2021-08-31,6941.40300,5503.80700,1437.59600,94.94200,,94.94200,1342.65400,471.70000,1814.35400,405.13600,1409.21800,1409.21800,1390.19400,1362.21700,1342.65400,307.29600,307.29600,4.52000,4.52000
2021-05-31,6430.24500,5181.60500,1248.64000,90.71700,,90.71700,1157.92300,-61.03800,1096.88500,260.11300,836.77200,836.77200,820.27900,1177.98400,1157.92300,308.89300,308.89300,2.66000,2.65000
2021-02-28,5325.46800,4351.44900,974.01900,110.53100,,110.53000,863.48830,463.52600,1327.01400,310.10500,1016.90900,1016.90900,989.11500,883.45230,863.48830,309.02000,309.02000,3.20000,3.20000
2020-11-30,6825.89000,5583.59200,1242.29700,86.63100,,86.63000,1155.66800,8.97900,1164.64600,273.73700,890.90920,890.90920,872.88290,1175.30700,1155.66800,309.40600,309.40700,2.82000,2.81000
2020-08-31,5870.25400,4895.99500,974.25880,85.99800,,85.99800,888.26070,-29.24800,859.01300,189.69000,669.32300,669.32300,658.62000,907.77470,888.26070,308.88900,308.89000,2.13000,2.12000
