,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,3054.00000,2613.00000,441.00000,18.00000,91.00000,-11.00000,120.00000,321.00000,-104.00000,217.00000,96.00000,121.00000,124.00000,,53.00000,679.00000,321.00000,1453.00000,1458.00000,0.03000,0.03000
2020-03-31,2798.00000,3108.00000,-310.00000,16.00000,110.00000,-37.00000,163.00000,-473.00000,-139.00000,-612.00000,-60.00000,-552.00000,-549.00000,,-491.00000,-132.00000,-473.00000,1452.00000,1452.00000,-0.34000,-0.34000
2019-12-31,3911.00000,3410.00000,501.00000,21.00000,89.00000,384.00000,-274.00000,775.00000,-409.00000,366.00000,329.00000,37.00000,42.00000,1.00000,12.00000,1166.00000,775.00000,1451.00000,1451.00000,0.01000,0.01000
2019-09-30,3153.00000,3033.00000,120.00000,25.00000,101.00000,-32.00000,158.00000,-38.00000,-111.00000,-149.00000,91.00000,-240.00000,-235.00000,1.00000,-207.00000,284.00000,-38.00000,1452.00000,1452.00000,-0.15000,-0.15000
2019-06-30,3546.00000,3359.00000,187.00000,31.00000,92.00000,-31.00000,154.00000,33.00000,-127.00000,-94.00000,-15.00000,-79.00000,-74.00000,,-72.00000,385.00000,33.00000,1451.00000,1451.00000,-0.05000,-0.05000
2019-03-31,3792.00000,3323.00000,469.00000,27.00000,112.00000,-9.00000,148.00000,321.00000,-138.00000,183.00000,105.00000,78.00000,75.00000,1.00000,28.00000,668.00000,321.00000,1451.00000,1457.00000,0.02000,0.02000
2018-12-31,3684.00000,3323.00000,361.00000,33.00000,81.00000,69.00000,45.00000,316.00000,-497.00000,-181.00000,-552.00000,371.00000,374.00000,4.00000,485.00000,719.00000,316.00000,1449.00000,1458.00000,0.34000,0.34000
2018-09-30,4908.00000,3527.00000,1381.00000,27.00000,101.00000,62.00000,66.00000,1315.00000,-129.00000,1186.00000,522.00000,664.00000,668.00000,-4.00000,556.00000,1773.00000,1315.00000,1450.00000,1458.00000,0.38000,0.38000
2018-06-30,5168.00000,3357.00000,1811.00000,24.00000,109.00000,-14.00000,147.00000,1664.00000,-113.00000,1551.00000,515.00000,1036.00000,1039.00000,-4.00000,869.00000,2106.00000,1664.00000,1449.00000,1458.00000,0.60000,0.59000
2018-03-31,4868.00000,3259.00000,1609.00000,21.00000,131.00000,2.00000,150.00000,1459.00000,-123.00000,1336.00000,506.00000,830.00000,828.00000,-11.00000,692.00000,1910.00000,1459.00000,1449.00000,1458.00000,0.47000,0.47000
2017-12-31,5041.00000,3261.00000,1780.00000,33.00000,115.00000,-153.00000,301.00000,1479.00000,-154.00000,1325.00000,136.00000,1189.00000,1193.00000,16.00000,1041.00000,1936.00000,1479.00000,1447.00000,1454.00000,0.72000,0.72000
2017-09-30,4310.00000,3212.00000,1098.00000,27.00000,104.00000,-39.00000,170.00000,928.00000,-302.00000,626.00000,387.00000,239.00000,242.00000,3.00000,280.00000,1346.00000,928.00000,1448.00000,1454.00000,0.19000,0.19000
2017-06-30,3711.00000,2930.00000,781.00000,19.00000,107.00000,31.00000,95.00000,686.00000,-173.00000,513.00000,186.00000,327.00000,326.00000,9.00000,268.00000,1136.00000,686.00000,1447.00000,1453.00000,0.18000,0.18000
2017-03-31,3341.00000,2577.00000,764.00000,14.00000,151.00000,-2.00000,167.00000,597.00000,-159.00000,438.00000,174.00000,264.00000,268.00000,38.00000,228.00000,986.00000,597.00000,1446.00000,1454.00000,0.16000,0.16000
2016-12-31,4377.00000,3296.00000,1081.00000,17.00000,189.00000,-109.00000,315.00000,766.00000,-274.00000,492.00000,292.00000,200.00000,202.00000,-2.00000,292.00000,1359.00000,766.00000,1318.00000,1318.00000,0.41000,0.41000
2016-09-30,3877.00000,3411.00000,466.00000,13.00000,110.00000,16.00000,107.00000,359.00000,-182.00000,177.00000,-114.00000,291.00000,292.00000,-6.00000,217.00000,1002.00000,359.00000,1346.00000,1351.00000,0.16000,0.16000
2016-06-30,3334.00000,3879.00000,-545.00000,15.00000,160.00000,738.00000,-563.00000,18.00000,-132.00000,-114.00000,116.00000,-230.00000,-229.00000,-181.00000,-479.00000,670.00000,18.00000,1269.00000,1269.00000,-0.38000,-0.38000
2016-03-31,3242.00000,6948.00000,-3706.00000,18.00000,138.00000,-10.00000,166.00000,-3872.00000,-155.00000,-4027.00000,77.00000,-4104.00000,-4097.00000,-4.00000,-4184.00000,-3150.00000,-3872.00000,1251.00000,1251.00000,-3.35000,-3.35000
2015-12-31,3134.00000,7129.00000,-3995.00000,18.00000,134.00000,-17.00000,169.00000,-4164.00000,-173.00000,-4337.00000,-208.00000,-4129.00000,-4131.00000,37.00000,-4081.00000,-3384.00000,-4164.00000,1082.00000,1082.00000,-3.57000,-3.57000
2015-09-30,3382.00000,7161.00000,-3779.00000,26.00000,122.00000,-37.00000,185.00000,-3964.00000,-198.00000,-4162.00000,-349.00000,-3813.00000,-3815.00000,25.00000,-3830.00000,-3076.00000,-3964.00000,1071.00000,1071.00000,-3.58000,-3.58000
2015-06-30,3938.00000,6170.00000,-2232.00000,30.00000,148.00000,-11.00000,189.00000,-2421.00000,-106.00000,-2527.00000,-699.00000,-1828.00000,-1828.00000,29.00000,-1851.00000,-1531.00000,-2421.00000,1040.00000,1040.00000,-1.78000,-1.78000
2015-03-31,4153.00000,6955.00000,-2802.00000,33.00000,154.00000,26.00000,161.00000,-2963.00000,-139.00000,-3102.00000,-695.00000,-2407.00000,-2406.00000,,-2474.00000,-2024.00000,-2963.00000,1040.00000,1040.00000,-2.38000,-2.38000
2014-12-31,3798.00000,6291.00000,-2493.00000,13.00000,123.00000,652.00000,1201.00000,-3694.00000,-130.00000,-3824.00000,-809.00000,-3015.00000,-3012.00000,,-2852.00000,-2755.00000,-3694.00000,1039.00000,1039.00000,-2.74000,-2.74000
2014-09-30,5696.00000,4405.00000,1291.00000,29.00000,158.00000,28.00000,159.00000,1132.00000,-77.00000,1055.00000,349.00000,706.00000,704.00000,,552.00000,2077.00000,1132.00000,1039.00000,1046.00000,0.53000,0.53000
2014-06-30,5522.00000,4095.00000,1427.00000,34.00000,164.00000,-76.00000,274.00000,1153.00000,-167.00000,986.00000,328.00000,658.00000,660.00000,,482.00000,2166.00000,1153.00000,1039.00000,1045.00000,0.46000,0.46000
2014-03-31,4985.00000,3703.00000,1282.00000,30.00000,135.00000,-6.00000,171.00000,1111.00000,-128.00000,983.00000,357.00000,626.00000,626.00000,,510.00000,2077.00000,1111.00000,1038.00000,1044.00000,0.49000,0.49000
2013-12-31,5885.00000,3955.00000,1930.00000,37.00000,200.00000,-43.00000,280.00000,1650.00000,-183.00000,1467.00000,508.00000,959.00000,959.00000,,707.00000,2669.00000,1650.00000,1002.00000,1006.00000,0.69000,0.68000
2013-09-30,6165.00000,4251.00000,1914.00000,57.00000,158.00000,8.00000,207.00000,1707.00000,-159.00000,1548.00000,499.00000,1049.00000,1048.00000,,821.00000,2626.00000,1707.00000,1038.00000,1043.00000,0.79000,0.79000
2013-06-30,4288.00000,3383.00000,905.00000,64.00000,186.00000,-16.00000,266.00000,639.00000,9.00000,648.00000,40.00000,608.00000,610.00000,,482.00000,1169.00000,639.00000,980.00000,984.00000,0.49000,0.49000
2013-03-31,4583.00000,3048.00000,1535.00000,52.00000,113.00000,-15.00000,180.00000,1355.00000,-105.00000,1250.00000,428.00000,822.00000,824.00000,,648.00000,1684.00000,1355.00000,950.00000,953.00000,0.68000,0.68000
2012-12-31,4513.00000,3063.00000,1450.00000,71.00000,120.00000,99.00000,92.00000,1358.00000,-34.00000,1324.00000,382.00000,942.00000,945.00000,,743.00000,1681.00000,1358.00000,949.00000,954.00000,0.77000,0.79000
2012-09-30,4417.00000,2890.00000,1527.00000,79.00000,110.00000,73.00000,116.00000,1411.00000,-57.00000,1354.00000,215.00000,1139.00000,1140.00000,,824.00000,1709.00000,1411.00000,949.00000,953.00000,0.87000,0.86000
2012-06-30,4475.00000,2913.00000,1562.00000,73.00000,97.00000,-81.00000,251.00000,1311.00000,8.00000,1319.00000,422.00000,897.00000,894.00000,,710.00000,1602.00000,1311.00000,949.00000,953.00000,0.75000,0.74000
2012-03-31,4605.00000,2695.00000,1910.00000,62.00000,104.00000,-10.00000,176.00000,1734.00000,-244.00000,1490.00000,491.00000,999.00000,1001.00000,,764.00000,2001.00000,1734.00000,949.00000,955.00000,0.81000,0.80000
2011-12-31,4162.00000,2660.00000,1502.00000,77.00000,92.00000,-36.00000,205.00000,1297.00000,-44.00000,1253.00000,389.00000,864.00000,866.00000,,640.00000,1563.00000,1297.00000,947.00000,955.00000,0.68000,0.68000
2011-09-30,5195.00000,2827.00000,2368.00000,78.00000,102.00000,-38.00000,218.00000,2150.00000,-50.00000,2100.00000,808.00000,1292.00000,1294.00000,,1053.00000,2407.00000,2150.00000,948.00000,955.00000,1.11000,1.10000
2011-06-30,5814.00000,2824.00000,2990.00000,66.00000,107.00000,-60.00000,233.00000,2757.00000,-133.00000,2624.00000,906.00000,1718.00000,1726.00000,,1368.00000,3024.00000,2757.00000,947.00000,956.00000,1.44000,1.43000
2011-03-31,5709.00000,2609.00000,3100.00000,50.00000,114.00000,0.00000,164.00000,2936.00000,-95.00000,2841.00000,984.00000,1857.00000,1861.00000,,1499.00000,3168.00000,2936.00000,946.00000,955.00000,1.58000,1.57000
2010-12-31,5603.00000,2347.00000,3256.00000,39.00000,104.00000,-16.00000,159.00000,3097.00000,-111.00000,2986.00000,1027.00000,1959.00000,1964.00000,,1549.00000,3345.00000,3097.00000,915.00000,949.00000,1.67000,1.63000
2010-09-30,5152.00000,2534.00000,2618.00000,35.00000,81.00000,-3.00000,119.00000,2499.00000,-122.00000,2377.00000,845.00000,1532.00000,1533.00000,,1178.00000,2767.00000,2499.00000,941.00000,947.00000,1.25000,1.24000
2010-06-30,3864.00000,2301.00000,1563.00000,38.00000,101.00000,,139.00000,1424.00000,-163.00000,1261.00000,433.00000,828.00000,832.00000,,649.00000,1634.00000,1424.00000,915.00000,947.00000,0.71000,0.70000
2010-03-31,4363.00000,2189.00000,2174.00000,31.00000,95.00000,,126.00000,2048.00000,-160.00000,1888.00000,678.00000,1210.00000,1215.00000,,897.00000,2358.00000,2048.00000,861.00000,947.00000,1.04000,1.00000
2009-12-31,4610.00000,2175.00000,2435.00000,17.00000,96.00000,,196.00000,2239.00000,-181.00000,2058.00000,750.00000,1308.00000,1312.00000,,971.00000,2513.00000,2239.00000,829.00000,938.00000,1.16500,1.15000
2009-09-30,4144.00000,1967.00000,2177.00000,19.00000,74.00000,,93.00000,2084.00000,-200.00000,1884.00000,684.00000,1200.00000,1203.00000,,925.00000,2336.00000,2084.00000,832.00000,944.00000,1.11500,1.03500
2009-06-30,3684.00000,2065.00000,1619.00000,24.00000,89.00000,,111.00000,1508.00000,-161.00000,1347.00000,542.00000,805.00000,812.00000,,588.00000,1734.00000,1508.00000,824.00000,942.00000,0.71500,0.69000
2009-03-31,2602.00000,1813.00000,789.00000,30.00000,62.00000,,117.00000,672.00000,-145.00000,527.00000,331.00000,196.00000,207.00000,,43.00000,934.00000,672.00000,800.00000,802.00000,0.05500,0.05500
