,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,822.90000,356.80000,466.10000,55.10000,208.80000,,275.10000,191.00000,-22.60000,168.40000,32.00000,136.40000,136.40000,137.90000,284.60000,191.00000,259.87000,261.04700,0.53000,0.53000
2020-03-31,756.10000,360.30000,395.80000,49.30000,177.60000,0.50000,239.40010,156.39990,-37.50000,118.90000,24.10000,94.80000,94.80000,96.30000,250.09990,156.39990,263.23800,264.50600,0.37000,0.36000
2019-12-31,850.50000,416.70000,433.80000,61.20000,232.50000,-0.90000,309.00010,124.79990,-27.40000,97.40000,-288.40000,385.80000,385.80000,386.10000,219.19990,124.79990,267.89300,269.72100,1.44000,1.43000
2019-09-30,865.79990,616.20000,249.59990,60.30000,225.70000,,335.99980,-86.39990,-36.20000,-122.60000,0.90000,-123.50000,-123.50000,-123.50000,307.00010,-86.39980,269.41300,269.41300,-0.46000,-0.46000
2019-06-30,852.40000,407.60000,444.80000,61.40000,223.50000,,299.50000,145.30000,-31.00000,114.30000,20.40000,93.90000,93.90000,93.90000,-21.40000,145.30000,268.93200,270.78900,0.35000,0.35000
2019-03-31,818.40000,776.00000,42.40000,57.30000,223.40000,,365.60000,-323.20000,-30.50000,-353.70000,-81.10000,-272.60000,-272.60000,-272.60000,-205.59990,-323.20000,269.23500,269.23500,-1.01000,-1.01000
2018-12-31,830.70000,396.60000,434.10000,53.20000,224.60000,,293.60000,140.50000,-36.20000,104.30000,5.70000,98.60000,98.60000,98.60000,259.30000,140.50000,270.59000,272.37200,0.36000,0.36000
2018-09-30,813.49990,392.40000,421.09990,52.70000,251.60000,,321.99980,99.10000,-27.80000,71.30000,20.80000,50.50000,50.50000,50.50000,218.20000,99.10020,275.10500,275.10500,0.18000,0.20000
2018-06-30,824.00000,388.00000,436.00000,54.40000,227.40000,,302.90000,133.10000,-27.80000,105.30000,-7.60000,112.90000,112.90000,112.90000,253.60010,133.10000,273.72900,275.56900,0.41000,0.41000
2018-03-31,789.30000,374.20000,415.10000,56.80000,214.30000,-46.00000,1019.30000,-604.20010,-86.80000,-691.00000,-9.60000,-681.40000,-681.40000,-681.40000,-484.70010,-604.20010,277.11400,277.11400,-2.46000,-2.46000
2017-12-31,791.10000,366.60000,424.50000,54.80000,217.40000,,290.39990,134.10000,-38.30000,95.80000,-310.90000,406.70000,406.70000,406.70000,255.30000,134.10000,276.85600,280.80200,1.47000,1.45000
2017-09-30,802.90010,385.00010,417.90010,60.50000,230.40000,,308.50010,109.40000,-37.10000,72.30000,-10.40000,82.70000,82.70000,82.70000,229.90000,109.39980,279.81100,285.65300,0.30000,0.29000
2017-06-30,806.10000,396.50000,409.60000,62.50000,210.90000,,294.60000,115.00000,-40.50000,74.50000,15.00000,59.50000,59.50000,59.50000,233.30000,115.00000,280.82400,287.63800,0.21000,0.21000
2017-03-31,715.40000,326.70000,388.70000,55.40000,220.80000,899.70000,-611.10000,999.80000,-32.20000,967.60000,440.80000,526.80000,526.80000,526.80000,1094.90000,999.80000,280.21500,286.01000,1.88000,1.84000
2016-12-31,734.40000,329.60000,404.80000,54.40000,179.80000,,258.80000,146.00010,-29.90000,116.10000,29.60000,86.50000,86.50000,86.50000,261.30000,146.00010,278.66300,284.22400,0.31000,0.30000
2016-09-30,726.79970,320.69990,406.09980,62.50000,171.30000,,259.10000,146.99990,-39.40000,107.60000,15.40000,92.20000,92.20000,92.20000,261.59990,147.00010,280.21300,286.15600,0.33000,0.33000
2016-06-30,717.40000,324.30000,393.10000,58.80000,171.50000,,253.70000,139.40000,-38.30000,101.10000,16.30000,84.80000,84.80000,84.80000,260.30000,139.40000,277.85300,282.30200,0.31000,0.30000
2016-03-31,693.30000,308.30000,385.00000,59.10000,163.20000,,248.90000,136.10000,-44.20000,91.90000,23.00000,68.90000,68.90000,68.90000,250.10000,136.10000,282.47400,287.85700,0.24000,0.24000
2015-12-31,695.20000,316.10000,379.10000,51.70000,176.40000,,253.00000,126.10000,-11.40000,114.70000,29.80000,84.90000,84.90000,84.90000,242.00000,126.10000,282.97600,291.97100,0.30000,0.29000
2015-09-30,702.80000,323.40000,379.40000,53.60000,166.00000,,253.59980,125.80020,-100.20000,25.60000,0.40000,25.20000,25.20000,25.20000,248.10020,125.80010,280.56600,289.53700,0.10000,0.08000
2015-06-30,693.90000,315.20000,378.70000,56.00000,167.40000,,262.70000,116.00000,-69.30000,46.70000,17.30000,29.40000,29.40000,29.40000,236.50000,116.00000,281.18400,292.61200,0.10000,0.10000
2015-03-31,655.50000,319.50000,336.00000,53.30000,143.30000,,226.20000,109.80000,-49.00000,60.80000,13.00000,47.80000,47.80000,47.80000,236.40000,109.80000,280.33800,287.58000,0.17000,0.17000
2014-12-31,652.80000,314.20000,338.60000,52.00000,147.30000,,235.10000,103.50000,-59.40000,44.10000,14.90000,29.20000,29.20000,29.20000,225.50000,103.50000,278.67100,283.17600,0.10000,0.10000
2014-09-30,660.60000,315.59990,345.00010,52.10000,151.90000,,252.99990,92.00020,-53.30000,38.70000,10.60000,28.10000,28.10000,28.10000,223.40020,92.00020,275.49900,278.36000,0.10000,0.10000
2014-06-30,632.60000,319.80000,312.80000,52.50000,147.70000,,236.60000,76.20000,-53.60000,22.60000,11.30000,11.30000,11.30000,11.30000,210.09990,76.20000,276.84300,279.20500,0.04000,0.04000
2014-03-31,625.00000,342.90000,282.10000,49.90000,140.80000,,231.90000,50.20000,-62.00000,-11.80000,5.00000,-16.80000,-16.80000,-16.80000,180.30000,50.20000,274.58900,274.58900,-0.06000,-0.06000
2013-12-31,612.50000,306.90000,305.60000,48.70000,151.10000,,244.30000,61.30000,-62.70000,-1.40000,3.90000,-5.30000,-5.30000,-5.30000,189.10000,61.30000,272.70800,272.70800,-0.02000,-0.02000
2013-09-30,622.17510,331.57380,290.60130,48.67000,124.71900,0.52900,1326.67220,-1036.07100,-68.72800,-1104.79900,9.01500,-1113.81400,-1113.81400,-1113.81400,213.92920,-1036.07100,268.70400,268.70400,-4.14000,-4.14000
2013-06-30,626.10000,316.30000,309.80000,47.80000,143.40000,-22.10000,248.70000,61.10000,-68.10000,-7.00000,4.00000,-11.00000,-11.00000,-11.00000,190.06900,61.10000,269.43000,269.43000,-0.04000,-0.04000
2013-03-31,612.66300,333.33700,279.32600,49.62100,152.84700,-30.18700,273.78400,5.54210,-79.29000,-73.74800,-22.64400,-51.10400,-51.10400,-51.10400,131.81810,5.54210,268.17500,268.17500,-0.19000,-0.19000
2012-12-31,631.36200,349.68900,281.67300,51.50900,148.83400,14.35800,218.44400,63.22900,-70.58200,-7.35300,-10.47100,3.11800,3.11800,3.11800,191.38400,63.22900,266.34400,269.37900,0.01000,0.01000
2012-09-30,588.49590,314.21600,274.27990,47.13200,178.67400,-40.42600,318.00000,-43.72010,-54.28300,-98.00300,-20.27000,-77.73300,-77.73300,-77.73300,76.77690,-43.72010,264.04100,264.04100,-0.30000,-0.30000
2012-06-30,470.22800,225.58800,244.64000,26.22900,119.78900,-2.22600,164.11300,80.52700,-25.52000,55.00700,31.41300,23.59400,23.59400,23.59400,157.46600,80.52700,264.60900,267.29400,0.09000,0.09000
2012-03-31,471.16500,245.05500,226.11000,29.29700,120.38200,-48.88500,215.97600,10.13400,-68.74200,-58.60800,-18.33500,-40.27300,-40.27300,-40.27300,87.17500,10.13400,263.90000,263.90000,-0.15000,-0.15000
2011-12-31,472.71100,223.34100,249.37000,28.34200,123.95500,-15.56300,182.61100,66.75900,-26.85500,39.90400,19.09200,20.81200,20.81200,20.81200,143.88200,66.75900,262.71700,264.95800,0.08000,0.08000
2011-09-30,467.04500,223.84600,243.19890,28.87900,115.66300,-10.86600,169.77790,73.42110,-31.81500,41.60600,14.03700,27.56900,27.56900,27.56900,151.79900,73.42110,261.09900,264.30500,0.10000,0.10000
2011-06-30,451.08200,216.52100,234.56100,29.32500,112.73600,-3.79000,160.64500,73.91600,-29.49200,44.42400,8.22800,36.19600,36.19600,36.19600,151.06900,73.91600,261.78400,265.16700,0.14000,0.14000
2011-03-31,438.65100,217.96400,220.68700,29.93500,109.53000,88.71800,65.29900,155.38800,-26.56100,128.82700,46.38200,82.44500,82.44500,82.44500,231.12300,155.38800,260.82500,264.03000,0.32000,0.31000
2010-12-31,432.57100,207.83700,224.73400,28.55700,108.36400,-1.54600,153.01400,71.72000,-59.19100,12.52900,1.58900,10.94000,10.94000,10.94000,145.19000,71.72000,259.62400,263.14600,0.04000,0.04000
2010-09-30,428.29900,331.63400,96.66500,27.25300,99.36200,-19.02000,239.37200,-142.70700,-29.88200,-172.58900,-35.61500,-136.97400,-136.97400,-136.97400,6.45900,-142.70710,258.74300,258.74300,-0.53000,-0.52000
2010-06-30,420.69300,210.80400,209.88900,25.69100,91.85100,0.00000,131.11500,78.77400,-33.02700,45.74700,18.29900,27.44800,27.44800,27.44800,153.31000,78.77400,259.10700,262.10600,0.11000,0.10000
2010-03-31,418.11200,204.47300,213.63900,26.74000,98.71200,-12.50000,151.73800,61.90100,-31.14300,30.75800,10.14000,20.61800,20.61800,20.61800,135.69900,61.90100,258.65300,261.47800,0.08000,0.08000
2009-12-31,412.44800,196.00300,216.44500,24.62100,105.78900,0.00000,144.47600,71.96900,-30.87600,41.09300,14.99800,26.09500,26.09500,26.09500,145.96000,71.96900,258.02400,260.80400,0.10000,0.10000
2009-09-30,402.76700,195.95900,206.80800,30.82500,86.62100,2340.02300,131.09710,75.71090,-32.26100,43.45030,18.88200,24.56830,24.56830,24.56780,146.34880,75.71090,256.54500,256.54500,0.10000,0.10000
2009-06-30,403.12000,191.97500,211.14500,23.40700,95.96700,,132.39900,78.74600,-34.67900,44.06700,13.31600,30.75100,30.75100,30.75100,149.80220,78.74600,256.55600,258.90800,0.12000,0.12000
2009-03-31,402.01400,192.44000,209.57400,24.42800,97.28200,-2340.02300,2474.42600,-2264.85200,-33.53900,-2298.39100,11.72800,-2310.11900,-2310.11900,-2310.11900,141.22000,-2264.85200,256.37400,256.37400,-9.01000,-9.01000
