,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-05-31,1963.40000,975.10000,988.30000,353.30000,-25.00000,378.30000,610.00010,-678.20000,-68.20000,104.40000,-172.60000,-172.60000,-177.90000,681.00010,610.00010,192.89700,192.89700,-0.92000,-0.92000
2020-02-29,1902.90000,953.10020,949.79990,370.10000,415.10000,404.70080,545.09940,-56.20020,488.90000,79.90000,408.99990,408.99990,398.40000,627.19930,545.09950,191.64200,191.64200,2.08000,2.31000
2019-11-30,1999.40000,1011.90000,987.50000,406.30000,-314.00000,720.30000,267.20010,-559.60000,-292.40000,-658.90000,366.50000,366.50000,360.40000,361.40010,267.20010,191.66000,218.17000,1.88000,1.65000
2019-08-31,2344.00000,1158.10000,1185.90000,439.40000,-27.00000,466.40000,719.50000,-1438.70000,-719.20000,-202.20000,-517.00000,-517.00000,-525.20000,815.90000,719.50000,191.62600,191.62600,-2.74000,-2.74000
2019-05-31,2097.20000,1068.50000,1028.70000,406.00000,,406.00000,622.70000,-1045.20000,-422.50000,-185.40000,-237.10000,-237.10000,-245.40000,709.29990,622.70000,191.43500,191.43500,-1.28000,-1.28000
2019-02-28,1797.20000,903.70010,893.49980,428.20000,,428.19990,465.30020,1064.90000,1530.20000,280.80000,1249.40000,1249.40000,1239.50000,661.40010,465.30020,190.57000,218.85300,6.51000,5.70000
2018-11-30,1972.60000,1002.60000,970.00000,413.50000,,413.50000,556.50000,-209.10000,347.40000,35.30000,312.10000,312.10000,303.10000,656.20000,556.50000,189.68200,218.13800,1.60000,1.39000
2018-08-31,2299.10000,1130.90000,1168.20000,403.20000,,403.20000,765.00000,600.40000,1365.40000,214.10000,1151.30000,1151.30000,1149.50000,861.50000,765.00000,190.49500,219.23000,6.03000,5.24000
2018-05-31,2047.10000,998.50000,1048.60000,423.20000,,423.20000,625.40000,276.60000,902.00000,155.70000,746.30000,746.30000,743.80000,709.60000,625.40000,191.38900,220.38600,3.89000,3.37000
2018-02-28,1762.00000,916.80020,845.19980,333.40000,,333.39980,511.79990,72.70000,584.50000,-329.30000,913.80000,913.80000,910.49990,673.79990,511.79990,194.79300,224.08100,4.69000,4.07000
2017-11-30,1801.90000,891.60000,910.30000,420.70000,,420.70000,489.60000,157.40000,647.00000,150.60000,496.40000,496.40000,492.80000,592.20000,489.60000,195.25500,224.51000,2.52000,2.20000
2017-08-31,2087.90000,1019.20000,1068.70000,351.40000,,351.40000,717.29990,-83.20000,634.10000,130.00000,504.10000,504.10000,501.60000,789.59990,717.29990,195.42500,224.68400,2.57000,2.23000
2017-05-31,1928.50000,940.20000,988.30000,427.20000,,427.20000,561.10000,-88.70000,472.40000,71.40000,401.00000,401.00000,398.50000,719.40000,561.10000,194.89900,224.37400,2.04000,1.78000
2017-02-28,1617.60000,840.30000,777.30000,348.30000,,85.90030,691.39980,-77.90000,613.50010,158.10000,455.40000,455.40000,445.49990,804.69980,691.39990,199.28700,227.45200,2.27000,1.99000
2016-11-30,1810.50000,919.10000,891.40000,357.40000,,357.40000,534.00000,-50.10000,483.90000,78.90000,405.00000,405.00000,405.90000,600.70000,534.00000,200.86600,228.80800,2.02000,1.77000
2016-08-31,2021.20000,1052.20000,969.00000,358.10000,,358.10000,610.90000,-94.10000,516.80000,163.60000,353.20000,353.20000,358.90000,674.30000,610.90000,200.81300,229.00300,1.79000,1.57000
2016-05-31,1871.80000,990.50000,881.30000,328.60000,,328.60000,552.70010,-83.90000,468.80000,149.70000,319.10000,319.10000,318.30000,615.90010,552.70010,199.89500,228.72000,1.59000,1.39000
2016-02-29,1543.20000,847.10000,696.09990,284.99990,,285.00000,411.10010,-60.90000,350.20000,104.90000,245.30000,245.30000,243.40000,460.40010,411.10000,196.74600,227.18400,1.21000,1.06000
2015-11-30,1640.50000,907.00000,733.50000,286.20000,,286.20000,447.30000,-48.30000,399.00000,128.00000,271.00000,271.00000,270.50000,501.40010,447.30000,197.29100,227.45400,1.37000,1.19000
2015-08-31,1733.40000,957.80000,775.60000,296.20000,,296.20000,479.40000,-78.20000,401.20000,97.10000,304.10000,304.10000,302.40000,539.10000,479.40000,195.60300,226.47400,1.55000,1.34000
2015-05-31,1631.30000,894.20000,737.10000,309.80000,,309.80000,427.30000,-76.50000,350.80000,110.60000,240.20000,240.20000,238.60000,485.20000,427.30000,194.74600,226.23100,1.23000,1.05000
2015-02-28,1356.20000,758.59990,597.59990,243.90010,,243.90010,353.70000,-79.90000,273.80000,62.30000,211.50000,211.50000,214.60000,404.29990,353.70020,192.72200,224.62100,1.10000,0.96000
2014-11-30,1541.70000,902.80000,638.90000,263.30000,,263.30000,375.60000,-64.80000,310.80000,88.60000,222.20000,222.20000,222.20000,430.40000,375.60000,192.97200,224.66300,1.15000,0.99000
2014-08-31,1604.10000,932.10000,672.00000,293.30000,,293.30000,378.70010,-90.00000,288.70000,92.90000,195.80000,195.80000,195.80000,435.40010,378.70010,192.55900,224.20100,1.02000,0.87000
2014-05-31,1526.00000,855.90000,670.10000,277.90000,,277.90000,392.20000,-85.90000,306.30000,99.60000,206.70000,206.70000,206.70000,444.30000,392.20000,191.57300,223.77300,1.08000,0.92000
2014-02-28,1291.20000,742.30010,548.90000,219.49990,,219.49990,329.40000,-89.00000,240.40010,83.20000,157.20010,157.20010,157.20000,374.70000,-1312.60000,188.15400,221.03700,0.84000,0.69000
2013-11-30,1443.30000,833.60000,609.70010,245.90000,,245.90000,363.80000,-71.60000,292.20000,81.20000,211.00000,211.00000,211.00000,409.20000,363.80000,189.16900,221.54300,1.12000,0.95000
2013-08-31,1459.80000,882.80000,577.00010,244.10000,,-1097.00000,1674.00000,-86.60000,1587.40000,65.40000,1522.00000,1522.00000,1522.00000,3662.40000,3316.00000,188.29700,220.23900,8.08000,6.91000
2013-05-31,673.40000,417.30000,256.10000,185.60000,,185.60000,70.50000,11.80000,82.30000,29.40000,52.90000,52.90000,52.90000,101.20000,70.50000,185.22800,218.38300,0.29000,0.24000
2013-02-28,695.90010,434.10000,261.80000,134.90000,,134.40020,127.39990,-20.60000,106.80000,25.10000,81.70000,81.70000,81.70000,159.09990,127.39990,182.19000,213.83900,0.44000,0.36000
2012-11-30,766.90000,456.10000,310.80000,152.00000,,152.00000,158.80000,-8.90000,149.90000,40.40000,109.50000,109.50000,109.50000,190.10010,158.80000,181.79400,213.22000,0.60000,0.51000
2012-08-31,698.50000,413.40000,285.10000,154.50000,,154.50000,130.60000,15.90000,146.50000,21.90000,124.60000,124.60000,124.60000,158.30000,130.60000,178.33000,208.17600,0.70000,0.60000
2012-05-31,634.80000,384.20000,250.60000,144.00000,,144.50000,106.10000,7.10000,113.20000,41.20000,72.00000,72.00000,72.00000,135.60000,106.10000,185.81300,213.81500,0.39000,0.34000
2012-02-29,628.10020,382.89990,245.20030,139.30000,,165.79990,79.40030,1.10000,80.50000,-22.50000,103.00000,103.00000,103.00000,147.20030,79.40020,204.31400,232.24500,0.53800,0.45600
2011-11-30,700.70000,417.80000,282.90000,121.80000,,122.60000,160.30000,7.00000,167.30000,62.50000,104.80000,104.80000,104.80000,188.60010,160.30000,199.87800,226.51800,0.52000,0.46000
2011-08-31,690.20000,407.20000,283.00000,138.20000,,137.90000,145.10000,21.50000,166.60000,3.90000,162.70000,162.70000,162.70000,170.50000,145.10000,210.22200,237.23800,0.77000,0.69000
2011-05-31,635.30000,384.30000,251.00000,138.20000,,149.30000,101.70000,17.90000,119.60000,45.10000,74.50000,74.50000,74.50000,128.60000,101.70000,210.65000,238.51800,0.35000,0.31000
2011-02-28,715.30000,461.29990,254.00010,128.70000,-16.70000,151.10010,102.90010,4.10000,107.00000,-172.80000,279.80000,279.80000,279.80000,150.50010,102.90000,210.91000,237.45100,1.32000,1.18000
2010-11-30,966.40000,614.50000,351.90000,176.10000,-6.90000,181.80000,170.10000,22.30000,192.40000,53.10000,139.30000,139.30000,139.30000,211.60000,170.10000,209.95200,236.79000,0.66000,0.59000
2010-08-31,862.80000,548.60000,314.20000,167.30000,,181.00000,133.20000,16.10000,149.30000,58.00000,91.30000,91.30000,91.30000,166.90000,133.20000,209.16700,234.86100,0.44000,0.39000
2010-05-31,787.50000,517.50000,270.00000,168.80000,,173.70000,96.30000,6.00000,102.30000,53.20000,49.10000,49.10000,49.10000,130.90000,96.30000,216.43900,242.58200,0.23000,0.20000
2010-02-28,708.70010,486.30000,222.40010,148.20000,,271.80020,-49.40020,-20.80000,-70.20000,-19.20000,-51.00000,-51.00000,-51.00000,89.29990,-49.40000,219.83100,244.94600,-0.23000,-0.21000
2009-11-30,987.70000,643.60000,344.10000,202.90000,0.00000,208.00000,136.10000,-30.90000,105.20000,61.10000,44.10000,44.10000,44.10000,173.40000,136.10000,220.23900,245.93900,0.20000,0.18000
2009-08-31,876.80000,567.20000,309.60000,166.30000,,169.50000,140.10000,5.10000,145.20000,45.50000,99.70000,99.70000,99.70000,186.00000,140.10000,219.64600,244.45000,0.45000,0.41000
2009-05-31,791.60000,522.90000,268.70000,165.10000,,184.00000,84.70000,-5.60000,79.10000,72.60000,6.50000,6.50000,6.50000,121.89990,84.70000,218.97700,243.56400,0.03000,0.03000
2009-02-28,735.10020,543.90020,191.20000,172.80000,,471.49980,-280.29990,-109.20000,-389.50000,17.30000,-406.80000,-406.80000,-406.80000,36.10010,-280.29990,217.65900,217.65900,-1.87000,-1.80000
