,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2620.97800,1619.65900,1001.31900,20.15400,148.15600,,168.31000,833.00900,30.08000,863.08910,24.10200,838.98710,1161.78600,,1132.44500,918.57010,833.00900,117.12000,117.79300,9.68000,9.62000
2022-09-30,2091.80500,1047.99100,1043.81400,18.35800,134.47900,,152.83700,890.97690,-21.71700,869.26000,196.93800,672.32200,931.20610,,897.21500,968.68990,890.97690,117.13600,117.86900,7.66000,7.61000
2022-06-30,1479.59300,899.16900,580.42400,17.38600,128.94200,,146.32800,434.09610,-32.64200,401.45400,89.01800,312.43600,440.59200,,406.77300,505.08910,434.09610,117.11600,117.72400,3.47000,3.46000
2022-03-31,1127.72800,678.69800,449.03000,16.08300,112.56800,-8.40000,137.05100,311.97900,-12.33800,299.64100,80.53000,219.11100,281.54700,,253.38300,378.55300,311.97900,117.06600,117.65300,2.16000,2.15000
2021-12-31,894.20410,657.61010,236.59400,12.12500,123.30200,-132.45300,267.88010,-31.28610,23.22390,-8.06200,15.02400,-23.08600,10.46900,,-3.82400,36.94890,-31.28610,115.84100,116.53600,-0.05000,-0.04000
2021-09-30,830.56600,581.29300,249.27290,13.28900,103.47700,-0.98400,117.75000,131.52290,-648.33200,-516.80900,-114.67000,-402.13900,-374.43300,,-392.78100,193.60490,131.52290,116.96500,116.96500,-3.36000,-3.36000
2021-06-30,773.89600,525.47900,248.41700,13.97600,121.51600,429.40800,-293.91600,542.33300,-7.13800,535.19500,106.98500,428.21000,446.20800,,424.60000,603.75600,542.33300,116.80900,117.43600,3.63000,3.62000
2021-03-31,829.29100,565.60400,263.68700,14.63600,93.18700,,107.82300,155.86400,-32.57000,123.29400,22.10700,101.18700,117.69800,,95.67700,218.12400,155.86400,112.59200,113.33000,0.85000,0.84000
2020-12-31,879.14700,613.72690,265.42000,15.37500,124.90900,,140.28400,125.13610,-76.70900,48.42700,-10.10100,58.52800,102.17700,,84.63500,186.90610,125.13610,106.40200,106.80800,0.79000,0.79000
2020-09-30,746.86800,492.81200,254.05600,13.53200,96.09200,,109.62400,144.43190,-22.88800,121.54400,30.65300,90.89100,117.04500,,98.30100,203.11090,144.43190,106.38600,106.87300,0.92000,0.92000
2020-06-30,764.04900,530.69000,233.35900,14.21000,106.94900,,121.15900,112.20000,-24.12500,88.07500,15.43100,72.64400,103.75800,,85.62400,170.04100,112.20000,106.32900,106.53500,0.81000,0.80000
2020-03-31,738.84500,496.82700,242.01800,16.09700,101.87700,,117.97400,124.04390,-8.57100,115.47300,18.44200,97.03100,123.63500,,107.20400,177.73790,124.04390,106.22700,106.51200,1.01000,1.01000
2019-12-31,992.56390,654.05290,338.51100,14.26300,185.16300,,199.42600,139.08500,-60.78800,78.29700,-5.10500,83.40200,106.24300,,90.39100,195.85100,139.08500,105.94900,106.32100,0.85000,0.85000
2019-09-30,879.74700,569.88000,309.86700,15.58500,108.13500,,123.72000,186.14700,-22.42400,163.72300,25.34100,138.38200,171.61800,,155.07000,240.63400,186.14700,105.99900,106.29900,1.46000,1.46000
2019-06-30,885.05200,559.13800,325.91400,13.46200,126.71500,,140.17690,185.73710,-18.66600,167.07100,30.41100,136.66000,174.97000,,154.19800,238.68510,185.73710,105.96100,106.31600,1.46000,1.45000
2019-03-31,832.06400,548.57800,283.48600,14.97700,113.35500,,128.33200,155.15410,-1.29500,153.85900,37.51400,116.34500,151.52600,,133.56900,204.43710,155.15410,105.79900,106.35600,1.26000,1.26000
2018-12-31,921.69890,601.31510,320.38380,16.38400,120.91600,-8.27700,145.57710,174.80670,-45.09900,129.70800,11.19600,118.51200,146.04900,,129.59600,224.99370,174.80680,108.42700,109.45800,1.24000,1.23000
2018-09-30,777.74800,497.21100,280.53700,16.61000,100.16700,,116.77700,163.76000,-9.19500,154.56500,33.16700,121.39800,143.47900,,129.74500,213.46700,163.76000,107.31500,108.30200,1.21000,1.20000
2018-06-30,853.87400,542.51800,311.35600,16.07400,123.63700,218.70500,-78.99400,390.35000,-18.53100,371.81900,80.10200,291.71700,310.68600,,302.46100,440.82400,390.35000,109.67100,110.65900,2.76000,2.73000
