,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5926.50000,2517.60000,3408.90000,720.30000,-14.50000,826.20000,2582.70000,-243.80000,2338.90000,435.50000,1903.40000,1903.40000,1903.40000,,2582.70000,,736.00000,,2.59000
2022-09-30,5872.10000,2426.00000,3446.10000,669.70000,-12.50000,682.20000,2763.90000,-227.70000,2536.20000,554.60000,1981.60000,1981.60000,1981.60000,3229.50000,2763.90000,734.90000,739.50000,2.70000,2.68000
2022-06-30,5718.40000,2416.30000,3302.10000,704.20000,-886.10000,1590.30000,1711.80000,-302.70000,1409.10000,221.10000,1188.00000,1188.00000,1188.00000,2174.00000,1711.80000,737.50000,742.00000,1.61000,1.60000
2022-03-31,5665.60000,2615.50000,3050.10000,677.00000,-60.50000,737.50000,2312.60000,-771.40000,1541.20000,436.80000,1104.40000,1104.40000,1104.40000,2792.30000,2312.60000,742.60000,747.60000,1.49000,1.48000
2021-12-31,6009.10100,2748.09900,3261.00200,841.90000,-22.00000,863.90100,2397.10200,-289.30010,2107.80100,468.99990,1638.80000,1638.80000,1638.80000,2878.70200,2397.10200,746.30000,751.80000,2.20000,2.18000
2021-09-30,6201.30000,2769.90000,3431.40000,643.70000,198.80000,444.90000,2986.50000,-295.10000,2691.40000,541.50000,2149.90000,2149.90000,2149.90000,3455.70000,2986.50000,747.10000,752.60000,2.88000,2.86000
2021-06-30,5887.90000,2668.40000,3219.50000,655.50000,127.10000,528.40000,2691.10000,-315.10000,2376.00000,156.70000,2219.30000,2219.30000,2219.30000,3154.50000,2691.10000,746.60000,752.10000,2.97000,2.95000
2021-03-31,5124.60000,2456.30000,2668.30000,566.40000,179.40000,387.00000,2281.30000,-328.60000,1952.70000,415.50000,1537.20000,1537.20000,1537.20000,2735.20000,2281.30000,745.80000,751.00000,2.06000,2.05000
2020-12-31,5313.80100,2533.60000,2780.20100,778.30010,141.00000,637.30000,2142.90100,-312.89980,1830.00000,452.79990,1377.20000,1377.20000,1377.20000,2607.20100,2142.90000,744.60000,750.10000,1.84000,1.84000
2020-09-30,5418.10000,2513.40000,2904.70000,530.50000,152.20000,378.30000,2526.40000,-309.30000,2217.10000,454.50000,1762.60000,1762.60000,1762.60000,2966.50000,2526.40000,744.50000,750.00000,2.37000,2.35000
2020-06-30,3761.50000,2036.20000,1725.30000,647.00000,-117.20000,764.20000,961.09990,-312.40000,648.70000,164.90000,483.80000,483.80000,483.80000,1386.80000,961.09990,743.80000,748.60000,0.65000,0.65000
2020-03-31,4714.40000,2372.50000,2341.90000,589.80000,-58.50000,648.30000,1693.60000,-248.70000,1444.90000,338.00000,1106.90000,1106.90000,1106.90000,2114.90000,1693.60000,744.80000,750.70000,1.49000,1.47000
2019-12-31,5428.20100,2560.50000,2867.70100,653.60000,78.50000,575.10100,2292.60000,-265.80010,2026.80000,454.59990,1572.20100,1572.20100,1572.20000,2706.20000,2292.60000,758.10000,764.90000,2.09000,2.08000
2019-09-30,5502.30000,2584.70000,2917.60000,543.60000,35.30000,508.30000,2409.30000,-257.10000,2152.20000,544.30000,1607.90000,1607.90000,1607.90000,2822.70000,2409.30000,756.60000,763.90000,2.13000,2.11000
2019-06-30,5409.80000,2567.20000,2842.60000,533.10000,-35.60000,568.70000,2273.90000,-266.10000,2007.80000,490.90000,1516.90000,1516.90000,1516.90000,2672.20000,2273.90000,761.80000,768.70000,1.99000,1.97000
2019-03-31,5024.10000,2472.60000,2551.50000,499.10000,41.60000,457.50000,2094.00000,-262.70000,1831.30000,502.90000,1328.40000,1328.40000,1328.40000,2486.60000,2094.00000,764.90000,771.60000,1.74000,1.72000
2018-12-31,5395.70000,2652.40100,2743.29900,609.80000,-134.00000,743.80000,1999.49900,-248.10000,1751.40000,336.10000,1415.30000,1415.30000,1415.30000,2378.49900,1999.50000,778.20000,785.60000,1.83000,1.82000
2018-09-30,5369.40000,2547.30000,2822.10000,515.20000,110.80000,404.40000,2417.70000,-259.00000,2158.70000,521.40000,1637.30000,1637.30000,1637.30000,2792.80000,2417.70000,772.80000,779.60000,2.12000,2.10000
2018-06-30,5353.90000,2614.40000,2739.50000,542.10000,64.90000,477.20000,2262.30000,-244.20000,2018.10000,521.80000,1496.30000,1496.30000,1496.30000,2627.30000,2262.30000,780.00000,787.10000,1.92000,1.90000
2018-03-31,5138.90000,2611.20000,2527.70000,533.10000,148.50000,384.60000,2143.10000,-255.20000,1887.90000,512.50000,1375.40000,1375.40000,1375.40000,2506.00000,2143.10000,790.90000,798.70000,1.74000,1.72000
2017-12-31,5340.20100,2674.70000,2665.50000,617.60000,96.29990,521.29900,2144.20200,-259.10000,1885.10000,1186.40000,698.70000,698.70000,698.69980,2487.00200,2144.20100,807.40000,815.50000,0.89000,0.88000
2017-09-30,5754.60000,2937.10000,2817.50000,567.00000,828.90000,-261.90000,3079.40000,-259.90000,2819.50000,935.80000,1883.70000,1883.70000,1883.70000,3435.20000,3079.40000,805.30000,813.50000,2.34000,2.32000
2017-06-30,6049.70000,3341.30000,2708.40000,525.40000,112.10000,413.30000,2295.10000,-233.70000,2061.40000,666.30000,1395.10000,1395.10000,1395.10000,2634.60000,2295.10000,811.60000,819.20000,1.72000,1.70000
2017-03-31,5675.90000,3246.50000,2429.40000,521.30000,125.90000,395.40000,2034.00000,-226.50000,1807.50000,592.70000,1214.80000,1214.80000,1214.80000,2359.30000,2034.00000,818.80000,825.20000,1.48000,1.47000
2016-12-31,6028.90100,3470.70000,2558.20100,627.50000,38.30000,589.19800,1969.00200,-234.10000,1734.90000,541.50000,1193.40000,1193.40000,1193.40000,2347.90200,1969.00200,854.40000,861.20000,1.43000,1.44000
2016-09-30,6424.10000,3677.10000,2747.00000,582.90000,-26.80000,609.70000,2137.30000,-232.80000,1904.50000,629.10000,1275.40000,1275.40000,1275.40000,2507.90000,2137.30000,841.40000,847.70000,1.52000,1.50000
2016-06-30,6265.00000,3679.00000,2586.00000,596.10000,-132.00000,728.10000,1857.90000,-207.70000,1650.20000,557.30000,1092.90000,1092.90000,1092.90000,2241.20000,1857.90000,864.00000,871.20000,1.27000,1.25000
2016-03-31,5903.90000,3590.40000,2313.50000,578.00000,44.80000,533.20000,1780.30000,-203.90000,1576.40000,451.60000,1124.80000,1124.80000,1124.80000,2164.00000,1780.30000,888.90000,896.30000,1.27000,1.25000
2015-12-31,6341.30000,3834.80000,2506.50000,675.10000,49.00000,626.10000,1880.40000,-169.60000,1710.80000,504.59990,1206.20000,1206.20000,1206.20000,2270.10000,1880.40000,939.40000,944.60000,1.31000,1.30000
2015-09-30,6615.10000,4023.80000,2591.30000,584.00000,23.00000,561.00000,2030.30000,-151.90000,1878.40000,569.20000,1309.20000,1309.20000,1309.20000,2418.00000,2030.30000,930.30000,934.80000,1.41000,1.40000
2015-06-30,6497.70000,4007.30000,2490.40000,592.40000,-48.70000,641.10000,1849.30000,-136.90000,1712.40000,510.00000,1202.40000,1202.40000,1202.40000,2241.50000,1849.30000,953.20000,957.60000,1.26000,1.26000
2015-03-31,5958.90000,3757.90000,2201.00000,582.80000,-232.70000,815.50000,1385.50000,-131.40000,1254.10000,442.60000,811.50000,811.50000,811.50000,1771.60000,1385.50000,960.60000,965.50000,0.84000,0.84000
2014-12-31,6572.20100,4098.09900,2474.10300,662.49990,-59.90000,722.40100,1751.70200,-155.60000,1596.10000,498.60000,1097.50000,1097.50000,1097.50000,2159.20200,1751.70100,980.50000,986.30000,1.14000,1.12000
2014-09-30,6987.10000,4305.90000,2681.20000,575.80000,-32.90000,608.70000,2072.50000,-151.40000,1921.10000,852.70000,1068.40000,1068.40000,1068.40000,2485.90000,2072.50000,978.70000,983.80000,1.09000,1.09000
2014-06-30,7181.70000,4397.40000,2784.30000,629.20000,33.90000,595.30000,2189.00000,-117.50000,2071.50000,684.40000,1387.10000,1387.10000,1387.10000,2602.20000,2189.00000,987.40000,993.20000,1.40000,1.40000
2014-03-31,6700.30000,4184.20000,2516.10000,620.40000,40.30000,580.10000,1936.00000,-152.70000,1783.30000,578.50000,1204.80000,1204.80000,1204.80000,2346.39900,1936.00000,989.60000,995.90000,1.22000,1.21000
2013-12-31,7093.19900,4350.39900,2742.80000,627.80000,85.40000,542.40200,2200.39800,-145.20000,2055.20000,658.20010,1397.00000,1397.00000,1397.00000,2608.99800,2200.39900,998.40000,1006.00000,1.40000,1.39000
2013-09-30,7323.40000,4412.80000,2910.60000,554.30000,60.40000,493.90000,2416.70000,-144.10000,2272.60000,750.40000,1522.20000,1522.20000,1522.20000,2811.20000,2416.70000,997.30000,1004.20000,1.53000,1.52000
2013-06-30,7083.80000,4318.60000,2765.20000,607.00000,39.50000,567.50000,2197.70000,-137.80000,2059.90000,663.40000,1396.50000,1396.50000,1396.50000,2588.60000,2197.70000,1001.40000,1008.70000,1.39000,1.38000
2013-03-31,6605.30000,4121.20000,2484.10000,596.50000,61.90000,534.60000,1949.50000,-132.70000,1816.80000,546.60000,1270.20000,1270.20000,1270.20000,2340.60000,1949.50000,1002.70000,1010.80000,1.27000,1.26000
2012-12-31,6952.09900,4223.79900,2728.30000,624.50000,94.00000,530.50000,2197.80000,-129.80000,2068.00000,671.90000,1396.10000,1396.10000,1396.10000,2583.80000,2197.80100,1010.10000,1020.20000,1.39000,1.38000
2012-09-30,7152.40000,4297.80000,2854.60000,620.90000,53.50000,567.40000,2287.20000,-133.60000,2153.60000,698.60000,1455.00000,1455.00000,1455.00000,2659.10000,2287.20000,1006.10000,1015.40000,1.45000,1.43000
2012-06-30,6915.90000,4200.00000,2715.90000,617.30000,56.40000,560.90000,2155.00000,-145.10000,2009.90000,662.90000,1347.00000,1347.00000,1347.00000,2520.90000,2155.00000,1013.80000,1023.90000,1.33000,1.32000
2012-03-31,6546.60000,4029.10000,2517.50000,592.50000,39.60000,552.90000,1964.60000,-117.10000,1847.50000,580.80000,1266.70000,1266.70000,1266.70000,2329.30000,1964.60000,1018.20000,1030.00000,1.24000,1.23000
2011-12-31,6822.69900,4109.10100,2713.59800,661.20000,67.60000,593.59800,2120.00000,-136.30000,1983.70000,607.10000,1376.60000,1376.60000,1376.60000,2487.50000,2120.00100,1032.10000,1044.90000,1.34000,1.32000
2011-09-30,7166.30000,4259.50000,2906.80000,580.90000,68.80000,512.10000,2394.70000,-131.50000,2263.20000,755.90000,1507.30000,1507.30000,1507.30000,2753.00000,2394.70000,1028.80000,1041.30000,1.47000,1.45000
2011-06-30,6905.40000,4179.80000,2725.60000,588.00000,51.50000,536.50000,2189.10000,-122.70000,2066.40000,656.20000,1410.20000,1410.20000,1410.20000,2539.20000,2189.10000,1035.60000,1047.70000,1.36000,1.35000
2011-03-31,6111.60000,3771.00000,2340.60000,563.60000,48.90000,514.70000,1825.90000,-127.00000,1698.90000,489.90000,1209.00000,1209.00000,1209.00000,2165.00000,1825.90000,1042.40000,1054.60000,1.16000,1.15000
2010-12-31,6214.09900,3739.60000,2474.49900,665.80000,48.50000,617.29900,1857.20000,-123.60000,1733.60000,491.30000,1242.30000,1242.30000,1242.30000,2191.30000,1857.20000,1066.00000,1080.30000,1.18000,1.16000
2010-09-30,6304.90000,3698.40000,2606.50000,556.30000,46.30000,510.00000,2096.50000,-122.00000,1974.50000,586.10000,1388.40000,1388.40000,1388.40000,2409.20000,2096.50000,1061.00000,1074.90000,1.31000,1.29000
2010-06-30,5945.50000,3549.10000,2396.40000,564.90000,13.80000,551.10000,1845.30000,-110.00000,1735.30000,509.50000,1225.80000,1225.80000,1225.80000,2156.80000,1845.30000,1072.10000,1085.90000,1.14000,1.13000
2010-03-31,5610.10000,3450.20000,2159.90000,546.30000,60.50000,485.80000,1674.10000,-117.20000,1556.90000,467.10000,1089.80000,1089.80000,1089.80000,1992.00000,1674.10000,1076.00000,1090.10000,1.01000,1.00000
2009-12-31,5973.40000,3619.99900,2353.40100,655.80000,128.70000,527.10000,1826.30100,-125.30000,1701.00000,484.20000,1216.80000,1216.80000,1216.80000,2144.00100,1826.30000,1092.20000,1107.40000,1.13000,1.11000
2009-09-30,6046.70000,3638.40000,2408.30000,549.60000,74.10000,475.50000,1932.80000,-111.20000,1821.60000,560.60000,1261.00000,1261.00000,1261.00000,2244.70000,1932.80000,1084.50000,1098.20000,1.16000,1.15000
2009-06-30,5647.20000,3477.30000,2169.90000,531.50000,43.10000,488.40000,1681.50000,-89.50000,1592.00000,498.30000,1093.70000,1093.70000,1093.70000,1985.90000,1681.50000,1097.30000,1111.40000,1.00000,0.98000
2009-03-31,5077.40000,3217.20000,1860.20000,497.30000,37.50000,459.80000,1400.40000,-28.00000,1372.40000,392.90000,979.50000,979.50000,979.50000,1682.60000,1400.40000,1109.60000,1124.40000,0.88000,0.87000
