,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1923.00000,1378.00000,545.00000,334.00000,,360.00000,185.00000,-26.00000,159.00000,33.00000,126.00000,126.00000,,112.00000,185.00000,185.00000,231.00000,232.00000,0.51000,0.51000
2022-09-30,2204.00000,1509.00000,695.00000,344.00000,,344.00000,351.00000,-41.00000,310.00000,77.00000,233.00000,233.00000,,220.00000,351.00000,351.00000,226.00000,227.00000,0.97000,0.97000
2022-06-30,2352.00000,1583.00000,769.00000,361.00000,,361.00000,408.00000,-11.00000,397.00000,103.00000,294.00000,294.00000,,276.00000,408.00000,408.00000,231.00000,233.00000,1.19000,1.18000
2022-03-31,2201.00000,1497.00000,704.00000,351.00000,,351.00000,353.00000,-26.00000,327.00000,75.00000,252.00000,252.00000,,234.00000,353.00000,353.00000,239.00000,241.00000,0.98000,0.97000
2021-12-31,2022.00000,1403.00000,619.00000,356.00000,,401.00000,218.00000,-26.00000,192.00000,52.00000,140.00000,140.00000,,135.00000,218.00000,218.00000,249.00000,251.00000,0.54000,0.53000
2021-09-30,2204.00000,1451.00000,753.00000,368.00000,,368.00000,385.00000,-43.00000,342.00000,103.00000,239.00000,239.00000,,219.00000,385.00000,385.00000,246.00000,247.00000,0.89000,0.89000
2021-06-30,2179.00000,1388.00000,791.00000,354.00000,,354.00000,437.00000,-440.00000,-3.00000,12.00000,-15.00000,-15.00000,,-36.00000,437.00000,437.00000,252.00000,252.00000,-0.14000,-0.14000
2021-03-31,1970.00000,1270.00000,700.00000,335.00000,,335.00000,365.00000,-208.00000,157.00000,43.00000,114.00000,114.00000,,88.00000,365.00000,365.00000,256.00000,257.00000,0.34000,0.34000
2020-12-31,1860.00000,1200.00000,660.00000,353.00000,,353.00000,307.00000,-32.00000,275.00000,67.00000,208.00000,208.00000,3.00000,191.00000,307.00000,307.00000,264.00000,264.00000,0.77000,0.77000
2020-09-30,1983.00000,1231.00000,752.00000,328.00000,,328.00000,424.00000,-44.00000,380.00000,87.00000,293.00000,293.00000,,274.00000,424.00000,424.00000,261.00000,261.00000,1.05000,1.05000
2020-06-30,1764.00000,1136.00000,628.00000,289.00000,,289.00000,339.00000,-37.00000,302.00000,82.00000,220.00000,220.00000,14.00000,224.00000,339.00000,339.00000,262.00000,263.00000,0.85000,0.85000
