,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,686.09400,172.15400,513.94000,70.61300,-17.59600,279.27600,234.66400,-105.83600,128.82800,26.24800,102.58000,102.58000,,103.28100,,234.66400,107.97800,109.29800,0.96000,0.94000
2022-09-30,675.58400,177.55300,498.03100,65.84300,-8.53200,255.04400,242.98700,-140.34200,102.64500,2.88300,99.76200,99.76200,,100.00900,442.01400,242.98700,107.91600,109.35800,0.93000,0.91000
2022-06-30,652.00600,166.01200,485.99400,63.27400,-8.52100,255.01600,230.97800,-165.39000,65.58800,-3.56300,69.15100,69.15100,,69.51600,399.00500,230.97800,107.85000,109.34700,0.64000,0.64000
2022-03-31,619.77000,152.92800,466.84200,62.12400,-8.51200,250.06300,216.77910,12.00400,228.78300,40.47700,188.30600,188.30600,,188.62300,399.46800,216.77910,108.08600,109.54400,1.75000,1.72000
2021-12-31,595.26200,139.92800,455.33400,63.48300,-14.48400,257.95800,197.37600,-149.02800,48.34800,-0.55400,48.90200,48.90200,,48.90200,467.00000,197.37600,109.32800,111.17700,0.44000,0.45000
2021-09-30,589.30500,140.02300,449.28200,51.00000,-9.86000,237.50600,211.77600,-174.81200,36.96400,-10.83400,47.79800,47.79800,,47.79800,400.62700,211.77600,109.57700,111.56500,0.44000,0.43000
2021-06-30,575.52800,135.75900,439.76900,53.94500,-3.79700,240.00500,199.76400,0.15500,199.91900,47.25000,152.66900,152.66900,,152.66900,370.44200,199.76400,109.41200,111.30100,1.40000,1.37000
2021-03-31,548.73900,129.77400,418.96500,51.60100,-4.90300,245.38600,173.57900,-206.24600,-32.66700,-20.92200,-11.74500,-11.74500,,-11.74500,362.25100,173.57900,109.46900,109.46900,-0.11000,-0.11000
2020-12-31,535.90490,127.99300,407.91190,47.41000,-10.99400,242.81210,165.09990,-24.56600,140.53400,34.34800,106.18600,106.18600,,105.78100,625.39580,165.09990,111.53200,113.46500,0.96000,0.95000
2020-09-30,522.94000,121.51900,401.42100,48.15200,-8.50600,241.08400,160.33700,-147.10200,13.23500,-9.44100,22.67600,22.67600,,22.56800,340.63900,160.33700,111.78300,113.70300,0.20000,0.20000
2020-06-30,507.22600,111.50200,395.72400,49.08800,-6.24200,238.67000,157.05400,-134.10100,22.95300,-0.16500,23.11800,23.11800,,22.81300,91.63100,157.05400,111.73800,113.63400,0.20000,0.20000
2020-03-31,517.06700,115.51400,401.55300,49.61700,-14.35500,250.35000,151.20300,-345.67400,-194.47100,-66.53800,-127.93300,-127.93300,,-127.05800,577.91100,151.20300,111.90800,111.90800,-1.14000,-1.14000
2019-12-31,513.65810,121.25900,392.39910,43.96200,-9.47200,238.48320,153.91590,-69.56800,84.34800,16.79200,67.55600,67.55600,,67.35000,353.76180,153.91590,112.80900,114.69300,0.60000,0.58000
2019-09-30,507.54700,123.50900,384.03800,42.27200,-8.24000,230.19100,153.84700,-135.08300,18.76400,-3.00200,21.76600,21.76600,,21.67900,303.92210,153.84700,113.03700,115.18400,0.19000,0.19000
2019-06-30,500.14700,124.44800,375.69900,55.52400,-9.62000,239.24700,136.45200,-88.87100,47.58100,15.60800,31.97300,31.97300,,31.97300,322.41700,136.45200,113.20500,114.94000,0.28000,0.28000
2019-03-31,493.29300,123.81500,369.47800,50.95900,-5.77100,230.20500,139.27300,-103.07700,36.19600,10.20700,25.98900,25.98900,,25.98900,320.82300,139.27300,112.70800,114.34400,0.23000,0.23000
2018-12-31,483.84890,122.30300,361.54590,35.62600,-4.35600,211.22510,150.32080,-77.28910,73.03200,15.87900,57.15300,57.15300,,57.15300,340.06380,150.32090,114.90900,116.51500,0.50000,0.50000
2018-09-30,467.22100,116.74100,350.48000,34.90800,-6.86800,212.47400,138.00600,-123.84100,14.16500,-1.97900,16.14400,16.14400,,16.14400,290.03100,138.00600,114.59700,116.11400,0.14000,0.14000
2018-06-30,456.32300,114.41400,341.90900,35.94300,-7.40400,216.03800,125.87100,-201.51100,-75.64000,-18.24900,-57.39100,-57.39100,,-57.39100,311.10710,125.87100,115.06400,115.06400,-0.50000,-0.50000
2018-03-31,458.30200,115.33700,342.96500,36.04900,-8.50600,212.99700,129.96800,-89.84100,40.12700,8.58200,31.54500,31.54500,,31.54500,295.36600,129.96800,116.49400,118.29300,0.27000,0.27000
2017-12-31,443.07200,114.53000,328.54200,30.52100,-10.78900,209.46100,119.08100,-108.34800,10.73300,3.07100,7.66200,7.66200,,7.66200,297.16800,119.08100,119.86000,121.02200,0.06000,0.06000
2017-09-30,433.94500,111.46800,322.47700,32.55900,-9.41700,205.46600,117.01100,-64.47200,52.53900,3.37800,49.16100,49.16100,,49.16100,292.47000,117.01100,119.74600,121.02600,0.41000,0.41000
2017-06-30,427.29400,109.34400,317.95000,33.39400,-8.14000,203.36000,114.59000,-101.96700,12.62300,3.39000,9.23300,9.23300,,9.23300,285.73100,114.59000,121.45500,122.43700,0.08000,0.08000
2017-03-31,423.36300,110.97000,312.39300,34.22300,-8.35100,204.57400,107.81900,-66.82300,40.99600,3.39800,37.59800,37.59800,,37.59800,280.59500,107.81900,121.04900,121.73400,0.31000,0.31000
2016-12-31,416.50500,106.26700,310.23800,33.02400,-7.06300,202.80790,107.43010,-96.88700,10.54300,5.28500,5.25800,5.25800,,5.25800,296.77810,107.43000,124.44800,125.14400,0.04000,0.04000
2016-09-30,411.31900,105.46800,305.85100,32.25500,-2.30500,197.64100,108.21000,-122.00600,-13.79600,1.57400,-15.37000,-15.37000,,-15.37000,256.01400,108.21000,124.60400,124.60400,-0.12000,-0.12000
2016-06-30,405.53200,106.56700,298.96500,47.66400,-14.69100,224.89900,74.06600,-39.35400,34.71200,2.00100,32.71100,32.71100,,32.71100,252.67000,74.06600,125.12500,125.78300,0.26000,0.26000
2016-03-31,399.76900,102.59500,297.17400,30.40600,-6.18300,199.57200,97.60200,-41.75800,55.84400,2.20500,53.63900,53.63900,,53.63900,266.86400,97.60200,125.39800,126.12400,0.43000,0.43000
2015-12-31,406.94100,109.44400,297.49710,28.93300,-20.59800,215.37300,82.12410,-49.16100,32.96300,1.94800,31.01500,31.01500,,31.01500,248.76610,82.12410,127.79400,127.79400,0.25000,0.25000
2015-09-30,410.73500,111.73300,299.00200,27.87200,-63.35300,255.91900,43.08300,-197.10300,-154.02000,1.92600,-155.94600,-155.94600,,-155.94600,204.31400,43.08300,127.17000,127.17000,-1.23000,-1.23000
2015-06-30,410.70400,112.11200,298.59200,28.26200,-4.01000,200.42900,98.16300,-67.63400,30.52900,2.22400,28.30500,28.30500,,28.30500,273.06800,98.16300,128.80900,129.94800,0.22000,0.22000
2015-03-31,410.09400,111.11000,298.98400,29.88400,-6.82200,209.89800,89.08600,-165.15300,-76.06700,2.96300,-79.03000,-79.03000,,-79.03000,265.48300,89.08600,129.23500,129.23500,-0.61000,-0.61000
2014-12-31,404.73300,112.00400,292.72900,26.61100,-10.24700,196.14300,96.58590,-92.27300,4.31300,3.92400,0.38900,0.38900,,0.38900,281.64190,96.58590,128.91900,128.91900,0.00000,0.00000
2014-09-30,393.29300,111.87600,281.41700,26.58900,-5.99200,191.93300,89.48400,-105.12600,-15.64200,0.98200,-16.62400,-16.62400,,-16.62400,253.49300,89.48400,129.04600,129.04600,-0.13000,-0.13000
2014-06-30,383.42000,107.43800,275.98200,25.44100,-3.99400,192.66500,83.31700,-90.74100,-7.42400,2.04300,-9.46700,-9.46700,,-9.46700,248.60100,83.31700,128.95000,128.95000,-0.07000,-0.07000
2014-03-31,345.55000,97.16700,248.38300,24.67600,-3.56800,181.24700,67.13600,-64.04300,3.09300,1.68600,1.40700,1.40700,,1.40700,215.81500,67.13600,128.56000,138.35600,0.01000,0.01000
2013-12-31,335.39600,100.53800,234.85800,21.71100,-12.55500,175.41390,59.44400,-81.35900,-21.91500,-2.75000,-19.16500,-19.16500,,-19.16500,220.64300,59.44400,127.76900,127.76900,-0.15000,-0.14000
2013-09-30,332.09400,103.29500,228.79900,21.82700,-6.19000,164.89700,63.90200,-42.16400,21.73800,0.20700,21.53100,21.53100,,21.53100,193.73800,63.90200,127.88500,136.91200,0.17000,0.16000
2013-06-30,324.30500,103.72500,220.58000,21.50700,-6.49300,171.04600,49.53400,-83.55800,-34.02400,1.87500,-35.89900,-35.89900,,-35.89900,201.97200,49.53400,127.71300,127.71300,-0.28000,-0.28000
2013-03-31,313.07100,100.69500,212.37600,20.43100,-3.72200,155.61100,56.76500,-79.78200,-23.01700,-0.64100,-22.37600,-22.37600,,-22.37600,186.00500,56.76500,127.05700,127.05700,-0.18000,-0.18000
2012-12-31,293.84090,89.42600,204.41490,19.62400,-3.82800,173.36700,31.04800,-81.79600,-50.74800,1.78500,-52.53300,-52.53300,-0.05300,-52.48900,172.36500,31.04800,120.28000,120.28000,-0.44000,-0.44000
2012-09-30,238.60600,71.68300,166.92300,17.56500,-1.56000,125.85200,41.07100,-93.71000,-52.63900,1.02900,-53.66800,-53.66800,0.96900,-52.44500,145.28200,41.07100,121.68900,121.68900,-0.43000,-0.43000
2012-06-30,229.14700,66.20500,162.94200,17.74400,-0.64600,128.20400,34.73800,-87.11900,-52.38100,2.45300,-54.83400,-54.83400,1.38000,-53.47200,132.39700,34.73800,121.31800,121.31800,-0.44000,-0.44000
2012-03-31,192.49000,52.19300,140.29700,17.21500,-0.34900,100.00800,40.28900,-61.61300,-21.32400,1.32700,-22.65100,-22.65100,,-22.63100,124.82200,40.28900,111.43100,111.43100,-0.20000,-0.20000
2011-12-31,183.81900,50.26300,133.55600,15.79700,-4.07000,101.57600,31.98000,-60.82000,-28.84000,0.32900,-29.16900,-29.16900,,-29.08100,113.82800,31.98000,111.59500,111.59500,-0.27000,-0.27000
2011-09-30,175.54900,51.84700,123.70200,15.41500,-1.10600,96.13100,27.57100,-60.61700,-33.04600,0.39100,-33.43700,-33.43700,0.00000,-33.30500,108.08800,27.57100,110.23200,110.23200,-0.30000,-0.30000
2011-06-30,171.05300,50.10700,120.94600,15.72100,-0.29600,93.73700,27.20900,-56.41700,-29.20800,0.70200,-29.91000,-29.91000,,-29.81900,106.10100,27.20900,112.32400,112.32400,-0.27000,-0.27000
2011-03-31,167.74900,50.70400,117.04500,15.89500,0.00000,93.14600,23.89900,-57.58400,-33.68500,0.69100,-34.37600,-34.37600,,-34.25100,100.97600,23.89900,114.41600,114.41600,-0.30000,-0.30000
2010-12-31,165.49700,51.81100,113.68600,14.98900,,96.99100,16.69500,-55.08100,-38.38600,0.19500,-38.58100,-38.58100,,-39.16100,91.62500,16.69500,115.59100,115.59100,-0.34000,-0.34000
2010-09-30,158.64200,50.60100,108.04100,14.41700,0.00000,87.37300,20.66800,-54.52400,-33.85600,0.71900,-34.57500,-34.57500,,-34.48800,92.58100,20.66800,114.74800,114.74800,-0.30000,-0.30000
2010-06-30,154.51500,49.95800,104.55700,14.29700,,84.53300,20.02400,-103.89600,-83.87200,-0.01800,-83.85400,-83.85400,,-83.69900,91.06900,20.02400,115.66600,115.66600,-0.72000,-0.72000
2010-03-31,147.96500,47.07200,100.89300,14.50600,,84.00700,16.88600,-54.18800,-37.30200,0.10900,-37.41100,-37.41100,,-37.32600,86.82400,16.88600,117.11800,117.11800,-0.32000,-0.32000
2009-12-31,144.97900,46.84500,98.13400,14.34200,,86.08000,12.05400,-55.66300,-43.60900,0.00300,-43.61200,-43.61200,,-43.51200,80.20600,12.05400,117.16500,117.16500,-0.37000,-0.37000
2009-09-30,139.28900,45.28800,94.00100,13.20400,,79.04900,14.95200,-65.12300,-50.17100,0.01800,-50.18900,-50.18900,,-50.10900,82.50100,14.95200,116.68600,116.68600,-0.43000,-0.43000
2009-06-30,136.19500,43.87200,92.32300,13.16400,,78.72500,13.59800,-42.79700,-29.19900,0.22900,-29.42800,-29.42800,,-29.36000,80.66100,13.59800,117.07900,117.07900,-0.25000,-0.25000
2009-03-31,135.05000,44.53800,90.51200,12.07500,,76.16200,14.35000,-31.99800,-17.64800,0.24200,-17.89000,-17.89000,,-17.89000,80.57900,14.35000,117.98400,117.98400,-0.15000,-0.15000
