,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-10-31,633.71900,142.21100,491.50800,221.95410,173.65800,408.75130,82.75670,-0.00500,82.75200,10.05500,72.69700,72.69700,72.69700,131.97470,82.75670,152.01700,154.72100,0.48000,0.47000
2016-07-31,615.20400,139.67700,475.52700,221.87400,169.87600,398.80500,76.72200,8.50900,85.23100,20.51300,64.71800,64.71800,64.71800,127.31000,76.72200,151.16900,153.89000,0.43000,0.42000
2016-04-30,605.00500,131.63000,473.37500,216.17200,162.47900,386.56900,86.80600,10.41700,97.22300,27.84700,69.37600,69.37600,69.37600,137.59600,86.80600,152.25000,154.53600,0.46000,0.45000
2016-01-31,568.60400,129.44400,439.16000,196.70500,162.31700,368.05000,71.11000,-6.76800,64.34200,4.30700,60.03500,60.03500,60.03500,127.54600,71.11000,152.96800,155.28300,0.39000,0.39000
2015-10-31,587.15900,139.84400,447.31500,208.30500,174.51410,389.75710,57.55790,-1.64000,55.91800,6.15600,49.76200,49.76200,49.76200,114.84390,57.55790,154.95700,158.06500,0.32000,0.32000
2015-07-31,555.80500,129.47100,426.33400,197.99900,160.91300,364.85200,61.48200,3.71100,65.19300,9.80600,55.38700,55.38700,55.38700,113.96600,61.48200,155.53300,158.58400,0.36000,0.35000
2015-04-30,557.20400,124.97200,432.23200,188.31500,161.55400,356.30500,75.92690,7.95700,83.88400,28.28800,55.59600,55.59600,55.59600,127.44890,75.92690,154.51500,157.48300,0.36000,0.35000
2015-01-31,542.04300,124.63300,417.41000,181.61000,142.52300,345.91100,71.49900,5.11600,76.61500,11.42600,65.18900,65.18900,65.18900,122.02800,71.49900,154.45800,157.20600,0.42000,0.41000
2014-10-31,539.01190,121.42100,417.59090,190.37300,163.20100,360.09120,57.49970,4.62800,62.12800,-0.32700,62.45500,62.45500,62.45500,109.57570,57.49980,155.05400,157.71000,0.40000,0.39000
2014-07-31,521.81200,115.53000,406.28200,182.80900,149.70900,339.05500,67.22700,3.54400,70.77100,5.11500,65.65600,65.65600,65.65600,116.39200,67.22700,155.19400,157.62200,0.42000,0.42000
2014-04-30,517.69700,114.08500,403.61200,178.04300,155.35900,339.77800,63.83410,4.22500,68.05900,4.74200,63.31700,63.31700,63.31700,111.70500,63.83410,154.57200,157.08200,0.41000,0.40000
2014-01-31,478.95100,105.84900,373.10200,167.54300,140.02500,312.94600,60.15600,11.02800,71.18400,3.48800,67.69600,67.69600,67.69600,103.87000,60.15600,154.06600,156.75600,0.44000,0.43000
2013-10-31,504.87510,119.10900,385.76610,175.05700,154.00200,334.75200,51.01410,8.04300,59.05700,2.16700,56.89000,56.89000,56.89000,96.66210,51.01410,153.31900,156.60100,0.37000,0.36000
2013-07-31,482.94500,115.64700,367.29800,166.66800,139.89100,312.30300,54.99500,3.17700,58.17200,5.87500,52.29700,52.29700,52.29700,102.59700,54.99500,153.91500,157.05600,0.34000,0.33000
2013-04-30,499.25700,107.73300,391.52400,169.96200,136.18400,312.02100,79.50300,7.20400,86.70700,18.01600,68.69100,68.69100,68.69100,126.59300,79.50300,153.51500,156.60600,0.45000,0.44000
2013-01-31,475.13700,111.06300,364.07400,157.51000,139.69600,303.09300,60.98100,10.74900,71.73000,1.80800,69.92200,69.92200,69.92200,108.04500,60.98100,151.47700,154.53100,0.46000,0.45000
2012-10-31,454.21300,102.52400,351.68900,153.56800,153.28800,312.19910,39.48980,3.24200,42.73200,13.65100,29.08100,29.08100,29.08100,81.25380,39.48990,146.88700,150.28000,0.20000,0.18000
2012-07-31,443.74700,99.78900,343.95800,143.95500,131.77300,280.56300,63.39500,-2.31000,61.08500,-14.57100,75.65600,75.65600,75.65600,103.60900,63.39500,147.80100,150.64400,0.51000,0.50000
2012-04-30,432.56100,100.50600,332.05500,151.23000,158.78400,314.91900,17.13600,6.35300,23.48900,2.51800,20.97100,20.97100,20.97100,60.03300,17.13600,145.94800,149.29700,0.14000,0.14000
2012-01-31,425.49600,89.85400,335.64200,132.87500,129.24300,265.63900,70.00300,3.82600,73.82900,17.13500,56.69400,56.69400,56.69400,101.96800,70.00300,143.88200,147.11300,0.39000,0.39000
2011-10-31,390.53380,85.38500,305.14880,125.41500,119.87300,248.83210,56.31670,-2.76200,53.55500,13.61300,39.94200,39.94200,39.94200,87.90780,56.31680,146.57300,150.36700,0.28000,0.28000
2011-07-31,386.79500,84.73200,302.06300,122.54700,117.78400,243.88400,58.17900,-2.21200,55.96700,3.88500,52.08200,52.08200,52.08200,90.14000,58.17900,144.96000,148.04500,0.36000,0.35000
2011-04-30,393.67000,86.02800,307.64200,123.16900,129.03200,255.95700,51.68500,5.57400,57.25900,-23.85500,81.11400,81.11400,81.11400,85.00700,51.68500,148.46100,152.59300,0.55000,0.53000
2011-01-31,364.64400,84.30500,280.33900,120.74000,109.18900,233.67700,46.66200,5.67000,52.33200,4.10600,48.22600,48.22600,48.22600,78.33800,46.66200,149.01600,153.64000,0.32000,0.31000
2010-10-31,375.45910,79.74300,295.71610,129.29800,129.91800,262.45900,33.25710,6.43900,39.69600,14.29500,25.40100,25.40100,25.40100,62.68610,33.25700,148.01300,151.91100,0.16000,0.16000
2010-07-31,336.92900,66.74300,270.18600,105.64900,111.18300,219.39300,50.79300,-3.04600,47.74700,8.42000,39.32700,39.32700,39.32700,72.34700,50.79300,148.00600,151.10600,0.27000,0.26000
2010-04-30,338.10600,69.02700,269.07900,113.05000,108.07600,224.11100,44.96800,8.90500,53.87300,14.32400,39.54900,39.54900,39.54900,69.53400,44.96800,148.89000,152.48200,0.27000,0.26000
2010-01-31,330.16700,65.58100,264.58600,101.23200,105.46900,209.49400,55.09200,2.25000,57.34200,-75.44400,132.78600,132.78600,132.78600,80.74400,55.09200,146.83000,150.78800,0.90000,0.88000
2009-10-31,338.27810,73.17200,265.10610,114.11600,121.73900,240.18390,24.92220,6.89100,31.81300,12.28500,19.52800,19.52800,19.52800,51.79420,24.92210,143.75200,145.85700,0.13000,0.13000
2009-07-31,345.17700,70.03500,275.14200,104.98900,105.70800,214.05300,61.08900,5.38400,66.47300,19.03700,47.43600,47.43600,47.43600,85.94200,61.08900,144.13800,146.06300,0.33000,0.32000
2009-04-30,336.83500,65.01900,271.81600,102.99600,111.21100,217.14800,54.66800,10.44500,65.11300,16.82500,48.28800,48.28800,48.28800,78.97800,54.66800,143.27500,145.42100,0.34000,0.33000
2009-01-31,339.75500,65.42400,274.33100,97.80700,104.56600,206.75900,67.57200,2.09900,69.67100,17.24200,52.42900,52.42900,52.42900,92.99000,67.57200,141.86500,142.61200,0.37000,0.37000
