,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3174.70000,2272.30000,902.39990,24.40000,234.40000,8.40000,250.40000,652.00000,68.20000,720.20000,136.40000,583.80000,583.80000,,572.20000,973.50000,652.00000,222.20000,222.60000,2.58000,2.57000
2022-09-30,3570.00000,2621.20000,948.80000,31.10000,223.89990,-67.30000,322.29900,626.50070,84.50000,710.99990,130.60000,580.40000,580.40000,,583.10010,959.30070,626.50000,222.00000,222.50000,2.62000,2.62000
2022-06-30,3189.30000,2342.10000,847.20000,24.80000,216.90000,21.90000,219.80000,627.39990,93.90000,721.30000,134.20000,587.10000,587.10000,,582.10000,964.59990,627.39990,222.00000,222.50000,2.62000,2.62000
2022-03-31,2945.10000,2151.60000,793.50000,23.70000,227.00000,19.10000,231.60000,561.90010,97.60000,659.50000,122.70000,536.80000,536.80000,,530.50000,897.80020,561.90010,222.00000,222.50000,2.39000,2.38000
2021-12-31,2994.20000,2223.60000,770.59990,23.30000,232.80000,8.50000,247.60000,522.99980,139.90000,662.90000,113.30000,549.60000,549.60000,,560.40000,855.29970,522.99980,221.90000,222.60000,2.53000,2.52000
2021-09-30,2841.10000,2006.30000,834.79970,25.70000,202.10010,9.70000,218.10000,616.70000,75.60000,692.29990,125.30000,566.99990,567.00000,51.80000,610.40010,949.30000,616.70000,221.60000,222.50000,2.75000,2.73000
2021-06-30,2604.70000,1801.90000,802.79990,23.20000,213.30000,10.80000,225.70000,577.10000,48.70000,625.80000,101.70000,524.10000,524.10000,8.20000,533.60000,912.80000,577.10000,221.60000,222.50000,2.41000,2.40000
2021-03-31,2502.00000,1745.50000,756.50000,21.10000,210.30000,23.40000,208.00000,548.50000,50.50000,599.00000,121.90000,477.10000,477.10000,,473.10000,877.80000,548.50000,221.60000,222.50000,2.13000,2.13000
2020-12-31,2375.20000,1632.40000,742.79990,23.50000,202.70000,22.50000,203.70000,539.10000,51.20000,590.30000,113.90000,476.40000,476.40000,10.30000,482.00000,862.80000,539.10000,221.50000,222.60000,2.18000,2.17000
2020-09-30,2320.10000,1566.50000,753.59970,27.10000,195.60000,29.30000,193.40000,560.19980,34.40000,594.60000,99.90000,494.70010,494.70000,,486.80000,870.69980,560.20000,221.20000,222.30000,2.20000,2.19000
2020-06-30,2065.20000,1344.90000,720.29990,19.90000,176.90000,15.70000,181.10000,539.19980,27.20000,566.40000,109.30000,457.10000,457.10000,,446.50000,829.79980,539.19980,221.20000,222.40000,2.02000,2.01000
2020-03-31,2216.30000,1460.10000,756.20010,19.20000,201.70000,41.90000,179.00000,577.20020,76.00000,653.20000,148.50000,504.70000,504.70000,-14.30000,477.80000,871.90020,577.20020,221.20000,222.30000,2.16000,2.15000
2019-12-31,2254.70000,1486.60000,768.10000,17.70000,201.70000,12.30000,207.10000,561.00010,48.60000,609.60000,120.70000,488.90000,488.90000,,475.60000,850.20010,561.00010,220.90000,222.20000,2.15000,2.14000
2019-09-30,2283.20000,1490.80000,792.40010,22.90000,181.90000,40.90000,189.40000,603.00020,46.70000,649.90000,131.20000,518.70000,518.70000,,503.20000,896.60030,603.00060,220.30000,221.60000,2.29000,2.27000
2019-06-30,2224.00000,1466.00000,758.00000,18.10000,188.50000,18.30000,188.30000,569.70010,39.80000,609.50000,109.30000,500.20000,500.20000,,488.00000,838.80010,569.70010,220.60000,221.90000,2.21000,2.20000
