,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,12400.00000,4488.00000,7912.00000,3434.00000,-1761.00000,6535.00000,1377.00000,-247.00000,1130.00000,287.00000,843.00000,843.00000,843.00000,1377.00000,1377.00000,326.40000,330.10000,2.61000,2.61000
2022-09-30,12877.00000,4970.00000,7907.00000,3325.00000,-1810.00000,6449.00000,1458.00000,-305.00000,1153.00000,211.00000,942.00000,942.00000,942.00000,1458.00000,1458.00000,326.80000,329.50000,2.88000,2.86000
2022-06-30,12112.00000,4905.00000,7207.00000,3229.00000,-1754.00000,6329.00000,878.00000,-419.00000,459.00000,130.00000,329.00000,329.00000,329.00000,878.00000,878.00000,326.70000,330.30000,1.01000,1.00000
2022-03-31,7566.00000,3202.00000,4364.00000,3013.00000,-1443.00000,5740.00000,-1376.00000,-376.00000,-1752.00000,-375.00000,-1377.00000,-1377.00000,-1377.00000,-1376.00000,-1376.00000,325.00000,325.00000,-4.24000,-4.24000
2021-12-31,8192.00000,2962.00000,5230.00000,2814.00000,-1461.00000,5638.00000,-408.00000,-437.00000,-845.00000,-199.00000,-646.00000,-646.00000,-646.00000,-408.00000,-408.00000,321.90000,321.90000,-1.93000,-1.91000
2021-09-30,7750.00000,2576.00000,5174.00000,2705.00000,-99.00000,4137.00000,1037.00000,-434.00000,603.00000,130.00000,473.00000,473.00000,473.00000,1037.00000,1037.00000,323.70000,329.00000,1.46000,1.44000
2021-06-30,5471.00000,2081.00000,3390.00000,2415.00000,-9.00000,3660.00000,-270.00000,-294.00000,-564.00000,-130.00000,-434.00000,-434.00000,-434.00000,-270.00000,-270.00000,323.60000,323.60000,-1.34000,-1.34000
2021-03-31,3221.00000,1599.00000,1622.00000,2309.00000,503.00000,3003.00000,-1381.00000,-370.00000,-1751.00000,-394.00000,-1357.00000,-1357.00000,-1357.00000,-1381.00000,-1381.00000,316.60000,316.60000,-4.29000,-4.29000
2020-12-31,3412.00000,1367.00000,2045.00000,2248.00000,-677.00000,4180.00000,-2135.00000,-238.00000,-2373.00000,-476.00000,-1897.00000,-1897.00000,-1897.00000,-2135.00000,-2135.00000,279.40000,279.40000,-6.32000,-6.32000
2020-09-30,2489.00000,1048.00000,1441.00000,2282.00000,402.00000,3056.00000,-1615.00000,-717.00000,-2332.00000,-491.00000,-1841.00000,-1841.00000,-1841.00000,-1615.00000,-1615.00000,291.00000,291.00000,-6.33000,-6.33000
2020-06-30,1475.00000,738.00000,737.00000,2201.00000,921.00000,2374.00000,-1637.00000,-366.00000,-2003.00000,-376.00000,-1627.00000,-1627.00000,-1627.00000,-1637.00000,-1637.00000,280.70000,280.70000,-5.79000,-5.79000
2020-03-31,7979.00000,2897.00000,5082.00000,3250.00000,-1516.00000,6054.00000,-972.00000,-1142.00000,-2114.00000,-410.00000,-1704.00000,-1704.00000,-1704.00000,-972.00000,-972.00000,248.50000,248.50000,-6.86000,-6.86000
2019-12-31,10888.00000,3449.00000,7439.00000,3495.00000,-1760.00000,6578.00000,861.00000,-17.00000,844.00000,203.00000,641.00000,641.00000,641.00000,861.00000,861.00000,258.80000,259.90000,2.50000,2.48000
2019-09-30,11380.00000,3507.00000,7873.00000,3495.00000,-1618.00000,6400.00000,1473.00000,-124.00000,1349.00000,325.00000,1024.00000,1024.00000,1024.00000,1473.00000,1473.00000,255.30000,256.40000,4.01000,3.99000
2019-06-30,11402.00000,3521.00000,7881.00000,3499.00000,-1617.00000,6409.00000,1472.00000,-118.00000,1354.00000,302.00000,1052.00000,1052.00000,1052.00000,1472.00000,1472.00000,260.80000,261.60000,4.03000,4.02000
2019-03-31,9589.00000,3119.00000,6470.00000,3233.00000,-1526.00000,5975.00000,495.00000,-128.00000,367.00000,75.00000,292.00000,292.00000,292.00000,495.00000,495.00000,267.00000,268.30000,1.09000,1.09000
2018-12-31,10491.00000,3464.00000,7027.00000,3320.00000,-1809.00000,6392.00000,635.00000,-82.00000,553.00000,92.00000,461.00000,461.00000,461.00000,635.00000,635.00000,275.50000,276.70000,1.65000,1.63000
2018-09-30,11003.00000,3703.00000,7300.00000,3357.00000,-1484.00000,6113.00000,1187.00000,-129.00000,1058.00000,225.00000,833.00000,833.00000,833.00000,1187.00000,1187.00000,272.40000,273.60000,3.06000,3.05000
