,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,8463.00000,5534.00000,2929.00000,1238.00000,1238.00000,1691.00000,244.00000,1935.00000,329.00000,1606.00000,1606.00000,,1581.00000,1934.00000,1691.00000,709.60000,717.00000,2.23000,2.21000
2019-12-31,9496.00000,6328.00000,3168.00000,1473.00000,1473.00000,1695.00000,73.00000,1768.00000,178.00000,1590.00000,1590.00000,,1562.00000,1964.00000,1695.00000,721.00000,730.30000,2.19000,2.16000
2019-09-30,9086.00000,6038.00000,3048.00000,1296.00000,1296.00000,1752.00000,215.00000,1967.00000,319.00000,1648.00000,1648.00000,,1624.00000,2015.00000,1752.00000,717.60000,726.70000,2.26000,2.23000
2019-06-30,9243.00000,6094.00000,3149.00000,1387.00000,1387.00000,1762.00000,220.00000,1982.00000,426.00000,1556.00000,1556.00000,,1541.00000,2057.00000,1762.00000,723.20000,733.00000,2.13000,2.10000
2019-03-31,8884.00000,5879.00000,3005.00000,1363.00000,1363.00000,1642.00000,200.00000,1842.00000,406.00000,1436.00000,1436.00000,,1416.00000,1903.00000,1642.00000,729.70000,738.80000,1.94000,1.92000
2018-12-31,9729.00000,6685.00000,3044.00000,1524.00000,1524.00000,1520.00000,200.00000,1720.00000,-20.00000,1740.00000,1740.00000,,1721.00000,1774.00000,1520.00000,743.00000,753.00000,2.33000,2.30000
2018-09-30,10762.00000,7556.00000,3206.00000,1524.00000,1524.00000,1682.00000,176.00000,1858.00000,-498.00000,2356.00000,2356.00000,,2338.00000,1968.00000,1682.00000,741.80000,752.00000,3.15000,3.11000
2018-06-30,10919.00000,7614.00000,3305.00000,1528.00000,1528.00000,1777.00000,221.00000,1998.00000,718.00000,1280.00000,1280.00000,,1267.00000,2065.00000,1777.00000,745.50000,755.00000,1.70000,1.68000
2018-03-31,10392.00000,7191.00000,3201.00000,1475.00000,1475.00000,1726.00000,185.00000,1911.00000,459.00000,1452.00000,1452.00000,,1439.00000,2014.00000,1726.00000,750.60000,761.00000,1.92000,1.89000
2017-12-31,10843.00000,7537.00000,3306.00000,1685.00000,1685.00000,1621.00000,49.00000,1670.00000,4176.00000,-2506.00000,-2506.00000,,-2518.00000,1904.00000,1621.00000,762.10000,772.10000,-3.29000,-3.25000
2017-09-30,10121.00000,7054.00000,3067.00000,1524.00000,1524.00000,1543.00000,235.00000,1778.00000,416.00000,1362.00000,1362.00000,,1345.00000,1828.00000,1543.00000,762.20000,771.40000,1.76000,1.74000
2017-06-30,10078.00000,7024.00000,3054.00000,1456.00000,1456.00000,1598.00000,180.00000,1778.00000,378.00000,1400.00000,1400.00000,,1392.00000,1874.00000,1598.00000,764.20000,774.00000,1.82000,1.80000
2017-03-31,9492.00000,6529.00000,2963.00000,1422.00000,1422.00000,1541.00000,183.00000,1724.00000,392.00000,1332.00000,1332.00000,,1326.00000,1812.00000,1541.00000,763.10000,773.90000,1.74000,1.71000
2016-12-31,9985.00000,7406.00000,2579.00000,1598.00000,1598.00000,981.00000,456.00000,1437.00000,389.00000,1048.00000,1048.00000,,1037.00000,1238.00000,981.00000,764.30000,775.30000,1.37000,1.35000
2016-09-30,9804.00000,6903.00000,2901.00000,1367.00000,1367.00000,1534.00000,98.00000,1632.00000,384.00000,1248.00000,1248.00000,,1240.00000,1794.00000,1534.00000,763.70000,774.40000,1.62000,1.60000
2016-06-30,9991.00000,6821.00000,3170.00000,1329.00000,1329.00000,1841.00000,-86.00000,1755.00000,428.00000,1327.00000,1327.00000,,1319.00000,2101.00000,1841.00000,763.30000,774.90000,1.73000,1.70000
2016-03-31,9522.00000,6547.00000,2975.00000,1280.00000,1280.00000,1695.00000,-67.00000,1628.00000,402.00000,1226.00000,1226.00000,,1216.00000,1948.00000,1695.00000,767.90000,779.60000,1.58000,1.56000
2015-12-31,9982.00000,6917.00000,3065.00000,1332.00000,1332.00000,1733.00000,-80.00000,1653.00000,450.00000,1203.00000,1203.00000,,1194.00000,1955.00000,1733.00000,779.80000,789.30000,1.55000,1.52000
2015-09-30,9611.00000,6654.00000,2957.00000,1202.00000,1202.00000,1755.00000,-48.00000,1707.00000,431.00000,1276.00000,1276.00000,,1264.00000,1974.00000,1755.00000,780.40000,789.50000,1.62000,1.60000
2015-06-30,9775.00000,6814.00000,2961.00000,1242.00000,1242.00000,1719.00000,-57.00000,1662.00000,440.00000,1222.00000,1222.00000,,1194.00000,1945.00000,1719.00000,783.30000,792.90000,1.52000,1.51000
2015-03-31,9213.00000,6362.00000,2851.00000,1230.00000,1230.00000,1621.00000,-57.00000,1564.00000,418.00000,1146.00000,1146.00000,,1116.00000,1837.00000,1621.00000,783.80000,794.00000,1.42000,1.41000
2014-12-31,10266.00000,7566.00000,2700.00000,1460.00000,1460.00000,1240.00000,64.00000,1304.00000,329.00000,975.00000,975.00000,,956.00000,1466.00000,1240.00000,784.40000,795.20000,1.21000,1.20000
2014-09-30,10108.00000,7128.00000,2980.00000,1344.00000,1344.00000,1636.00000,-56.00000,1580.00000,388.00000,1192.00000,1192.00000,,1167.00000,1863.00000,1636.00000,784.50000,795.00000,1.49000,1.47000
2014-06-30,10253.00000,7296.00000,2957.00000,1375.00000,1375.00000,1582.00000,-59.00000,1523.00000,397.00000,1126.00000,1126.00000,,1099.00000,1815.00000,1582.00000,784.50000,795.40000,1.40000,1.38000
2014-03-31,9679.00000,6967.00000,2712.00000,1339.00000,1339.00000,1373.00000,38.00000,1411.00000,375.00000,1036.00000,1036.00000,,1017.00000,1611.00000,1373.00000,784.90000,796.40000,1.30000,1.28000
2013-12-31,10387.00000,7612.00000,2775.00000,1438.00000,1438.00000,1337.00000,102.00000,1439.00000,475.00000,964.00000,964.00000,,947.00000,1586.00000,1337.00000,786.40000,797.30000,1.20000,1.19000
2013-09-30,9647.00000,6942.00000,2705.00000,1242.00000,1242.00000,1463.00000,-79.00000,1384.00000,377.00000,1007.00000,1007.00000,,990.00000,1708.00000,1463.00000,786.30000,797.10000,1.26000,1.24000
2013-06-30,9693.00000,7027.00000,2666.00000,1281.00000,1281.00000,1385.00000,-56.00000,1329.00000,307.00000,1022.00000,1022.00000,,1021.00000,1632.00000,1385.00000,787.60000,798.10000,1.30000,1.28000
2013-03-31,9328.00000,6783.00000,2545.00000,1229.00000,1229.00000,1316.00000,-56.00000,1260.00000,291.00000,969.00000,969.00000,,966.00000,1564.00000,1316.00000,785.80000,797.10000,1.23000,1.21000
2012-12-31,9581.00000,7681.00000,1900.00000,1523.00000,1523.00000,377.00000,-71.00000,306.00000,51.00000,255.00000,255.00000,,251.00000,622.00000,377.00000,782.40000,791.90000,0.32000,0.31000
2012-09-30,9342.00000,6808.00000,2534.00000,1238.00000,1238.00000,1296.00000,-72.00000,1224.00000,278.00000,946.00000,946.00000,,950.00000,1522.00000,1296.00000,783.60000,792.50000,1.21000,1.20000
2012-06-30,9435.00000,6922.00000,2513.00000,1226.00000,1226.00000,1287.00000,-64.00000,1223.00000,318.00000,905.00000,905.00000,,902.00000,1512.00000,1287.00000,781.40000,790.50000,1.15000,1.14000
2012-03-31,9307.00000,6880.00000,2427.00000,1231.00000,1231.00000,1196.00000,-74.00000,1122.00000,297.00000,825.00000,825.00000,,823.00000,1426.00000,1196.00000,777.30000,788.10000,1.06000,1.04000
2011-12-31,9473.00000,8435.00000,1038.00000,1616.00000,1616.00000,-578.00000,-79.00000,-657.00000,-350.00000,-307.00000,-307.00000,,-310.00000,-325.00000,-578.00000,780.80000,791.60000,-0.39000,-0.39000
2011-09-30,9298.00000,7033.00000,2265.00000,1303.00000,1303.00000,962.00000,-69.00000,893.00000,207.00000,686.00000,686.00000,177.00000,862.00000,1188.00000,962.00000,778.20000,786.90000,1.11000,1.10000
2011-06-30,9086.00000,6664.00000,2422.00000,1248.00000,1248.00000,1174.00000,-74.00000,1100.00000,304.00000,796.00000,796.00000,14.00000,810.00000,1410.00000,1174.00000,785.00000,797.30000,1.03000,1.02000
2011-03-31,8672.00000,6424.00000,2248.00000,1232.00000,1232.00000,1016.00000,-70.00000,946.00000,256.00000,690.00000,690.00000,18.00000,705.00000,1258.00000,1016.00000,785.50000,797.70000,0.90000,0.88000
2010-12-31,8509.00000,6726.00000,1783.00000,1268.00000,1268.00000,515.00000,-84.00000,431.00000,105.00000,326.00000,326.00000,43.00000,369.00000,786.00000,515.00000,773.50000,780.90000,0.47000,0.47000
2010-09-30,8139.00000,6170.00000,1969.00000,1129.00000,1129.00000,840.00000,-18.00000,822.00000,245.00000,577.00000,577.00000,19.00000,598.00000,1082.00000,840.00000,776.50000,782.80000,0.77000,0.76000
2010-06-30,7926.00000,5967.00000,1959.00000,1110.00000,1110.00000,849.00000,-82.00000,767.00000,209.00000,558.00000,558.00000,16.00000,566.00000,1090.00000,849.00000,769.60000,777.30000,0.74000,0.73000
2010-03-31,7776.00000,5858.00000,1918.00000,1111.00000,1111.00000,807.00000,-105.00000,702.00000,206.00000,496.00000,496.00000,,489.00000,1040.00000,807.00000,765.70000,771.70000,0.63000,0.63000
2009-12-31,7115.00000,6025.00000,1090.00000,1053.00000,1053.00000,37.00000,-40.00000,-3.00000,-53.00000,50.00000,50.00000,,93.00000,283.00000,37.00000,752.60000,755.70000,0.12000,0.11000
2009-09-30,7700.00000,5797.00000,1903.00000,1034.00000,1034.00000,869.00000,-71.00000,798.00000,179.00000,619.00000,619.00000,,608.00000,1111.00000,869.00000,760.80000,764.00000,0.80000,0.80000
2009-06-30,7566.00000,5682.00000,1884.00000,1084.00000,1084.00000,800.00000,-174.00000,626.00000,166.00000,460.00000,460.00000,,450.00000,1035.00000,800.00000,747.70000,750.10000,0.60000,0.60000
2009-03-31,7570.00000,5756.00000,1814.00000,1152.00000,1152.00000,662.00000,-119.00000,543.00000,144.00000,399.00000,399.00000,,397.00000,896.00000,662.00000,737.70000,739.30000,0.54000,0.54000
