,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1033.74400,454.02900,579.71500,69.87400,211.67200,-8.41200,299.52100,280.19400,-6.50300,273.69100,48.77700,224.91400,224.91400,224.91400,325.73300,280.19400,146.70400,147.40500,1.53000,1.53000
2022-09-30,950.29400,409.48400,540.81010,63.18800,193.93300,,265.07100,275.73900,-13.94600,261.79300,51.31500,210.47800,210.47800,210.47800,319.77300,275.73900,146.43100,147.13400,1.44000,1.43000
2022-06-30,914.73790,392.23090,522.50700,64.31700,194.89000,,267.11010,255.39690,-17.30700,238.08990,43.02900,195.06100,195.06100,195.06100,300.40390,255.39690,146.06600,147.04300,1.34000,1.32000
2022-03-31,864.50000,373.30300,491.19700,66.80100,182.40100,,256.93200,234.26500,-7.94600,226.31900,47.30700,179.01200,179.01200,179.01200,285.87400,234.26500,146.24000,146.96200,1.22000,1.22000
2021-12-31,894.87400,390.55600,504.31800,62.50700,185.36200,,255.60700,248.71110,-11.42500,237.28600,35.53500,201.75100,201.75100,201.75100,298.31700,248.71110,145.99000,147.04000,1.38000,1.37000
2021-09-30,904.01500,397.72600,506.28900,59.95000,176.71900,,244.37600,261.91300,-3.12500,258.78800,55.17500,203.61300,203.61300,203.61300,309.53200,261.91300,145.68000,146.86000,1.40000,1.39000
2021-06-30,876.10290,385.40500,490.69790,59.87500,181.48200,,249.05800,241.63990,-2.42900,239.21100,44.11100,195.10000,195.10000,195.10000,287.31890,241.64000,145.31300,146.45100,1.34000,1.33000
2021-03-31,768.76700,321.50900,447.25800,55.94100,160.44600,,223.83200,223.42600,-5.42100,218.00500,296.48600,-78.48100,-78.48100,-78.48100,271.30800,223.42600,145.51300,145.51300,-0.54000,-0.54000
2020-12-31,800.01100,337.52800,462.48300,54.93500,169.47000,,240.76700,221.71600,-11.12400,210.59200,31.07800,179.51400,179.51400,179.51400,269.78500,221.71600,145.24600,146.42100,1.24000,1.23000
2020-09-30,751.94400,313.28300,438.66100,54.53300,158.98900,,221.76500,216.89600,-1.04200,215.85400,37.48200,178.37200,178.37200,178.37200,266.78400,216.89600,144.90000,146.10000,1.23000,1.22000
2020-06-30,770.34480,320.97000,449.37480,52.52100,165.38600,,226.12690,223.24790,-11.15400,212.09400,34.25900,177.83500,177.83500,177.83500,268.75590,223.24800,144.33800,145.65200,1.23000,1.22000
2020-03-31,769.45500,319.79300,449.66200,51.44900,172.44100,,232.16200,217.50000,-25.84500,191.65500,28.51800,163.13700,163.13700,163.13700,263.96500,217.50000,144.63800,145.68000,1.13000,1.12000
2019-12-31,736.15700,309.02700,427.13000,49.94300,171.42200,0.60000,229.32100,197.80900,-19.05700,178.75200,18.19800,160.55400,160.55400,160.55400,243.29200,197.80900,144.21200,145.57500,1.11000,1.10000
2019-09-30,681.05600,289.43700,391.61900,48.03300,167.44000,,220.51700,171.10200,-20.51500,150.58700,30.43900,120.14800,120.14800,120.14800,215.01900,171.10200,143.71900,145.09900,0.84000,0.83000
2019-06-30,704.96500,309.48900,395.47600,51.13900,171.59900,-41.19900,274.40000,121.07600,-25.31200,95.76400,26.96400,68.80000,68.80000,68.80000,163.66800,121.07600,143.11100,144.48400,0.48000,0.48000
2019-03-31,662.22800,281.25800,380.97000,47.61000,164.52900,,223.99300,156.97710,-19.04800,137.92900,32.51300,105.41600,105.41600,105.41600,198.72710,156.97710,143.31600,144.33300,0.74000,0.73000
2018-12-31,651.10000,276.56800,374.53200,43.11100,161.57900,-6.12300,217.45400,157.07800,-10.80500,146.27300,21.63400,124.63900,124.63900,124.63900,193.10700,157.07800,142.92300,144.34900,0.87000,0.86000
2018-09-30,588.27900,245.18600,343.09300,38.79100,147.30300,,198.96100,144.13200,-5.25100,138.88100,33.14400,105.73700,105.73700,105.73700,174.55600,144.13200,142.66800,144.03000,0.74000,0.73000
2018-06-30,623.63010,288.42400,335.20610,39.65700,156.81100,,188.32200,146.88410,-5.96500,140.91900,31.10800,109.81100,109.81100,109.81100,178.58810,146.88410,142.76400,143.98700,0.76000,0.76000
