,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1491.65900,28.47700,1463.18200,717.81590,-243.08400,1032.95300,430.22910,1.77300,432.00190,108.07300,323.92890,323.92890,323.92900,502.28610,430.22920,112.34100,113.07800,2.93000,2.92000
2022-09-30,1603.69000,34.45300,1569.23700,751.79700,-253.01300,1073.15700,496.08000,-0.01500,496.06500,118.66400,377.40100,377.40100,377.40100,564.43100,496.08000,111.56900,112.29500,3.38000,3.36000
2022-06-30,1667.44800,42.68100,1624.76700,776.08800,-271.66400,1116.06200,508.70510,-0.49200,508.21300,132.13500,376.07800,376.07800,376.07800,577.01910,508.70510,113.07900,113.80500,3.33000,3.30000
2022-03-31,1497.28000,52.50000,1444.78000,745.38900,-226.43300,1039.16200,405.61800,-0.54900,405.06900,105.31800,299.75100,299.75100,299.75100,472.96200,405.61800,114.41900,115.17300,2.62000,2.60000
2021-12-31,1410.35800,55.10700,1355.25100,721.69620,-194.27500,982.76000,372.49080,-0.71500,371.77600,92.97000,278.80600,278.80600,278.80600,439.28380,372.49090,115.65100,116.41000,2.42000,2.41000
2021-09-30,1400.04600,52.03700,1348.00900,718.90200,-180.53700,964.59900,383.41000,-0.45900,382.95100,96.31700,286.63400,286.63400,286.63400,448.57400,383.41000,115.41100,116.16200,2.48000,2.47000
2021-06-30,1319.40900,43.92700,1275.48200,674.65800,-170.83300,909.43800,366.04410,-1.65600,364.38800,94.81200,269.57600,269.57600,269.57600,429.99510,366.04410,115.82100,116.56100,2.33000,2.31000
2021-03-31,1126.51500,34.71400,1091.80100,602.73500,-155.42200,822.14400,269.65700,-0.34900,269.30800,69.94900,199.35900,199.35900,199.35900,333.64800,269.65700,116.49800,117.25600,1.71000,1.70000
2020-12-31,1073.38900,32.75900,1040.63000,590.50200,-130.72000,786.32800,254.30190,-0.97900,253.32300,63.49100,189.83200,189.83200,189.83200,319.41190,254.30180,117.73700,118.49300,1.61000,1.61000
2020-09-30,1058.16600,25.40500,1032.76100,577.34200,-120.19200,762.51710,270.24400,-1.90900,268.33500,66.46700,201.86800,201.86800,201.86800,335.23100,270.24400,117.18800,117.93300,1.72000,1.71000
2020-06-30,896.21000,18.98300,877.22710,509.87100,-102.45500,678.06100,199.16600,-0.16100,199.00500,51.20000,147.80500,147.80500,147.80500,264.90100,199.16600,117.61000,118.36000,1.26000,1.25000
2020-03-31,987.36400,20.80000,966.56400,580.95200,-137.00700,783.39400,183.17000,-2.46900,180.70100,47.52400,133.17700,133.17700,133.17700,248.60500,183.17000,119.05000,119.80600,1.12000,1.11000
2019-12-31,1009.20600,21.41800,987.78780,593.70900,-141.27100,799.52440,188.26340,1.33000,189.59400,45.57000,144.02390,144.02390,144.02400,252.80740,188.26350,120.41400,120.61000,1.20000,1.19000
2019-09-30,1048.45700,23.06300,1025.39400,597.91400,-146.46000,807.86700,217.52700,0.86700,218.39400,54.29500,164.09900,164.09900,164.09900,281.02000,217.52700,119.82000,119.98400,1.37000,1.37000
2019-06-30,1060.66600,24.46800,1036.19800,587.34400,-151.79400,801.70900,234.48900,1.08500,235.57400,61.50200,174.07200,174.07200,174.07200,297.06000,234.48900,120.78300,120.96800,1.44000,1.44000
2019-03-31,990.78200,20.68700,970.09500,578.16800,-150.42800,791.66900,178.42600,1.96100,180.38700,47.06400,133.32300,133.32300,133.32300,241.49900,178.42600,121.55000,121.71500,1.10000,1.10000
2018-12-31,1026.94400,22.86000,1004.08400,565.96200,-156.72200,785.23880,218.84500,-1.49400,217.35100,57.89200,159.45900,159.45900,159.45900,281.40000,218.84500,122.88500,123.03000,1.30330,1.29330
2018-09-30,1058.23300,25.37300,1032.86000,590.88000,-155.50900,804.47500,228.38500,0.81900,229.20400,55.76200,173.44200,173.44200,173.44200,286.47100,228.38500,122.82750,122.96400,1.41330,1.41330
