,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2011-04-30,10866.00000,4207.00000,6659.00000,1430.00000,2912.00000,4476.00000,2183.00000,20.00000,2203.00000,396.00000,1807.00000,1807.00000,1807.00000,2756.00000,2183.00000,5508.00000,5537.00000,0.33000,0.33000
2011-01-31,10407.00000,4146.00000,6261.00000,1478.00000,2896.00000,4577.00000,1684.00000,46.00000,1730.00000,209.00000,1521.00000,1521.00000,1521.00000,2371.00000,1684.00000,5531.00000,5587.00000,0.27000,0.27000
2010-10-31,10750.00000,3995.00000,6755.00000,1431.00000,2860.00000,4404.00000,2351.00000,74.00000,2425.00000,495.00000,1930.00000,1930.00000,1930.00000,2904.00000,2351.00000,5595.00000,5675.00000,0.34000,0.34000
2010-07-31,10836.00000,4043.00000,6793.00000,1391.00000,2946.00000,4468.00000,2325.00000,93.00000,2418.00000,483.00000,1935.00000,1935.00000,1935.00000,2940.00000,2325.00000,5732.00000,5848.00000,0.35000,0.34000
2010-04-30,10368.00000,3738.00000,6630.00000,1411.00000,2757.00000,4285.00000,2345.00000,58.00000,2403.00000,211.00000,2192.00000,2192.00000,2192.00000,2818.00000,2345.00000,5731.00000,5869.00000,0.38000,0.37000
2010-01-31,9815.00000,3483.00000,6332.00000,1247.00000,2577.00000,3962.00000,2370.00000,-15.00000,2355.00000,502.00000,1853.00000,1853.00000,1853.00000,2883.00000,2370.00000,5741.00000,5862.00000,0.32000,0.32000
2009-10-31,9021.00000,3133.00000,5888.00000,1224.00000,2435.00000,3764.00000,2124.00000,115.00000,2239.00000,452.00000,1787.00000,1787.00000,1787.00000,2553.00000,2124.00000,5767.00000,5871.00000,0.31000,0.30000
2009-07-31,8535.00000,3074.00000,5461.00000,1280.00000,2497.00000,4001.00000,1460.00000,73.00000,1533.00000,452.00000,1081.00000,1081.00000,1081.00000,1984.00000,1460.00000,5828.00000,5857.00000,0.19000,0.19000
2009-04-30,8162.00000,2933.00000,5229.00000,1243.00000,2258.00000,3622.00000,1607.00000,80.00000,1687.00000,339.00000,1348.00000,1348.00000,1348.00000,2033.00000,1607.00000,5805.00000,5818.00000,0.23000,0.23000
2009-01-31,9089.00000,3366.00000,5723.00000,1279.00000,2535.00000,3950.00000,1773.00000,95.00000,1868.00000,364.00000,1504.00000,1504.00000,1504.00000,2198.00000,1773.00000,5848.00000,5864.00000,0.26000,0.26000
