,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-06-30,508.94000,216.22500,292.71500,26.99800,143.15300,,170.15100,122.56400,-7.97900,114.58500,29.17800,85.40700,85.40700,85.35700,143.15000,122.56400,88.00400,89.87800,0.97000,0.95000
2017-03-31,462.02100,203.83000,258.19100,25.79000,140.15800,,165.94800,92.24300,-7.50600,84.73700,15.67900,69.05800,69.05800,69.01900,112.55000,92.24300,88.11700,89.99400,0.78000,0.77000
2016-12-31,442.99600,202.37000,240.62600,25.41800,131.38300,,156.80110,83.82500,-6.69800,77.12700,24.75600,52.37100,52.37100,52.36900,104.90900,83.82490,89.73200,90.88400,0.58000,0.57000
2016-09-30,448.30800,201.57800,246.73000,25.67200,132.59900,,158.27100,88.45900,-6.93500,81.52400,25.07200,56.45200,56.45200,56.45500,108.22600,88.45900,89.89400,91.13800,0.63000,0.62000
2016-06-30,466.56900,206.02600,260.54300,25.41200,130.96900,,156.38100,104.16200,-7.27600,96.88600,29.68000,67.20600,67.20600,67.20200,123.82600,104.16200,89.82400,90.81700,0.75000,0.74000
2016-03-31,417.55000,190.01300,227.53700,24.62000,129.12400,,153.74400,73.79300,-7.48400,66.30900,20.28400,46.02500,46.02500,46.01900,92.33900,73.79300,89.92400,90.83800,0.51000,0.51000
2015-12-31,399.68500,181.99000,217.69500,25.49600,125.28800,,150.78400,66.91100,-7.12600,59.78500,15.39500,44.39000,44.39000,44.34900,85.10500,66.91100,92.60100,93.64900,0.49000,0.48000
2015-09-30,406.38700,182.11300,224.27400,24.86200,119.30500,-8.21200,152.37900,71.89500,-7.06600,64.82900,20.60000,44.22900,44.22900,44.22300,91.14500,71.89500,91.94400,92.89700,0.48000,0.48000
2015-06-30,413.34300,180.58600,232.75700,24.31700,120.13700,,144.45400,88.30300,-6.70000,81.60300,24.66500,56.93800,56.93800,56.91200,105.09300,88.30300,93.38400,94.30600,0.61000,0.60000
2015-03-31,382.47700,166.93300,215.54400,25.00600,117.73500,,142.74100,72.80300,-5.87900,66.92400,20.34600,46.57800,46.57800,46.59400,88.95700,72.80300,94.28000,95.52100,0.49000,0.49000
2014-12-31,351.95890,169.79400,182.16500,24.86900,122.49500,,147.36400,34.80090,-4.93900,29.86200,3.91100,25.95100,25.95100,25.96100,50.07890,34.80100,100.09400,101.50300,0.29000,0.27500
2014-09-30,383.52300,170.18700,213.33600,24.84700,116.30000,,141.14700,72.18900,-3.98100,68.20800,16.04500,52.16300,52.16300,52.14200,87.71000,72.18900,99.48900,100.80000,0.52000,0.52000
2014-06-30,390.12200,171.60400,218.51800,25.43300,109.86600,,135.29900,83.21900,-2.47700,80.74200,23.49800,57.24400,57.24400,57.21800,97.91400,83.21900,102.25000,103.59000,0.56000,0.55000
2014-03-31,360.20300,158.10600,202.09700,23.11400,108.93700,,132.05100,70.04600,-2.30300,67.74300,21.15000,46.59300,46.59300,46.58500,83.44000,70.04600,103.23400,104.67600,0.45000,0.44500
2013-12-31,354.07200,165.40900,188.66300,22.49600,104.84100,,127.33700,61.32600,-1.36800,59.95800,16.72200,43.23600,43.23600,43.25700,74.79200,61.32600,106.31800,107.97000,0.42000,0.41000
2013-09-30,338.29700,152.51400,185.78300,21.56800,98.73000,,120.29800,65.48500,-1.00700,64.47800,18.78600,45.69200,45.69200,45.68800,79.25800,65.48500,104.90000,106.48400,0.43500,0.43000
2013-06-30,352.58300,154.88500,197.69800,22.18100,96.75400,,118.93500,78.76300,-0.73500,78.02800,24.02900,53.99900,53.99900,53.99500,92.60700,78.76300,107.34000,108.77200,0.50500,0.49500
2013-03-31,332.10600,148.13200,183.97400,21.75800,101.02800,,122.78600,61.18800,-0.39100,60.79700,15.93000,44.86700,44.86700,44.86000,74.70100,61.18800,109.17600,110.98000,0.41000,0.40500
2012-12-31,319.53810,150.48800,169.05000,21.05000,84.57300,,105.62300,63.42700,-0.34300,63.08400,19.72400,43.36000,43.36000,43.35400,77.34500,63.42700,109.97000,112.31000,0.39500,0.39000
2012-09-30,315.47500,144.84000,170.63500,20.34900,87.37400,,107.72300,62.91200,-0.40000,62.51200,19.63900,42.87300,42.87300,42.85300,75.71100,62.91200,109.87600,112.17600,0.39000,0.38000
2012-06-30,335.64900,150.96000,184.68900,20.05800,88.81400,,108.87200,75.81700,-0.44600,75.37100,24.05100,51.32000,51.32000,51.31700,88.80300,75.81700,110.15800,112.42200,0.46500,0.45500
2012-03-31,322.67600,147.90200,174.77400,20.55700,93.81000,,114.36700,60.40700,-0.75700,59.65000,18.91600,40.73400,40.73400,40.74300,73.11200,60.40700,110.41600,112.87800,0.37000,0.36000
2011-12-31,307.20100,148.32000,158.88100,20.20300,83.37900,,103.58190,55.29900,-0.60300,54.69600,16.69800,37.99800,37.99800,38.01000,68.11300,55.29900,113.58000,116.42800,0.34000,0.33500
2011-09-30,300.95400,142.28700,158.66700,19.40600,83.16500,,102.57100,56.09600,-0.47800,55.61800,17.12200,38.49600,38.49600,38.50700,68.14100,56.09600,113.39800,116.01400,0.34000,0.33000
2011-06-30,317.86200,143.82900,174.03300,18.62100,84.11400,,102.73500,71.29800,-0.36300,70.93500,22.28100,48.65400,48.65400,48.65700,83.17700,71.29800,114.55200,117.45400,0.42500,0.41500
2011-03-31,292.67200,137.74700,154.92500,17.81200,83.58100,,101.39300,53.53200,-0.35900,53.17300,16.56700,36.60600,36.60600,36.61200,64.99600,53.53200,114.91400,118.18000,0.32000,0.31000
2010-12-31,283.75700,138.98600,144.77100,17.47900,76.48800,,93.96700,50.80390,-0.33800,50.46600,14.08600,36.38000,36.38000,36.37100,62.64290,50.80400,115.42600,119.11800,0.32000,0.30500
2010-09-30,269.62800,127.42100,142.20700,17.20300,75.19000,,92.39300,49.81400,-0.55100,49.26300,14.54800,34.71500,34.71500,34.69400,61.29900,49.81400,115.24000,118.55200,0.30000,0.29500
2010-06-30,281.48200,132.19800,149.28400,17.20600,77.24300,,94.44900,54.83500,-0.55100,54.28400,17.08700,37.19700,37.19700,37.19300,66.22100,54.83500,115.49400,119.29200,0.32000,0.31000
2010-03-31,268.52500,126.16400,142.36100,16.70900,77.22400,,93.93300,48.42800,-0.31200,48.11600,15.08800,33.02800,33.02800,33.02600,59.67400,48.42800,116.06600,120.05800,0.28500,0.27500
2009-12-31,270.33510,137.40400,132.93110,16.00800,72.77600,,88.78400,44.14710,-0.24300,43.90400,12.94300,30.96100,30.96100,30.95100,56.70210,44.14710,117.61800,121.36400,0.26500,0.25500
2009-09-30,259.12000,128.64300,130.47700,16.58300,69.68900,,86.27200,44.20500,-0.38800,43.81700,12.28100,31.53600,31.53600,31.53600,56.71100,44.20500,117.31200,121.33600,0.27000,0.26000
2009-06-30,265.72300,127.28300,138.44000,16.59400,72.67000,,89.26400,49.17600,-0.40300,48.77300,15.10600,33.66700,33.66700,33.66700,61.33200,49.17600,117.82200,121.39400,0.28500,0.27500
2009-03-31,236.45500,112.02200,124.43300,15.93900,70.05300,,85.99200,38.44100,-0.39600,38.04500,11.97400,26.07100,26.07100,26.07100,50.99700,38.44100,118.34400,121.21200,0.22000,0.21500
