,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1009.31400,455.31600,553.99800,326.45900,-1.08400,517.24690,36.75110,-65.18700,-28.43600,-8.75000,-19.68600,-19.68600,,-23.99200,,36.75110,113.29800,113.53500,-0.21000,-0.21000
2022-09-30,1469.87100,556.57100,913.30000,305.13800,-0.20000,495.72700,417.57300,-34.21300,383.36000,52.72800,330.63200,330.63200,,326.32600,700.16890,417.57300,113.21100,113.46300,2.88000,2.88000
2022-06-30,1061.66900,352.18700,709.48190,299.50500,-0.38500,486.38700,223.09500,-27.78900,195.30600,26.68800,168.61800,168.61800,,164.31200,481.98300,223.09500,113.17200,113.36900,1.45000,1.45000
2022-03-31,783.53100,265.26900,518.26200,276.34000,-0.82500,463.77000,54.49200,-29.06900,25.42300,4.16100,21.26200,21.26200,,16.95600,297.57300,54.49200,113.10200,113.29500,0.15000,0.15000
2021-12-31,798.85710,257.03700,541.82010,319.98900,-1.03200,491.80300,50.01700,-22.11400,27.90300,-3.98700,31.89000,31.89000,,27.58400,256.17900,50.01680,112.91000,113.19200,0.24000,0.24000
2021-09-30,1308.25400,427.45200,880.80200,289.99400,2.08800,451.42900,429.37300,-13.40600,415.96700,71.86300,344.10400,344.10400,,339.79800,625.54500,429.37300,112.92300,113.21700,3.01000,3.00000
2021-06-30,1000.24900,269.83500,730.41410,289.18500,-4.09300,452.02800,278.38600,-12.39000,265.99600,46.56000,219.43600,219.43600,,215.69700,463.90500,278.38600,112.88200,113.22300,1.91000,1.91000
2021-03-31,696.47500,198.22700,498.24800,289.53800,-3.35600,450.71400,47.53400,-11.37000,36.16400,-4.35000,40.51400,40.51400,,35.64100,223.37900,47.53400,112.82900,113.09300,0.32000,0.32000
2020-12-31,740.96090,213.34500,527.61580,337.55000,-4.09700,496.76810,30.84780,-65.27900,-34.43100,-19.91300,-14.51800,-14.51800,,-19.39100,198.60680,30.84780,112.66600,112.94200,-0.17000,-0.18000
2020-09-30,1254.50100,353.17100,901.33000,291.94900,-1.67700,446.32200,455.00800,-26.52900,428.47900,77.23400,351.24500,351.24500,,346.37200,623.09700,455.00800,112.67900,112.98700,3.07000,3.07000
2020-06-30,929.59000,238.38200,691.20800,276.16000,-0.69200,429.33400,261.87400,-22.35400,239.52000,41.06100,198.45900,198.45900,,193.58500,428.87200,261.87400,112.63800,112.87900,1.72000,1.71000
2020-03-31,661.93000,188.52100,473.40900,278.08600,-0.82200,432.98700,40.42200,-25.76500,14.65700,-20.20900,34.86600,34.86600,,29.99300,211.78200,40.42200,112.59400,112.86200,0.27000,0.27000
2019-12-31,670.39090,224.56510,445.82580,284.44710,-3.98400,433.82880,11.99700,-31.68000,-19.68300,-88.53700,68.85400,68.85400,,63.98100,186.24300,11.99700,112.44300,112.75800,0.57000,0.56000
2019-09-30,1190.78700,344.86200,845.92500,292.39100,-0.79400,442.63500,403.29000,-32.87500,370.41500,53.26600,317.14900,317.14900,,312.27600,587.20000,403.29000,112.46300,112.74600,2.78000,2.77000
2019-06-30,869.50100,242.22200,627.27900,282.63300,-0.68300,430.69000,196.58890,-30.49000,166.09900,17.08000,149.01900,149.01900,,144.14500,371.40800,196.58890,112.33700,112.65100,1.28000,1.28000
2019-03-31,740.53000,230.58800,509.94200,300.72400,-0.42700,449.85800,60.08410,-34.87500,25.20900,2.41800,22.79100,22.79100,,17.91800,240.75700,60.08410,112.33700,112.73500,0.16000,0.16000
2018-12-31,756.37590,231.98290,524.39290,310.38700,-1.00000,457.50900,66.88390,-29.14000,37.74400,6.79500,30.94910,30.94910,,26.07600,252.33090,66.88410,112.12900,112.55000,0.23000,0.23000
2018-09-30,1268.03400,389.93600,878.09800,297.92000,-0.90000,444.79110,433.30700,-29.08900,404.21800,84.33300,319.88500,319.88500,,315.01200,639.16400,433.30700,112.14800,112.53300,2.81000,2.80000
2018-06-30,974.12300,257.08700,717.03600,322.00400,-7.43400,474.87410,242.16190,-26.51100,215.65100,44.03900,171.61200,171.61200,,166.73800,434.99490,242.16190,112.11500,112.47100,1.49000,1.48000
