,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-06-30,14432.00000,9941.00000,4491.00000,441.00000,1309.00000,-336.00000,2278.00000,2213.00000,-35.00000,2178.00000,565.00000,1613.00000,1619.00000,1620.00000,3052.00000,2405.00000,567.80000,573.10000,2.85000,2.83000
2019-03-31,13466.00000,9003.00000,4463.00000,435.00000,1319.00000,-312.00000,2256.00000,2207.00000,57.00000,2264.00000,387.00000,1877.00000,1884.00000,1881.00000,3038.00000,2397.00000,572.40000,578.80000,3.29000,3.25000
2018-12-31,14342.00000,9987.00000,4355.00000,466.00000,1463.00000,-354.00000,2472.00000,1883.00000,-516.00000,1367.00000,321.00000,1046.00000,1049.00000,1048.00000,2773.00000,2072.00000,591.40000,599.40000,1.83000,1.82000
2018-09-30,13510.00000,9022.00000,4488.00000,479.00000,1299.00000,-390.00000,2353.00000,2135.00000,,2135.00000,415.00000,1720.00000,1727.00000,1727.00000,3018.00000,2320.00000,592.10000,599.40000,2.92000,2.88000
2018-06-30,14011.00000,9422.00000,4589.00000,462.00000,1440.00000,-338.00000,2422.00000,2167.00000,19.00000,2186.00000,490.00000,1696.00000,1705.00000,1707.00000,3035.00000,2349.00000,596.20000,604.20000,2.86000,2.82000
2018-03-31,12859.00000,8566.00000,4293.00000,443.00000,1276.00000,-300.00000,2185.00000,2108.00000,26.00000,2134.00000,472.00000,1662.00000,1667.00000,1665.00000,2955.00000,2274.00000,598.00000,608.00000,2.78000,2.74000
2017-12-31,12896.00000,8965.00000,3931.00000,498.00000,1380.00000,-504.00000,2544.00000,1387.00000,-276.00000,1111.00000,2418.00000,-1307.00000,-1299.00000,-1299.00000,2273.00000,1549.00000,591.80000,599.30000,-2.21000,-2.18000
2017-09-30,11413.00000,7678.00000,3735.00000,461.00000,1254.00000,-348.00000,2226.00000,1509.00000,14.00000,1523.00000,470.00000,1053.00000,1061.00000,1059.00000,2395.00000,1672.00000,592.90000,600.10000,1.79000,1.77000
2017-06-30,11331.00000,7816.00000,3515.00000,458.00000,1304.00000,-407.00000,2331.00000,1184.00000,-25.00000,1159.00000,361.00000,798.00000,803.00000,802.00000,2066.00000,1346.00000,590.20000,595.40000,1.36000,1.35000
2017-03-31,9822.00000,6801.00000,3021.00000,425.00000,1061.00000,-996.00000,2641.00000,380.00000,-91.00000,289.00000,90.00000,199.00000,194.00000,192.00000,1249.00000,539.00000,587.50000,593.20000,0.33000,0.32000
2016-12-31,9574.00000,7276.00000,2298.00000,424.00000,1180.00000,-548.00000,2896.00000,-598.00000,-750.00000,-1348.00000,-180.00000,-1168.00000,-1167.00000,-1171.00000,330.00000,-449.00000,584.30000,584.30000,-1.99000,-1.98000
2016-09-30,9160.00000,6527.00000,2633.00000,453.00000,992.00000,-560.00000,2152.00000,481.00000,-98.00000,383.00000,96.00000,287.00000,283.00000,283.00000,1389.00000,628.00000,584.70000,589.60000,0.48000,0.48000
2016-06-30,10342.00000,7419.00000,2923.00000,468.00000,1123.00000,-399.00000,2138.00000,785.00000,-46.00000,739.00000,184.00000,555.00000,553.00000,550.00000,1687.00000,933.00000,584.10000,588.60000,0.94000,0.93000
2016-03-31,9461.00000,6822.00000,2639.00000,508.00000,1088.00000,-397.00000,2145.00000,494.00000,-129.00000,365.00000,92.00000,273.00000,272.00000,271.00000,1386.00000,646.00000,582.80000,587.70000,0.46000,0.46000
2015-12-31,11030.00000,8240.00000,2790.00000,572.00000,1255.00000,-991.00000,2965.00000,-175.00000,-72.00000,-247.00000,-158.00000,-89.00000,-90.00000,-94.00000,746.00000,-28.00000,594.30000,601.30000,-0.11000,-0.10000
2015-09-30,10962.00000,7872.00000,3090.00000,513.00000,1129.00000,-381.00000,2165.00000,925.00000,-142.00000,783.00000,218.00000,565.00000,562.00000,559.00000,1825.00000,1067.00000,588.40000,594.80000,0.95000,0.94000
2015-06-30,12317.00000,8674.00000,3643.00000,510.00000,1318.00000,-334.00000,2310.00000,1333.00000,-197.00000,1136.00000,335.00000,801.00000,803.00000,802.00000,2242.00000,1481.00000,603.20000,610.70000,1.33000,1.31000
2015-03-31,12702.00000,8760.00000,3942.00000,524.00000,1249.00000,-317.00000,2240.00000,1702.00000,65.00000,1767.00000,521.00000,1246.00000,1248.00000,1245.00000,2605.00000,1852.00000,604.90000,612.70000,2.06000,2.03000
2014-12-31,14244.00000,11450.00000,2794.00000,823.00000,2354.00000,-414.00000,3745.00000,-951.00000,-40.00000,-991.00000,-509.00000,-482.00000,-480.00000,-486.00000,-2.00000,-797.00000,617.20000,628.90000,-0.76000,-0.74000
2014-09-30,13549.00000,9634.00000,3915.00000,533.00000,1446.00000,-387.00000,2523.00000,1392.00000,-11.00000,1381.00000,364.00000,1017.00000,1021.00000,1017.00000,2347.00000,1549.00000,611.50000,622.80000,1.66000,1.63000
2014-06-30,14150.00000,10197.00000,3953.00000,516.00000,1437.00000,-372.00000,2478.00000,1475.00000,-55.00000,1420.00000,419.00000,1001.00000,1002.00000,999.00000,2417.00000,1628.00000,626.30000,638.30000,1.60000,1.57000
2014-03-31,13241.00000,9437.00000,3804.00000,508.00000,1292.00000,-446.00000,2406.00000,1398.00000,-56.00000,1342.00000,418.00000,924.00000,925.00000,922.00000,2339.00000,1558.00000,626.70000,639.30000,1.47000,1.44000
2013-12-31,14402.00000,10541.00000,3861.00000,467.00000,1417.00000,-350.00000,2409.00000,1452.00000,-65.00000,1387.00000,376.00000,1011.00000,1006.00000,1003.00000,2451.00000,1627.00000,645.20000,658.60000,1.57000,1.54000
2013-09-30,13423.00000,9774.00000,3649.00000,469.00000,1319.00000,-282.00000,2248.00000,1401.00000,-140.00000,1261.00000,310.00000,951.00000,950.00000,946.00000,2358.00000,1579.00000,639.30000,651.90000,1.48000,1.45000
2013-06-30,14621.00000,10773.00000,3848.00000,548.00000,1421.00000,-137.00000,2291.00000,1557.00000,-204.00000,1353.00000,387.00000,966.00000,965.00000,960.00000,2503.00000,1742.00000,649.90000,662.70000,1.48000,1.45000
2013-03-31,13210.00000,9639.00000,3571.00000,562.00000,1390.00000,-212.00000,2353.00000,1218.00000,-91.00000,1127.00000,246.00000,881.00000,882.00000,880.00000,2130.00000,1407.00000,656.20000,671.60000,1.34000,1.31000
2012-12-31,16075.00000,11899.00000,4176.00000,613.00000,1591.00000,-156.00000,3138.00000,1038.00000,-126.00000,912.00000,214.00000,698.00000,700.00000,697.00000,2559.00000,1236.00000,652.60000,669.60000,1.07000,1.03000
2012-09-30,16445.00000,11639.00000,4806.00000,634.00000,1471.00000,92.00000,2210.00000,2596.00000,-146.00000,2450.00000,753.00000,1697.00000,1702.00000,1699.00000,3513.00000,2793.00000,653.60000,668.70000,2.60000,2.54000
2012-06-30,17374.00000,12280.00000,5094.00000,632.00000,1517.00000,-131.00000,2478.00000,2616.00000,-40.00000,2576.00000,872.00000,1704.00000,1709.00000,1699.00000,3503.00000,2814.00000,652.90000,669.60000,2.60000,2.54000
2012-03-31,15981.00000,11237.00000,4744.00000,587.00000,1340.00000,-290.00000,2421.00000,2323.00000,-25.00000,2298.00000,689.00000,1609.00000,1611.00000,1586.00000,3188.00000,2527.00000,650.00000,670.20000,2.44000,2.37000
2011-12-31,17243.00000,12763.00000,4480.00000,604.00000,1487.00000,-226.00000,2520.00000,1960.00000,18.00000,1978.00000,416.00000,1562.00000,1562.00000,1547.00000,2858.00000,2163.00000,645.00000,666.10000,2.40000,2.33000
2011-09-30,15716.00000,11455.00000,4261.00000,584.00000,1360.00000,-347.00000,2502.00000,1759.00000,-125.00000,1634.00000,474.00000,1160.00000,1154.00000,1141.00000,2628.00000,1970.00000,646.60000,666.00000,1.76000,1.71000
2011-06-30,14230.00000,10303.00000,3927.00000,584.00000,1257.00000,-276.00000,2326.00000,1601.00000,-251.00000,1350.00000,318.00000,1032.00000,1022.00000,1015.00000,2409.00000,1810.00000,645.50000,667.20000,1.57000,1.52000
2011-03-31,12949.00000,9057.00000,3892.00000,525.00000,1099.00000,-232.00000,2059.00000,1833.00000,-70.00000,1763.00000,512.00000,1251.00000,1243.00000,1225.00000,2611.00000,2036.00000,641.40000,664.90000,1.91000,1.84000
2010-12-31,12807.00000,9349.00000,3458.00000,543.00000,1109.00000,-295.00000,2167.00000,1291.00000,-59.00000,1232.00000,233.00000,999.00000,988.00000,968.00000,2126.00000,1511.00000,631.50000,650.40000,1.54000,1.48000
2010-09-30,11134.00000,7752.00000,3382.00000,510.00000,1148.00000,-310.00000,2195.00000,1187.00000,-84.00000,1103.00000,295.00000,808.00000,801.00000,792.00000,1979.00000,1414.00000,632.60000,651.60000,1.25000,1.22000
2010-06-30,10409.00000,7372.00000,3037.00000,450.00000,1059.00000,-317.00000,2060.00000,977.00000,-31.00000,946.00000,209.00000,737.00000,733.00000,707.00000,1773.00000,1211.00000,629.80000,647.00000,1.12000,1.09000
2010-03-31,8238.00000,5894.00000,2344.00000,402.00000,932.00000,-269.00000,1836.00000,508.00000,-39.00000,469.00000,231.00000,238.00000,236.00000,233.00000,1295.00000,741.00000,626.40000,643.50000,0.37000,0.36000
2009-12-31,7898.00000,5852.00000,2046.00000,355.00000,942.00000,-383.00000,1918.00000,128.00000,,128.00000,-91.00000,219.00000,206.00000,232.00000,1069.00000,366.00000,615.20000,626.00000,0.38000,0.38000
2009-09-30,7298.00000,5255.00000,2043.00000,327.00000,907.00000,-276.00000,1766.00000,277.00000,-25.00000,252.00000,-139.00000,391.00000,392.00000,404.00000,1094.00000,533.00000,622.40000,635.50000,0.65000,0.64000
2009-06-30,7975.00000,5752.00000,2223.00000,351.00000,914.00000,-339.00000,1876.00000,347.00000,54.00000,401.00000,40.00000,361.00000,360.00000,371.00000,1157.00000,619.00000,611.80000,619.80000,0.61000,0.60000
2009-03-31,9225.00000,7027.00000,2198.00000,388.00000,882.00000,-824.00000,2373.00000,-175.00000,-37.00000,-212.00000,-80.00000,-132.00000,-131.00000,-112.00000,638.00000,104.00000,602.10000,602.10000,-0.19000,-0.19000
