,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7047.00000,3178.00000,3869.00000,2347.00000,-448.00000,3731.00000,138.00000,-373.00000,-235.00000,-96.00000,-139.00000,-139.00000,-87.00000,1118.00000,138.00000,1075.00000,1081.00000,-0.09000,-0.09000
2022-09-30,8378.00000,3454.00000,4924.00000,1899.00000,90.00000,2731.00000,2193.00000,-292.00000,1901.00000,414.00000,1487.00000,1487.00000,1472.00000,3282.00000,2193.00000,1082.00000,1088.00000,1.36000,1.35000
2022-06-30,7206.00000,2689.00000,4517.00000,1907.00000,-42.00000,2862.00000,1655.00000,-262.00000,1393.00000,304.00000,1089.00000,1089.00000,1107.00000,2661.00000,1655.00000,1065.00000,1072.00000,1.04000,1.03000
2022-03-31,6648.00000,2507.00000,4141.00000,1888.00000,23.00000,2757.00000,1384.00000,-220.00000,1164.00000,173.00000,991.00000,991.00000,1032.00000,2373.00000,1384.00000,1063.00000,1069.00000,0.97000,0.97000
2021-12-31,5767.00000,2123.00000,3644.00000,2152.00000,-916.00000,3975.00000,-331.00000,-236.00000,-567.00000,-283.00000,-284.00000,-284.00000,-215.00000,698.00000,-331.00000,1061.00000,1068.00000,-0.20000,-0.20000
2021-09-30,6238.00000,1722.00000,4516.00000,1758.00000,-139.00000,2793.00000,1723.00000,-241.00000,1482.00000,372.00000,1110.00000,1110.00000,1101.00000,2718.00000,1723.00000,1061.00000,1068.00000,1.04000,1.03000
2021-06-30,5198.00000,1399.00000,3799.00000,1751.00000,-449.00000,3091.00000,708.00000,-344.00000,364.00000,-12.00000,376.00000,376.00000,372.00000,1693.00000,708.00000,1061.00000,1067.00000,0.35000,0.35000
2021-03-31,5910.00000,1720.00000,4190.00000,1717.00000,-4.00000,2592.00000,1598.00000,-301.00000,1297.00000,190.00000,1107.00000,1107.00000,1135.00000,2562.00000,1598.00000,1060.00000,1066.00000,1.07000,1.06000
2020-12-31,5117.00000,1409.00000,3708.00000,1930.00000,-150.00000,2979.00000,729.00000,-421.00000,308.00000,-50.00000,358.00000,358.00000,388.00000,1731.00000,729.00000,1058.00000,1065.00000,0.37000,0.36000
2020-09-30,5620.00000,1306.00000,4314.00000,1590.00000,,2479.00000,1835.00000,-259.00000,1576.00000,293.00000,1283.00000,1283.00000,1251.00000,2822.00000,1835.00000,1058.00000,1064.00000,1.18000,1.18000
2020-06-30,4620.00000,1039.00000,3581.00000,1501.00000,-149.00000,2523.00000,1058.00000,-432.00000,626.00000,5.00000,621.00000,621.00000,612.00000,2025.00000,1058.00000,1058.00000,1063.00000,0.58000,0.58000
