,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1476.50000,1122.30000,354.20010,,100.60000,11.70000,91.90000,262.29990,-29.30000,233.00000,45.40000,187.60000,187.60000,-3.80000,183.60000,387.99990,262.30030,62.30000,62.50000,2.96000,2.94000
2022-09-30,1811.70000,1323.90000,487.79990,,94.90000,14.80000,81.90000,405.89990,-35.50000,370.40000,79.20000,291.20000,291.20000,4.10000,295.30000,529.59990,405.89990,62.30000,62.50000,4.74000,4.73000
2022-06-30,1641.70000,1216.50000,425.20000,,104.10000,160.40000,-53.40000,478.60000,-21.10000,457.50000,104.40000,353.10000,353.10000,13.30000,366.50000,607.00000,478.60000,62.40000,62.50000,5.87000,5.86000
2022-03-31,1230.80000,1074.70000,156.10000,,97.10000,2.30000,96.20000,59.90000,-29.70000,30.20000,5.80000,24.40000,24.40000,-3.10000,21.40000,188.10000,59.90000,62.40000,62.60000,0.34000,0.34000
2021-12-31,1496.40000,1149.70000,346.69960,,102.80000,6.20000,136.60000,210.09950,-42.30000,167.80000,11.40000,156.40000,156.40000,,156.80000,341.79950,210.09980,62.40000,62.60000,2.51000,2.50000
2021-09-30,1557.30000,1115.40000,441.90000,,86.00000,8.40000,85.00000,356.90000,-38.70000,318.20000,63.60000,254.60000,254.60000,,254.60000,470.40000,356.90000,62.40000,62.60000,4.08000,4.07000
2021-06-30,1377.90000,992.80000,385.10000,,82.40000,14.10000,77.60000,307.50000,-19.40000,288.10000,62.30000,225.80000,225.80000,,225.80000,415.40000,307.50000,62.40000,62.50000,3.62000,3.61000
2021-03-31,982.40000,807.70000,174.70000,,79.80000,5.60000,75.40000,99.30000,-17.90000,81.40000,15.90000,65.50000,65.50000,,65.30000,197.90000,99.30000,62.30000,62.50000,1.05000,1.04000
2020-12-31,1179.70000,854.30000,325.39990,,84.90000,0.20000,84.79990,240.60010,-32.20000,208.40000,25.20000,183.20000,183.20000,,183.10000,341.90010,240.60000,62.30000,62.40000,2.93000,2.93000
2020-09-30,1321.40000,916.90000,404.50010,,71.10000,67.60000,3.90000,400.60000,-24.70000,375.90000,81.50000,294.40000,294.40000,,294.40000,499.40010,400.60000,62.30000,62.40000,4.72000,4.71000
2020-06-30,1270.60000,890.10000,380.49990,,71.20000,-2.40000,74.10010,306.39990,-27.40000,279.00000,61.40000,217.60000,217.60000,,217.60000,404.79990,306.39990,62.30000,62.30000,3.49000,3.49000
2020-03-31,958.20000,815.80000,142.40000,,78.70000,-5.60000,84.60000,57.80000,-31.80000,26.00000,0.10000,25.90000,25.90000,,25.90000,152.80000,57.80000,62.30000,62.50000,0.42000,0.41000
2019-12-31,1100.40000,841.80000,258.60020,,73.80000,0.10000,74.10010,184.50010,-28.30000,156.20000,25.20000,131.00000,131.00000,,128.40000,279.00010,184.50010,62.50000,62.70000,2.10000,2.09000
2019-09-30,1420.20000,999.60000,420.60000,,78.20000,2.90000,75.30000,345.30000,-30.50000,314.80000,66.20000,248.60000,248.60000,,251.10000,440.30000,345.30000,62.50000,62.70000,3.97000,3.96000
2019-06-30,1279.50000,922.60000,356.90000,,72.40000,1.40000,71.00000,285.90000,-46.50000,239.40000,49.90000,189.50000,189.50000,,189.50000,378.70000,285.90000,62.60000,62.70000,3.02000,3.01000
2019-03-31,939.00000,796.10000,142.90000,,78.30000,4.70000,73.70000,69.20000,-31.30000,37.90000,-5.00000,42.90000,42.90000,,42.90000,158.40000,69.20000,62.60000,62.80000,0.68000,0.68000
2018-12-31,1020.25300,792.94590,227.30680,,70.96800,-8.76100,80.30320,147.00360,-30.94700,116.05700,21.55300,94.50400,94.50400,,94.37900,237.80360,147.00370,62.90000,63.10000,1.50000,1.50000
2018-09-30,1219.64000,906.65600,312.98400,,68.44100,-3.79200,72.32200,240.66200,-31.22000,209.44200,29.08900,180.35300,180.35300,,180.22100,330.31700,240.66200,62.93200,63.16700,2.86000,2.85000
2018-06-30,1202.40300,886.48600,315.91690,,71.07000,31.23200,51.96400,263.95290,-25.84900,238.10400,52.60100,185.50300,185.50300,,185.37700,350.67690,263.95290,63.02100,63.28500,2.94000,2.92000
2018-03-31,802.00400,691.61200,110.39200,,70.12100,-0.47900,71.31100,39.08100,-26.58400,12.49700,2.45700,10.04000,10.04000,,10.02300,115.90200,39.08100,62.95700,63.22200,0.16000,0.16000
2017-12-31,970.48510,711.42410,259.06100,,66.97300,-3.37200,75.62700,183.43400,-19.89800,163.53600,-213.77700,377.31300,377.31300,,377.14100,259.21600,183.43380,62.90000,63.20000,5.97000,5.94000
2017-09-30,1087.73200,796.05400,291.67810,,57.21900,-6.18100,64.71400,226.96410,-22.66200,204.30200,52.76300,151.53900,151.53900,,151.54600,302.28000,226.96410,62.89600,63.15800,2.40000,2.39000
2017-06-30,1063.52400,789.43000,274.09410,,68.37300,9.11300,61.24200,212.85210,-18.62500,194.22700,51.98600,142.24100,142.24100,,142.27900,288.57810,212.85210,62.85800,63.14100,2.26000,2.25000
2017-03-31,843.85900,696.79200,147.06700,,69.53500,-0.36000,69.91700,77.15000,-20.31500,56.83500,14.52800,42.30700,42.30700,,42.33400,147.52600,77.15000,63.02400,63.31900,0.67000,0.67000
2016-12-31,948.81620,723.06600,225.75010,,68.70300,0.73500,68.02400,157.72610,-21.35800,136.36800,37.57000,98.79800,98.79800,,98.86100,230.98210,157.72620,63.61000,63.86100,1.55000,1.55000
2016-09-30,1103.90100,810.59400,293.30700,,54.77300,4.44100,50.63810,242.66890,-12.32200,230.34700,70.86900,159.47800,159.47800,,159.47900,315.04900,242.66890,63.45200,63.72300,2.50000,2.49000
