,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2306.00000,1654.00000,652.00000,272.00000,405.00000,247.00000,-37.00000,210.00000,51.00000,159.00000,159.00000,158.00000,353.00000,247.00000,182.20000,182.80000,0.87000,0.87000
2022-09-30,2081.00000,1433.00000,648.00000,260.00000,387.00000,261.00000,-44.00000,217.00000,54.00000,163.00000,163.00000,160.00000,366.00000,261.00000,181.30000,181.90000,0.88000,0.88000
2022-06-30,2048.00000,1403.00000,645.00000,259.00000,381.00000,264.00000,-37.00000,227.00000,58.00000,169.00000,169.00000,166.00000,369.00000,264.00000,181.90000,182.40000,0.91000,0.91000
2022-03-31,1927.00000,1332.00000,595.00000,238.00000,356.00000,239.00000,-39.00000,200.00000,50.00000,150.00000,150.00000,149.00000,349.00000,239.00000,184.50000,185.00000,0.80000,0.80000
2021-12-31,2073.00000,1421.00000,652.00000,264.00000,388.00000,264.00000,-29.00000,235.00000,42.00000,193.00000,193.00000,190.00000,373.00000,264.00000,187.70000,188.10000,1.02000,1.02000
2021-09-30,1907.00000,1304.00000,603.00000,269.00000,386.00000,217.00000,-42.00000,175.00000,43.00000,132.00000,132.00000,131.00000,323.00000,217.00000,187.60000,188.00000,0.69000,0.69000
2021-06-30,2012.00000,1432.00000,580.00000,263.00000,377.00000,203.00000,-34.00000,169.00000,44.00000,125.00000,125.00000,125.00000,322.00000,203.00000,188.60000,188.90000,0.66000,0.66000
2021-03-31,1830.00000,1296.00000,534.00000,234.00000,342.00000,192.00000,-34.00000,158.00000,43.00000,115.00000,115.00000,112.00000,299.00000,192.00000,188.50000,188.90000,0.59000,0.59000
2020-12-31,2023.60000,1518.20000,505.40010,235.10000,343.80000,161.60000,-43.50000,118.10000,31.60000,86.50000,86.50000,87.50000,261.20000,161.60020,189.90000,190.40000,0.47000,0.46000
2020-09-30,1865.10000,1298.90000,566.20000,252.70000,359.50000,206.70000,-31.30000,175.40000,46.90000,128.50000,128.50000,128.10000,313.80000,206.70000,189.80000,190.20000,0.67000,0.67000
2020-06-30,1737.40000,1250.70000,486.70000,216.80000,327.30000,159.39990,-45.10000,114.30000,28.50000,85.80000,85.80000,86.80000,259.49990,159.39990,189.80000,190.20000,0.46000,0.46000
2020-03-31,1929.90000,1351.20000,578.70000,243.40000,361.40000,217.29990,-68.10000,149.20000,38.00000,111.20000,111.20000,111.60000,295.49990,217.29990,190.80000,191.40000,0.58000,0.58000
2019-12-31,2368.40000,1693.50000,674.89980,324.10000,448.90000,225.99950,-51.00000,175.00000,37.30000,137.70000,137.70000,136.30000,285.59950,225.99990,170.50000,177.30000,0.89000,0.86000
2019-09-30,2001.70000,1402.30000,599.40000,292.20000,430.30000,169.10010,-55.80000,113.30000,22.70000,90.60000,90.60000,91.10000,272.80010,169.10010,189.60000,191.50000,0.48000,0.48000
2019-06-30,2236.30000,1621.60000,614.70010,290.90000,414.10000,200.60010,-56.40000,144.20000,41.50000,102.70000,102.70000,104.10000,300.40010,200.60010,177.30000,191.50000,0.58000,0.54000
2019-03-31,1593.60000,1204.60000,389.00000,259.80000,321.70000,67.29990,-52.80000,14.50000,18.50000,-4.00000,-4.00000,-4.50000,123.19990,67.29990,121.20000,121.20000,-0.04000,-0.04000
2018-12-31,1117.84300,820.79100,297.05200,168.04200,203.65400,93.39800,-35.85300,57.54500,22.67300,34.87200,34.87200,34.41800,119.69800,93.39780,96.00000,96.50000,0.35000,0.35000
2018-09-30,1077.80000,775.80000,302.00010,146.80000,176.80000,125.20010,-22.50000,102.70000,16.60000,86.10000,86.10000,87.70000,154.97310,125.20010,96.20000,96.60000,0.91000,0.91000
