,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-03-31,3624.00000,2073.00000,1551.00000,105.00000,889.00000,1109.00000,442.00000,-23.00000,419.00000,102.00000,317.00000,317.00000,,312.00000,560.00000,442.00000,236.70000,238.00000,1.32000,1.31000
2018-12-31,3645.00000,2188.00000,1457.00000,105.00000,855.00000,1082.00000,375.00000,-33.00000,342.00000,83.00000,259.00000,259.00000,2.00000,258.00000,502.00000,375.00000,243.90000,245.40000,1.09000,1.08000
2018-09-30,3817.00000,2253.00000,1564.00000,110.00000,867.00000,1087.00000,477.00000,-26.00000,451.00000,79.00000,372.00000,372.00000,10.00000,378.00000,599.00000,477.00000,242.20000,243.60000,1.56000,1.55000
2018-06-30,4131.00000,2379.00000,1752.00000,114.00000,945.00000,1267.00000,485.00000,-6.00000,479.00000,104.00000,375.00000,375.00000,,371.00000,610.00000,485.00000,244.90000,246.40000,1.51000,1.51000
2018-03-31,3781.00000,2181.00000,1600.00000,112.00000,906.00000,1141.00000,459.00000,-38.00000,421.00000,87.00000,334.00000,334.00000,6.00000,334.00000,582.00000,459.00000,249.80000,251.40000,1.34000,1.33000
2017-12-31,3682.00000,2120.00000,1562.00000,116.00000,909.00000,1145.00000,417.00000,-40.00000,377.00000,224.00000,153.00000,153.00000,3.00000,151.00000,537.00000,417.00000,256.10000,257.80000,0.60000,0.60000
2017-09-30,3776.00000,2104.00000,1672.00000,114.00000,894.00000,1125.00000,547.00000,-24.00000,523.00000,124.00000,399.00000,399.00000,217.00000,610.00000,664.00000,547.00000,256.40000,258.20000,2.38000,2.36000
2017-06-30,3804.00000,2083.00000,1721.00000,112.00000,876.00000,1101.00000,620.00000,39.00000,659.00000,157.00000,502.00000,502.00000,-1.00000,496.00000,733.00000,620.00000,257.10000,259.00000,1.93000,1.92000
2017-03-31,3486.00000,1902.00000,1584.00000,109.00000,875.00000,1094.00000,490.00000,-44.00000,446.00000,110.00000,336.00000,336.00000,6.00000,337.00000,600.00000,490.00000,257.60000,259.50000,1.31000,1.30000
2016-12-31,3284.00000,1779.00000,1505.00000,107.00000,826.00000,1227.00000,278.00000,-159.00000,119.00000,37.00000,82.00000,82.00000,262.00000,340.00000,387.00000,278.00000,265.60000,267.40000,1.30000,1.30000
2016-09-30,3660.00000,1978.00000,1682.00000,115.00000,893.00000,1121.00000,561.00000,-987.00000,-426.00000,-220.00000,-206.00000,-206.00000,27.00000,-184.00000,674.00000,561.00000,266.30000,266.30000,-0.69000,-0.69000
2016-06-30,3782.00000,1988.00000,1794.00000,115.00000,930.00000,1154.00000,640.00000,-10.00000,630.00000,285.00000,345.00000,345.00000,31.00000,370.00000,743.00000,640.00000,267.20000,269.10000,1.38000,1.37000
2016-03-31,3544.00000,1920.00000,1624.00000,116.00000,906.00000,1137.00000,487.00000,-31.00000,456.00000,112.00000,344.00000,344.00000,10.00000,347.00000,602.00000,487.00000,267.60000,269.40000,1.30000,1.29000
2015-12-31,2754.00000,1389.00000,1365.00000,107.00000,841.00000,1025.00000,340.00000,-31.00000,309.00000,66.00000,243.00000,243.00000,76.00000,314.00000,434.00000,340.00000,271.40000,273.60000,1.16000,1.15000
2015-09-30,3725.00000,2049.00000,1676.00000,117.00000,875.00000,1112.00000,564.00000,-10.00000,554.00000,133.00000,421.00000,421.00000,18.00000,433.00000,671.00000,564.00000,271.10000,273.10000,1.60000,1.59000
2015-06-30,4100.00000,2283.00000,1817.00000,123.00000,954.00000,1342.00000,475.00000,-23.00000,452.00000,110.00000,342.00000,342.00000,,337.00000,600.00000,475.00000,272.50000,274.70000,1.24000,1.23000
2015-03-31,3662.00000,2065.00000,1597.00000,119.00000,914.00000,1153.00000,444.00000,-14.00000,430.00000,104.00000,326.00000,326.00000,1.00000,322.00000,564.00000,444.00000,273.20000,275.60000,1.18000,1.17000
2014-12-31,3138.00000,1722.00000,1416.00000,117.00000,870.00000,1084.00000,332.00000,-381.00000,-49.00000,-93.00000,44.00000,44.00000,45.00000,83.00000,429.00000,332.00000,276.60000,279.60000,0.33500,0.32500
2014-09-30,3935.00000,2229.00000,1706.00000,120.00000,941.00000,1180.00000,526.00000,-27.00000,499.00000,116.00000,383.00000,383.00000,-6.00000,371.00000,645.00000,526.00000,276.40000,279.40000,1.34000,1.33000
2014-06-30,4082.00000,2306.00000,1776.00000,126.00000,985.00000,1226.00000,550.00000,-26.00000,524.00000,125.00000,399.00000,399.00000,-7.00000,386.00000,665.00000,550.00000,277.20000,280.20000,1.39000,1.38000
2014-03-31,3636.00000,2091.00000,1545.00000,120.00000,900.00000,1139.00000,406.00000,-34.00000,372.00000,89.00000,283.00000,283.00000,1018.00000,1262.00000,525.00000,406.00000,278.20000,281.40000,4.53500,4.48500
2013-12-31,3500.00000,2028.00000,1472.00000,119.00000,905.00000,1143.00000,329.00000,-13.00000,316.00000,71.00000,245.00000,245.00000,37.00000,254.00000,448.00000,329.00000,286.80000,290.20000,1.04500,1.02000
2013-09-30,3774.00000,2161.00000,1613.00000,117.00000,910.00000,1238.00000,375.00000,-128.00000,247.00000,40.00000,207.00000,207.00000,48.00000,226.00000,488.00000,375.00000,286.40000,289.80000,0.79000,0.78000
2013-06-30,3883.00000,2263.00000,1620.00000,118.00000,925.00000,1162.00000,458.00000,-36.00000,422.00000,98.00000,324.00000,324.00000,47.00000,341.00000,577.00000,458.00000,286.80000,290.00000,1.19000,1.17500
2013-03-31,3108.00000,1862.00000,1246.00000,109.00000,746.00000,956.00000,290.00000,-49.00000,241.00000,44.00000,197.00000,197.00000,2248.00000,2410.00000,391.00000,290.00000,292.20000,295.40000,8.24500,8.15500
2012-12-31,2417.00000,1604.00000,813.00000,95.00000,593.00000,740.00000,73.00000,-26.00000,47.00000,-11.00000,58.00000,58.00000,195.00000,227.00000,157.00000,73.00000,306.80000,310.20000,0.73500,0.73000
2012-09-30,3408.00000,1983.00000,1425.00000,112.00000,779.00000,996.00000,429.00000,-27.00000,402.00000,92.00000,310.00000,310.00000,54.00000,339.00000,533.00000,429.00000,307.40000,311.00000,1.10500,1.09000
2012-06-30,3528.00000,2066.00000,1462.00000,113.00000,792.00000,1007.00000,455.00000,-29.00000,426.00000,98.00000,328.00000,328.00000,68.00000,362.00000,558.00000,455.00000,306.40000,310.00000,1.18500,1.17000
2012-03-31,3333.00000,1946.00000,1387.00000,110.00000,823.00000,1249.00000,138.00000,-185.00000,-47.00000,-31.00000,-16.00000,-16.00000,67.00000,13.00000,246.00000,138.00000,305.60000,309.00000,0.04000,0.04000
2011-12-31,3517.00000,2184.00000,1333.00000,107.00000,911.00000,1026.00000,307.00000,-23.00000,284.00000,45.00000,239.00000,239.00000,,216.00000,380.00000,307.00000,307.40000,311.60000,0.70500,0.69500
2011-09-30,3849.00000,2353.00000,1496.00000,108.00000,806.00000,1030.00000,466.00000,-4.00000,462.00000,120.00000,342.00000,342.00000,,311.00000,582.00000,466.00000,313.60000,317.20000,0.99000,0.98000
2011-06-30,3986.00000,2417.00000,1569.00000,110.00000,829.00000,1058.00000,511.00000,-11.00000,500.00000,128.00000,372.00000,372.00000,,340.00000,630.00000,511.00000,316.40000,320.60000,1.07500,1.06000
2011-03-31,3533.00000,2127.00000,1406.00000,103.00000,797.00000,1017.00000,389.00000,-38.00000,351.00000,92.00000,259.00000,259.00000,,228.00000,506.00000,389.00000,320.80000,325.00000,0.71000,0.70000
2010-12-31,3379.00000,2086.00000,1293.00000,104.00000,871.00000,989.00000,304.00000,-13.00000,291.00000,63.00000,228.00000,228.00000,,205.00000,422.00000,304.00000,325.60000,329.80000,0.63000,0.62000
2010-09-30,3460.00000,2108.00000,1352.00000,97.00000,739.00000,952.00000,400.00000,-14.00000,386.00000,94.00000,292.00000,292.00000,,262.00000,516.00000,400.00000,328.40000,330.80000,0.79500,0.79000
2010-06-30,3458.00000,2076.00000,1382.00000,97.00000,745.00000,957.00000,425.00000,-13.00000,412.00000,111.00000,301.00000,301.00000,,272.00000,540.00000,425.00000,330.80000,333.20000,0.82000,0.81500
2010-03-31,3126.00000,1944.00000,1182.00000,96.00000,727.00000,944.00000,238.00000,-32.00000,206.00000,147.00000,59.00000,59.00000,,30.00000,359.00000,238.00000,331.80000,334.00000,0.09000,0.09000
2009-12-31,3116.00000,1934.00000,1182.00000,102.00000,757.00000,982.00000,200.00000,,200.00000,37.00000,163.00000,163.00000,,142.00000,200.00000,200.00000,329.60000,331.00000,0.43500,0.43000
2009-09-30,3225.00000,1989.00000,1236.00000,95.00000,732.00000,947.00000,289.00000,-14.00000,275.00000,90.00000,185.00000,185.00000,,159.00000,289.00000,289.00000,330.40000,332.00000,0.48000,0.48000
2009-06-30,3115.00000,1898.00000,1217.00000,97.00000,731.00000,947.00000,270.00000,-17.00000,253.00000,84.00000,169.00000,169.00000,,146.00000,270.00000,270.00000,327.60000,328.80000,0.44500,0.44500
2009-03-31,2783.00000,1718.00000,1065.00000,94.00000,716.00000,1114.00000,-49.00000,-62.00000,-111.00000,-20.00000,-91.00000,-91.00000,,-111.00000,-49.00000,-49.00000,328.00000,328.80000,-0.34000,-0.34000
