,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,810.70000,465.00000,345.70000,169.00000,,170.70000,175.00000,-11.50000,163.50000,33.50000,130.00000,130.00000,130.00000,,175.00000,75.50000,75.90000,1.72000,1.71000
2022-09-30,824.00000,442.20000,381.80000,161.90000,,179.60000,202.20000,26.20000,228.40000,49.70000,178.70000,178.70000,178.70000,231.90000,202.20000,75.40000,75.80000,2.37000,2.36000
2022-06-30,796.10000,439.20000,356.90000,167.50000,,170.30000,186.60000,-9.50000,177.10000,39.00000,138.10000,138.10000,138.20000,216.40000,186.60000,75.80000,76.10000,1.82000,1.81000
2022-03-31,751.10000,408.60000,342.50000,154.30000,,154.90000,187.60000,-7.20000,180.40000,40.50000,139.90000,139.90000,140.00000,215.50000,187.60000,76.10000,76.40000,1.84000,1.83000
2021-12-31,714.80000,400.60000,314.20000,151.50000,,152.20000,162.00000,-8.80000,153.20000,34.50000,118.70000,118.70000,118.80000,192.30000,162.00000,76.00000,76.40000,1.57000,1.55000
2021-09-30,712.00000,400.40000,311.60000,147.20000,,150.40000,161.20000,-10.10000,151.10000,35.40000,115.70000,115.70000,115.70000,188.60000,161.20000,76.00000,76.50000,1.52000,1.51000
2021-06-30,686.00000,379.90000,306.10000,144.60000,,147.80000,158.30000,-28.40000,129.90000,27.70000,102.20000,102.20000,102.20000,183.30000,158.30000,76.00000,76.40000,1.34000,1.34000
2021-03-31,652.00000,359.40000,292.60000,134.90000,,137.10000,155.50000,-9.90000,145.60000,32.90000,112.70000,112.70000,112.70000,177.50000,155.50000,75.90000,76.30000,1.48000,1.48000
2020-12-31,614.77610,345.63190,269.14410,125.15000,,130.19210,138.95210,-9.12100,129.83100,28.74100,101.09000,101.09000,101.09000,160.82710,138.95210,75.70000,76.40000,1.31000,1.31000
2020-09-30,581.11300,329.61300,251.50000,117.37000,,120.28700,131.21300,-9.93800,121.27500,17.42700,103.84800,103.84800,103.84800,152.93900,131.21300,75.35200,75.96000,1.38000,1.37000
2020-06-30,561.24900,326.44900,234.80000,120.36500,,124.20600,110.59400,-18.89900,91.69500,20.83100,70.86400,70.86400,70.86400,131.85300,110.59400,75.17100,75.93700,0.94000,0.93000
2020-03-31,594.46200,322.50600,271.95600,132.01500,,132.01500,139.94100,-12.44200,127.49900,25.50100,101.99800,101.99800,101.99800,160.28100,139.94100,75.74000,76.45200,1.35000,1.33000
2019-12-31,606.02410,339.17310,266.85100,125.76300,,132.68080,134.17030,-12.13700,122.03300,25.20400,96.82900,96.82900,96.82900,154.11130,134.17020,75.60000,76.50000,1.27000,1.27000
2019-09-30,624.24600,342.26800,281.97800,128.25700,,140.21300,141.76500,-12.54900,129.21600,24.02200,105.19400,105.19400,105.19400,161.63200,141.76500,75.69800,76.57700,1.39000,1.37000
2019-06-30,642.09900,349.76200,292.33700,134.92800,,137.05400,155.28300,-10.63300,144.65000,31.44100,113.20900,113.20900,113.20900,174.78100,155.28300,75.46000,76.38700,1.50000,1.48000
2019-03-31,622.23100,338.39700,283.83400,136.05200,,136.05200,147.78200,-10.78100,137.00100,26.73300,110.26800,110.26800,110.26800,166.77600,147.78200,75.44200,76.28400,1.46000,1.44000
2018-12-31,614.09410,340.45090,273.64320,130.37000,,134.20210,139.44120,-10.61600,128.82500,30.68800,98.13700,98.13700,98.13700,158.08920,139.44110,76.41200,77.56300,1.28000,1.27000
2018-09-30,622.88800,342.65500,280.23300,130.47900,,135.10000,145.13300,-11.89200,133.24100,26.88900,106.35200,106.35200,106.35200,164.07300,145.13300,76.56200,77.70900,1.39000,1.37000
2018-06-30,634.36000,346.99300,287.36700,137.54800,,139.53600,147.83100,-11.09000,136.74100,29.61500,107.12600,107.12600,107.12600,167.73300,147.83100,76.53900,77.70400,1.40000,1.38000
2018-03-31,612.32400,335.67200,276.65200,138.32700,,139.96900,136.68300,-6.55100,130.13200,31.17400,98.95800,98.95800,98.95800,158.06900,136.68300,76.41900,77.73900,1.29000,1.27000
2017-12-31,585.90410,325.02210,260.88200,131.24900,,125.63390,135.24800,-11.64600,123.60200,29.85600,93.74600,93.74600,93.74600,155.98900,135.24800,76.23200,77.33300,1.23000,1.21000
2017-09-30,574.49000,316.56000,257.93000,131.42600,,131.42600,126.50400,-12.71700,113.78700,30.01900,83.76800,83.76800,83.76800,148.11400,126.50400,76.30900,77.52300,1.09000,1.08000
2017-06-30,573.36600,316.44100,256.92500,131.79200,,131.79200,125.13300,-11.67600,113.45700,29.61300,83.84400,83.84400,83.84400,147.29700,125.13300,76.22000,77.32000,1.10000,1.08000
2017-03-31,553.55200,302.61100,250.94100,130.47300,,135.27000,115.67100,-11.24400,104.42700,28.52800,75.89900,75.89900,75.89900,136.69200,115.67100,76.11500,76.89400,0.99000,0.99000
2016-12-31,530.41890,297.93400,232.48500,123.05900,-20.23100,146.96410,85.52090,-12.77400,72.74700,15.40000,57.34700,57.34700,57.34700,108.23390,85.52090,75.80300,76.75800,0.75000,0.74000
2016-09-30,530.35600,299.46700,230.88900,119.11400,-2.06700,121.18100,109.70800,-10.40000,99.30800,29.43500,69.87300,69.87300,69.87300,132.29200,109.70800,75.81900,76.88000,0.92000,0.91000
2016-06-30,549.69600,305.63800,244.05800,130.23500,,130.23500,113.82300,-10.17800,103.64500,27.88600,75.75900,75.75900,75.75900,136.37800,113.82300,75.69000,76.67400,1.00000,0.99000
2016-03-31,502.57200,279.23700,223.33500,119.99000,,119.99000,103.34500,-10.53300,92.81200,24.68200,68.13000,68.13000,68.13000,123.68000,103.34500,75.74900,76.69900,0.90000,0.89000
2015-12-31,499.79800,276.39900,223.39900,113.37200,,119.88810,103.51090,-14.82400,88.68700,20.92400,67.76300,67.76300,67.76300,124.03590,103.51090,77.12600,77.97200,0.89000,0.87000
2015-09-30,503.79100,280.53100,223.26000,114.79400,18.07000,101.44700,121.81300,-9.53600,112.27700,32.77200,79.50500,79.50500,79.50500,142.56300,121.81300,76.83100,77.64600,1.03000,1.02000
2015-06-30,514.88100,283.26600,231.61500,121.70600,,121.70600,109.90900,-11.41100,98.49800,28.91300,69.58500,69.58500,69.58500,129.42200,109.90900,77.46600,78.29700,0.89000,0.89000
2015-03-31,502.19800,276.15700,226.04100,124.28400,,124.28400,101.75700,-8.87400,92.88300,26.92900,65.95400,65.95400,65.95400,120.70100,101.75700,77.99600,78.85600,0.84000,0.84000
2014-12-31,523.89920,294.78200,229.11710,120.99100,,134.66310,94.45410,-9.11200,85.34200,23.72200,61.62000,61.62000,61.62000,113.51210,94.45400,79.71500,80.72800,0.78000,0.78000
2014-09-30,533.17900,298.53300,234.64600,123.79900,,123.79900,110.84700,-9.51700,101.33000,29.88900,71.44100,71.44100,71.44100,130.88700,110.84700,79.55800,80.56100,0.89000,0.88000
2014-06-30,546.69300,305.56100,241.13200,129.04400,,129.04400,112.08800,-10.54200,101.54600,29.76900,71.77700,71.77700,71.77700,131.93400,112.08800,80.10600,81.14900,0.89000,0.88000
2014-03-31,543.99600,299.57600,244.42000,130.58500,,130.58500,113.83500,-9.61300,104.22200,29.67400,74.54800,74.54800,74.54800,133.52100,113.83500,80.52700,81.57500,0.92000,0.91000
2013-12-31,520.61990,293.61100,227.00900,123.13600,,123.13590,103.87300,-11.17800,92.69500,25.14000,67.55500,67.55500,67.55500,123.94000,103.87300,81.51700,82.48900,0.83000,0.81000
2013-09-30,490.61700,279.10800,211.50900,114.14000,,114.14000,97.36900,-10.75800,86.61100,22.81200,63.79900,63.79900,63.79900,117.57400,97.36900,81.25900,82.21800,0.78000,0.78000
2013-06-30,518.44500,295.59600,222.84900,123.29000,,123.29000,99.55900,-11.17000,88.38900,25.82800,62.56100,62.56100,62.56100,120.06000,99.55900,81.82900,82.73400,0.76000,0.76000
2013-03-31,494.44800,282.45100,211.99700,117.28500,,117.28500,94.71200,-9.27800,85.43400,24.13400,61.30000,61.30000,61.30000,114.97600,94.71200,82.19700,83.15200,0.74000,0.74000
2012-12-31,490.83800,287.97990,202.85810,112.05900,,328.44710,-125.58900,-10.29900,-135.88800,-16.86900,-119.01900,-119.01900,-119.01900,-104.63900,-125.58900,82.68900,83.64100,-1.43000,-1.42000
2012-09-30,479.85900,285.01900,194.84000,107.16700,,114.25200,80.58800,-10.40400,70.18400,20.05700,50.12700,50.12700,50.12700,100.60500,80.58800,82.48200,83.37000,0.60000,0.60000
2012-06-30,494.14400,291.03100,203.11300,111.88200,,114.46300,88.65000,-10.76600,77.88400,23.53300,54.35100,54.35100,54.35100,108.12100,88.65000,83.18000,84.09000,0.65000,0.65000
2012-03-31,489.41700,286.52800,202.88900,113.38200,,118.32000,84.56900,-10.54500,74.02400,21.85300,52.17100,52.17100,52.17100,104.12800,84.56900,82.80400,83.90200,0.63000,0.62000
2011-12-31,480.68310,287.08100,193.60210,108.21800,,117.60100,76.00110,-8.83700,67.16400,19.77600,47.38800,47.38800,47.38800,95.58710,76.00110,82.14500,83.54300,0.57000,0.57000
2011-09-30,476.88100,295.34900,181.53200,107.29600,,110.22700,71.30500,-8.20400,63.10100,14.76500,48.33600,48.33600,48.33600,92.14500,71.30500,82.40200,83.58600,0.58000,0.58000
2011-06-30,453.79800,268.95900,184.83900,105.21000,,105.21000,79.62900,-6.37300,73.25600,23.07400,50.18200,50.18200,50.18200,96.97900,79.62900,82.15100,83.77800,0.61000,0.60000
2011-03-31,427.08900,248.38900,178.70000,100.97900,,100.97900,77.72100,-7.36100,70.36000,22.40900,47.95100,47.95100,47.95100,93.59400,77.72100,81.43000,83.24800,0.58000,0.57000
2010-12-31,405.21800,243.23000,161.98810,91.31100,,95.98410,66.00400,-5.43900,60.56500,19.05200,41.51300,41.51300,41.51300,79.40000,66.00400,80.46600,81.98300,0.51000,0.49000
2010-09-30,373.73100,219.59800,154.13300,88.17000,,91.69400,62.43900,-5.26300,57.17600,18.61200,38.56400,38.56400,38.56400,77.82600,62.43900,80.51700,81.93800,0.47000,0.47000
2010-06-30,378.52600,223.70500,154.82100,91.01000,,92.04100,62.78000,-3.36000,59.42000,19.02200,40.39800,40.39800,40.39800,78.26400,62.78000,80.36900,81.80000,0.50000,0.49000
2010-03-31,355.59800,208.05700,147.54100,87.78100,,89.64800,57.89300,-3.18000,54.71300,18.08800,36.62500,36.62500,36.62500,72.28100,57.89300,80.08000,81.50900,0.45000,0.45000
2009-12-31,343.34400,204.31100,139.03300,82.76600,,86.59200,52.44100,-3.62100,48.82000,15.73300,33.08700,33.08700,33.08700,66.97000,52.44100,79.71600,80.72700,0.41000,0.41000
2009-09-30,323.24900,194.19100,129.05800,79.78900,,82.54100,46.51700,-2.56900,43.94800,14.17100,29.77700,29.77700,29.77700,60.73000,46.51700,79.74000,80.87900,0.37000,0.37000
2009-06-30,336.45500,205.35400,131.10100,81.11600,,84.36600,46.73500,-4.82500,41.91000,13.98800,27.92200,27.92200,27.92200,60.98000,46.73500,79.67500,80.50700,0.35000,0.34000
2009-03-31,326.61300,203.41900,123.19400,81.78200,,84.03300,39.16100,-5.01200,34.14900,11.54400,22.60500,22.60500,22.60500,52.82800,39.16100,79.51300,80.21900,0.28000,0.28000
