,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4586.00000,2453.00000,2133.00000,313.00000,1187.00000,-3.00000,1547.00000,586.00000,-104.00000,481.00000,-28.00000,509.00000,509.00000,,486.00000,1153.00000,586.00000,283.88700,285.34000,1.71000,1.70000
2022-09-30,4500.00000,2615.00000,1885.00000,284.00000,1143.00000,19.00000,1483.00000,402.00000,-166.00000,237.00000,14.00000,223.00000,223.00000,65.00000,265.00000,983.00000,402.00000,285.00500,287.36400,0.94000,0.92000
2022-06-30,4641.00000,2574.00000,2067.00000,315.00000,1149.00000,-11.00000,1530.00000,537.00000,-115.00000,421.00000,31.00000,390.00000,390.00000,-30.00000,338.00000,1071.00000,537.00000,285.44100,287.29700,1.18000,1.18000
2022-03-31,5011.00000,2706.00000,2305.00000,343.00000,1232.00000,-49.00000,1652.00000,653.00000,-126.00000,525.00000,71.00000,454.00000,454.00000,,431.00000,1221.00000,653.00000,285.24300,287.29900,1.51000,1.50000
2021-12-31,4718.00000,2498.00000,2220.00000,314.00000,1185.00000,4.00000,1529.00000,691.00000,-92.00000,600.00000,32.00000,568.00000,568.00000,109.00000,655.00000,1237.00000,691.00000,284.68500,286.72300,2.30000,2.28000
2021-09-30,4302.00000,2607.00000,1695.00000,341.00000,1222.00000,5.00000,1611.00000,84.00000,-231.00000,-148.00000,-44.00000,-104.00000,-105.00000,370.00000,242.00000,666.00000,84.00000,289.28800,292.08900,0.86000,0.84000
2021-06-30,4607.00000,2649.00000,1958.00000,330.00000,1200.00000,88.00000,1466.00000,492.00000,-114.00000,378.00000,-28.00000,406.00000,407.00000,118.00000,502.00000,1027.00000,492.00000,289.52200,291.89700,1.73000,1.72000
2021-03-31,4907.00000,2661.00000,2246.00000,317.00000,1148.00000,-296.00000,1813.00000,433.00000,-130.00000,305.00000,6.00000,299.00000,299.00000,,277.00000,991.00000,433.00000,291.09500,293.54700,0.95000,0.94000
2020-12-31,5315.00000,2583.00000,2732.00000,291.00000,1149.00000,,1490.00000,1242.00000,-84.00000,1157.00000,154.00000,1003.00000,1003.00000,,981.00000,1797.00000,1242.00000,290.59000,293.11200,3.38000,3.35000
2020-09-30,3741.00000,2314.00000,1427.00000,243.00000,1059.00000,-378.00000,1744.00000,-317.00000,-110.00000,-428.00000,-34.00000,-394.00000,-394.00000,,105.00000,197.00000,-317.00000,278.97100,282.40200,0.36000,0.34000
2020-06-30,3855.00000,2195.00000,1660.00000,262.00000,980.00000,15.00000,1301.00000,359.00000,-110.00000,248.00000,-38.00000,286.00000,286.00000,,277.00000,893.00000,359.00000,282.38500,285.14800,0.98000,0.97000
2020-03-31,4253.00000,2520.00000,1733.00000,264.00000,1025.00000,,1364.00000,369.00000,-170.00000,200.00000,17.00000,183.00000,183.00000,,145.00000,906.00000,369.00000,272.01400,275.03700,0.53000,0.53000
2019-12-31,4225.00000,2247.00000,1978.00000,270.00000,1121.00000,,1477.00000,501.00000,-108.00000,394.00000,117.00000,277.00000,277.00000,,240.00000,1031.00000,501.00000,271.10200,274.95200,0.88000,0.87000
