,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3272.50100,1353.38100,1919.12000,1016.28300,-29.95500,1470.24100,448.87870,-281.17000,167.70800,70.05600,97.65210,97.65210,106.47400,971.49380,448.87870,204.45030,205.54760,0.49000,0.49000
2022-09-30,4218.61500,1781.87700,2436.73800,1022.90800,-5.83700,1482.03300,954.70530,-214.71100,739.99400,184.11200,555.88200,555.88200,560.58900,1508.50700,954.70530,203.44580,204.57800,2.76000,2.74000
2022-06-30,3395.19600,1222.57300,2172.62300,986.87600,-659.85600,2091.49100,81.13210,-276.76400,-195.63200,-359.64300,164.01100,164.01100,159.70300,633.35500,81.13210,203.38320,204.71220,0.79000,0.78000
2022-03-31,2877.92500,936.56400,1941.36100,901.96200,-34.36700,1375.30100,566.06030,-219.97000,346.09000,66.49700,279.59300,279.59300,276.40000,1127.79100,566.06030,202.94360,203.88850,1.36000,1.36000
2021-12-31,2722.45600,921.31990,1801.13600,987.34000,-45.76800,1459.58510,341.55100,-110.60000,230.95100,-14.43400,245.38490,245.38490,258.89790,888.17210,341.55130,200.94150,201.87300,1.29000,1.28000
2021-09-30,3353.53200,1049.11700,2304.41500,926.25100,-128.54900,1476.54500,827.86990,-134.00500,693.86500,158.28200,535.58300,535.58300,531.00300,1373.89900,827.86990,200.96300,202.00330,2.64000,2.63000
2021-06-30,2822.07000,878.43510,1943.63500,980.72900,-373.15300,1775.42690,168.20800,-188.01800,-19.81000,-18.41600,-1.39400,-1.39400,-5.97400,737.93100,168.20800,200.77540,200.77540,-0.03000,-0.03000
2021-03-31,2844.83800,880.90100,1963.93700,907.22710,-134.19400,1455.94000,507.99680,-102.91000,405.08700,65.94200,339.14500,339.14500,334.56500,1088.56800,507.99680,200.52550,201.05970,1.67000,1.66000
2020-12-31,2370.10000,615.06380,1755.03700,1010.08000,-184.81600,1602.92520,152.11160,-48.43600,103.67600,-288.87100,392.54690,392.54690,387.96800,714.95750,152.11220,200.10690,201.10220,1.95000,1.93000
2020-09-30,2903.56800,686.59200,2216.97600,967.14590,-70.23600,1438.96000,778.01610,-102.87300,675.14300,149.44400,525.69900,525.69900,521.11900,1341.70800,778.01610,200.22000,201.11580,2.60000,2.59000
2020-06-30,2412.78800,552.96600,1859.82200,939.80100,-76.94100,1420.51100,439.31100,14.91700,454.22800,89.11500,365.11300,365.11300,360.53300,1001.92700,439.31100,200.17800,200.88670,1.80000,1.79000
2020-03-31,2427.17900,614.01700,1813.16200,922.59600,-91.10000,1413.40600,399.75600,-347.65600,52.10000,-71.19400,123.29400,123.29400,118.71400,968.35200,399.75600,199.79000,200.90100,0.59000,0.59000
2019-12-31,2462.30500,678.19900,1784.10600,1049.27500,-106.26500,1535.56800,248.53810,-102.18800,146.35090,-243.25500,389.60590,389.60590,385.02500,796.17410,248.53810,195.19590,196.99930,1.96000,1.94000
2019-09-30,3140.57500,913.27800,2227.29700,1023.47100,-304.67800,1707.36800,519.92900,-121.26900,398.66000,29.20100,369.45900,369.45900,365.24000,1085.79900,519.92900,198.93200,200.49300,1.84000,1.82000
2019-06-30,2666.20900,813.18400,1853.02500,1056.24000,-94.51400,1514.25000,338.77510,-96.78400,241.99100,1.45800,240.53300,240.53300,236.42400,877.35820,338.77510,193.01900,194.23800,1.22000,1.22000
2019-03-31,2609.58400,817.83700,1791.74700,992.06700,-159.15200,1508.49300,283.25390,18.16300,301.41700,42.77100,258.64600,258.64600,254.53700,813.47790,283.25390,189.57500,192.23400,1.34000,1.32000
2018-12-31,2512.48200,915.78800,1596.69400,1062.73600,-415.62500,1825.62500,-228.93120,-350.27890,-579.21000,-516.88710,-62.32300,-62.32300,-65.90000,294.27990,-228.93120,181.41000,183.37900,-0.37000,-0.36000
2018-09-30,3104.31900,1168.64900,1935.67000,1053.86600,-286.14100,1664.63500,271.03540,-14.22300,256.81200,-283.00600,539.81800,539.81800,536.37900,760.77040,271.03540,181.00200,183.66500,2.96000,2.92000
2018-06-30,2668.77000,882.83600,1785.93400,1034.01000,-309.84200,1694.33700,91.59690,-123.33300,-31.73600,-280.59600,248.86000,248.86000,245.42100,594.02490,91.59690,180.82300,182.98300,1.36000,1.34000
2018-03-31,2723.88100,839.31900,1884.56200,991.56300,-210.27000,1548.89800,335.66410,-155.80100,179.86300,43.66300,136.20000,136.20000,132.76100,860.84510,335.66410,180.70800,181.43200,0.73000,0.73000
2017-12-31,2623.84600,810.67100,1813.17500,1082.36100,-156.09510,1576.10100,237.07350,-82.65800,154.41390,630.12400,-475.71010,-475.71010,-479.11300,754.08640,237.07350,179.67200,180.53600,-2.67000,-2.66000
2017-09-30,3243.62800,1021.09000,2222.53800,977.74800,-131.04800,1463.53500,759.00270,-115.56400,643.43900,241.79500,401.64400,401.64400,398.19800,1277.89700,759.00270,179.56400,180.46400,2.22000,2.21000
2017-06-30,2618.55000,812.44400,1806.10600,986.51900,-300.42000,1637.26700,168.83910,-92.58300,76.25600,-337.11200,413.36800,413.36800,409.92200,680.13710,168.83910,179.47500,180.23500,2.28000,2.27000
2017-03-31,2588.45800,775.33400,1813.12400,1045.77300,-224.59300,1617.63100,195.49290,-101.67900,93.81400,7.76300,86.05100,86.05100,82.60500,726.86590,195.49290,179.33500,179.84200,0.46000,0.46000
2016-12-31,2648.52700,802.20310,1846.32400,1099.25500,-2937.99000,4374.09290,-2527.76900,-203.90900,-2731.67600,-966.13700,-1765.53900,-1765.53900,-1769.06800,-1953.34900,-2527.76800,178.88600,178.88600,-9.89000,-9.86000
2016-09-30,3124.70300,836.09700,2288.60600,1038.92700,-137.22000,1516.54600,772.06010,-120.95000,651.11000,257.90600,393.20400,393.20400,388.17000,1308.17900,772.06010,179.02300,179.99100,2.17000,2.16000
2016-06-30,2462.56200,624.13700,1838.42500,955.55200,-104.94700,1396.16700,442.25810,-118.64100,323.61700,-248.97300,572.59000,572.59000,567.31400,954.76310,442.25810,178.80800,179.50400,3.17000,3.16000
2016-03-31,2609.85200,767.29000,1842.56200,932.92300,-77.14800,1344.34400,498.21800,-123.03100,375.18700,139.94500,235.24200,235.24200,229.96600,998.46600,498.21800,178.57900,178.97600,1.29000,1.28000
2015-12-31,2508.52400,808.63620,1699.88700,1102.74100,-521.35280,1954.18880,-254.30180,-166.36500,-420.66610,-525.51400,104.84790,104.84790,99.57200,250.24440,-254.30130,179.17600,179.17600,0.56000,0.57000
2015-09-30,3371.40600,1189.23300,2182.17300,1079.09600,-1733.25200,3147.18900,-965.01590,-120.88200,-1085.89800,-367.66500,-718.23290,-718.23290,-723.02700,-422.21390,-965.01590,179.15200,179.15200,-4.04000,-4.04000
2015-06-30,2713.23100,872.63100,1840.60000,1051.37900,-71.48400,1463.21700,377.38310,-123.88000,253.50300,99.78100,153.72200,153.72200,148.84300,921.26300,377.38310,179.52100,180.12000,0.83000,0.83000
