,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-11-30,3970.00000,2959.00000,1011.00000,470.00000,159.00000,-23.00000,652.00000,359.00000,-146.00000,213.00000,31.00000,182.00000,180.00000,180.00000,1162.00000,359.00000,1040.00000,1091.00000,0.17000,0.16000
2016-08-31,3217.00000,2638.00000,579.00000,411.00000,157.00000,-59.00000,611.00000,-32.00000,-136.00000,-168.00000,3.00000,-171.00000,-170.00000,-170.00000,714.00000,-32.00000,1036.00000,1036.00000,-0.17000,-0.16000
2016-05-31,2898.00000,2400.00000,498.00000,382.00000,148.00000,5.00000,525.00000,-27.00000,-133.00000,-160.00000,15.00000,-175.00000,-215.00000,-215.00000,758.00000,-27.00000,1036.00000,1036.00000,-0.21000,-0.21000
2016-02-29,2934.00000,2355.00000,579.00000,403.00000,175.00000,-5.00000,584.00000,-5.00000,-91.00000,-96.00000,5.00000,-101.00000,-96.00000,-97.00000,800.00000,-5.00000,1036.00000,1036.00000,-0.09000,-0.09000
2015-11-30,3350.00000,2501.00000,849.00000,421.00000,179.00000,-2.00000,617.00000,232.00000,-89.00000,143.00000,-4.00000,147.00000,206.00000,206.00000,1002.00000,232.00000,1035.00000,1085.00000,0.20000,0.19000
2015-08-31,3600.00000,2630.00000,970.00000,379.00000,170.00000,9.00000,543.00000,427.00000,-72.00000,355.00000,-69.00000,424.00000,471.00000,471.00000,1170.00000,427.00000,1070.00000,1170.00000,0.44000,0.43000
2015-05-31,3853.00000,2651.00000,1202.00000,406.00000,169.00000,4.00000,571.00000,631.00000,-104.00000,527.00000,104.00000,423.00000,491.00000,491.00000,1338.00000,631.00000,1073.00000,1170.00000,0.46000,0.42000
2015-02-28,4166.00000,2761.00000,1405.00000,379.00000,187.00000,16.00000,550.00000,855.00000,-81.00000,774.00000,47.00000,727.00000,935.00000,934.00000,1529.00000,855.00000,1074.00000,1190.00000,0.87000,0.78000
2014-11-30,4573.00000,2935.00000,1638.00000,376.00000,193.00000,16.00000,553.00000,1085.00000,-132.00000,953.00000,75.00000,878.00000,1002.00000,1003.00000,1766.00000,1085.00000,1070.00000,1195.00000,0.94000,0.84000
2014-08-31,4227.00000,2842.00000,1385.00000,358.00000,180.00000,21.00000,557.00000,828.00000,117.00000,945.00000,-87.00000,1032.00000,1151.00000,1150.00000,1418.00000,828.00000,1060.00000,1198.00000,1.08000,0.95000
2014-05-31,3982.00000,2614.00000,1368.00000,349.00000,174.00000,-6.00000,529.00000,839.00000,-96.00000,743.00000,72.00000,671.00000,806.00000,806.00000,1417.00000,839.00000,1067.00000,1190.00000,0.76000,0.68000
2014-02-28,4107.00000,2704.00000,1403.00000,344.00000,177.00000,-13.00000,534.00000,869.00000,-199.00000,670.00000,63.00000,607.00000,741.00000,731.00000,1430.00000,869.00000,1060.00000,1201.00000,0.69000,0.61000
2013-11-30,4042.00000,2761.00000,1281.00000,320.00000,176.00000,-234.00000,730.00000,551.00000,-176.00000,375.00000,80.00000,295.00000,381.00000,358.00000,1092.00000,551.00000,1046.00000,1196.00000,0.34000,0.30000
2013-08-31,2843.00000,2135.00000,708.00000,267.00000,193.00000,-9.00000,501.00000,207.00000,1471.00000,1678.00000,5.00000,1673.00000,1710.00000,1708.00000,693.00000,207.00000,1022.00000,1057.00000,1.67000,1.64000
2013-05-31,2318.00000,1762.00000,556.00000,226.00000,127.00000,1.00000,407.00000,149.00000,-97.00000,52.00000,-1.00000,53.00000,43.00000,43.00000,619.00000,149.00000,1024.00000,1047.00000,0.04000,0.04000
2013-02-28,2078.00000,1712.00000,366.00000,214.00000,123.00000,8.00000,389.00000,-23.00000,-212.00000,-235.00000,-9.00000,-226.00000,-284.00000,-286.00000,462.00000,-23.00000,1016.00000,1016.00000,-0.28000,-0.28000
2012-11-30,1834.00000,1617.00000,217.00000,224.00000,119.00000,8.00000,314.00000,-97.00000,-113.00000,-210.00000,13.00000,-223.00000,-275.00000,-275.00000,388.00000,-97.00000,1014.00000,1014.00000,-0.27000,-0.27000
2012-08-31,1963.00000,1744.00000,219.00000,235.00000,139.00000,22.00000,357.00000,-138.00000,-58.00000,-196.00000,14.00000,-210.00000,-242.00000,-243.00000,371.00000,-138.00000,991.00000,991.00000,-0.24000,-0.24000
2012-05-31,2172.00000,1938.00000,234.00000,231.00000,156.00000,-30.00000,422.00000,-188.00000,-55.00000,-243.00000,-38.00000,-205.00000,-320.00000,-320.00000,358.00000,-188.00000,987.30000,987.30000,-0.32000,-0.32000
2012-02-29,2009.00000,1799.00000,210.00000,222.00000,174.00000,-18.00000,414.00000,-204.00000,4.00000,-200.00000,9.00000,-209.00000,-282.00000,-282.00000,382.00000,-204.00000,982.80000,982.80000,-0.29000,-0.29000
2011-11-30,2090.00000,1785.00000,305.00000,230.00000,151.00000,-6.00000,387.00000,-82.00000,-33.00000,-115.00000,-2.00000,-113.00000,-187.00000,-187.00000,499.00000,-82.00000,981.40000,981.40000,-0.19000,-0.19000
2011-08-31,2140.00000,1819.00000,321.00000,209.00000,155.00000,-77.00000,366.00000,-45.00000,-33.00000,-78.00000,16.00000,-94.00000,-134.00000,-135.00000,525.00000,-45.00000,988.00000,1007.50000,-0.13000,-0.12000
2011-05-31,2139.00000,1661.00000,478.00000,211.00000,151.00000,121.00000,241.00000,237.00000,-12.00000,225.00000,104.00000,121.00000,77.00000,75.00000,796.00000,237.00000,998.90000,1041.70000,0.07000,0.07000
2011-02-28,2257.00000,1822.00000,435.00000,186.00000,146.00000,76.00000,256.00000,179.00000,-21.00000,158.00000,35.00000,123.00000,75.00000,72.00000,695.00000,179.00000,988.10000,1037.30000,0.07000,0.07000
2010-11-30,2252.00000,1728.00000,524.00000,185.00000,140.00000,191.00000,134.00000,390.00000,-144.00000,246.00000,48.00000,198.00000,172.00000,155.00000,907.00000,390.00000,972.90000,1031.30000,0.16000,0.15000
2010-08-31,2493.00000,1712.00000,781.00000,197.00000,141.00000,-10.00000,348.00000,433.00000,-33.00000,400.00000,25.00000,375.00000,359.00000,342.00000,964.00000,433.00000,887.50000,1050.70000,0.36000,0.31000
2010-05-31,2288.00000,1440.00000,848.00000,142.00000,190.00000,24.00000,308.00000,540.00000,398.00000,938.00000,-41.00000,979.00000,960.00000,939.00000,1036.00000,540.00000,885.40000,1049.40000,1.06000,0.92000
2010-02-28,1961.00000,1319.00000,642.00000,148.00000,100.00000,21.00000,227.00000,415.00000,-45.00000,370.00000,4.00000,366.00000,379.00000,365.00000,902.00000,415.00000,847.60000,1005.30000,0.43000,0.39000
2009-11-30,1740.00000,1297.00000,443.00000,137.00000,97.00000,-8.00000,242.00000,201.00000,11.00000,212.00000,-7.00000,219.00000,202.00000,204.00000,692.00000,201.00000,846.30000,1000.70000,0.24000,0.23000
2009-08-31,1302.00000,1133.00000,169.00000,139.00000,82.00000,-113.00000,218.00000,-49.00000,-44.00000,-93.00000,-13.00000,-80.00000,-114.00000,-100.00000,396.00000,-49.00000,800.70000,800.70000,-0.06000,-0.06000
2009-05-31,1106.00000,999.00000,107.00000,162.00000,80.00000,-92.00000,353.00000,-246.00000,-47.00000,-293.00000,-4.00000,-289.00000,-334.00000,-301.00000,280.00000,-246.00000,813.30000,813.30000,-0.37000,-0.37000
2009-02-28,993.00000,1260.00000,-267.00000,168.00000,90.00000,-21.00000,442.00000,-709.00000,-44.00000,-753.00000,5.00000,-758.00000,-814.00000,-763.00000,-99.00000,-709.00000,773.90000,773.90000,-0.99000,-0.99000
