,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,2409.66700,1085.29300,1324.37400,302.60000,388.16300,690.76300,633.61110,77.14000,710.75100,152.81200,557.93900,557.93900,,501.49800,731.06610,633.61110,646.28000,654.80000,0.77600,0.76600
2019-12-31,992.68510,-49.60610,1042.29100,282.81200,260.95610,543.76820,498.52290,-1218.13300,-719.60990,-26.43900,-693.17100,-693.17100,1165.44000,467.20280,498.52290,498.52270,644.09500,649.99500,0.72800,0.72000
2019-09-30,2047.60800,946.50600,1101.10200,302.51000,332.04100,634.55100,466.55100,1496.28200,1962.83300,156.22500,1806.60800,1806.60800,-21.69600,1781.03400,466.55100,466.55100,645.14000,650.85500,2.76000,2.73600
2019-06-30,2734.01300,1550.36100,1183.65200,300.40000,375.42800,675.82800,507.82400,46.15200,553.97600,99.80700,454.16900,454.16900,,447.39500,507.82400,507.82400,644.26000,649.48000,0.69400,0.68800
2019-03-31,2735.15200,1529.56200,1205.59000,322.76200,374.82300,697.58500,508.00510,48.11400,556.11900,189.08100,367.03800,367.03800,,354.94500,595.52210,508.00510,641.24000,646.26500,0.55400,0.55000
2018-12-31,2592.93700,1604.77900,988.15780,281.84700,410.22900,692.07600,296.08200,67.00100,363.08200,127.28700,235.79500,235.79500,,224.19300,296.08200,296.08150,647.06490,650.94000,0.34800,0.34400
2018-09-30,2454.17800,1355.26400,1098.91400,329.17400,462.91500,792.08900,306.82500,52.03600,358.86100,122.85900,236.00200,236.00200,,232.42500,306.82500,306.82500,642.19000,645.35500,0.36200,0.36000
2018-06-30,2460.87900,1365.97200,1094.90700,289.76800,452.47900,742.24700,352.65990,52.89100,405.55100,63.55100,342.00000,342.00000,,318.34400,352.65990,352.65990,650.09000,652.87000,0.49000,0.48800
2018-03-31,2259.50700,1310.36800,949.13900,232.59000,524.13500,756.72500,192.41410,-19.04300,173.37100,45.06700,128.30400,128.30400,,119.86900,250.83310,192.41410,656.39000,661.65000,0.18200,0.18200
2017-12-31,2485.11100,1477.30600,1007.80500,209.13000,509.48200,718.61200,289.19290,29.51700,318.71010,57.68500,261.02500,261.02500,,257.58890,289.19290,289.19290,658.06000,663.09500,0.39200,0.39000
2017-09-30,1875.42900,981.50000,893.92900,173.28900,337.41800,510.70700,383.22190,32.67700,415.89900,33.89200,382.00700,382.00700,,379.87900,383.22190,383.22190,658.83500,658.83500,0.57600,0.57200
2017-06-30,1973.07200,979.32800,993.74400,155.10100,336.32400,491.42500,502.31910,43.15000,545.46900,103.76700,441.70200,441.70200,,438.40900,502.31910,502.31910,658.99000,663.08000,0.66600,0.66200
2017-03-31,1981.71600,894.48600,1087.23000,134.35600,259.60000,393.95600,693.27390,26.48100,719.75500,137.00500,582.75000,582.75000,,569.90500,714.50590,693.27390,657.62000,663.71000,0.86600,0.85800
2016-12-31,1542.84300,728.27190,814.57130,109.90000,215.96300,325.86310,488.70840,100.66000,589.36790,116.94600,472.42190,472.42190,,469.50610,488.70840,488.70810,656.34500,661.42000,0.71600,0.70800
2016-09-30,1381.36700,581.55100,799.81590,123.00300,249.94000,372.94300,426.87290,56.38700,483.26000,64.05900,419.20100,419.20100,,410.89000,426.87290,426.87290,655.51000,661.00000,0.62600,0.62200
2016-06-30,1347.12000,552.59200,794.52800,109.27800,226.63600,335.91400,458.61400,-0.16200,458.45200,39.52100,418.93100,418.93100,,409.36600,458.61400,458.61400,655.57500,659.79500,0.62400,0.62000
2016-03-31,1227.56800,516.24500,711.32300,96.67500,169.90800,266.58300,444.74000,25.52900,470.26900,82.29700,387.97200,387.97200,,381.63700,444.74000,444.74000,658.02500,662.85000,0.58000,0.57600
2015-12-31,1064.12500,540.18600,523.93890,82.16900,172.95800,255.12700,268.81190,36.20400,384.11200,75.64400,308.46800,317.91710,,309.91800,268.81190,268.81180,656.87500,661.04500,0.47000,0.46600
2015-09-30,1049.74900,444.10000,605.64900,98.10600,179.00000,277.10600,328.54300,38.07900,366.62200,62.80500,303.81700,303.81700,,296.10200,328.54300,328.54300,657.76500,661.63000,0.45000,0.44800
2015-06-30,779.53600,277.79000,501.74600,80.12000,144.90000,225.02000,276.72600,22.16000,256.09000,23.53000,232.56000,229.72900,0.00000,229.72900,276.72600,276.72600,657.50000,661.21000,0.35000,0.34800
2015-03-31,626.75000,188.92000,437.83000,72.88000,116.41000,189.29000,248.54000,32.95000,245.19000,34.60000,210.59000,203.97200,0.00000,203.97200,254.77000,248.54000,653.75500,657.97500,0.31200,0.31000
2014-12-31,593.69000,156.24500,437.44500,62.50900,135.62300,198.13200,239.31300,35.13200,234.13100,30.00400,204.12700,204.89200,0.00000,204.89200,239.31300,239.31300,653.60500,657.22500,0.31400,0.31200
2014-09-30,541.85600,139.83000,402.02600,64.58000,107.97000,172.55000,229.47600,27.50000,222.88000,32.15000,190.73000,188.84700,0.00000,188.84700,229.47600,229.47600,653.55500,656.08500,0.29000,0.28800
2014-06-30,475.84500,123.78000,352.06500,47.08000,85.68000,132.76000,219.30500,23.13000,212.71000,15.78000,196.93000,193.81400,0.00000,193.81400,219.30500,219.30500,653.29500,654.83500,0.29600,0.29600
2014-03-31,405.21500,105.81000,299.40500,39.14000,51.52000,90.66000,208.74500,25.98000,210.02000,28.88000,181.14000,180.78900,0.00000,180.78900,214.92500,208.74500,651.06500,653.46000,0.27800,0.27600
2013-12-31,427.02500,119.75000,307.27500,-337.33000,70.43000,-266.90000,574.17500,-341.56000,224.07000,9.44000,214.63000,204.34200,0.00000,204.34200,574.17500,574.17500,650.05500,652.52000,0.31400,0.31400
2013-09-30,410.83600,99.65000,311.18600,420.50000,61.73000,482.23000,-171.04400,401.25000,204.43000,33.74000,170.69000,171.29000,0.00000,171.29000,-171.04400,-171.04400,650.01500,652.07000,0.26400,0.26200
2013-06-30,393.30100,92.37000,300.93100,36.43000,65.56000,101.99000,198.94100,23.72000,198.33000,21.47000,176.86000,178.43200,0.00000,178.43200,198.94100,198.94100,649.81500,651.05000,0.27400,0.27400
2013-03-31,363.56300,97.65000,265.91300,32.64000,40.72000,73.36000,192.55300,19.53000,195.11000,23.00000,172.11000,171.23200,0.00000,171.23200,198.18300,192.55300,648.39000,649.37500,0.26400,0.26400
2012-12-31,364.50100,110.34000,254.16100,31.49000,64.40000,95.89000,158.27100,28.01000,198.57000,30.60000,167.97000,161.88200,0.00000,161.88200,158.27100,158.27100,655.77500,656.78000,0.24600,0.24600
2012-09-30,318.51400,101.84000,216.67400,32.08000,53.43000,85.51000,131.16400,24.43000,155.61000,30.99000,124.62000,129.18900,0.00000,129.18900,131.16400,131.16400,657.47500,658.49000,0.19600,0.19600
2012-06-30,308.90700,100.89000,208.01700,27.12000,41.76000,68.88000,139.13700,19.56000,158.68000,23.53000,135.15000,135.14200,0.00000,135.14200,139.13700,139.13700,657.25000,658.50500,0.21000,0.21000
2012-03-31,312.12800,100.73000,211.39800,24.60000,31.88000,56.48000,154.91800,18.94000,173.84000,25.89000,147.95000,149.53200,0.00000,149.53200,166.29800,154.91800,655.63000,656.88500,0.22800,0.22800
2011-12-31,341.44000,109.58000,231.86000,23.94000,64.30000,88.24000,143.62000,19.07000,175.37000,20.40000,154.97000,142.77700,0.00000,142.77700,178.41000,143.62000,654.52500,655.88000,0.21800,0.21800
2011-09-30,314.75100,98.84000,215.91100,19.07000,44.92000,63.99000,151.92100,5.56000,149.69000,22.02000,127.67000,129.46900,0.00000,129.46900,151.92100,151.92100,653.73500,655.52500,0.19800,0.19800
2011-06-30,268.21600,89.85000,178.36600,15.93000,40.65000,56.58000,121.78600,9.78000,131.56000,14.30000,117.26000,119.51500,0.00000,119.51500,121.78600,121.78600,652.98500,655.13000,0.18400,0.18200
2011-03-31,229.05900,78.64000,150.41900,15.01000,29.57000,44.58000,105.83900,12.03000,117.86000,5.68000,112.18000,112.60800,0.00000,112.60800,115.86900,105.83900,651.15500,654.78000,0.17200,0.17200
2010-12-31,247.53600,86.89000,160.64600,15.53000,32.61000,48.14000,112.50600,1.59000,128.17000,13.57000,114.60000,107.95900,0.00000,107.95900,112.50600,112.50600,650.35500,653.17000,0.16600,0.16600
2010-09-30,209.31900,65.95000,143.36900,12.22000,43.40000,55.62000,87.74900,12.02000,99.75000,13.64000,86.11000,87.48500,0.00000,87.48500,87.74900,87.74900,649.63500,652.80500,0.13400,0.13400
2010-06-30,193.02500,63.49000,129.53500,10.61000,29.01000,39.62000,89.91500,-7.08000,82.81000,11.13000,71.68000,71.61800,0.00000,71.61800,89.91500,89.91500,651.07500,651.07500,0.11000,0.11000
2010-03-31,170.60200,56.22000,114.38200,9.81000,23.25000,33.06000,81.32200,-1.66000,79.64000,13.84000,65.80000,66.25600,0.00000,66.25600,89.94200,81.32200,647.97000,651.90000,0.10200,0.10200
2009-12-31,183.11300,59.50000,123.61300,9.27000,25.52000,34.79000,88.82300,3.26000,92.34000,10.46000,81.88000,83.76400,0.00000,83.76400,88.82300,88.82300,647.50000,651.93000,0.13000,0.12800
2009-09-30,127.16100,35.30000,91.86100,9.19000,22.86000,32.05000,59.81100,7.50000,67.29000,9.60000,57.69000,57.69400,0.00000,57.69400,59.81100,59.81100,647.21000,652.15500,0.09000,0.08800
2009-06-30,126.36400,25.06000,101.30400,7.87000,17.71000,25.58000,75.72400,9.72000,85.42000,16.89000,68.53000,68.53700,0.00000,68.53700,75.50400,75.72400,643.85000,650.09000,0.10600,0.10600
2009-03-31,114.40200,19.64000,94.76200,7.43000,14.60000,22.03000,72.73200,-1.85000,70.02000,9.03000,60.99000,60.98700,0.00000,60.98700,75.94200,72.73200,641.55000,644.92000,0.09600,0.09400
