,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3971.00000,2309.00000,1662.00000,644.00000,,676.00000,986.00000,135.00000,1121.00000,214.00000,907.00000,907.00000,,907.00000,1085.00000,986.00000,309.60000,310.70000,2.95000,2.94000
2022-09-30,4011.00000,2371.00000,1640.00000,624.00000,,657.00000,983.00000,-26.00000,957.00000,230.00000,727.00000,727.00000,,727.00000,1085.00000,983.00000,308.80000,309.70000,2.36000,2.35000
2022-06-30,4011.00000,2392.00000,1619.00000,659.00000,,693.00000,926.00000,-23.00000,903.00000,165.00000,738.00000,738.00000,,738.00000,1029.00000,926.00000,310.60000,311.50000,2.37000,2.37000
2022-03-31,3939.00000,2357.00000,1582.00000,652.00000,,687.00000,895.00000,-34.00000,861.00000,199.00000,662.00000,662.00000,,662.00000,1001.00000,895.00000,312.50000,313.70000,2.12000,2.11000
2021-12-31,3679.00000,2191.00000,1488.00000,621.00000,,654.00000,834.00000,-42.00000,792.00000,183.00000,609.00000,609.00000,,609.00000,938.00000,834.00000,315.10000,316.40000,1.94000,1.93000
2021-09-30,3556.00000,2096.00000,1460.00000,581.00000,,615.00000,845.00000,-39.00000,806.00000,167.00000,639.00000,639.00000,,639.00000,949.00000,845.00000,314.60000,315.90000,2.03000,2.02000
2021-06-30,3676.00000,2163.00000,1513.00000,588.00000,,620.00000,893.00000,-30.00000,863.00000,88.00000,775.00000,775.00000,,775.00000,995.00000,893.00000,315.60000,316.90000,2.46000,2.45000
2021-03-31,3544.00000,2039.00000,1505.00000,566.00000,,600.00000,905.00000,-40.00000,865.00000,194.00000,671.00000,671.00000,,671.00000,1005.00000,905.00000,316.60000,317.90000,2.12000,2.11000
2020-12-31,3475.00000,2000.00000,1475.00000,557.00000,,592.00000,883.00000,-59.00000,824.00000,182.00000,642.00000,642.00000,,642.00000,988.00000,883.00000,316.90000,318.30000,2.03000,2.02000
2020-09-30,3307.00000,1910.00000,1397.00000,560.00000,,608.00000,789.00000,-50.00000,739.00000,157.00000,582.00000,582.00000,,582.00000,907.00000,789.00000,316.50000,317.90000,1.84000,1.83000
2020-06-30,2564.00000,1594.00000,970.00000,486.00000,,521.00000,449.00000,-43.00000,406.00000,87.00000,319.00000,319.00000,,319.00000,549.00000,449.00000,316.10000,317.40000,1.01000,1.01000
2020-03-31,3228.00000,1871.00000,1357.00000,560.00000,,596.00000,761.00000,-26.00000,735.00000,169.00000,566.00000,566.00000,,566.00000,865.00000,761.00000,318.30000,319.70000,1.78000,1.77000
2019-12-31,3469.00000,2022.00000,1447.00000,586.00000,,623.00000,824.00000,7.00000,831.00000,190.00000,641.00000,641.00000,,641.00000,929.00000,824.00000,323.90000,325.60000,1.99000,1.98000
