,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8129.50000,6505.20000,1624.30000,99.90000,194.80000,,294.70000,1329.60000,-154.10000,1175.50000,254.20000,921.30000,921.30000,921.30000,,1329.60000,522.90000,523.80000,1.76000,1.76000
2022-09-30,7058.90000,5689.30000,1369.60000,82.90000,171.00000,,391.30000,978.30030,1.40000,979.70000,210.30000,769.40000,769.40000,769.40000,1181.30000,978.30030,522.60000,523.35000,1.47330,1.47330
2022-06-30,7158.70000,5811.00000,1347.70000,80.40000,176.80000,,402.60000,945.10060,-23.00000,922.10000,201.70000,720.40000,720.40000,720.40000,1142.00100,945.10060,522.60000,523.20000,1.38000,1.38000
2022-03-31,6472.60000,5285.50000,1187.10000,78.00000,183.70000,,405.20000,781.89990,-10.50000,771.40000,170.90000,600.50000,600.50000,600.50000,967.59990,781.89990,522.45000,523.20000,1.14670,1.14670
2021-12-31,6686.10000,5567.10100,1118.99900,87.10000,182.70010,,460.20100,658.79790,1.70000,660.50010,141.80000,518.70000,518.70000,518.70000,869.79790,658.80030,521.70000,522.70000,1.00670,0.99670
2021-09-30,5146.80000,4176.20000,970.59960,72.50000,168.60000,,460.90000,509.69970,-22.50000,487.20000,106.70000,380.50000,380.50000,380.50000,719.59970,509.69970,521.70000,522.45000,0.72670,0.72670
2021-06-30,5843.90000,4659.40000,1184.50000,84.40000,164.40000,,529.30000,655.20020,-14.90000,640.30000,144.80000,495.50000,495.50000,495.50000,885.90020,655.20020,521.70000,522.75000,0.94670,0.94670
2021-03-31,5845.50000,4689.70000,1155.80000,80.10000,161.10000,,519.90100,635.89940,-27.60000,608.30000,137.50000,470.80000,470.80000,470.80000,887.59940,635.89940,521.40000,522.60000,0.90000,0.90000
2020-12-31,5568.60000,4483.30000,1085.29900,71.70000,165.50000,,529.20000,556.09960,-30.60000,525.49990,116.90000,408.59990,408.59990,408.59990,825.59960,556.10010,520.20000,521.20000,0.78000,0.78670
2020-09-30,4936.00000,3958.30000,977.70000,64.70000,131.70000,,458.90000,518.79980,-28.90000,489.90000,104.40000,385.50000,385.50000,385.50000,784.99980,518.79980,520.20000,521.40000,0.74000,0.74000
2020-06-30,3062.20000,2441.50000,620.70000,66.50000,120.20000,,410.80000,209.89990,-25.90000,184.00000,36.30000,147.70000,147.70000,147.70000,451.19990,209.89990,519.60000,520.20000,0.28670,0.28670
2020-03-31,5161.70000,4189.60000,972.10010,71.00000,164.00000,,464.40000,507.70020,-45.50000,462.20000,102.80000,359.40000,359.40000,359.40000,779.70020,507.70020,520.35000,520.95000,0.69330,0.68670
2019-12-31,6117.19900,4890.00000,1227.19900,83.60000,183.20000,,508.69900,718.50000,-30.70000,687.80000,156.50000,531.30000,531.30000,531.29980,1003.40000,718.50050,520.35000,521.25000,1.02000,1.02000
2019-09-30,6367.00000,5106.80000,1260.20000,82.20000,172.60000,,450.10000,810.10010,-32.50000,777.60000,169.70000,607.90000,607.90000,607.90000,1082.20000,810.10010,519.90000,520.80000,1.16670,1.16670
2019-06-30,6627.90000,5341.70000,1286.20000,82.50000,173.30000,,439.40000,846.79980,-32.40000,814.40000,194.70000,619.70000,619.70000,619.70000,1285.70000,846.79980,520.50000,521.55000,1.19330,1.18670
