,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3200.00000,1780.00000,1420.00000,122.00000,66.00000,-2092.00000,2851.00000,-1431.00000,48.00000,-1383.00000,112.00000,-1495.00000,-1469.00000,11.00000,-1477.00000,,-1431.00000,794.00000,795.00000,-1.86000,-1.86000
2022-09-30,2634.00000,1545.00000,1089.00000,149.00000,73.00000,-64.00000,794.00000,295.00000,1.00000,296.00000,96.00000,200.00000,225.00000,-5.00000,213.00000,803.00000,295.00000,794.00000,795.00000,0.27000,0.27000
2022-06-30,3058.00000,1708.00000,1350.00000,107.00000,73.00000,-71.00000,810.00000,540.00000,-132.00000,408.00000,33.00000,375.00000,392.00000,8.00000,387.00000,1099.00000,540.00000,794.00000,795.00000,0.49000,0.49000
2022-03-31,3023.00000,1435.00000,1588.00000,82.00000,64.00000,-96.00000,789.00000,799.00000,-171.00000,628.00000,214.00000,414.00000,453.00000,16.00000,448.00000,1346.00000,799.00000,793.00000,794.00000,0.56000,0.56000
2021-12-31,3390.00000,1540.00000,1850.00000,108.00000,69.00000,-1660.00000,2476.00000,-626.00000,119.00000,-507.00000,300.00000,-807.00000,-779.00000,15.00000,-46.00000,13.00000,-626.00000,799.00000,801.00000,-0.05000,-0.05000
2021-09-30,2895.00000,1367.00000,1528.00000,100.00000,61.00000,-731.00000,1462.00000,66.00000,-137.00000,-71.00000,222.00000,-293.00000,-254.00000,11.00000,3.00000,636.00000,66.00000,799.00000,800.00000,0.00000,0.00000
2021-06-30,3065.00000,1281.00000,1784.00000,89.00000,64.00000,-109.00000,823.00000,961.00000,-18.00000,943.00000,341.00000,602.00000,651.00000,10.00000,650.00000,1522.00000,961.00000,801.00000,803.00000,0.81000,0.81000
2021-03-31,2872.00000,1247.00000,1625.00000,66.00000,65.00000,-85.00000,769.00000,856.00000,-113.00000,743.00000,235.00000,508.00000,558.00000,21.00000,559.00000,1409.00000,856.00000,801.00000,802.00000,0.70000,0.70000
2020-12-31,3381.00000,1355.00000,2026.00000,99.00000,64.00000,-328.00000,1106.00000,920.00000,14.00000,934.00000,258.00000,676.00000,746.00000,18.00000,824.00000,1535.00000,920.00000,804.00000,806.00000,1.03000,1.02000
2020-09-30,3170.00000,1269.00000,1901.00000,87.00000,68.00000,-156.00000,903.00000,998.00000,-118.00000,880.00000,305.00000,575.00000,628.00000,228.00000,839.00000,1590.00000,998.00000,803.00000,806.00000,1.04000,1.04000
2020-06-30,2365.00000,1058.00000,1307.00000,52.00000,72.00000,-224.00000,876.00000,431.00000,119.00000,550.00000,164.00000,386.00000,415.00000,-68.00000,344.00000,959.00000,431.00000,803.00000,805.00000,0.43000,0.43000
2020-03-31,2581.00000,1332.00000,1249.00000,71.00000,65.00000,-91.00000,792.00000,457.00000,322.00000,779.00000,-23.00000,802.00000,839.00000,-15.00000,822.00000,1022.00000,457.00000,807.00000,809.00000,1.02000,1.02000
2019-12-31,2967.00000,1459.00000,1508.00000,115.00000,89.00000,-172.00000,989.00000,519.00000,101.00000,620.00000,129.00000,491.00000,533.00000,28.00000,565.00000,1132.00000,519.00000,735.00000,737.00000,1.03000,1.03000
2019-09-30,2713.00000,1392.00000,1321.00000,131.00000,84.00000,-100.00000,863.00000,458.00000,2320.00000,2778.00000,558.00000,2220.00000,2252.00000,-48.00000,2178.00000,1006.00000,458.00000,820.00000,822.00000,2.66000,2.65000
