,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2707.00000,1356.00000,1351.00000,203.00000,378.00000,-79.00000,660.00000,691.00000,-28.00000,663.00000,73.00000,590.00000,590.00000,,589.00000,800.00000,691.00000,167.50000,171.90000,3.52000,3.43000
2022-09-30,2373.00000,1342.00000,1031.00000,197.00000,378.00000,-83.00000,658.00000,373.00000,-40.00000,333.00000,53.00000,280.00000,280.00000,,279.00000,481.00000,373.00000,167.20000,171.50000,1.67000,1.63000
2022-06-30,2140.00000,1150.00000,990.00000,191.00000,356.00000,-85.00000,632.00000,358.00000,-58.00000,300.00000,71.00000,229.00000,229.00000,,228.00000,470.00000,358.00000,167.20000,170.90000,1.36000,1.33000
2022-03-31,1892.00000,1035.00000,857.00000,188.00000,338.00000,-92.00000,618.00000,239.00000,-20.00000,219.00000,-49.00000,268.00000,268.00000,,267.00000,350.00000,239.00000,168.00000,173.10000,1.59000,1.54000
2021-12-31,2320.00000,1137.00000,1183.00000,190.00000,368.00000,-77.00000,635.00000,548.00000,-30.00000,518.00000,115.00000,403.00000,403.00000,,401.00000,661.00000,548.00000,169.20000,173.60000,2.38000,2.31000
2021-09-30,2107.00000,1062.00000,1045.00000,183.00000,351.00000,-60.00000,594.00000,451.00000,-46.00000,405.00000,97.00000,308.00000,308.00000,,307.00000,556.00000,451.00000,169.20000,174.10000,1.81000,1.76000
2021-06-30,1971.00000,1019.00000,952.00000,181.00000,331.00000,-70.00000,582.00000,370.00000,-30.00000,340.00000,46.00000,294.00000,294.00000,,293.00000,480.00000,370.00000,169.60000,173.10000,1.73000,1.69000
2021-03-31,1773.00000,913.00000,860.00000,180.00000,303.00000,-79.00000,562.00000,298.00000,-9.00000,289.00000,44.00000,245.00000,245.00000,,244.00000,408.00000,298.00000,169.30000,173.20000,1.44000,1.41000
2020-12-31,2273.00000,1127.00000,1146.00000,182.00000,342.00000,-68.00000,592.00000,554.00000,-31.00000,523.00000,110.00000,413.00000,413.00000,,412.00000,663.00000,554.00000,170.00000,174.10000,2.43000,2.37000
2020-09-30,1868.00000,959.00000,909.00000,175.00000,313.00000,-69.00000,557.00000,352.00000,-101.00000,251.00000,45.00000,206.00000,206.00000,,205.00000,455.00000,352.00000,169.70000,173.50000,1.21000,1.18000
2020-06-30,1618.00000,852.00000,766.00000,161.00000,297.00000,-90.00000,548.00000,218.00000,-42.00000,176.00000,40.00000,136.00000,136.00000,,135.00000,316.00000,218.00000,170.00000,173.60000,0.79000,0.78000
2020-03-31,1655.00000,868.00000,787.00000,168.00000,341.00000,-19.00000,528.00000,259.00000,-35.00000,224.00000,26.00000,198.00000,198.00000,,197.00000,358.00000,259.00000,170.60000,175.90000,1.15000,1.12000
2019-12-31,2376.00000,1156.00000,1220.00000,183.00000,366.00000,-81.00000,630.00000,590.00000,-397.00000,193.00000,-50.00000,243.00000,243.00000,,243.00000,694.00000,590.00000,166.60000,175.60000,1.44000,1.40000
2019-09-30,1994.00000,987.00000,1007.00000,172.00000,359.00000,-63.00000,594.00000,413.00000,-65.00000,348.00000,80.00000,268.00000,268.00000,,267.00000,512.00000,413.00000,166.70000,176.40000,1.60000,1.51000
2019-06-30,1860.00000,929.00000,931.00000,170.00000,351.00000,-61.00000,582.00000,349.00000,-74.00000,275.00000,67.00000,208.00000,208.00000,,207.00000,445.00000,349.00000,164.90000,176.10000,1.25000,1.18000
2019-03-31,1657.00000,884.00000,773.00000,162.00000,327.00000,-55.00000,544.00000,229.00000,-44.00000,185.00000,33.00000,152.00000,152.00000,,151.00000,324.00000,229.00000,164.00000,174.60000,0.92000,0.86000
2018-12-31,2253.00000,1165.00000,1088.00000,165.00000,336.00000,-70.00000,571.00000,517.00000,-52.00000,465.00000,42.00000,423.00000,423.00000,,422.00000,610.00000,517.00000,162.40000,172.00000,2.59000,2.45000
2018-09-30,1862.00000,961.00000,901.00000,158.00000,323.00000,-126.00000,607.00000,294.00000,-24.00000,270.00000,22.00000,248.00000,248.00000,,247.00000,383.00000,294.00000,162.60000,172.60000,1.52000,1.43000
2018-06-30,1760.00000,938.00000,822.00000,162.00000,316.00000,-71.00000,549.00000,273.00000,-46.00000,227.00000,46.00000,181.00000,181.00000,,180.00000,369.00000,273.00000,162.20000,171.70000,1.11000,1.05000
2018-03-31,1468.00000,799.00000,669.00000,152.00000,279.00000,-67.00000,498.00000,171.00000,-31.00000,140.00000,23.00000,117.00000,117.00000,,117.00000,253.00000,171.00000,161.40000,170.60000,0.73000,0.69000
2017-12-31,1957.00000,987.00000,970.00000,154.00000,268.00000,-45.00000,467.00000,503.00000,-38.00000,465.00000,1039.00000,-574.00000,-574.00000,,-575.00000,503.00000,503.00000,162.90000,162.90000,-3.52000,-3.43000
2017-09-30,1645.00000,851.00000,794.00000,141.00000,259.00000,-47.00000,447.00000,347.00000,-61.00000,286.00000,73.00000,213.00000,213.00000,,212.00000,347.00000,347.00000,162.30000,169.00000,1.30000,1.25000
2017-06-30,1497.00000,807.00000,690.00000,138.00000,254.00000,-37.00000,429.00000,261.00000,-56.00000,205.00000,73.00000,132.00000,132.00000,,131.00000,347.00000,261.00000,163.10000,169.00000,0.80000,0.78000
2017-03-31,1281.00000,711.00000,570.00000,135.00000,244.00000,-18.00000,397.00000,173.00000,-53.00000,120.00000,42.00000,78.00000,78.00000,,77.00000,253.00000,173.00000,164.20000,169.90000,0.47000,0.45000
2016-12-31,1883.00000,954.00000,929.00000,143.00000,323.00000,-80.00000,546.00000,383.00000,-21.00000,362.00000,118.00000,244.00000,244.00000,,244.00000,458.00000,383.00000,169.60000,173.10000,1.43000,1.40000
2016-09-30,1532.00000,770.00000,762.00000,137.00000,247.00000,-37.00000,421.00000,341.00000,-48.00000,293.00000,100.00000,193.00000,193.00000,,192.00000,417.00000,341.00000,166.30000,169.60000,1.15000,1.13000
2016-06-30,1430.00000,754.00000,676.00000,138.00000,240.00000,-74.00000,452.00000,224.00000,-57.00000,167.00000,59.00000,108.00000,108.00000,,107.00000,306.00000,224.00000,171.90000,174.80000,0.62000,0.61000
2016-03-31,1193.00000,691.00000,502.00000,135.00000,234.00000,-33.00000,402.00000,100.00000,-78.00000,22.00000,5.00000,17.00000,17.00000,,17.00000,162.00000,100.00000,174.50000,177.00000,0.10000,0.10000
2015-12-31,1682.00000,844.00000,838.00000,152.00000,252.00000,-44.00000,448.00000,390.00000,-13.00000,377.00000,99.00000,278.00000,278.00000,2.00000,279.00000,427.00000,390.00000,199.60000,201.80000,1.46000,1.43000
2015-09-30,1422.00000,737.00000,685.00000,153.00000,259.00000,-42.00000,454.00000,231.00000,-34.00000,197.00000,71.00000,126.00000,126.00000,-11.00000,115.00000,263.00000,231.00000,199.20000,201.30000,0.58000,0.57000
2015-06-30,1368.00000,720.00000,648.00000,156.00000,254.00000,16.00000,394.00000,254.00000,-39.00000,215.00000,64.00000,151.00000,151.00000,-8.00000,142.00000,294.00000,254.00000,208.00000,209.50000,0.68000,0.68000
2015-03-31,1223.00000,675.00000,548.00000,159.00000,256.00000,-14.00000,429.00000,119.00000,9.00000,128.00000,40.00000,88.00000,88.00000,-13.00000,74.00000,160.00000,119.00000,215.30000,217.80000,0.34000,0.34000
2014-12-31,1824.00000,911.00000,913.00000,165.00000,282.00000,-1924.00000,2371.00000,-1458.00000,-41.00000,-1499.00000,-573.00000,-926.00000,-926.00000,1127.00000,201.00000,-1416.00000,-1458.00000,245.60000,245.60000,0.94000,0.99000
