,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1405.90000,981.90000,424.00000,185.70000,,196.00100,227.99940,-48.80000,179.20000,84.50000,94.70000,94.70000,-0.40000,94.30000,274.79940,227.99940,145.90000,147.40000,0.66000,0.64000
2022-09-30,1400.40000,966.80000,433.60000,196.30000,,205.60000,228.00000,-44.00000,184.00000,51.40000,132.60000,132.60000,1.60000,134.20000,274.90000,228.00000,145.20000,146.60000,0.92000,0.92000
2022-06-30,1418.00000,979.70000,438.30000,199.20000,,211.60000,226.70000,-69.60000,157.10000,42.70000,114.40000,114.40000,-0.50000,113.90000,272.30000,226.70000,146.00000,147.50000,0.78000,0.77000
2022-03-31,1417.60000,940.60000,477.00000,205.00000,,214.90000,262.10000,-53.10000,209.00000,59.40000,149.60000,149.60000,-0.40000,149.20000,307.40000,262.10000,147.60000,149.50000,1.01000,1.00000
2021-12-31,1531.50000,1056.10000,475.39980,201.20000,,175.20000,300.19970,-53.20000,247.00010,78.00000,169.00010,169.00000,11.90000,180.90000,350.69970,300.20000,150.90000,152.40000,1.22000,1.19000
2021-09-30,1406.70000,1003.00000,403.70000,190.30000,,202.40000,201.29990,-46.90000,154.40000,46.60000,107.80000,107.80000,-0.10000,107.70000,245.99990,201.29990,149.90000,151.40000,0.72000,0.71000
2021-06-30,1328.50000,927.80000,400.70000,192.00000,,203.80000,196.90000,-42.50000,154.40000,45.80000,108.60000,108.60000,-0.50000,108.10000,242.60000,196.90000,151.40000,152.70000,0.71000,0.71000
2021-03-31,1267.10000,866.00000,401.10000,188.90000,,198.60000,202.50000,-42.10000,160.40000,54.60000,105.80000,105.80000,4.30000,110.10000,248.00000,202.50000,154.10000,155.40000,0.71000,0.71000
2020-12-31,1340.90000,916.49990,424.40040,195.80000,,203.60010,220.80030,-35.90000,184.90000,47.40000,137.50000,137.50000,4.70000,142.20000,265.30030,220.80020,155.20000,156.00000,0.92000,0.90000
2020-09-30,1237.20000,832.70000,404.49990,199.30000,,210.00000,194.49990,-45.30000,149.20000,17.40000,131.80000,131.80000,2.20000,134.00000,238.29990,194.49990,155.50000,156.10000,0.86000,0.86000
2020-06-30,1151.20000,761.30000,389.90000,184.50000,,203.90000,186.00000,-41.10000,144.90000,44.60000,100.30000,100.30000,-0.20000,100.10000,228.80000,186.00000,155.60000,155.90000,0.64000,0.64000
2020-03-31,1173.90000,783.40000,390.50000,194.10000,,203.70000,186.80000,-39.60000,147.20000,32.70000,114.50000,114.50000,12.10000,126.60000,229.90010,186.80000,154.50000,154.80000,0.82000,0.82000
2019-12-31,1298.90000,869.60010,429.30000,213.39990,,224.29990,205.00010,-69.50000,135.50000,11.10000,124.40000,124.40000,-20.10000,104.30000,248.50010,205.00010,154.30000,155.20000,0.67000,0.67000
2019-09-30,1218.50000,826.50000,392.00000,221.60000,,238.00000,154.00000,-51.70000,102.30000,22.80000,79.50000,79.50000,-11.50000,68.00000,195.30000,154.00000,154.00000,154.80000,0.44000,0.44000
2019-06-30,1161.00000,782.70000,378.30000,266.20000,,299.90000,78.39990,-40.60000,37.80000,12.30000,25.50000,25.50000,7.70000,33.20000,111.69990,78.39990,154.50000,155.30000,0.22000,0.21000
2019-03-31,1112.70000,747.50000,365.20000,212.10000,,224.10000,141.10000,-46.40000,94.70000,30.40000,64.30000,64.30000,-6.80000,57.50000,173.80000,141.10000,154.80000,155.40000,0.37000,0.37000
2018-12-31,1260.30000,861.20020,399.10010,203.40000,,233.69980,165.40010,-46.90000,118.50000,-80.90000,199.40000,199.40000,0.90000,200.30000,198.20010,165.40010,159.40000,160.20000,1.21000,1.20000
2018-09-30,1186.20000,820.70000,365.49990,192.10000,,202.30000,163.20000,-54.20000,109.00000,33.40000,75.60000,75.60000,3.40000,79.00000,195.90000,163.20000,157.20000,158.00000,0.50000,0.50000
2018-06-30,1155.20000,791.70000,363.49990,192.80000,,203.30000,160.20000,-43.40000,116.80000,33.50000,83.30000,83.30000,31.10000,114.40000,193.09990,160.20000,159.70000,160.60000,0.71000,0.71000
2018-03-31,1131.00000,757.00000,374.00000,194.00000,,206.50000,167.50000,-54.00000,113.50000,321.50000,-208.00000,-208.00000,7.40000,-200.60000,200.30000,167.50000,165.30000,165.30000,-1.21000,-1.21000
2017-12-31,1227.80000,855.29990,372.50020,207.40000,,214.20010,158.29970,-39.30000,119.00000,94.00000,25.00000,25.00000,-58.50000,-33.50000,193.19970,158.29960,186.90000,188.90000,-0.17000,-0.16000
2017-09-30,1131.30000,770.60000,360.70010,207.90000,,217.20000,143.50010,-37.30000,106.20000,43.70000,62.50000,62.50000,725.00000,787.50000,175.40010,143.50010,186.90000,188.90000,4.19000,4.15000
2017-06-30,1070.30000,726.80000,343.50010,202.90000,,205.09990,138.40010,-53.00000,85.40000,56.40000,29.00000,29.00000,75.10000,104.10000,168.10010,138.40010,192.50000,194.80000,0.53000,0.52000
2017-03-31,1032.20000,696.80000,335.40000,197.40000,,204.30000,131.10000,-48.40000,82.70000,136.40000,-53.70000,-53.70000,10.50000,-43.20000,183.90000,131.10000,193.40000,195.70000,-0.22000,-0.22000
2016-12-31,1101.40000,742.29990,359.09990,187.70000,,192.80030,166.29960,-43.40000,122.90000,-29.10000,152.00000,152.00000,19.10000,171.10000,219.09960,166.29960,194.30000,197.20000,0.89000,0.87000
2016-09-30,1065.10000,708.40000,356.70000,184.20000,,189.60000,167.10000,-49.20000,117.90000,54.10000,63.80000,63.80000,99.50000,163.30000,221.70000,167.10000,194.10000,196.70000,0.84000,0.83000
2016-06-30,1038.90000,689.30000,349.60000,197.30000,,202.00000,147.60000,-93.00000,54.60000,53.00000,1.60000,1.60000,48.00000,49.60000,205.10000,147.60000,195.60000,198.40000,0.25000,0.25000
2016-03-31,1005.90000,670.30000,335.60000,185.10000,,187.69990,147.90010,-55.40000,92.50000,17.60000,74.90000,74.90000,27.50000,102.40000,197.00010,147.90010,195.20000,197.50000,0.51000,0.51000
2015-12-31,-867.30020,-372.49990,-494.80030,-469.80000,,-545.40010,50.59990,-59.40000,-8.80000,44.30000,-53.10000,-53.10000,,123.50000,101.89990,50.59970,203.90000,206.70000,0.61000,0.61000
2015-09-30,1746.20000,1109.60000,636.60000,400.20000,,460.40000,176.19980,-50.20000,126.00000,39.40000,86.60000,86.60000,,86.60000,228.99980,176.19980,202.90000,205.80000,0.43000,0.42000
2015-06-30,1785.00000,1121.20000,663.80000,416.90000,,456.80000,207.00000,-164.10000,42.90000,14.80000,28.10000,28.10000,,28.10000,261.40000,207.00000,208.50000,211.30000,0.13000,0.13000
2015-03-31,1746.40000,1096.80000,649.60000,430.70000,,466.00000,183.60010,-52.30000,131.30000,34.10000,97.20000,97.20000,,97.20000,238.40010,183.60010,208.90000,211.70000,0.46000,0.46000
2014-12-31,1973.70000,1301.40000,672.29990,469.30010,,528.60000,143.70000,-148.10000,-4.40000,-70.70000,66.30000,66.30000,,66.30000,205.40000,143.70020,210.00000,213.90000,0.31000,0.31000
2014-09-30,1975.50000,1279.40000,696.10000,469.80000,,511.60000,184.49990,-87.00000,97.50000,36.70000,60.80000,60.80000,,60.80000,247.29990,184.49990,210.40000,213.50000,0.29000,0.28000
2014-06-30,1973.60000,1294.00000,679.60000,462.40000,,507.70000,171.90000,-78.90000,93.00000,32.90000,60.10000,60.10000,,60.10000,243.40000,171.90000,213.50000,215.50000,0.28000,0.28000
2014-03-31,1827.70000,1188.10000,639.60000,447.90000,-0.90000,486.10000,153.50000,-72.40000,81.10000,10.20000,70.90000,70.90000,,70.90000,224.20000,153.50000,206.70000,215.10000,0.34000,0.33000
2013-12-31,2012.50000,1343.80000,668.70010,450.89980,,493.60000,175.10010,-104.90000,70.20000,65.00000,5.20000,5.20000,24.00000,29.20000,232.60010,175.10020,194.60000,214.20000,0.16000,0.13000
2013-09-30,1912.00000,1262.10000,649.90000,434.70000,-0.30000,513.60000,136.30000,-90.00000,46.30000,11.20000,35.10000,35.10000,2.50000,37.60000,206.00010,136.30000,194.90000,215.30000,0.19000,0.18000
2013-06-30,1937.40000,1278.30000,659.10000,450.00000,0.00000,493.30000,165.79990,-93.60000,72.20000,17.90000,54.30000,54.30000,2.00000,56.30000,245.79990,165.79990,194.80000,213.60000,0.29000,0.26000
2013-03-31,1828.90000,1216.70000,612.20010,452.70000,-0.40000,484.80000,127.39990,-135.90000,-8.50000,-9.20000,0.70000,0.70000,2.00000,2.70000,203.59990,127.39990,193.80000,212.70000,0.01000,0.01000
2012-12-31,1888.90000,1261.40000,627.50010,431.30000,-560.60000,1057.50000,-429.99990,-131.60000,-561.60000,-210.00000,-351.59990,-351.59990,192.30000,-159.30000,197.70010,-429.99990,192.80000,192.80000,-0.84000,-0.84000
2012-09-30,1900.30000,1256.70000,643.60010,429.20000,-1335.60000,1834.60000,-1191.00000,-95.30000,-1286.30000,-48.00000,-1238.30000,-1238.30000,5.90000,-1232.40000,222.60010,-1191.00000,193.20000,193.20000,-6.38000,-6.38000
2012-06-30,1924.60000,1296.30000,628.29990,458.10000,-1.70000,519.90000,108.39990,-126.60000,-18.20000,2.50000,-20.70000,-20.70000,7.00000,-13.70000,191.09990,108.39990,193.00000,193.00000,-0.07000,-0.07000
2012-03-31,1845.40000,1224.30000,621.10000,456.50000,-1.80000,538.00000,83.10000,-101.40000,-18.30000,-9.90000,-8.40000,-8.40000,2.40000,-6.00000,166.60000,83.10000,191.90000,191.90000,-0.03000,-0.03000
2011-12-31,1879.10000,1267.50000,611.59990,455.40000,-34.10000,572.80000,38.79980,-121.60000,-82.80000,-17.10000,-65.70000,-65.70000,,-49.30000,116.29980,38.79990,167.00000,185.40000,-0.35000,-0.32000
2011-09-30,1247.10000,911.40000,335.70000,179.40000,-24.10000,205.80000,129.89990,-29.80000,100.10000,26.40000,73.70000,73.70000,,73.70000,166.79990,129.89990,159.30000,177.90000,0.46000,0.41000
2011-06-30,1212.60000,888.30000,324.30000,186.10000,-6.60000,195.20000,129.10000,-38.90000,90.20000,25.20000,65.00000,65.00000,,65.00000,166.10000,129.10000,159.20000,177.50000,0.41000,0.37000
2011-03-31,1128.50000,819.50000,309.00000,183.50000,0.00000,186.00000,123.00000,-41.10000,81.90000,22.20000,59.70000,59.70000,,59.70000,159.20000,123.00000,158.70000,176.90000,0.37000,0.34000
2010-12-31,1209.20000,877.40010,331.80010,178.60000,,196.99990,134.80000,-75.70000,59.10000,7.90000,51.20000,51.20000,,-29.60000,175.90000,134.80010,158.30000,176.70000,0.33000,0.28000
2010-09-30,1130.00000,809.50000,320.50000,173.30000,0.00000,173.40000,147.10000,-41.60000,105.50000,29.00000,76.50000,76.50000,,76.50000,185.00000,147.10000,158.30000,176.70000,0.48000,0.43000
