,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2916.88800,2088.68100,828.20700,379.71100,1.82400,571.95500,256.25200,-108.75900,147.49300,34.33000,113.16300,113.16300,13.45200,68.10300,,256.25200,90.12200,91.91000,0.76000,0.74000
2022-09-30,2948.69400,2085.55500,863.13920,365.44700,8.50900,551.35200,311.78710,-104.57800,207.20900,42.51500,164.69400,164.69400,,105.36600,506.20110,311.78710,91.16000,93.26300,1.16000,1.13000
2022-06-30,2926.75700,2016.78800,909.96910,315.21900,9.14100,477.25400,432.71530,-83.87000,348.84500,64.22900,284.61600,284.61600,,224.80900,603.89140,432.71530,94.45700,97.77200,2.38000,2.30000
2022-03-31,2817.55500,2018.52900,799.02590,294.82000,7.04600,460.71800,338.30760,-75.57700,262.73100,57.01300,205.71800,205.71800,,162.12200,511.25160,338.30760,96.34200,100.50300,1.68000,1.61000
2021-12-31,2943.96700,2060.21800,883.74850,322.72300,3.15200,494.33500,389.41410,-74.47500,314.94000,65.50800,249.43190,249.43190,,187.47300,564.17710,389.41410,105.23000,109.94800,1.88000,1.81000
2021-09-30,2938.31900,2008.58900,929.73010,293.09500,8.70400,454.85300,474.87720,-80.41900,394.45800,74.70400,319.75400,319.75400,,259.75400,645.33920,474.87720,104.79300,109.83800,2.48000,2.36000
2021-06-30,2916.51000,1965.27700,951.23300,298.09100,7.02300,460.75700,490.47580,-58.13600,432.34000,81.30900,351.03100,351.03100,,293.82000,660.16490,490.47580,106.36400,111.42300,2.76000,2.64000
2021-03-31,2820.00100,1938.33000,881.67100,281.42600,8.05800,439.06900,442.60210,-65.84600,376.75600,85.21100,291.54500,291.54500,,237.40300,608.30300,442.60210,109.01400,113.85200,2.18000,2.09000
2020-12-31,2905.32100,2056.88100,848.44040,304.51900,-0.76500,466.77000,381.67020,-54.30000,327.37090,73.36800,254.00290,254.00300,-19.63300,173.77300,543.15610,381.67040,119.79700,122.62300,1.58000,1.52000
2020-09-30,2924.06600,1971.71900,952.34690,363.28000,5.49600,514.67800,437.66890,-154.33700,283.33200,65.79200,217.54000,217.54000,,158.67400,594.56300,437.66890,120.90500,123.95400,1.31000,1.28000
