,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7381.00000,5017.00000,2364.00000,1138.00000,,1138.00000,1226.00000,-175.00000,1051.00000,164.00000,887.00000,887.00000,890.00000,,1226.00000,1226.00000,1233.00000,0.73000,0.72000
2022-09-30,6505.00000,4662.00000,1843.00000,798.00000,-74.00000,1092.00000,751.00000,-206.00000,545.00000,110.00000,435.00000,435.00000,432.00000,976.00000,751.00000,1227.00000,1235.00000,0.35000,0.35000
2022-06-30,6554.00000,4570.00000,1984.00000,812.00000,-395.00000,1442.00000,542.00000,-143.00000,399.00000,134.00000,265.00000,265.00000,265.00000,775.00000,542.00000,1225.00000,1235.00000,0.22000,0.21000
2022-03-31,6045.00000,4114.00000,1931.00000,827.00000,,816.00000,1115.00000,-144.00000,971.00000,190.00000,781.00000,781.00000,776.00000,1331.00000,1115.00000,1225.00000,1234.00000,0.63000,0.63000
2021-12-31,6709.00000,4547.00000,2162.00000,891.00000,-1238.00000,2182.00000,-20.00000,-500.00000,-520.00000,-265.00000,-255.00000,-255.00000,-257.00000,211.00000,-20.00000,1224.00000,1236.00000,-0.21000,-0.21000
2021-09-30,6324.00000,4296.00000,2028.00000,872.00000,,872.00000,1156.00000,-277.00000,879.00000,143.00000,736.00000,736.00000,733.00000,1382.00000,1156.00000,1225.00000,1236.00000,0.60000,0.59000
2021-06-30,6615.00000,4324.00000,2291.00000,943.00000,-78.00000,1056.00000,1235.00000,-590.00000,645.00000,670.00000,-25.00000,-25.00000,-27.00000,1461.00000,1235.00000,1224.00000,1224.00000,-0.02000,-0.02000
2021-03-31,6394.00000,4193.00000,2201.00000,882.00000,,1112.00000,1089.00000,-385.00000,704.00000,136.00000,568.00000,568.00000,563.00000,1309.00000,1089.00000,1223.00000,1232.00000,0.46000,0.46000
2020-12-31,6939.00000,4416.00000,2523.00000,973.00000,,973.00000,1550.00000,-264.00000,1286.00000,252.00000,1034.00000,1034.00000,1032.00000,1767.00000,1550.00000,1223.00000,1228.00000,0.84000,0.84000
2020-09-30,6441.00000,4097.00000,2344.00000,897.00000,,1197.00000,1147.00000,-241.00000,906.00000,308.00000,598.00000,598.00000,597.00000,1348.00000,1147.00000,1223.00000,1229.00000,0.49000,0.49000
2020-06-30,6648.00000,4196.00000,2452.00000,918.00000,-1056.00000,3791.00000,-1339.00000,-364.00000,-1703.00000,-51.00000,-1652.00000,-1652.00000,-1651.00000,-1122.00000,-1339.00000,1223.00000,1223.00000,-1.35000,-1.35000
2020-03-31,6157.00000,4299.00000,1858.00000,862.00000,,1088.00000,770.00000,-229.00000,541.00000,160.00000,381.00000,381.00000,378.00000,982.00000,770.00000,1222.00000,1224.00000,0.31000,0.31000
2019-12-31,6536.00000,4429.00000,2107.00000,837.00000,-223.00000,1513.00000,594.00000,-267.00000,327.00000,144.00000,183.00000,183.00000,182.00000,774.00000,594.00000,1221.00000,1224.00000,0.15000,0.14000
2019-09-30,6076.00000,4129.00000,1947.00000,762.00000,-5.00000,767.00000,1180.00000,-18.00000,1162.00000,264.00000,898.00000,898.00000,899.00000,1347.00000,1180.00000,1221.00000,1223.00000,0.74000,0.74000
2019-06-30,6406.00000,4324.00000,2082.00000,750.00000,-474.00000,1348.00000,734.00000,-183.00000,551.00000,103.00000,448.00000,448.00000,449.00000,913.00000,734.00000,1220.00000,1222.00000,0.37000,0.37000
2019-03-31,5959.00000,3948.00000,2011.00000,829.00000,,1449.00000,562.00000,59.00000,621.00000,217.00000,404.00000,404.00000,405.00000,724.00000,562.00000,1220.00000,1224.00000,0.33000,0.33000
