,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,694.11500,61.42700,632.68800,111.39000,257.45000,372.58710,260.10090,-3.69000,256.41100,-1.53600,257.94700,257.94700,257.94700,293.78990,260.10100,87.05100,87.49000,2.97000,2.95000
2022-09-30,472.51100,61.96700,410.54400,108.05600,175.28300,287.16000,123.38400,-5.40300,117.98100,22.00600,95.97500,95.97500,95.97500,157.59300,123.38400,87.06300,87.41800,1.10000,1.10000
2022-06-30,473.85000,62.48700,411.36300,108.94100,170.38300,283.35300,128.01000,-5.11600,122.89400,24.09400,98.80000,98.80000,98.80000,162.76300,128.01000,87.00100,87.32100,1.14000,1.13000
2022-03-31,425.07700,64.76000,360.31700,105.27400,169.75500,279.15400,81.16300,-3.13400,78.02900,7.04100,70.98800,70.98800,70.98800,115.79600,81.16300,87.12200,87.75000,0.81000,0.81000
2021-12-31,655.66700,68.97700,586.68990,101.48900,243.38400,347.84210,238.84790,-3.87500,234.97300,31.80200,203.17100,203.17100,203.17100,270.51190,238.84780,87.10000,88.10200,2.33000,2.31000
2021-09-30,441.16800,62.74600,378.42200,102.02300,165.36800,270.79400,107.62800,-3.73000,103.89800,18.55600,85.34200,85.34200,85.34200,139.77800,107.62800,87.23900,88.16900,0.98000,0.97000
2021-06-30,446.65400,64.15800,382.49600,100.87900,160.41000,265.72300,116.77300,12.08700,128.86000,35.14400,93.71600,93.71600,93.71600,149.23800,116.77300,87.16800,88.05300,1.08000,1.06000
2021-03-31,363.22600,62.10300,301.12300,100.47900,146.21500,251.10100,50.02200,-2.39900,47.62300,-24.77500,72.39800,72.39800,72.39800,82.80300,50.02200,86.80800,87.98600,0.83000,0.82000
2020-12-31,623.68600,67.90300,555.78300,96.51000,195.84500,296.39190,259.39110,-1.51900,257.87200,42.24000,215.63200,215.63200,215.63200,288.10410,259.39110,85.84000,87.28800,2.50000,2.46000
2020-09-30,366.96500,53.38500,313.58000,86.61600,132.64200,223.49500,90.08500,0.05900,90.14400,14.51700,75.62700,75.62700,75.62700,116.04600,90.08500,85.79800,87.22400,0.88000,0.87000
