,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2510.00000,681.00000,1829.00000,340.00000,842.00000,-81.00000,1264.00000,565.00000,264.00000,829.00000,158.00000,671.00000,671.00000,1.00000,672.00000,672.00000,565.00000,558.00000,558.00000,1.09000,1.09000
2022-09-30,2380.00000,647.00000,1733.00000,345.00000,750.00000,-69.00000,1165.00000,568.00000,-622.00000,-54.00000,16.00000,-70.00000,-70.00000,1.00000,-69.00000,672.00000,568.00000,548.00000,548.00000,-0.13000,-0.13000
2022-06-30,2422.00000,663.00000,1759.00000,344.00000,803.00000,-86.00000,1234.00000,525.00000,-1252.00000,-727.00000,-191.00000,-536.00000,-536.00000,5.00000,-531.00000,638.00000,525.00000,556.00000,556.00000,-0.95000,-0.95000
2022-03-31,2483.00000,689.00000,1794.00000,301.00000,704.00000,-96.00000,1102.00000,692.00000,-2341.00000,-1649.00000,-310.00000,-1339.00000,-1339.00000,-2.00000,-1341.00000,810.00000,692.00000,587.00000,587.00000,-2.28000,-2.28000
2021-12-31,2613.00000,694.00000,1919.00000,337.00000,775.00000,-119.00000,1231.00000,688.00000,-1849.00000,-1161.00000,-268.00000,-893.00000,-893.00000,2862.00000,1969.00000,810.00000,688.00000,652.00000,663.00000,3.60000,3.54000
2021-09-30,2501.00000,678.00000,1823.00000,334.00000,715.00000,-112.00000,1161.00000,662.00000,-228.00000,434.00000,151.00000,283.00000,283.00000,-19.00000,264.00000,781.00000,662.00000,647.00000,658.00000,0.41000,0.40000
2021-06-30,2668.00000,672.00000,1996.00000,350.00000,809.00000,-103.00000,1264.00000,732.00000,-331.00000,401.00000,107.00000,294.00000,294.00000,10440.00000,10734.00000,859.00000,732.00000,674.00000,685.00000,15.92000,15.68000
2021-03-31,2638.00000,606.00000,2032.00000,304.00000,792.00000,-88.00000,1191.00000,841.00000,-117.00000,724.00000,156.00000,568.00000,568.00000,73.00000,641.00000,975.00000,841.00000,681.00000,693.00000,0.94000,0.92000
2020-12-31,2170.00000,400.00000,1770.00000,269.00000,764.00000,-85.00000,1125.00000,645.00000,433.00000,1078.00000,316.00000,762.00000,762.00000,83.00000,845.00000,776.00000,645.00000,710.00000,718.00000,1.44000,1.39000
2020-09-30,2258.00000,478.00000,1780.00000,271.00000,781.00000,-60.00000,1118.00000,662.00000,94.00000,756.00000,151.00000,605.00000,605.00000,59.00000,664.00000,819.00000,662.00000,696.00000,708.00000,0.95000,0.94000
2020-06-30,2337.00000,417.00000,1920.00000,256.00000,804.00000,-89.00000,1156.00000,764.00000,181.00000,945.00000,256.00000,689.00000,689.00000,57.00000,746.00000,918.00000,764.00000,703.00000,711.00000,1.06000,1.05000
2020-03-31,2129.00000,502.00000,1627.00000,232.00000,727.00000,-96.00000,1062.00000,565.00000,1.00000,566.00000,135.00000,431.00000,431.00000,2981.00000,3412.00000,706.00000,565.00000,753.00000,757.00000,4.53000,4.51000
2019-12-31,510.00000,-37.00000,547.00000,120.00000,152.00000,-64.00000,336.00000,211.00000,11.00000,222.00000,-85.00000,307.00000,307.00000,249.00000,556.00000,337.00000,211.00000,849.00000,856.00000,0.68000,0.69000
2019-09-30,2083.00000,530.00000,1553.00000,243.00000,827.00000,-68.00000,1145.00000,408.00000,-142.00000,266.00000,56.00000,210.00000,210.00000,100.00000,310.00000,552.00000,408.00000,830.00000,837.00000,0.37000,0.37000
2019-06-30,2423.00000,553.00000,1870.00000,295.00000,944.00000,-63.00000,1312.00000,558.00000,-51.00000,507.00000,107.00000,400.00000,400.00000,2.00000,402.00000,726.00000,558.00000,860.00000,867.00000,0.47000,0.46000
2019-03-31,2413.00000,539.00000,1874.00000,272.00000,931.00000,-67.00000,1281.00000,593.00000,64.00000,657.00000,141.00000,516.00000,516.00000,2.00000,518.00000,755.00000,593.00000,900.00000,908.00000,0.58000,0.57000
2018-12-31,781.00000,259.00000,522.00000,58.00000,223.00000,-44.00000,311.00000,211.00000,-164.00000,47.00000,-316.00000,363.00000,363.00000,397.00000,760.00000,322.00000,211.00000,980.00000,991.00000,0.80000,0.78000
2018-09-30,2649.00000,608.00000,2041.00000,307.00000,1100.00000,-65.00000,1485.00000,556.00000,392.00000,948.00000,228.00000,720.00000,720.00000,1.00000,721.00000,731.00000,556.00000,974.00000,983.00000,0.74000,0.73000
2018-06-30,2640.00000,597.00000,2043.00000,352.00000,1206.00000,-66.00000,1637.00000,406.00000,301.00000,707.00000,69.00000,638.00000,638.00000,4.00000,642.00000,576.00000,406.00000,992.00000,1004.00000,0.64000,0.64000
2018-03-31,2580.00000,559.00000,2021.00000,334.00000,1026.00000,-72.00000,1442.00000,579.00000,-32.00000,547.00000,140.00000,407.00000,407.00000,0.00000,407.00000,758.00000,579.00000,1010.00000,1029.00000,0.40000,0.40000
2017-12-31,2707.00000,590.00000,2117.00000,317.00000,1048.00000,-79.00000,1454.00000,663.00000,-102.00000,561.00000,3158.00000,-2597.00000,-2597.00000,,-2601.00000,835.00000,663.00000,1064.00000,1064.00000,-2.43000,-2.40000
2017-09-30,2498.00000,557.00000,1941.00000,316.00000,973.00000,-68.00000,1367.00000,574.00000,120.00000,694.00000,174.00000,520.00000,520.00000,,520.00000,747.00000,574.00000,1062.00000,1078.00000,0.49000,0.48000
2017-06-30,2419.00000,560.00000,1859.00000,313.00000,994.00000,-63.00000,1379.00000,480.00000,-18.00000,462.00000,433.00000,29.00000,29.00000,,29.00000,648.00000,480.00000,1076.00000,1091.00000,0.03000,0.03000
2017-03-31,2303.00000,514.00000,1789.00000,278.00000,893.00000,-62.00000,1242.00000,547.00000,11.00000,558.00000,-477.00000,1035.00000,1035.00000,,1035.00000,710.00000,547.00000,1083.00000,1102.00000,0.96000,0.94000
2016-12-31,2714.00000,536.00000,2178.00000,292.00000,1179.00000,-59.00000,1540.00000,638.00000,1366.00000,2004.00000,-3944.00000,5948.00000,5948.00000,-12.00000,5936.00000,814.00000,638.00000,1133.00000,1144.00000,5.24000,5.20000
2016-09-30,2217.00000,498.00000,1719.00000,288.00000,824.00000,-56.00000,1177.00000,542.00000,-9.00000,533.00000,115.00000,418.00000,418.00000,-5.00000,413.00000,714.00000,542.00000,1126.00000,1139.00000,0.37000,0.36000
