,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7899.00000,4427.00000,3472.00000,36.00000,764.00000,-29.00000,1785.00000,1687.00000,27.00000,1714.00000,388.00000,1326.00000,1361.00000,,1328.00000,,1687.00000,493.65200,497.92200,2.69000,2.67000
2022-09-30,8797.00000,5285.00000,3512.00000,35.00000,770.00000,-49.00000,1899.00000,1613.00000,35.00000,1648.00000,391.00000,1257.00000,1300.00000,0.00000,1273.00000,2658.00000,1613.00000,497.18600,501.15100,2.56000,2.54000
2022-06-30,8457.00000,4940.00000,3517.00000,37.00000,771.00000,-1029.00000,2928.00000,589.00000,57.00000,646.00000,286.00000,360.00000,410.00000,0.00000,372.00000,1680.00000,589.00000,501.03400,505.26900,0.74000,0.74000
2022-03-31,8211.00000,4798.00000,3413.00000,35.00000,802.00000,16.00000,1933.00000,1480.00000,55.00000,1535.00000,369.00000,1166.00000,1210.00000,0.00000,1174.00000,2592.00000,1480.00000,507.15200,511.41000,2.31000,2.30000
2021-12-31,8298.00000,4927.00000,3371.00000,38.00000,787.00000,-74.00000,2034.00000,1337.00000,18.00000,1355.00000,339.00000,1016.00000,1054.00000,2.00000,1026.00000,2472.00000,1337.00000,516.89600,521.87500,2.01000,1.99000
2021-09-30,7668.00000,4368.00000,3300.00000,36.00000,793.00000,-16.00000,2008.00000,1292.00000,37.00000,1329.00000,321.00000,1008.00000,1009.00000,1.00000,979.00000,2455.00000,1292.00000,515.16900,520.07900,1.90000,1.88000
2021-06-30,7584.00000,4194.00000,3390.00000,34.00000,822.00000,-221.00000,2248.00000,1142.00000,31.00000,1173.00000,334.00000,839.00000,876.00000,1.00000,841.00000,2313.00000,1142.00000,518.95000,523.72300,1.62000,1.60000
2021-03-31,7243.00000,4054.00000,3189.00000,35.00000,787.00000,12.00000,1976.00000,1213.00000,29.00000,1242.00000,268.00000,974.00000,1017.00000,1.00000,980.00000,2379.00000,1213.00000,522.45900,526.92700,1.87000,1.86000
2020-12-31,7272.00000,4086.00000,3186.00000,38.00000,802.00000,-125.00000,2157.00000,1029.00000,11.00000,1040.00000,253.00000,787.00000,803.00000,1.00000,770.00000,2221.00000,1029.00000,526.73600,531.15700,1.48000,1.45000
2020-09-30,6855.00000,3835.00000,3020.00000,36.00000,770.00000,-77.00000,2051.00000,969.00000,3.00000,972.00000,265.00000,707.00000,730.00000,1.00000,700.00000,2137.00000,969.00000,525.69400,530.41500,1.33000,1.32000
2020-06-30,6377.00000,3619.00000,2758.00000,34.00000,760.00000,-249.00000,2167.00000,591.00000,27.00000,618.00000,164.00000,454.00000,483.00000,,458.00000,1715.00000,591.00000,525.51000,529.05400,0.87000,0.87000
2020-03-31,6739.00000,3843.00000,2896.00000,44.00000,861.00000,-116.00000,2163.00000,733.00000,21.00000,754.00000,165.00000,589.00000,606.00000,2.00000,573.00000,1875.00000,733.00000,531.21500,534.95600,1.07000,1.07000
