,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-09-30,6961.00000,3856.00000,3105.00000,2069.00000,2069.00000,1036.00000,-89.00000,947.00000,231.00000,716.00000,716.00000,710.00000,2259.00000,1036.00000,286.00000,289.80000,2.48000,2.45000
2016-06-30,6785.00000,3762.00000,3023.00000,2043.00000,2043.00000,980.00000,-93.00000,887.00000,223.00000,664.00000,664.00000,659.00000,2169.00000,980.00000,290.10000,293.60000,2.27000,2.24000
2016-03-31,6686.00000,3712.00000,2974.00000,1966.00000,1966.00000,1008.00000,-91.00000,917.00000,226.00000,691.00000,691.00000,686.00000,2192.00000,1008.00000,294.20000,297.90000,2.33000,2.30000
2015-12-31,6678.00000,3363.00000,3315.00000,2011.00000,2011.00000,1304.00000,-95.00000,1209.00000,343.00000,866.00000,866.00000,859.00000,2474.00000,1304.00000,310.60000,313.90000,2.85000,2.83000
2015-09-30,6798.00000,3382.00000,3416.00000,2015.00000,2015.00000,1401.00000,-94.00000,1307.00000,379.00000,928.00000,928.00000,922.00000,2579.00000,1401.00000,307.60000,311.00000,3.00000,2.97000
2015-06-30,6710.00000,3547.00000,3163.00000,1995.00000,1995.00000,1168.00000,-92.00000,1076.00000,264.00000,812.00000,812.00000,806.00000,2335.00000,1168.00000,314.80000,318.00000,2.56000,2.53000
2015-03-31,6629.00000,3431.00000,3198.00000,1958.00000,1958.00000,1240.00000,-92.00000,1148.00000,315.00000,833.00000,833.00000,827.00000,2428.00000,1240.00000,320.80000,324.50000,2.58000,2.55000
2014-12-31,6795.00000,3209.00000,3586.00000,2034.00000,2034.00000,1552.00000,-92.00000,1460.00000,422.00000,1038.00000,1038.00000,1030.00000,2746.00000,1552.00000,338.80000,342.50000,3.14000,3.11000
2014-09-30,6886.00000,3520.00000,3366.00000,2015.00000,2015.00000,1351.00000,-93.00000,1258.00000,339.00000,919.00000,919.00000,912.00000,2546.00000,1351.00000,335.10000,338.90000,2.72000,2.69000
2014-06-30,6785.00000,3826.00000,2959.00000,1966.00000,1966.00000,993.00000,-92.00000,901.00000,218.00000,683.00000,683.00000,678.00000,2173.00000,993.00000,343.00000,346.70000,1.98000,1.95000
2014-03-31,6708.00000,3315.00000,3393.00000,1831.00000,1831.00000,1562.00000,-92.00000,1470.00000,418.00000,1052.00000,1052.00000,1045.00000,2739.00000,1562.00000,350.90000,354.60000,2.98000,2.95000
2013-12-31,6737.00000,3327.00000,3410.00000,1947.00000,1947.00000,1463.00000,-92.00000,1371.00000,383.00000,988.00000,988.00000,980.00000,2658.00000,1463.00000,370.30000,374.30000,2.71000,2.70000
2013-09-30,6452.00000,3297.00000,3155.00000,1887.00000,1887.00000,1268.00000,-91.00000,1177.00000,313.00000,864.00000,864.00000,858.00000,2428.00000,1268.00000,368.90000,372.90000,2.33000,2.30000
2013-06-30,6674.00000,3530.00000,3144.00000,1881.00000,1881.00000,1263.00000,-86.00000,1177.00000,252.00000,925.00000,925.00000,918.00000,2429.00000,1263.00000,375.90000,379.90000,2.44000,2.41000
2013-03-31,6328.00000,3153.00000,3175.00000,1863.00000,1863.00000,1312.00000,-92.00000,1220.00000,324.00000,896.00000,896.00000,890.00000,2479.00000,1312.00000,377.70000,381.90000,2.36000,2.33000
2012-12-31,6477.00000,4167.00000,2310.00000,1906.00000,1906.00000,404.00000,-93.00000,311.00000,7.00000,304.00000,304.00000,301.00000,1590.00000,404.00000,386.20000,389.80000,0.81000,0.81000
2012-09-30,6512.00000,3359.00000,3153.00000,1890.00000,1890.00000,1263.00000,-93.00000,1170.00000,306.00000,864.00000,864.00000,858.00000,2455.00000,1263.00000,384.00000,387.90000,2.23000,2.21000
2012-06-30,6359.00000,3786.00000,2573.00000,1869.00000,1869.00000,704.00000,-96.00000,608.00000,109.00000,499.00000,499.00000,495.00000,1876.00000,704.00000,388.00000,391.60000,1.27000,1.26000
2012-03-31,6392.00000,3364.00000,3028.00000,1855.00000,1855.00000,1173.00000,-96.00000,1077.00000,271.00000,806.00000,806.00000,800.00000,2360.00000,1173.00000,392.00000,395.80000,2.04000,2.02000
2011-12-31,6373.00000,3617.00000,2756.00000,1882.00000,1882.00000,874.00000,-96.00000,778.00000,160.00000,618.00000,618.00000,618.00000,2053.00000,874.00000,415.80000,420.50000,1.54000,1.53000
2011-09-30,6407.00000,4136.00000,2271.00000,1842.00000,1842.00000,429.00000,-97.00000,332.00000,-1.00000,333.00000,333.00000,331.00000,1605.00000,429.00000,415.00000,418.50000,0.80000,0.79000
2011-06-30,6388.00000,5141.00000,1247.00000,1877.00000,1877.00000,-630.00000,-97.00000,-727.00000,-363.00000,-364.00000,-364.00000,-366.00000,537.00000,-630.00000,418.60000,418.60000,-0.88000,-0.88000
2011-03-31,6278.00000,3382.00000,2896.00000,1831.00000,1831.00000,1065.00000,-96.00000,969.00000,130.00000,839.00000,839.00000,831.00000,2221.00000,1065.00000,428.20000,434.40000,1.94000,1.92000
2010-12-31,6332.00000,3190.00000,3142.00000,1847.00000,1847.00000,1295.00000,-98.00000,1197.00000,303.00000,894.00000,894.00000,866.00000,2456.00000,1295.00000,476.50000,482.50000,1.92000,1.91000
2010-09-30,6482.00000,3213.00000,3269.00000,1803.00000,1803.00000,1466.00000,-95.00000,1371.00000,366.00000,1005.00000,1005.00000,1005.00000,2629.00000,1466.00000,465.90000,472.00000,2.14000,2.11000
2010-06-30,6179.00000,3419.00000,2760.00000,1782.00000,1782.00000,978.00000,-97.00000,881.00000,211.00000,670.00000,670.00000,670.00000,2123.00000,978.00000,484.50000,490.80000,1.37000,1.35000
2010-03-31,6119.00000,3388.00000,2731.00000,1776.00000,1776.00000,955.00000,-98.00000,857.00000,210.00000,647.00000,647.00000,647.00000,2100.00000,955.00000,508.40000,515.10000,1.26000,1.25000
2009-12-31,6456.00000,2760.00000,3696.00000,1805.00000,1805.00000,1891.00000,-98.00000,1793.00000,508.00000,1285.00000,1285.00000,1285.00000,3035.00000,1891.00000,563.20000,568.60000,2.33000,2.30000
2009-09-30,6327.00000,3123.00000,3204.00000,1856.00000,1856.00000,1348.00000,-98.00000,1250.00000,315.00000,935.00000,935.00000,935.00000,2502.00000,1348.00000,558.40000,564.10000,1.66000,1.65000
2009-06-30,6162.00000,3335.00000,2827.00000,1792.00000,1792.00000,1035.00000,-94.00000,941.00000,201.00000,740.00000,740.00000,740.00000,2197.00000,1035.00000,575.80000,579.80000,1.27000,1.27000
2009-03-31,5735.00000,3190.00000,2545.00000,1726.00000,1726.00000,819.00000,-92.00000,727.00000,65.00000,662.00000,662.00000,662.00000,1969.00000,819.00000,584.60000,590.40000,1.12000,1.11000
