,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7257.80000,5291.30000,1966.50000,737.00000,,737.00000,1229.50000,37.70000,1267.20000,298.90000,968.29990,968.29990,958.70000,1249.30000,1229.50000,344.20000,346.90000,2.79000,2.76000
2022-09-30,9639.50000,6761.00100,2878.49900,832.10010,,832.09800,2046.40100,19.40000,2065.80000,417.60000,1648.20000,1648.20000,1631.80000,2067.60100,2046.40100,351.70000,354.80000,4.67000,4.64000
2022-06-30,8788.10000,5879.30000,2908.80000,740.60000,,740.60000,2168.20000,15.10000,2183.30000,524.00000,1659.30000,1659.30000,1647.80000,2189.10000,2168.20000,350.80000,353.10000,4.70000,4.67000
2022-03-31,7999.00000,5429.90000,2569.10000,695.10000,,695.10000,1874.00000,9.30000,1883.30000,441.00000,1442.30000,1442.30000,1436.30000,1893.90000,1874.00000,353.10000,356.30000,4.07000,4.03000
2021-12-31,7053.40000,4905.70000,2147.70000,665.90000,,665.90000,1481.80000,15.50000,1497.30000,351.50000,1145.80000,1145.80000,1141.60000,1501.20000,1481.80000,356.10000,360.10000,3.21000,3.17000
2021-09-30,8109.29900,5703.19900,2406.10000,693.10000,,693.09800,1713.00200,13.50000,1726.50000,380.90000,1345.60000,1345.60000,1339.00000,1731.50200,1713.00100,361.10000,365.80000,3.72000,3.68000
2021-06-30,7284.60000,5212.60000,2072.00000,655.70000,-18.10000,673.80000,1398.20000,17.40000,1415.60000,299.10000,1116.50000,1116.50000,1115.50000,1417.70000,1398.20000,359.70000,364.00000,3.10000,3.06000
2021-03-31,6446.90000,4650.90000,1796.00000,621.50000,,621.50000,1174.50000,5.40000,1179.90000,246.00000,933.90000,933.90000,929.50000,1195.70000,1174.50000,362.30000,367.20000,2.57000,2.53000
2020-12-31,5933.40000,4332.50000,1600.90000,585.90000,,585.90000,1015.00000,19.30000,1034.30000,239.10000,795.20010,795.20010,791.80000,1037.90000,1015.00000,364.40000,370.00000,2.17000,2.14000
2020-09-30,6400.39900,4753.50000,1646.89900,597.70000,,597.69900,1049.20000,6.80000,1056.00000,224.90000,831.10000,831.10000,829.00010,1074.60000,1049.20000,365.50000,370.20000,2.27000,2.23000
