,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-12-31,39276.00000,17918.00000,21358.00000,6034.00000,7103.00000,,13137.00000,8221.00000,1851.00000,10072.00000,1124.00000,8948.00000,8948.00000,,8948.00000,10801.00000,8221.00000,13902.80000,15002.98000,0.64400,0.63850
2018-09-30,33740.00000,14281.00000,19459.00000,5232.00000,5602.00000,,10834.00000,8625.00000,1458.00000,10083.00000,891.00000,9192.00000,9192.00000,,9192.00000,10980.00000,8625.00000,13912.68000,15014.88000,0.66050,0.65300
2018-06-30,32657.00000,13883.00000,18774.00000,5114.00000,5544.00000,-5071.00000,15729.00000,3045.00000,1170.00000,4215.00000,1020.00000,3195.00000,3195.00000,,3195.00000,5159.00000,3045.00000,13898.70000,15003.24000,0.23000,0.22700
2018-03-31,31146.00000,13467.00000,17679.00000,5039.00000,5007.00000,,10046.00000,7633.00000,2910.00000,10543.00000,1142.00000,9401.00000,9401.00000,,9401.00000,9619.00000,7633.00000,13895.04000,15041.80000,0.67650,0.66650
2017-12-31,32323.00000,14267.00000,18056.00000,4306.00000,6054.00000,,10360.00000,7696.00000,322.00000,8018.00000,11038.00000,-3020.00000,-3020.00000,,-3020.00000,9722.00000,7696.00000,13858.02000,15014.60000,-0.21900,-0.21550
2017-09-30,27772.00000,11148.00000,16624.00000,4205.00000,4637.00000,,8842.00000,7782.00000,197.00000,7979.00000,1247.00000,6732.00000,6732.00000,,6732.00000,9543.00000,7782.00000,13869.70000,15015.88000,0.48550,0.47850
2017-06-30,26010.00000,10373.00000,15637.00000,4172.00000,4597.00000,-2736.00000,11505.00000,4132.00000,245.00000,4377.00000,853.00000,3524.00000,3524.00000,,3524.00000,5757.00000,4132.00000,13839.18000,15012.72000,0.25450,0.25050
2017-03-31,24750.00000,9795.00000,14955.00000,3942.00000,4445.00000,,8387.00000,6568.00000,251.00000,6819.00000,1393.00000,5426.00000,5426.00000,,5426.00000,8071.00000,6568.00000,13831.10000,14986.74000,0.39250,0.38650
2016-12-31,26064.00000,10661.00000,15403.00000,3622.00000,5142.00000,,8764.00000,6639.00000,218.00000,6857.00000,1524.00000,5333.00000,5333.00000,,5333.00000,8326.00000,6639.00000,13755.56000,14951.30000,0.38650,0.37900
2016-09-30,22451.00000,8699.00000,13752.00000,3596.00000,4389.00000,,7985.00000,5767.00000,278.00000,6045.00000,984.00000,5061.00000,5061.00000,,5061.00000,7363.00000,5767.00000,13751.22000,14939.06000,0.36800,0.36250
2016-06-30,21500.00000,8130.00000,13370.00000,3363.00000,4039.00000,0.00000,7402.00000,5968.00000,151.00000,6119.00000,1242.00000,4877.00000,4877.00000,,4877.00000,7458.00000,5968.00000,13724.38000,14921.50000,0.35550,0.35000
2016-03-31,20257.00000,7648.00000,12609.00000,3367.00000,3900.00000,,7267.00000,5342.00000,-213.00000,5129.00000,922.00000,4207.00000,4207.00000,,4207.00000,6713.00000,5342.00000,13750.36000,14984.52000,0.30600,0.30100
2015-12-31,21329.00000,8188.00000,13141.00000,3510.00000,4251.00000,,7761.00000,5380.00000,-180.00000,5200.00000,277.00000,4923.00000,4923.00000,,4923.00000,6784.00000,5380.00000,13692.52000,14893.50000,0.35800,0.37400
2015-09-30,18675.00000,7037.00000,11638.00000,3230.00000,3700.00000,,6930.00000,4708.00000,183.00000,4891.00000,912.00000,3979.00000,3979.00000,,3979.00000,5956.00000,4708.00000,13728.70000,14913.76000,0.29000,0.26650
2015-06-30,17727.00000,6583.00000,11144.00000,2789.00000,3530.00000,,6319.00000,4825.00000,131.00000,4956.00000,1025.00000,3931.00000,3931.00000,,3409.00000,6059.00000,4825.00000,13672.34000,14859.84000,0.24950,0.24650
2015-03-31,17258.00000,6356.00000,10902.00000,2753.00000,3702.00000,,6455.00000,4447.00000,157.00000,4604.00000,1089.00000,3515.00000,3515.00000,,3515.00000,5624.00000,4447.00000,13618.30000,14846.88000,0.25800,0.25500
2014-12-31,18103.00000,6921.00000,11182.00000,2813.00000,3970.00000,,6783.00000,4399.00000,128.00000,4527.00000,900.00000,3627.00000,3627.00000,967.00000,4594.00000,5666.00000,4399.00000,13518.70000,14839.96000,0.33850,0.33350
2014-09-30,16523.00000,6695.00000,9828.00000,2655.00000,3449.00000,,6104.00000,3724.00000,133.00000,3857.00000,933.00000,2924.00000,2924.00000,-185.00000,2739.00000,5271.00000,3724.00000,13541.94000,14856.76000,0.20250,0.19900
2014-06-30,15955.00000,6114.00000,9841.00000,2238.00000,3345.00000,,5583.00000,4258.00000,145.00000,4403.00000,984.00000,3419.00000,3419.00000,-68.00000,3351.00000,5337.00000,4258.00000,13502.30000,14833.26000,0.24800,0.24400
2014-03-31,15420.00000,5961.00000,9459.00000,2126.00000,3218.00000,,5344.00000,4115.00000,357.00000,4472.00000,822.00000,3650.00000,3650.00000,-198.00000,3452.00000,5201.00000,4115.00000,13451.74000,13704.24000,0.25650,0.25200
2013-12-31,15707.00000,6253.00000,9454.00000,1933.00000,3092.00000,,5025.00000,4429.00000,112.00000,4541.00000,846.00000,3695.00000,3695.00000,-506.00000,3189.00000,5465.00000,4429.00000,13313.84000,14739.00000,0.23850,0.23350
2013-09-30,13754.00000,5409.00000,8345.00000,1821.00000,2763.00000,,4584.00000,3761.00000,14.00000,3775.00000,612.00000,3163.00000,3163.00000,-193.00000,2970.00000,4735.00000,3761.00000,13344.64000,13569.40000,0.22250,0.21900
2013-06-30,13107.00000,5195.00000,7912.00000,1766.00000,2681.00000,,4447.00000,3465.00000,236.00000,3701.00000,927.00000,2774.00000,2774.00000,454.00000,3228.00000,4495.00000,3465.00000,13299.20000,13533.48000,0.24250,0.23850
2013-03-31,12951.00000,5136.00000,7815.00000,1617.00000,2450.00000,,4067.00000,3748.00000,134.00000,3882.00000,354.00000,3528.00000,3528.00000,-182.00000,3346.00000,4647.00000,3748.00000,13218.16000,13466.52000,0.25300,0.24850
2012-12-31,10283.00000,2755.00000,7528.00000,1225.00000,1835.00000,,3060.00000,4468.00000,161.00000,4629.00000,957.00000,3672.00000,3672.00000,-786.00000,2886.00000,5421.00000,4468.00000,13088.52000,13292.20000,0.21900,0.21550
2012-09-30,13304.00000,5955.00000,7349.00000,1879.00000,2730.00000,,4609.00000,2740.00000,65.00000,2805.00000,647.00000,2158.00000,2158.00000,18.00000,2176.00000,3568.00000,2740.00000,13111.40000,13332.56000,0.16600,0.16330
2012-06-30,11807.00000,4677.00000,7130.00000,1538.00000,2355.00000,,3893.00000,3237.00000,253.00000,3490.00000,657.00000,2833.00000,2833.00000,-48.00000,2785.00000,3907.00000,3237.00000,13050.88000,13231.72000,0.21350,0.21050
2012-03-31,10645.00000,3789.00000,6856.00000,1441.00000,2026.00000,,3467.00000,3389.00000,156.00000,3545.00000,655.00000,2890.00000,2890.00000,0.00000,2890.00000,3900.00000,3389.00000,13011.96000,13205.44000,0.22200,0.21880
2011-12-31,10584.00000,3702.00000,6882.00000,1298.00000,2077.00000,,3375.00000,3507.00000,-18.00000,3489.00000,784.00000,2705.00000,2705.00000,,2705.00000,4010.00000,3507.00000,12911.12000,13088.56000,0.20930,0.20600
2011-09-30,9720.00000,3378.00000,6342.00000,1404.00000,1880.00000,0.00000,3284.00000,3058.00000,302.00000,3360.00000,631.00000,2729.00000,2729.00000,,2729.00000,3550.00000,3058.00000,12926.20000,13097.56000,0.21100,0.20830
2011-06-30,9026.00000,3172.00000,5854.00000,1234.00000,1739.00000,0.00000,2973.00000,2881.00000,204.00000,3085.00000,580.00000,2505.00000,2505.00000,,2505.00000,3336.00000,2881.00000,12889.12000,13041.44000,0.19430,0.19200
2011-03-31,8575.00000,2936.00000,5639.00000,1226.00000,1617.00000,-500.00000,3343.00000,2296.00000,96.00000,2392.00000,594.00000,1798.00000,1798.00000,,1798.00000,2697.00000,2296.00000,12861.08000,13055.32000,0.13980,0.13780
2010-12-31,8440.00000,2946.00000,5494.00000,1052.00000,1461.00000,,2513.00000,2981.00000,161.00000,3142.00000,599.00000,2543.00000,2543.00000,,2543.00000,3362.00000,2981.00000,12748.08000,12930.04000,0.19900,0.19550
2010-09-30,7286.00000,2552.00000,4734.00000,994.00000,1193.00000,0.00000,2187.00000,2547.00000,167.00000,2714.00000,547.00000,2167.00000,2167.00000,,2167.00000,2889.00000,2547.00000,12744.68000,12895.08000,0.17000,0.16800
2010-06-30,6820.00000,2467.00000,4353.00000,898.00000,1090.00000,,1988.00000,2365.00000,69.00000,2434.00000,594.00000,1840.00000,1840.00000,,1840.00000,2707.00000,2365.00000,12734.00000,12899.44000,0.14450,0.14280
2010-03-31,6775.00000,2452.00000,4323.00000,818.00000,1017.00000,,1835.00000,2488.00000,18.00000,2506.00000,551.00000,1955.00000,1955.00000,,1955.00000,2819.00000,2488.00000,12715.80000,12904.32000,0.15380,0.15150
2009-12-31,6674.00000,2408.00000,4266.00000,735.00000,1051.00000,,1786.00000,2480.00000,88.00000,2568.00000,595.00000,1973.00000,1973.00000,,1973.00000,2845.00000,2480.00000,12648.84000,12776.64000,0.15580,0.15330
2009-09-30,5945.00000,2226.00000,3719.00000,758.00000,887.00000,,1645.00000,2074.00000,-7.00000,2067.00000,428.00000,1639.00000,1639.00000,,1639.00000,2453.00000,2074.00000,12659.88000,12789.84000,0.12950,0.12830
2009-06-30,5523.00000,2108.00000,3415.00000,708.00000,833.00000,,1541.00000,1874.00000,-18.00000,1856.00000,371.00000,1485.00000,1485.00000,,1485.00000,2251.00000,1874.00000,12636.04000,12741.44000,0.11750,0.11650
2009-03-31,5509.00000,2102.00000,3407.00000,642.00000,881.00000,,1523.00000,1884.00000,6.00000,1890.00000,467.00000,1423.00000,1423.00000,,1423.00000,2287.00000,1884.00000,12610.08000,12688.84000,0.11280,0.11230
