,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-10-31,9464.89100,6579.69600,2885.19500,2149.65000,,2149.65000,735.54490,-54.09600,681.44900,155.28200,526.16700,526.16700,526.16700,918.33690,735.54490,224.52700,225.69700,2.34000,2.33000
2022-07-31,9425.71300,6377.49000,3048.22300,2134.79700,,2134.79700,913.42580,-43.09800,870.32800,192.29800,678.03000,678.03000,678.03000,1090.58500,913.42580,226.29900,227.45600,3.00000,2.98000
2022-04-30,8751.35200,6012.98900,2738.36300,1992.20600,,1992.20600,746.15670,-39.67600,706.48100,153.82400,552.65700,552.65700,552.65700,918.71970,746.15670,228.47700,229.60900,2.42000,2.41000
2022-01-31,8651.44600,5951.20800,2700.23800,1903.57100,,1903.57200,796.66650,-38.50600,758.16280,160.73000,597.43290,597.43290,597.43290,963.03750,796.66940,234.26100,235.81200,2.60000,2.58000
2021-10-31,8517.83900,5898.40000,2619.43900,1953.85100,,1953.85100,665.58790,-39.19800,626.39000,139.35900,487.03100,487.03100,487.03100,827.85090,665.58790,232.49100,234.02600,2.09000,2.08000
2021-07-31,8650.19800,5912.53900,2737.65900,1888.09100,,1888.09100,849.56840,-39.43000,810.13800,173.11900,637.01900,637.01900,637.01900,1008.10400,849.56840,234.92400,236.40600,2.71000,2.69000
2021-04-30,8400.96400,5645.29600,2755.66800,1846.81800,,1846.81800,908.85010,-40.39200,868.45800,190.70900,677.74900,677.74900,677.74900,1062.99600,908.85010,238.54800,240.30100,2.84000,2.82000
2021-01-31,8414.52300,5677.82900,2736.69400,1864.47100,,1864.47300,872.22170,-40.26800,831.95580,189.21300,642.74270,642.74270,642.74300,1021.99300,872.22360,248.17100,250.07600,2.65000,2.63000
2020-10-31,8199.62500,5631.38500,2568.24000,1795.11000,,1795.11000,773.13040,-40.29800,732.83200,158.57200,574.25990,574.25990,574.26000,918.97940,773.13040,247.13100,249.06300,2.32000,2.31000
2020-07-31,8684.24100,5866.00600,2818.23500,1775.60800,,1775.60800,1042.62700,-39.32600,1003.30100,215.70000,787.60100,787.60100,787.60100,1183.58900,1042.62700,250.28100,252.19000,3.15000,3.12000
2020-04-30,8448.44900,5852.75700,2595.69200,1728.90800,,1728.90800,866.78420,-30.49300,836.29100,185.84500,650.44600,650.44600,650.44600,1004.43900,866.78420,251.78000,253.62700,2.58000,2.56000
2020-01-31,7157.64200,4884.88000,2272.76200,1551.88800,,1551.88500,720.87740,-25.56700,695.30790,159.87100,535.43680,535.43680,535.43710,853.30350,720.87600,256.55300,258.05300,2.11000,2.09000
2019-10-31,6991.39300,4926.30700,2065.08600,1573.66900,,1573.66900,491.41700,-24.26400,467.15300,101.60300,365.55000,365.55000,365.55000,617.88700,491.41700,256.04100,257.69900,1.43000,1.42000
2019-07-31,6981.75300,4832.81700,2148.93600,1571.16100,,1571.16100,577.77490,-24.81000,552.96500,126.41000,426.55500,426.55500,426.55500,701.19790,577.77490,257.79300,259.10200,1.65000,1.65000
2019-04-30,6623.18500,4620.90900,2002.27600,1490.03900,,1490.03900,512.23680,-25.93300,486.30400,101.29100,385.01300,385.01300,385.01300,634.72180,512.23680,259.02100,260.26500,1.49000,1.48000
2019-01-31,6649.81100,4578.12200,2071.68800,1433.18600,,1433.18600,638.50240,-25.06100,613.44200,130.20100,483.24110,483.24110,483.24110,756.27340,638.50150,265.15500,266.10500,1.84000,1.83000
2018-10-31,6417.46200,4522.40300,1895.05900,1452.91600,,1452.91600,442.14310,-24.58600,417.55700,83.41500,334.14200,334.14200,334.14200,556.99510,442.14310,264.49000,265.52200,1.26000,1.26000
2018-07-31,6443.30900,4468.43600,1974.87300,1429.39700,,1429.39700,545.47610,-26.47000,519.00600,111.76900,407.23700,407.23700,407.23700,657.65210,545.47610,266.45700,267.22600,1.53000,1.52000
2018-04-30,6114.46300,4252.21400,1862.24900,1372.06500,,1372.06500,490.18410,-24.77300,465.41100,100.55900,364.85200,364.85200,364.85200,599.51910,490.18410,268.26700,269.13500,1.36000,1.36000
