,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,1953.12800,630.13200,1322.99600,510.07400,-115.35400,889.34100,433.65500,-104.04200,329.61300,75.50100,254.11200,254.11200,252.23200,697.56700,433.65500,337.94700,338.56200,0.75000,0.75000
2020-03-31,2373.72600,876.57000,1497.15600,523.65600,-148.39300,958.03600,539.11990,-110.61100,428.50900,91.87600,336.63300,336.63300,334.75300,825.10690,539.11990,331.10200,332.93700,1.01000,1.01000
2019-12-31,2050.38600,714.11870,1336.26700,541.85100,-118.58400,900.70230,435.56460,-104.58410,330.98110,79.06500,251.91610,251.91610,250.03700,675.83050,435.56450,321.41600,322.94200,0.78000,0.76000
2019-09-30,2175.79700,730.25500,1445.54200,503.01900,-136.83200,936.30400,509.23820,-108.24800,400.99000,80.22600,320.76400,320.76400,318.88400,805.69220,509.23820,324.03700,326.00800,0.98000,0.98000
2019-06-30,1884.49500,620.90400,1263.59100,509.09300,-345.48100,1112.60300,150.98800,-86.83900,64.14900,30.81500,33.33400,33.33400,31.45400,409.01700,150.98800,319.66500,320.38800,0.10000,0.10000
2019-03-31,2415.79200,974.88200,1440.91000,520.18500,-140.11600,946.21000,494.70010,-100.74900,393.95100,83.39300,310.55800,310.55800,308.67800,780.60910,494.70010,317.62500,318.31600,0.97000,0.97000
2018-12-31,2034.95800,696.01590,1338.94300,546.92900,-106.21900,938.91910,400.02320,-98.36100,301.66200,68.47600,233.18600,233.18600,231.30700,685.79420,400.02310,317.37000,317.99400,0.73000,0.73000
2018-09-30,2271.42500,842.29100,1429.13400,531.76600,-129.96500,963.11300,466.02110,-108.48300,357.53800,66.27800,291.26000,291.26000,289.38000,767.40320,466.02110,317.36000,317.96700,0.91000,0.91000
2018-06-30,1853.85600,653.91500,1199.94100,471.28900,-101.95500,808.58700,391.35400,-76.25500,315.09900,70.45200,244.64700,244.64700,242.76700,626.69700,391.35400,317.34500,317.88500,0.76000,0.76000
2018-03-31,2287.96200,946.74700,1341.21500,514.98200,-134.24100,898.68300,442.53200,-87.34000,355.19200,83.76600,271.42600,271.42600,269.54600,691.99200,442.53200,317.39700,317.99300,0.85000,0.85000
2017-12-31,1895.49400,580.14200,1315.35200,547.88700,-89.07400,871.53800,443.81410,-73.54200,370.27100,130.97300,239.29790,239.29790,237.41900,678.39220,443.81350,317.41100,318.03200,0.75000,0.75000
2017-09-30,1988.51200,651.77600,1336.73600,475.96600,-129.20500,841.48500,495.25100,-80.18300,415.06800,152.81800,262.25000,262.25000,260.37000,731.56490,495.25100,317.39300,317.95000,0.82000,0.82000
2017-06-30,1762.81100,549.70400,1213.10700,466.42700,-116.39800,764.89900,448.20810,-78.30700,369.90100,137.27200,232.62900,232.62900,230.74900,630.28210,448.20810,317.39100,317.94700,0.72000,0.72000
2017-03-31,2105.13500,753.64900,1351.48600,493.52900,-146.15800,850.50900,500.97690,-81.81000,419.16700,157.82900,261.33800,261.33800,259.45800,711.79900,500.97690,317.46300,318.12500,0.82000,0.82000
2016-12-31,1776.60400,498.89880,1277.70500,531.40410,-127.69600,858.25820,419.44630,-61.57700,357.87000,126.81000,231.06000,231.06000,229.18100,618.60420,419.44650,317.65000,318.45400,0.73000,0.72000
2016-09-30,2039.70600,665.81000,1373.89600,489.67600,-149.12100,864.02700,509.86900,-86.22400,423.64500,156.44600,267.19900,267.19900,265.31900,735.10000,509.86900,317.78800,318.57700,0.83000,0.83000
2016-06-30,1767.18400,581.26000,1185.92400,475.04400,-119.66700,762.50200,423.42200,-92.45400,330.96800,125.43900,205.52900,205.52900,203.64900,591.21200,423.42200,317.78500,318.47700,0.64000,0.64000
2016-03-31,2055.63500,754.85900,1300.77600,480.08200,-137.17500,812.24000,488.53590,-96.20100,392.33500,146.30200,246.03300,246.03300,244.15300,683.51890,488.53590,317.51700,318.48100,0.77000,0.77000
2015-12-31,1691.23000,537.09830,1154.13200,503.33600,-115.14100,768.69570,385.43620,-82.42400,303.01180,119.32700,183.68500,183.68500,181.80400,535.65520,385.43600,317.33700,318.43300,0.58000,0.57000
2015-09-30,1933.10500,702.64000,1230.46500,478.08700,-132.10700,761.22700,469.23800,-87.29300,381.94500,144.14600,237.79900,237.79900,235.92000,620.27110,469.23800,317.45200,318.40500,0.74000,0.74000
2015-06-30,1817.06100,685.11800,1131.94300,455.57600,-101.85000,719.92800,412.01500,-79.36000,332.65500,123.26800,209.38700,209.38700,207.50700,574.51700,412.01500,317.61300,318.56000,0.65000,0.65000
2015-03-31,2513.43100,1162.04900,1351.38200,482.86300,-146.60300,853.90700,497.47500,-89.11600,408.35900,153.22600,255.13300,255.13300,253.25400,721.91600,497.47500,317.09100,318.49100,0.80000,0.80000
2014-12-31,1881.12000,702.55800,1178.56200,498.09200,-112.89800,748.30200,430.26000,-84.33200,345.92810,122.43900,223.48900,223.48900,221.60800,567.57100,430.25990,316.13700,317.41700,0.70000,0.70000
2014-09-30,1892.53200,716.63100,1175.90100,485.61900,-118.69300,734.99100,440.91000,-77.87800,363.03200,126.53900,236.49300,236.49300,234.61400,571.59000,440.91000,316.34100,317.55500,0.74000,0.74000
2014-06-30,1677.61400,624.21100,1053.40300,508.03700,-102.71100,759.41300,293.99000,-86.96900,207.02100,77.77400,129.24700,129.24700,127.36700,442.65500,293.99000,315.95100,317.11300,0.40000,0.40000
2014-03-31,2290.59000,978.15000,1312.44000,497.22100,-138.82500,844.75100,467.68920,-88.30800,379.38100,141.54500,237.83600,237.83600,235.95700,676.39420,467.68920,315.53500,316.89200,0.75000,0.74000
2013-12-31,1777.72900,600.96210,1176.76700,545.41090,-95.90900,816.11490,360.65250,-79.87800,280.77400,101.49700,179.27690,179.27690,177.39600,535.44840,360.65220,315.31100,316.21100,0.57000,0.57000
2013-09-30,1892.59000,645.88100,1246.70900,522.19900,-106.09700,847.44700,399.26180,-78.53100,320.73100,109.35100,211.38000,211.38000,209.50100,618.41190,399.26180,315.29100,316.21800,0.66000,0.66000
2013-06-30,1635.86200,488.30200,1147.56000,480.63300,-94.14200,796.98400,350.57600,-81.90600,268.67000,95.60600,173.06400,173.06400,171.02100,572.78500,350.57600,315.15400,315.96300,0.54000,0.54000
2013-03-31,1995.02300,747.80900,1247.21400,478.97300,-105.77100,828.26900,418.94490,-68.49000,350.45500,120.48700,229.96800,229.96800,228.08900,662.47000,418.94490,315.13000,316.00300,0.72000,0.72000
2012-12-31,1683.95100,544.25510,1139.69600,510.24390,-104.06100,808.30290,331.39260,-79.25100,252.14200,75.54700,176.59500,176.59500,174.71600,525.39060,331.39300,277.21000,277.99400,0.53000,0.52000
2012-09-30,1861.52900,602.75100,1258.77800,516.19300,-98.32600,845.87300,412.90500,-86.03700,326.86800,117.36000,209.50800,209.50800,207.62800,644.25800,412.90500,314.80600,315.80600,0.66000,0.66000
2012-06-30,1628.68400,542.01400,1086.67000,642.83900,-73.48900,927.15500,159.51500,-87.24100,72.27400,26.05500,46.21900,46.21900,44.33900,370.34300,159.51500,301.04800,301.81700,0.15000,0.15000
2012-03-31,1099.62300,395.34400,704.27910,348.00100,-37.27300,489.88600,214.39300,-57.67400,156.71900,55.96400,100.75500,100.75500,99.26200,319.00500,214.39300,178.05600,178.43700,0.56000,0.56000
2011-12-31,1068.03300,395.02600,673.00720,573.13600,185.78800,488.13810,184.86910,-57.07200,127.79700,13.01800,114.77900,114.77900,113.29900,286.56910,184.86940,177.41000,177.80500,0.63000,0.63000
2011-09-30,1114.89200,406.23700,708.65500,340.54500,-35.25500,504.83900,203.81600,-62.50200,141.31400,49.88300,91.43100,91.43100,89.96100,332.85400,203.81600,177.49800,177.83500,0.51000,0.51000
2011-06-30,1047.48100,382.54200,664.93900,349.12000,-29.97000,486.80500,178.13400,-54.90000,123.23400,44.51500,78.71900,78.71900,77.27800,284.94000,178.13400,177.34700,177.62700,0.44000,0.44000
2011-03-31,1235.25100,474.10900,761.14200,156.16700,-251.97800,533.78500,227.35690,-48.23600,179.12100,63.53700,115.58400,115.58400,114.15500,352.99690,227.35690,177.18800,177.48100,0.64000,0.64000
2010-12-31,1203.98400,494.79700,709.18700,909.25290,564.38600,513.93600,195.25070,-14.74500,180.50600,49.28300,131.22300,131.22300,129.26800,364.31970,195.25040,176.63600,176.88500,0.73000,0.72000
2010-09-30,1243.33700,494.12500,749.21200,134.37800,-233.47200,549.57900,199.63310,-55.78000,143.85300,41.91800,101.93500,101.93500,100.52400,381.36210,199.63310,176.75300,177.01200,0.57000,0.57000
2010-06-30,1111.42600,442.23000,669.19600,141.22300,-206.66400,490.85200,178.34410,-65.64500,112.69900,39.35100,73.34800,73.34800,71.94600,321.30910,178.34410,176.57100,176.73700,0.41000,0.41000
2010-03-31,1339.42000,603.34900,736.07100,131.23600,-248.27300,509.40800,226.66310,-59.20500,167.45800,79.85700,87.60100,87.60100,86.21100,356.56210,226.66310,176.35000,176.53700,0.49000,0.49000
2009-12-31,1315.34300,595.46780,719.87530,132.90900,-268.62800,527.52120,192.35410,-56.34700,136.00700,49.90000,86.10700,86.10700,84.71700,318.33810,192.35390,172.56800,172.71700,0.47000,0.47000
2009-09-30,1306.17300,611.63200,694.54100,137.40700,-250.29600,531.98800,162.55300,-60.14500,102.40800,36.23000,66.17800,66.17800,64.78800,306.83800,162.55300,175.35900,175.99600,0.37000,0.37000
2009-06-30,1224.43100,583.59900,640.83200,110.79100,-234.82100,461.64600,179.18600,-52.54900,126.63700,42.39400,84.24300,84.24300,82.85400,309.91410,179.18600,175.17600,175.67500,0.47000,0.47000
2009-03-31,1593.48300,838.92000,754.56300,135.26500,-247.44500,537.28100,217.28210,-66.79500,150.48700,51.42300,99.06400,99.06400,97.67400,357.15910,217.28210,162.34000,162.92500,0.60000,0.60000
