,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1727.02600,1007.97900,719.04700,545.12900,24.81900,520.72700,198.31990,4.77800,203.09800,55.44500,147.65300,147.65300,147.65300,,198.31990,106.98000,107.80800,1.38020,1.37000
2022-09-30,1833.45500,1045.84600,787.60900,548.57900,-15.33500,564.33100,223.27810,2.34600,225.62400,59.41800,166.20600,166.20600,166.20600,242.95610,223.27810,107.85500,108.61800,1.54000,1.53000
2022-06-30,1862.82700,1047.28000,815.54700,509.39400,-65.62200,575.43200,240.11500,0.71800,240.83300,65.01200,175.82100,175.82100,175.82100,259.04900,240.11500,108.83300,109.69600,1.62000,1.60000
2022-03-31,1814.83400,1042.98800,771.84590,514.19400,-30.00100,544.61200,227.23400,0.16600,227.40000,59.16100,168.23900,168.23900,168.23900,245.84400,227.23400,109.21800,110.59100,1.54000,1.52000
2021-12-31,1769.91700,1025.79900,744.11780,544.55100,23.03900,522.02900,222.08890,0.06500,222.15400,54.21000,167.94400,167.94400,167.94400,241.52690,222.08870,110.48200,111.71800,1.53000,1.52000
2021-09-30,1712.56600,987.23900,725.32700,495.57600,-1.75900,497.90700,227.42000,0.23800,227.65800,56.78700,170.87100,170.87100,170.87100,248.23600,227.42000,110.17600,111.49000,1.55000,1.53000
2021-06-30,1580.58100,915.70900,664.87210,488.09300,27.81000,460.85900,204.01320,-0.15100,203.86200,54.64900,149.21300,149.21300,149.21300,221.73820,204.01320,110.86100,111.88900,1.35000,1.33000
2021-03-31,1398.38000,836.66900,561.71100,423.06200,11.98800,411.65000,150.06100,0.04500,150.10600,39.50800,110.59800,110.59800,110.59800,174.55600,150.06100,111.42400,112.49600,0.99000,0.98000
2020-12-31,1304.08600,789.74390,514.34190,425.16090,40.54200,384.83610,129.50600,0.07900,129.58500,35.16900,94.41600,94.41600,94.41600,150.67500,129.50610,112.72900,113.31800,0.85000,0.83000
2020-09-30,1189.89700,722.55100,467.34590,390.79900,26.09500,365.03800,102.30790,0.20200,102.51000,26.76100,75.74900,75.74900,75.74900,123.29190,102.30790,112.80900,113.35500,0.67000,0.67000
2020-06-30,1108.32600,691.79100,416.53500,407.21300,48.92700,358.61600,57.91910,0.10500,58.02400,11.82800,46.19600,46.19600,46.19600,78.12610,57.91910,112.86500,113.12100,0.41000,0.41000
2020-03-31,1506.69100,892.30300,614.38810,442.86800,-40.37600,483.58200,130.80600,0.95700,131.76300,41.84800,89.91500,89.91500,89.91500,150.34500,130.80600,113.18700,113.85800,0.79000,0.79000
2019-12-31,1537.38500,903.66300,633.72230,533.96000,53.46700,480.83200,152.89040,1.35700,154.24700,41.40500,112.84200,112.84200,112.84200,170.97240,152.89030,115.65600,116.41100,0.99000,0.98000
2019-09-30,1552.13200,905.85400,646.27800,484.83700,1.45000,483.72600,162.55190,1.23000,163.78200,46.60100,117.18100,117.18100,117.18100,180.92390,162.55190,115.18100,115.86800,1.02000,1.01000
2019-06-30,1516.38500,878.84400,637.54100,478.13900,,478.48000,159.06100,1.04200,160.10300,45.49100,114.61200,114.61200,114.61200,175.86200,159.06100,116.38100,116.98800,0.98000,0.98000
2019-03-31,1468.53000,860.94200,607.58800,461.35900,,461.70100,145.88700,1.49600,147.38300,37.58500,109.79800,109.79800,109.79800,161.88100,145.88700,117.06800,117.96600,0.94000,0.93000
2018-12-31,1481.65800,860.59800,621.06000,455.66500,,467.52200,153.53810,1.44500,154.98300,41.41900,113.56400,113.56400,113.56400,169.80910,153.53820,120.51300,121.60200,0.95000,0.95000
2018-09-30,1466.22600,855.75800,610.46800,459.33000,,459.75900,150.70900,1.19600,151.90500,36.66300,115.24200,115.24200,115.24200,167.07900,150.70900,120.11500,121.44300,0.96000,0.95000
2018-06-30,1457.05400,849.93600,607.11800,457.60700,,458.04900,149.06900,1.00600,150.07500,40.76000,109.31500,109.31500,109.31500,165.66100,149.06900,121.30700,122.26800,0.90000,0.89000
2018-03-31,1395.33300,822.96700,572.36600,437.99900,,438.46200,133.90410,0.73500,134.63900,38.47200,96.16700,96.16700,96.16700,150.62010,133.90410,121.93400,122.88700,0.79000,0.78000
2017-12-31,1346.28200,793.13600,553.14610,424.38300,,424.79900,128.34680,0.69100,129.03800,81.99100,47.04700,47.04700,47.04700,144.77680,128.34680,124.15200,124.89200,0.38000,0.39000
2017-09-30,1324.70900,778.30900,546.40000,414.17900,,414.66000,131.74000,0.53000,132.27000,47.57000,84.70000,84.70000,84.70000,148.29200,131.74000,123.56900,124.20000,0.69000,0.68000
2017-06-30,1308.42800,769.99000,538.43800,407.72100,,408.08600,130.35210,0.35500,130.70700,50.39100,80.31600,80.31600,80.31600,146.66310,130.35210,124.61700,125.10400,0.64000,0.64000
2017-03-31,1287.37000,761.54200,525.82800,400.24900,,400.55000,125.27800,0.22300,125.50100,46.98000,78.52100,78.52100,78.52100,141.47800,125.27800,125.53700,126.41800,0.63000,0.62000
2016-12-31,1265.07300,745.87090,519.20180,394.50510,,394.81410,124.38810,0.19300,124.58100,46.79300,77.78800,77.78800,77.78800,141.00410,124.38820,127.99100,128.76600,0.61000,0.61000
2016-09-30,1338.54100,786.03200,552.50900,406.14200,,406.46800,146.04100,0.28300,146.32400,55.75500,90.56900,90.56900,90.56900,162.42800,146.04100,127.61500,128.19100,0.71000,0.71000
2016-06-30,1344.16000,787.16700,556.99300,407.49600,,407.81000,149.18300,0.23100,149.41400,57.79800,91.61600,91.61600,91.61600,165.08400,149.18300,128.58600,129.32900,0.71000,0.71000
2016-03-31,1302.62500,770.65300,531.97200,398.07400,,398.36200,133.61000,0.18100,133.79100,50.37500,83.41600,83.41600,83.41600,149.02100,133.61000,129.28100,130.13700,0.65000,0.64000
2015-12-31,1304.59400,764.51290,540.08140,395.72400,,395.91610,144.16550,0.15000,144.31500,50.87200,93.44300,93.44300,93.44300,158.14350,144.16540,131.74900,132.93000,0.71000,0.71000
2015-09-30,1312.71800,762.91700,549.80100,390.73500,,390.73500,159.06600,0.24000,159.30600,62.58100,96.72500,96.72500,96.72500,171.98500,159.06600,131.28500,132.48800,0.74000,0.73000
2015-06-30,1272.05800,741.55600,530.50200,381.35500,,381.35500,149.14700,0.08800,149.23500,59.52900,89.70600,89.70600,89.70600,162.70900,149.14700,132.49900,133.55300,0.68000,0.67000
2015-03-31,1205.56300,711.47600,494.08700,365.98500,,365.98500,128.10210,0.07200,128.17400,50.25200,77.92200,77.92200,77.92200,141.10800,128.10210,133.07700,134.28600,0.59000,0.58000
2014-12-31,1221.45000,720.69280,500.75710,367.59000,,367.59020,133.16720,0.15400,133.32100,49.26800,84.05300,84.05300,84.05300,146.12120,133.16750,134.35800,135.54100,0.63000,0.63000
2014-09-30,1224.30800,719.08800,505.22000,366.96700,,366.96700,138.25290,0.10800,138.36100,53.17700,85.18400,85.18400,85.18400,150.35990,138.25290,134.05400,135.36600,0.64000,0.63000
2014-06-30,1164.91400,686.47000,478.44400,354.79100,,355.01500,123.42900,0.22400,123.65300,48.51300,75.14000,75.14000,75.14000,135.51600,123.42900,134.69900,135.70800,0.56000,0.55000
2014-03-31,1084.34200,645.84700,438.49510,336.38600,,336.71900,101.77610,0.23800,102.01400,40.46300,61.55100,61.55100,61.55100,114.30910,101.77610,135.33300,136.16100,0.45000,0.45000
2013-12-31,1083.86400,640.64800,443.21580,339.15090,,339.55100,103.66480,0.22900,103.89400,37.00900,66.88500,66.88500,66.88500,116.14180,103.66500,136.15300,137.58900,0.49000,0.49000
2013-09-30,1075.11900,637.64100,437.47800,333.56500,,333.99800,103.48000,0.23300,103.71300,37.35500,66.35800,66.35800,66.35800,115.58200,103.48000,135.72700,137.24100,0.49000,0.48000
2013-06-30,1063.22800,631.12000,432.10800,331.31400,,331.74800,100.36000,0.23600,100.59600,37.50700,63.08900,63.08900,63.08800,112.37300,100.36000,136.38500,137.65900,0.46000,0.46000
2013-03-31,1023.68400,613.39400,410.29000,320.78500,,321.21790,89.07210,0.30400,89.37600,33.51300,55.86300,55.86300,55.86100,101.25210,89.07210,137.31100,138.39400,0.41000,0.40000
2012-12-31,1034.21300,617.78790,416.42510,319.30190,,319.51320,96.91190,0.33000,97.24200,38.62300,58.61900,58.61900,58.30900,109.12590,96.91180,138.20100,139.40900,0.42000,0.43000
2012-09-30,1033.17300,617.92400,415.24900,321.03000,,321.13000,94.11900,0.34800,94.46700,36.80700,57.66000,57.66000,57.38200,106.26200,94.11900,137.91800,139.14100,0.42000,0.41000
2012-06-30,1028.38300,613.08000,415.30300,343.26400,,343.31600,71.98710,0.28500,72.27200,26.94300,45.32900,45.32900,45.10100,84.07310,71.98710,138.58800,139.73900,0.33000,0.32000
2012-03-31,1015.44400,613.36100,402.08290,322.01800,,322.05300,80.03000,0.23400,80.26400,31.93000,48.33400,48.33400,48.06900,92.31100,80.03000,139.38400,140.44300,0.34000,0.34000
2011-12-31,973.47300,586.15100,387.32200,315.47890,,315.51390,71.80810,0.35300,72.16100,29.53700,42.62400,42.62400,41.61700,84.59610,71.80800,140.47900,141.79000,0.31000,0.30000
2011-09-30,984.66800,592.76500,391.90300,319.81700,,319.85600,72.04710,0.14800,72.19500,28.02700,44.16800,44.16800,43.55300,84.89210,72.04710,139.44900,140.43300,0.31000,0.31000
2011-06-30,937.96600,565.67800,372.28800,311.20200,,311.24190,61.04610,0.23800,61.28400,24.85900,36.42500,36.42500,35.88800,74.03310,61.04610,141.28600,142.58500,0.25000,0.25000
2011-03-31,880.86900,542.78000,338.08900,293.68600,,293.72500,44.36400,0.21200,44.57600,17.87100,26.70500,26.70500,26.70500,57.15900,44.36400,142.65300,144.13600,0.18000,0.18000
2010-12-31,851.57190,524.66500,326.90690,283.86790,,283.91780,42.98910,0.25800,43.24700,18.45800,24.78900,24.78900,24.34400,56.21510,42.98910,142.83300,144.02800,0.18000,0.17000
2010-09-30,817.25800,508.11800,309.14000,271.97800,,272.02400,37.11600,0.15300,37.26900,16.64500,20.62400,20.62400,20.09900,50.62300,37.11600,142.23000,143.00000,0.14000,0.14000
2010-06-30,769.09000,479.23200,289.85800,267.51900,,267.56500,22.29300,0.09400,22.38700,10.20600,12.18100,12.18100,11.66000,36.32600,22.29300,143.10000,144.33100,0.08000,0.08000
2010-03-31,737.17300,469.04500,268.12800,255.66800,,255.93710,12.19090,0.07400,12.26500,3.79000,8.47500,8.47500,7.62600,27.38290,12.19090,144.23900,145.67300,0.05000,0.05000
2009-12-31,737.42330,458.94010,278.48320,255.97200,,256.25320,22.23000,0.20900,22.43900,8.91100,13.52800,13.52800,12.97000,38.07100,22.23000,145.91200,146.61100,0.09000,0.09000
2009-09-30,725.91200,459.50100,266.41100,248.87000,,249.15100,17.26000,0.15900,17.41900,7.88800,9.53100,9.53100,8.98800,32.99900,17.26000,146.22700,147.12300,0.06000,0.06000
2009-06-30,749.88700,484.83000,265.05700,255.00700,,255.28700,9.77000,0.45500,10.22500,4.80900,5.41600,5.41600,4.80100,26.57500,9.77000,146.44300,147.04400,0.03000,0.03000
2009-03-31,823.32500,529.59700,293.72800,277.05000,,277.66800,16.06010,0.62000,16.68000,7.89200,8.78800,8.78800,8.30800,32.94110,16.06010,146.87800,147.14200,0.06000,0.06000
