,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,34823.00000,27247.00000,7576.00000,5847.00000,6750.00000,826.00000,-203.00000,623.00000,172.00000,451.00000,451.00000,450.00000,,826.00000,716.00000,724.00000,0.62000,0.62000
2022-10-31,34198.00000,26890.00000,7308.00000,5587.00000,6467.00000,841.00000,-315.00000,526.00000,126.00000,400.00000,400.00000,398.00000,1668.00000,841.00000,716.00000,724.00000,0.55000,0.55000
2022-07-31,34638.00000,27392.00000,7246.00000,5417.00000,6292.00000,954.00000,-13.00000,941.00000,209.00000,732.00000,732.00000,731.00000,1781.00000,954.00000,716.00000,725.00000,1.01000,1.00000
2022-04-30,44600.00000,34952.00000,9648.00000,6997.00000,8143.00000,1505.00000,-693.00000,812.00000,146.00000,666.00000,666.00000,664.00000,2581.00000,1505.00000,722.00000,733.00000,0.91000,0.90000
2022-01-31,33048.00000,25719.00000,7329.00000,5511.00000,6364.00000,965.00000,-250.00000,715.00000,146.00000,569.00000,569.00000,565.00000,1758.00000,965.00000,744.00000,754.00000,0.76000,0.74000
2021-10-31,31860.00000,24959.00000,6901.00000,5177.00000,6033.00000,868.00000,-306.00000,562.00000,77.00000,485.00000,485.00000,483.00000,1664.00000,868.00000,742.00000,752.00000,0.64000,0.64000
2021-07-31,31682.00000,24914.00000,6768.00000,5091.00000,5929.00000,839.00000,-244.00000,595.00000,126.00000,469.00000,469.00000,467.00000,1627.00000,839.00000,746.00000,755.00000,0.62000,0.61000
2021-04-30,41298.00000,31947.00000,9351.00000,7424.00000,8546.00000,805.00000,-626.00000,179.00000,36.00000,143.00000,143.00000,140.00000,1857.00000,805.00000,752.00000,760.00000,0.18000,0.18000
2021-01-31,30737.00000,23691.00000,7046.00000,6338.00000,7204.00000,-158.00000,48.00000,-110.00000,-34.00000,-76.00000,-76.00000,-77.00000,661.00000,-158.00000,773.00000,781.00000,-0.07000,-0.08000
2020-10-31,29723.00000,22901.00000,6822.00000,5194.00000,6030.00000,792.00000,42.00000,834.00000,202.00000,632.00000,632.00000,631.00000,1568.00000,792.00000,772.00000,780.00000,0.81000,0.80000
2020-07-31,30489.00000,23551.00000,6938.00000,5297.00000,6118.00000,820.00000,241.00000,1061.00000,241.00000,820.00000,820.00000,819.00000,1580.00000,820.00000,777.00000,786.00000,1.04000,1.03000
2020-04-30,41549.00000,31454.00000,10095.00000,7671.00000,8769.00000,1326.00000,259.00000,1585.00000,373.00000,1212.00000,1212.00000,1212.00000,2344.00000,1326.00000,780.00000,788.00000,1.53000,1.52000
2020-01-31,28893.00000,22506.00000,6387.00000,4986.00000,5850.00000,537.00000,-147.00000,390.00000,71.00000,319.00000,319.00000,327.00000,1338.00000,537.00000,799.00000,805.00000,0.40000,0.40000
2019-10-31,27974.00000,21798.00000,6176.00000,5097.00000,5922.00000,254.00000,-32.00000,222.00000,79.00000,143.00000,143.00000,263.00000,1026.00000,254.00000,802.00000,807.00000,0.32000,0.32000
2019-07-31,28168.00000,22007.00000,6161.00000,4811.00000,5602.00000,559.00000,-179.00000,380.00000,93.00000,287.00000,287.00000,297.00000,1299.00000,559.00000,800.00000,805.00000,0.37000,0.37000
2019-04-30,37251.00000,28983.00000,8268.00000,6314.00000,7367.00000,901.00000,88.00000,989.00000,226.00000,763.00000,763.00000,772.00000,1877.00000,901.00000,798.00000,805.00000,0.96000,0.95000
2019-01-31,28285.00000,21955.00000,6330.00000,5157.00000,5941.00000,389.00000,-72.00000,317.00000,66.00000,251.00000,251.00000,259.00000,970.00000,389.00000,810.00000,818.00000,0.39000,0.38000
2018-10-31,27831.00000,21753.00000,6078.00000,4661.00000,5431.00000,647.00000,-248.00000,399.00000,91.00000,308.00000,308.00000,317.00000,1216.00000,647.00000,797.00000,807.00000,0.39000,0.39000
2018-07-31,28014.00000,21976.00000,6038.00000,4711.00000,5489.00000,549.00000,79.00000,628.00000,127.00000,501.00000,501.00000,508.00000,1123.00000,549.00000,797.00000,805.00000,0.63000,0.62000
