,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,1381.00000,498.00000,883.00000,227.00000,338.00000,4.00000,561.00000,322.00000,9.00000,331.00000,71.00000,260.00000,260.00000,260.00000,,322.00000,178.00000,180.00000,1.46000,1.45000
2022-10-31,1443.00000,533.00000,910.00000,215.00000,321.00000,5.00000,531.00000,379.00000,-11.00000,368.00000,69.00000,299.00000,299.00000,299.00000,434.00000,379.00000,180.00000,182.00000,1.67000,1.66000
2022-07-31,1376.00000,499.00000,877.00000,206.00000,317.00000,3.00000,520.00000,357.00000,-11.00000,346.00000,8.00000,338.00000,338.00000,338.00000,413.00000,357.00000,179.00000,181.00000,1.89000,1.87000
2022-04-30,1351.00000,492.00000,859.00000,210.00000,319.00000,-3.00000,532.00000,327.00000,-20.00000,307.00000,49.00000,258.00000,258.00000,258.00000,382.00000,327.00000,181.00000,183.00000,1.42000,1.41000
2022-01-31,1250.00000,446.00000,804.00000,210.00000,326.00000,3.00000,533.00000,271.00000,-7.00000,264.00000,35.00000,229.00000,229.00000,229.00000,328.00000,271.00000,183.00000,184.00000,1.25000,1.24000
2021-10-31,1294.00000,457.00000,837.00000,196.00000,295.00000,3.00000,488.00000,349.00000,-12.00000,337.00000,55.00000,282.00000,282.00000,282.00000,406.00000,349.00000,185.00000,187.00000,1.52000,1.51000
2021-07-31,1246.00000,458.00000,788.00000,207.00000,302.00000,5.00000,504.00000,284.00000,-14.00000,270.00000,16.00000,254.00000,254.00000,254.00000,348.00000,284.00000,184.00000,186.00000,1.38000,1.36000
2021-04-30,1221.00000,484.00000,737.00000,209.00000,297.00000,4.00000,502.00000,235.00000,-27.00000,208.00000,22.00000,186.00000,186.00000,186.00000,320.00000,235.00000,185.00000,187.00000,1.01000,0.99000
2021-01-31,1180.00000,473.00000,707.00000,199.00000,301.00000,5.00000,495.00000,212.00000,-17.00000,195.00000,23.00000,172.00000,172.00000,172.00000,299.00000,212.00000,186.00000,188.00000,0.93000,0.92000
2020-10-31,1220.00000,464.00000,756.00000,193.00000,287.00000,2.00000,478.00000,278.00000,-12.00000,266.00000,49.00000,217.00000,217.00000,217.00000,365.00000,278.00000,187.00000,189.00000,1.16000,1.15000
2020-07-31,1011.00000,405.00000,606.00000,169.00000,259.00000,4.00000,424.00000,182.00000,3.00000,185.00000,9.00000,176.00000,176.00000,176.00000,262.00000,182.00000,187.00000,190.00000,0.94000,0.93000
2020-04-30,895.00000,379.00000,516.00000,166.00000,251.00000,3.00000,414.00000,102.00000,6.00000,108.00000,37.00000,71.00000,71.00000,71.00000,181.00000,102.00000,187.00000,189.00000,0.38000,0.37000
2020-01-31,1095.00000,440.00000,655.00000,187.00000,300.00000,35.00000,452.00000,203.00000,-1.00000,202.00000,39.00000,163.00000,163.00000,163.00000,283.00000,203.00000,188.00000,191.00000,0.87000,0.86000
2019-10-31,1120.00000,455.00000,665.00000,176.00000,286.00000,5.00000,457.00000,208.00000,-5.00000,203.00000,8.00000,195.00000,195.00000,195.00000,287.00000,208.00000,188.00000,191.00000,1.04000,1.02000
