,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,19728.00000,9221.00000,10507.00000,3354.00000,1447.00000,4810.00000,5697.00000,238.00000,5935.00000,830.00000,5105.00000,5105.00000,5105.00000,8760.00000,5697.00000,4246.00000,4284.00000,1.20000,1.19000
2020-03-31,19828.00000,7812.00000,12016.00000,3275.00000,1541.00000,4978.00000,7038.00000,-424.00000,6614.00000,953.00000,5661.00000,5661.00000,5661.00000,10088.00000,7038.00000,4266.00000,4312.00000,1.33000,1.31000
2019-12-31,20209.00000,8331.00000,11878.00000,3384.00000,1592.00000,5081.00000,6797.00000,1271.00000,8068.00000,1163.00000,6905.00000,6905.00000,6905.00000,9765.00000,6797.00000,4417.00000,4473.00000,1.59000,1.57000
2019-09-30,19190.00000,7895.00000,11295.00000,3208.00000,1536.00000,4848.00000,6447.00000,272.00000,6719.00000,729.00000,5990.00000,5990.00000,5990.00000,9126.00000,6447.00000,4391.00000,4433.00000,1.36000,1.35000
2019-06-30,16505.00000,6627.00000,9878.00000,3438.00000,1639.00000,5261.00000,4617.00000,107.00000,4724.00000,545.00000,4179.00000,4179.00000,4179.00000,7171.00000,4617.00000,4466.00000,4523.00000,0.94000,0.92000
2019-03-31,16061.00000,6972.00000,9089.00000,3332.00000,1583.00000,4915.00000,4174.00000,373.00000,4547.00000,573.00000,3974.00000,3974.00000,3974.00000,6799.00000,4174.00000,4492.00000,4564.00000,0.88000,0.87000
2018-12-31,18657.00000,7430.00000,11227.00000,3433.00000,1720.00000,5003.00000,6224.00000,-589.00000,5635.00000,440.00000,5195.00000,5195.00000,5195.00000,8717.00000,6224.00000,4611.00000,4701.00000,1.14000,1.12000
2018-09-30,19163.00000,6803.00000,12360.00000,3428.00000,1605.00000,5011.00000,7349.00000,-207.00000,7142.00000,744.00000,6398.00000,6398.00000,6398.00000,9623.00000,7349.00000,4574.00000,4648.00000,1.40000,1.38000
2018-06-30,16962.00000,6543.00000,10419.00000,3371.00000,1725.00000,5146.00000,5273.00000,256.00000,5529.00000,523.00000,5006.00000,5006.00000,5006.00000,7395.00000,5273.00000,4649.00000,4747.00000,1.08000,1.05000
2018-03-31,16066.00000,6335.00000,9731.00000,3311.00000,1900.00000,5261.00000,4470.00000,541.00000,5011.00000,557.00000,4454.00000,4454.00000,4454.00000,6666.00000,4470.00000,4674.00000,4790.00000,0.95000,0.93000
2017-12-31,17053.00000,6275.00000,10778.00000,3253.00000,1842.00000,5343.00000,5435.00000,600.00000,6035.00000,6722.00000,-687.00000,-687.00000,-687.00000,7575.00000,5435.00000,4701.00000,4835.00000,-0.15000,-0.14000
2017-09-30,16149.00000,6085.00000,10064.00000,3209.00000,1661.00000,4923.00000,5141.00000,789.00000,5930.00000,1414.00000,4516.00000,4516.00000,4516.00000,7196.00000,5141.00000,4688.00000,4821.00000,0.96000,0.94000
2017-06-30,14763.00000,5667.00000,9096.00000,3262.00000,1850.00000,5254.00000,3842.00000,730.00000,4572.00000,1764.00000,2808.00000,2808.00000,2808.00000,5830.00000,3842.00000,4710.00000,4845.00000,0.60000,0.58000
2017-03-31,14796.00000,5636.00000,9160.00000,3311.00000,2099.00000,5528.00000,3632.00000,183.00000,3815.00000,851.00000,2964.00000,2964.00000,2964.00000,5578.00000,3632.00000,4723.00000,4881.00000,0.63000,0.61000
2016-12-31,16374.00000,6227.00000,10147.00000,3225.00000,2138.00000,5362.00000,4785.00000,-345.00000,4440.00000,878.00000,3562.00000,3562.00000,3562.00000,6715.00000,4785.00000,4730.00000,4875.00000,0.76000,0.74000
2016-09-30,15778.00000,5795.00000,9983.00000,3069.00000,2006.00000,5521.00000,4462.00000,-144.00000,4318.00000,940.00000,3378.00000,3378.00000,3378.00000,6390.00000,4462.00000,4734.00000,4877.00000,0.71000,0.69000
2016-06-30,13533.00000,5560.00000,7973.00000,3145.00000,2007.00000,6655.00000,1318.00000,352.00000,1670.00000,340.00000,1330.00000,1330.00000,1330.00000,3235.00000,1318.00000,4729.00000,4866.00000,0.28000,0.27000
2016-03-31,13702.00000,5572.00000,8130.00000,3246.00000,2226.00000,5562.00000,2568.00000,-60.00000,2508.00000,462.00000,2046.00000,2046.00000,2046.00000,4583.00000,2568.00000,4722.00000,4875.00000,0.43000,0.42000
2015-12-31,14914.00000,5324.00000,9590.00000,3119.00000,2118.00000,5291.00000,4299.00000,4.00000,4303.00000,690.00000,3613.00000,3613.00000,3613.00000,6445.00000,4299.00000,4742.00000,4894.00000,0.77000,0.73000
2015-09-30,14465.00000,5354.00000,9111.00000,2927.00000,1910.00000,4919.00000,4192.00000,61.00000,4253.00000,1144.00000,3109.00000,3109.00000,3109.00000,6467.00000,4192.00000,4747.00000,4876.00000,0.65000,0.64000
2015-06-30,13195.00000,4947.00000,8248.00000,3087.00000,1949.00000,5352.00000,2896.00000,87.00000,2983.00000,277.00000,2706.00000,2706.00000,2706.00000,5087.00000,2896.00000,4759.00000,4909.00000,0.57000,0.55000
2015-03-31,12781.00000,5051.00000,7730.00000,2995.00000,1953.00000,5115.00000,2615.00000,58.00000,2673.00000,681.00000,1992.00000,1992.00000,1992.00000,4714.00000,2615.00000,4741.00000,4914.00000,0.42000,0.41000
2014-12-31,14721.00000,5100.00000,9621.00000,2990.00000,2049.00000,5168.00000,4453.00000,206.00000,4659.00000,998.00000,3661.00000,3661.00000,3661.00000,6627.00000,4453.00000,4901.00000,5056.00000,0.76000,0.72000
2014-09-30,14554.00000,5096.00000,9458.00000,2842.00000,1979.00000,4918.00000,4540.00000,10.00000,4550.00000,1233.00000,3317.00000,3317.00000,3317.00000,6738.00000,4540.00000,4880.00000,5045.00000,0.68000,0.66000
2014-06-30,13831.00000,4914.00000,8917.00000,2859.00000,2061.00000,5073.00000,3844.00000,78.00000,3922.00000,1126.00000,2796.00000,2796.00000,2796.00000,6014.00000,3844.00000,4981.00000,5123.00000,0.56000,0.55000
2014-03-31,12764.00000,5151.00000,7613.00000,2846.00000,2047.00000,5103.00000,2510.00000,160.00000,2670.00000,740.00000,1930.00000,1930.00000,1930.00000,4517.00000,2510.00000,4974.00000,5117.00000,0.39000,0.38000
2013-12-31,13834.00000,5263.00000,8571.00000,2826.00000,2006.00000,5022.00000,3549.00000,2.00000,3551.00000,926.00000,2625.00000,2625.00000,2625.00000,5505.00000,3549.00000,4970.00000,5097.00000,0.54000,0.52000
2013-09-30,13483.00000,5069.00000,8414.00000,2742.00000,1970.00000,4910.00000,3504.00000,420.00000,3924.00000,974.00000,2950.00000,2950.00000,2950.00000,5525.00000,3504.00000,4981.00000,5100.00000,0.59000,0.58000
2013-06-30,12811.00000,5341.00000,7470.00000,2516.00000,2165.00000,4751.00000,2719.00000,-26.00000,2693.00000,693.00000,2000.00000,2000.00000,2000.00000,4710.00000,2719.00000,4978.00000,5106.00000,0.40000,0.39000
2013-03-31,12580.00000,5514.00000,7066.00000,2527.00000,1947.00000,4547.00000,2519.00000,-76.00000,2443.00000,398.00000,2045.00000,2045.00000,2045.00000,4583.00000,2519.00000,4948.00000,5080.00000,0.41000,0.40000
2012-12-31,13477.00000,5660.00000,7817.00000,2629.00000,1958.00000,4662.00000,3155.00000,49.00000,3204.00000,736.00000,2468.00000,2468.00000,2468.00000,5160.00000,3155.00000,4996.00000,5160.00000,0.50000,0.48000
2012-09-30,13457.00000,4942.00000,8515.00000,2605.00000,1995.00000,4674.00000,3841.00000,80.00000,3921.00000,949.00000,2972.00000,2972.00000,2972.00000,5734.00000,3841.00000,4996.00000,5153.00000,0.59000,0.58000
2012-06-30,13501.00000,4947.00000,8554.00000,2513.00000,2131.00000,4722.00000,3832.00000,102.00000,3934.00000,1107.00000,2827.00000,2827.00000,2827.00000,5671.00000,3832.00000,5022.00000,5199.00000,0.56000,0.54000
2012-03-31,12906.00000,4641.00000,8265.00000,2401.00000,1973.00000,4455.00000,3810.00000,4.00000,3814.00000,1076.00000,2738.00000,2738.00000,2738.00000,5595.00000,3810.00000,4999.00000,5192.00000,0.55000,0.53000
2011-12-31,13887.00000,4935.00000,8952.00000,2308.00000,1973.00000,4353.00000,4599.00000,-12.00000,4587.00000,1227.00000,3360.00000,3360.00000,3360.00000,6188.00000,4599.00000,5256.00000,5411.00000,0.65000,0.64000
2011-09-30,14233.00000,5215.00000,9018.00000,2140.00000,2017.00000,4233.00000,4785.00000,107.00000,4892.00000,1424.00000,3468.00000,3468.00000,3468.00000,6314.00000,4785.00000,5194.00000,5340.00000,0.67000,0.65000
2011-06-30,13032.00000,5130.00000,7902.00000,1986.00000,1905.00000,3967.00000,3935.00000,-4.00000,3931.00000,977.00000,2954.00000,2954.00000,2954.00000,5439.00000,3935.00000,5294.00000,5441.00000,0.56000,0.54000
2011-03-31,12847.00000,4962.00000,7885.00000,1916.00000,1775.00000,3727.00000,4158.00000,213.00000,4371.00000,1211.00000,3160.00000,3160.00000,3160.00000,5600.00000,4158.00000,5452.00000,5606.00000,0.58000,0.56000
2010-12-31,11457.00000,4051.00000,7406.00000,1671.00000,1705.00000,3383.00000,4023.00000,140.00000,4163.00000,983.00000,3180.00000,3180.00000,3180.00000,5229.00000,4023.00000,5555.00000,5696.00000,0.57000,0.55000
2010-09-30,11102.00000,3781.00000,7321.00000,1675.00000,1506.00000,3185.00000,4136.00000,115.00000,4251.00000,1296.00000,2955.00000,2955.00000,2955.00000,5278.00000,4136.00000,5575.00000,5694.00000,0.53000,0.52000
2010-06-30,10765.00000,3530.00000,7235.00000,1666.00000,1584.00000,3254.00000,3981.00000,204.00000,4185.00000,1298.00000,2887.00000,2887.00000,2887.00000,5130.00000,3981.00000,5563.00000,5711.00000,0.52000,0.51000
2010-03-31,10299.00000,3770.00000,6529.00000,1564.00000,1514.00000,3081.00000,3448.00000,-2.00000,3446.00000,1004.00000,2442.00000,2442.00000,2442.00000,4589.00000,3448.00000,5529.00000,5681.00000,0.44000,0.43000
2009-12-31,10569.00000,3729.00000,6840.00000,1603.00000,2718.00000,4343.00000,2497.00000,96.00000,2593.00000,311.00000,2282.00000,2282.00000,2282.00000,3758.00000,2497.00000,5557.00000,5645.00000,0.41000,0.40000
2009-09-30,9389.00000,3985.00000,5404.00000,1430.00000,1320.00000,2825.00000,2579.00000,-47.00000,2532.00000,676.00000,1856.00000,1856.00000,1856.00000,3814.00000,2579.00000,5537.00000,5616.00000,0.34000,0.33000
2009-06-30,8024.00000,3945.00000,4079.00000,1303.00000,2695.00000,4091.00000,-12.00000,-38.00000,-50.00000,348.00000,-398.00000,-398.00000,-398.00000,1274.00000,-12.00000,5595.00000,5595.00000,-0.07000,-0.07000
2009-03-31,7145.00000,3907.00000,3238.00000,1317.00000,1198.00000,2591.00000,647.00000,-18.00000,629.00000,,629.00000,629.00000,629.00000,1917.00000,647.00000,5573.00000,5634.00000,0.11000,0.11000
