,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,3839.00000,3224.00000,615.00000,741.00000,,1749.00000,-1134.00000,-467.00000,-1602.00000,-3.00000,-1599.00000,-1599.00000,-1598.00000,-526.00000,-1134.00000,1180.00000,1180.00000,-1.24000,-1.24000
2022-08-31,4305.00000,3379.00000,926.00000,625.00000,,1206.00000,-280.00000,-479.00000,-759.00000,11.00000,-770.00000,-770.00000,-770.00000,345.00000,-280.00000,1185.00000,1185.00000,-0.65000,-0.65000
2022-05-31,2401.00000,2682.00000,-281.00000,619.00000,,1191.00000,-1472.00000,-358.00000,-1831.00000,3.00000,-1834.00000,-1834.00000,-1834.00000,-859.00000,-1472.00000,1140.00000,1140.00000,-1.61000,-1.61000
2022-02-28,1623.00000,2032.00000,-409.00000,530.00000,,1084.00000,-1493.00000,-397.00000,-1888.00000,3.00000,-1891.00000,-1891.00000,-1891.00000,-893.00000,-1493.00000,1137.00000,1137.00000,-1.66000,-1.66000
2021-11-30,1286.00000,1231.00000,55.00000,581.00000,,1950.00000,-1895.00000,-731.00000,-2624.00000,-4.00000,-2620.00000,-2620.00000,-2620.00000,-1302.00000,-1895.00000,1123.00000,1123.00000,-2.33000,-2.33000
2021-08-31,546.00000,1616.00000,-1070.00000,425.00000,,987.00000,-2057.00000,-802.00000,-2859.00000,-23.00000,-2836.00000,-2836.00000,-2836.00000,-1447.00000,-2057.00000,1133.00000,1133.00000,-2.50000,-2.50000
2021-05-31,50.00000,681.00000,-631.00000,417.00000,,984.00000,-1615.00000,-444.00000,-2060.00000,12.00000,-2072.00000,-2072.00000,-2072.00000,-1007.00000,-1615.00000,1132.00000,1132.00000,-1.83000,-1.83000
2021-02-28,26.00000,535.00000,-509.00000,462.00000,,1014.00000,-1523.00000,-455.00000,-1979.00000,-6.00000,-1973.00000,-1973.00000,-1973.00000,-929.00000,-1523.00000,1095.00000,1095.00000,-1.80000,-1.80000
2020-11-30,35.00000,893.00000,-858.00000,443.00000,203.00000,784.00000,-1642.00000,-595.00000,-2237.00000,-15.00000,-2222.00000,-2222.00000,-2223.00000,-1058.00000,-1642.00000,775.00000,775.00000,-2.30000,-2.30000
2020-08-31,31.00000,639.00000,-608.00000,265.00000,-910.00000,1726.00000,-2334.00000,-528.00000,-2861.00000,-2.00000,-2859.00000,-2859.00000,-2858.00000,-1738.00000,-2334.00000,775.00000,775.00000,-3.69000,-3.69000
2020-05-31,740.00000,1896.00000,-1156.00000,492.00000,-589.00000,3022.00000,-4178.00000,-208.00000,-4385.00000,-11.00000,-4374.00000,-4374.00000,-4374.00000,-3574.00000,-4178.00000,721.00000,721.00000,-6.07000,-6.07000
2020-02-29,4789.00000,2850.00000,1939.00000,678.00000,-671.00000,2650.00000,-711.00000,-57.00000,-770.00000,11.00000,-781.00000,-781.00000,-781.00000,-135.00000,-711.00000,684.00000,684.00000,-1.14000,-1.14000
2019-11-30,4781.00000,3073.00000,1708.00000,667.00000,-3.00000,1224.00000,484.00000,-47.00000,436.00000,14.00000,422.00000,422.00000,423.00000,1059.00000,484.00000,690.00000,692.00000,0.63000,0.61000
2019-08-31,6533.00000,3509.00000,3024.00000,563.00000,-23.00000,1134.00000,1890.00000,-63.00000,1827.00000,47.00000,1780.00000,1780.00000,1780.00000,2438.00000,1890.00000,689.00000,691.00000,2.58000,2.58000
2019-05-31,4838.00000,3159.00000,1679.00000,621.00000,,1163.00000,516.00000,-56.00000,459.00000,8.00000,451.00000,451.00000,451.00000,1059.00000,516.00000,691.00000,693.00000,0.65000,0.65000
2019-02-28,4673.00000,3141.00000,1532.00000,629.00000,,1145.00000,387.00000,-49.00000,338.00000,2.00000,336.00000,336.00000,336.00000,903.00000,387.00000,693.00000,695.00000,0.48000,0.48000
2018-11-30,4456.00000,2726.00000,1730.00000,656.00000,,1178.00000,552.00000,-46.00000,509.00000,14.00000,495.00000,495.00000,493.00000,1059.00000,552.00000,709.00000,710.00000,0.70000,0.71000
2018-08-31,5836.00000,2958.00000,2878.00000,573.00000,,1084.00000,1794.00000,-49.00000,1744.00000,37.00000,1707.00000,1707.00000,1707.00000,2304.00000,1794.00000,706.00000,707.00000,2.42000,2.41000
2018-05-31,4357.00000,2681.00000,1676.00000,605.00000,,1117.00000,559.00000,5.00000,564.00000,3.00000,561.00000,561.00000,561.00000,1071.00000,559.00000,714.00000,715.00000,0.79000,0.78000
2018-02-28,4232.00000,2709.00000,1523.00000,616.00000,,1104.00000,419.00000,-28.00000,390.00000,0.00000,390.00000,390.00000,391.00000,907.00000,419.00000,717.00000,719.00000,0.54000,0.54000
2017-11-30,4259.00000,2617.00000,1642.00000,616.00000,,1094.00000,548.00000,12.00000,560.00000,14.00000,546.00000,546.00000,546.00000,1026.00000,548.00000,722.00000,725.00000,0.77000,0.76000
2017-08-31,5515.00000,3013.00000,2502.00000,547.00000,,1109.00000,1393.00000,-25.00000,1368.00000,39.00000,1329.00000,1329.00000,1329.00000,1865.00000,1393.00000,723.00000,726.00000,1.84000,1.83000
2017-05-31,3945.00000,2436.00000,1509.00000,553.00000,,1009.00000,500.00000,-116.00000,384.00000,5.00000,379.00000,379.00000,379.00000,957.00000,500.00000,724.00000,727.00000,0.52000,0.52000
2017-02-28,3791.00000,2435.00000,1356.00000,549.00000,,988.00000,368.00000,-14.00000,354.00000,2.00000,352.00000,352.00000,352.00000,807.00000,368.00000,725.00000,728.00000,0.48000,0.48000
2016-11-30,3936.00000,2319.00000,1617.00000,585.00000,,1020.00000,597.00000,16.00000,613.00000,5.00000,608.00000,608.00000,608.00000,1032.00000,597.00000,745.00000,747.00000,0.81000,0.81000
2016-08-31,5097.00000,2563.00000,2534.00000,529.00000,,972.00000,1562.00000,-97.00000,1465.00000,41.00000,1424.00000,1424.00000,1424.00000,2004.00000,1562.00000,737.00000,739.00000,1.93000,1.93000
2016-05-31,3705.00000,2258.00000,1447.00000,532.00000,,969.00000,478.00000,129.00000,607.00000,2.00000,605.00000,605.00000,605.00000,916.00000,478.00000,751.00000,753.00000,0.81000,0.80000
2016-02-29,3651.00000,2243.00000,1408.00000,551.00000,,974.00000,434.00000,-291.00000,143.00000,1.00000,142.00000,142.00000,142.00000,857.00000,434.00000,766.00000,769.00000,0.18000,0.18000
2015-11-30,3710.00000,2218.00000,1492.00000,563.00000,,983.00000,509.00000,-238.00000,271.00000,1.00000,270.00000,270.00000,270.00000,929.00000,509.00000,777.00000,779.00000,0.35000,0.35000
2015-08-31,4883.00000,2490.00000,2393.00000,484.00000,,883.00000,1510.00000,-260.00000,1250.00000,34.00000,1216.00000,1216.00000,1216.00000,1909.00000,1510.00000,778.00000,781.00000,1.56000,1.56000
2015-05-31,3590.00000,2404.00000,1186.00000,491.00000,,897.00000,289.00000,-63.00000,226.00000,4.00000,222.00000,222.00000,222.00000,695.00000,289.00000,778.00000,780.00000,0.29000,0.29000
2015-02-28,3531.00000,2335.00000,1196.00000,529.00000,,930.00000,266.00000,-214.00000,52.00000,3.00000,49.00000,49.00000,49.00000,667.00000,266.00000,777.00000,779.00000,0.06000,0.06000
2014-11-30,3719.00000,2497.00000,1222.00000,548.00000,,956.00000,266.00000,-362.00000,-96.00000,7.00000,-103.00000,-103.00000,-103.00000,674.00000,266.00000,776.00000,778.00000,-0.13000,-0.14000
2014-08-31,4947.00000,2760.00000,2187.00000,481.00000,,895.00000,1292.00000,-51.00000,1241.00000,0.00000,1241.00000,1241.00000,1241.00000,1706.00000,1292.00000,776.00000,778.00000,1.60000,1.60000
2014-05-31,3633.00000,2572.00000,1061.00000,504.00000,,914.00000,147.00000,-48.00000,99.00000,1.00000,98.00000,98.00000,98.00000,557.00000,147.00000,776.00000,778.00000,0.13000,0.13000
2014-02-28,3585.00000,2592.00000,993.00000,521.00000,,926.00000,67.00000,-86.00000,-19.00000,1.00000,-20.00000,-20.00000,-20.00000,472.00000,67.00000,776.00000,776.00000,-0.03000,-0.03000
2013-11-30,3658.00000,2642.00000,1016.00000,531.00000,,935.00000,81.00000,-47.00000,34.00000,-9.00000,43.00000,43.00000,43.00000,485.00000,81.00000,775.00000,777.00000,0.06000,0.06000
2013-08-31,4726.00000,2917.00000,1809.00000,439.00000,,858.00000,951.00000,-16.00000,935.00000,1.00000,934.00000,934.00000,934.00000,1357.00000,951.00000,775.00000,777.00000,1.20000,1.20000
2013-05-31,3479.00000,2487.00000,992.00000,449.00000,,840.00000,152.00000,-111.00000,41.00000,0.00000,41.00000,41.00000,41.00000,543.00000,152.00000,775.00000,777.00000,0.05000,0.05000
2013-02-28,3593.00000,2599.00000,994.00000,460.00000,,849.00000,145.00000,-106.00000,39.00000,2.00000,37.00000,37.00000,37.00000,534.00000,145.00000,776.00000,778.00000,0.05000,0.05000
2012-11-30,3578.00000,2551.00000,1027.00000,459.00000,,851.00000,176.00000,-83.00000,93.00000,,93.00000,93.00000,93.00000,568.00000,176.00000,778.00000,779.00000,0.12000,0.12000
2012-08-31,4684.00000,2597.00000,2087.00000,409.00000,,792.00000,1295.00000,41.00000,1336.00000,6.00000,1330.00000,1330.00000,1330.00000,1678.00000,1295.00000,778.00000,779.00000,1.71000,1.71000
