,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5599.00000,3196.00000,2403.00000,1366.00000,590.00000,5.00000,2552.00000,-149.00000,13.00000,-136.00000,-154.00000,18.00000,21.00000,21.00000,,-149.00000,1613.00000,1618.00000,0.01000,0.01000
2022-09-30,5565.00000,3211.00000,2354.00000,1279.00000,557.00000,8.00000,2418.00000,-64.00000,-9.00000,-73.00000,-135.00000,62.00000,66.00000,66.00000,1126.00000,-64.00000,1615.00000,1625.00000,0.04000,0.04000
2022-06-30,6550.00000,3522.00000,3028.00000,1300.00000,592.00000,6.00000,2502.00000,526.00000,-29.00000,497.00000,54.00000,443.00000,447.00000,447.00000,1823.00000,526.00000,1618.00000,1632.00000,0.28000,0.27000
2022-03-31,5887.00000,3069.00000,2818.00000,1060.00000,597.00000,83.00000,1867.00000,951.00000,-55.00000,896.00000,113.00000,783.00000,786.00000,786.00000,1668.00000,951.00000,1393.00000,1410.00000,0.56000,0.56000
2021-12-31,4826.00000,2400.00000,2426.00000,811.00000,412.00000,4.00000,1219.00000,1207.00000,-4.00000,1203.00000,229.00000,974.00000,974.00000,974.00000,1346.00000,1207.00000,1213.00000,1229.00000,0.81000,0.79000
2021-09-30,4313.00000,2227.00000,2086.00000,765.00000,376.00000,3.00000,1138.00000,948.00000,55.00000,1003.00000,82.00000,921.00000,923.00000,923.00000,1060.00000,948.00000,1214.00000,1230.00000,0.76000,0.75000
2021-06-30,3850.00000,2020.00000,1830.00000,659.00000,341.00000,1.00000,999.00000,831.00000,-10.00000,821.00000,113.00000,708.00000,710.00000,710.00000,941.00000,831.00000,1216.00000,1232.00000,0.58000,0.58000
2021-03-31,3445.00000,1858.00000,1587.00000,610.00000,319.00000,4.00000,925.00000,662.00000,-20.00000,642.00000,89.00000,553.00000,555.00000,555.00000,769.00000,662.00000,1213.00000,1231.00000,0.46000,0.45000
2020-12-31,3244.00000,1793.00000,1451.00000,573.00000,308.00000,,881.00000,570.00000,-24.00000,546.00000,-1232.00000,1778.00000,1781.00000,1781.00000,673.00000,570.00000,1184.00000,1207.00000,1.50060,1.47000
2020-09-30,2801.00000,1571.00000,1230.00000,508.00000,273.00000,,781.00000,449.00000,-48.00000,401.00000,12.00000,389.00000,390.00000,390.00000,546.00000,449.00000,1184.00000,1215.00000,0.32940,0.32000
