,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-07-31,2381.45700,1959.03200,422.42500,181.08500,172.85000,249.57500,9.78900,259.36400,56.10300,203.26100,203.26100,203.11900,307.66690,257.80990,539.10800,547.14900,0.38000,0.37000
2020-04-30,2422.46500,1945.11300,477.35210,193.91200,183.89100,293.46090,-6.97100,286.48900,58.87300,227.61600,227.61600,227.73400,354.06990,303.48190,538.11900,546.37300,0.42000,0.42000
2020-01-31,2384.43400,1916.01400,468.42000,195.52100,187.93300,280.48710,9.67400,290.16200,47.20900,242.95300,242.95300,242.87200,337.40410,288.07510,535.07500,544.81500,0.45000,0.45000
2019-10-31,2501.51300,2007.79000,493.72290,183.79500,172.72700,320.99610,2.69800,323.69390,68.12800,255.56590,255.56590,255.50310,375.05810,332.06450,534.57800,545.23200,0.48000,0.47000
2019-07-31,2290.70500,1857.26300,433.44210,180.16900,176.78500,256.65720,4.34300,261.00000,61.57300,199.42700,199.42700,199.44900,301.51320,260.04120,534.18800,543.67800,0.37000,0.37000
2019-04-30,2344.74400,1875.59500,469.14890,170.07600,156.78500,312.36390,5.68200,318.04600,35.41000,282.63600,282.63600,282.42900,366.37990,325.65490,535.48000,546.33000,0.53000,0.52000
2019-01-31,2360.35500,1872.02100,488.33400,193.54400,182.08600,306.24800,0.72700,306.97500,65.45600,241.51900,241.51900,241.42500,357.72410,317.70610,534.49500,547.11800,0.45000,0.44000
2018-10-31,2524.69700,1991.36900,533.32850,205.28700,213.75100,319.57710,1.92800,321.50410,60.00800,261.49600,261.49600,261.40610,386.42010,328.39060,530.74200,543.86900,0.49000,0.47000
2018-07-31,2359.14200,1904.09600,455.04610,211.49700,198.35600,256.69020,1.04200,257.73200,47.37900,210.35300,210.35300,210.24300,310.62320,269.83120,530.60600,543.76200,0.40000,0.39000
2018-04-30,2330.56800,1837.76500,492.80310,204.54900,191.06300,301.74010,-4.85700,296.88300,59.36100,237.52200,237.52200,237.38400,356.41910,315.22610,529.79900,542.81100,0.45000,0.44000
2018-01-31,2331.29300,1832.99700,498.29600,219.87200,196.34100,301.95510,3.21000,305.16500,1.95400,303.21100,303.21100,303.10700,364.60910,325.48610,529.45300,543.48200,0.57000,0.56000
2017-10-31,2492.60700,1987.58100,505.02660,191.41800,179.38400,325.64210,4.36600,330.00910,111.64600,218.36300,218.36300,218.15400,372.89210,337.85630,528.36300,539.11600,0.41000,0.40000
2017-07-31,2207.37500,1754.96600,452.40910,176.66000,172.70400,279.70510,-1.68100,278.02400,95.47300,182.55100,182.55100,182.50800,316.45410,283.66110,528.16500,538.81400,0.35000,0.34000
2017-04-30,2187.30900,1700.38900,486.92000,181.00900,170.88800,316.03200,-0.20500,315.82700,104.94100,210.88600,210.88600,210.92600,358.16200,326.15300,528.71200,539.63500,0.40000,0.39000
2017-01-31,2280.22700,1727.94700,552.28000,210.21700,196.91800,355.36190,-0.57700,354.78500,119.48200,235.30300,235.30300,235.14700,399.97990,368.66090,528.58500,540.06400,0.44000,0.44000
2016-10-31,2627.94000,2029.42100,598.51920,244.00600,232.77000,365.74900,-1.01700,364.73290,120.54300,244.19000,244.19000,243.94000,412.43300,376.98530,529.29000,542.47300,0.46000,0.45000
2016-07-31,2302.37600,1827.09100,475.28500,206.87600,200.49500,274.79000,-0.67300,274.11700,78.34100,195.77600,195.77600,195.65400,313.78310,281.17110,529.66000,542.16300,0.37000,0.36000
2016-04-30,2300.23500,1773.87600,526.35910,211.14400,202.54200,323.81710,0.38000,324.19700,108.81300,215.38400,215.38400,215.39700,366.50510,333.41010,529.89800,543.76900,0.41000,0.40000
2016-01-31,2292.67200,1734.66100,558.01110,209.94800,198.47300,359.53810,-5.37000,354.16800,119.00100,235.16700,235.16700,235.06100,402.81710,371.01310,528.86200,542.73700,0.44000,0.43000
2015-10-31,2400.85900,1905.82800,495.03080,188.95200,202.53200,292.49830,-3.34200,289.15600,101.71300,187.44290,187.44290,187.23100,356.39930,300.45520,528.14300,541.00200,0.35000,0.35000
2015-07-31,2188.58700,1779.19700,409.38990,184.62700,178.23100,231.15890,-2.94000,228.21900,81.26300,146.95600,146.95600,146.93800,270.85490,237.55490,528.51600,541.20400,0.28000,0.27000
2015-04-30,2279.34500,1819.78900,459.55600,189.73300,181.85900,277.69700,-1.96600,275.73100,95.29600,180.43500,180.43500,180.20100,318.53900,285.57100,528.05600,540.88800,0.34000,0.33000
2015-01-31,2395.07300,1950.46800,444.60500,180.29900,178.63900,265.96610,-1.92900,264.03700,91.60700,172.43000,172.43000,171.71800,300.38510,267.62610,527.35200,540.12300,0.33000,0.32000
2014-10-31,2543.77000,2120.18700,423.58300,165.93900,160.21600,263.36740,-2.62600,260.74200,88.89400,171.84800,171.84800,171.26400,302.00040,269.09090,527.62400,540.43100,0.32500,0.32000
2014-07-31,2284.94700,1920.94800,363.99900,153.03500,149.49500,214.50420,-1.52200,212.98200,73.96800,139.01400,139.01400,137.97500,251.49410,218.04410,527.96600,540.80000,0.26000,0.25500
2014-04-30,2244.86600,1866.10800,378.75790,165.78500,162.20200,216.55590,-3.39900,213.15700,72.45100,140.70600,140.70600,140.09000,252.06290,220.13890,527.85200,540.82000,0.26500,0.26000
2014-01-31,2242.67200,1844.03000,398.64210,166.18900,161.45000,237.19210,-1.92100,235.27100,80.81300,154.45800,154.45800,153.34800,273.69110,241.93110,527.50400,540.44800,0.29000,0.28500
2013-10-31,2323.20200,1937.68600,385.51620,147.44400,145.31400,240.20290,-0.59500,239.60700,81.12200,158.48500,158.48500,157.34000,274.19690,242.33290,528.63400,540.44800,0.30000,0.29500
2013-07-31,2159.52500,1829.21900,330.30590,150.99900,149.65300,180.65280,-3.57700,177.07600,63.17100,113.90500,113.90500,113.63500,213.82380,181.99880,529.21000,541.53800,0.21500,0.21000
2013-04-30,2152.68600,1799.88500,352.80100,173.06600,165.87200,186.92900,-2.02600,184.90300,58.26200,126.64100,126.64100,125.52000,225.44000,194.12300,529.73600,541.56000,0.23500,0.23000
2013-01-31,2116.24100,1772.04800,344.19300,155.83100,145.98800,198.20510,-1.28400,196.92100,65.87600,131.04500,131.04500,129.71600,237.89210,208.04810,527.88800,538.28000,0.24500,0.24000
2012-10-31,2170.18400,1818.40500,351.77910,159.68500,149.63400,202.14500,-1.40700,200.73800,66.45200,134.28600,134.28600,132.60100,243.06300,212.19580,526.93200,537.78200,0.25000,0.24500
2012-07-31,2008.18800,1701.13200,307.05600,145.02200,135.19900,171.85710,-2.36300,169.49400,57.08700,112.40700,112.40700,111.16700,210.60010,181.68010,526.71800,537.49200,0.21000,0.20500
2012-04-30,2012.85900,1677.25200,335.60710,148.68400,140.86800,194.73910,-0.94500,193.79400,64.85900,128.93500,128.93500,127.88700,231.44710,202.55510,527.22000,538.12200,0.24500,0.24000
2012-01-31,2039.43900,1702.03000,337.40890,152.47700,141.47600,195.93290,-1.62400,194.30900,64.97600,129.33300,129.33300,128.39500,237.74890,206.93390,527.89200,539.21600,0.24500,0.24000
2011-10-31,2103.89800,1767.87200,336.02560,156.69400,149.07600,186.94960,-6.61100,180.33900,61.84400,118.49500,118.49500,117.30900,225.80560,194.56760,532.78800,543.83000,0.22000,0.21500
2011-07-31,1910.59200,1612.73700,297.85500,156.59500,151.03300,146.82200,-5.48400,141.33800,41.37400,99.96400,99.96400,98.48100,183.03000,152.38400,533.85000,545.51800,0.18500,0.18000
2011-04-30,1959.04100,1632.81400,326.22710,160.13600,153.46400,172.76310,-5.21500,167.54800,56.84600,110.70200,110.70200,109.57900,210.51910,179.43510,534.41400,545.69400,0.20500,0.20000
2011-01-31,1921.55800,1547.55300,374.00500,145.16100,138.25600,235.74900,-6.13800,229.61100,79.57600,150.03500,150.03500,148.82600,273.85100,242.65400,533.12000,543.48000,0.28000,0.27500
2010-10-31,2063.03900,1708.06600,354.97310,166.45600,162.32500,192.64790,-4.57200,188.07600,65.46800,122.60810,122.60810,121.14800,230.25190,196.77890,533.46400,541.39600,0.22500,0.22000
2010-07-31,1730.45100,1445.53600,284.91500,146.52300,144.30100,140.61410,-6.18300,134.43100,48.06700,86.36400,86.36400,85.37000,173.48310,142.83610,532.80200,540.65200,0.16000,0.16000
2010-04-30,1699.78200,1419.31500,280.46700,146.78200,142.83000,137.63710,-5.15100,132.48600,53.95100,78.53500,78.53500,77.86200,172.21010,141.58910,534.37400,542.31400,0.14500,0.14500
2010-01-31,1727.44700,1409.06000,318.38700,145.53200,142.71100,175.67600,-6.11800,169.55800,57.28900,112.26900,112.26900,111.20700,209.34700,178.49700,534.35600,541.42400,0.21000,0.20500
2009-10-31,1675.10200,1370.90800,304.19420,142.70400,141.31000,162.88430,-4.48100,158.40300,53.79700,104.60600,104.60600,103.87600,197.34230,164.27820,536.90800,541.95800,0.19500,0.19500
2009-07-31,1574.44000,1314.11600,260.32400,142.01000,140.79400,119.52990,-0.55300,118.97700,40.88200,78.09500,78.09500,77.16900,152.32590,120.74590,537.02000,542.88000,0.14250,0.14250
2009-04-30,1595.04300,1333.00500,262.03800,139.84600,138.36100,123.67700,1.66600,125.34300,44.24300,81.10000,81.10000,80.38500,156.62300,125.16200,537.08800,541.49200,0.15000,0.14750
2009-01-31,1689.08600,1416.77100,272.31510,142.52500,141.82700,130.48800,-5.06400,125.42400,43.24700,82.17700,82.17700,81.38300,162.21900,131.18600,537.50800,540.65200,0.15250,0.15000
