,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
2022-09-30,8510.00000,7802.00000,708.00000,,326.00000,-73.00000,552.00000,156.00000,-73.00000,83.00000,16.00000,67.00000,67.00000,,67.00000,326.00000,156.00000,235.00000,235.00000,0.29000,0.29000
2022-06-30,7282.00000,5887.00000,1395.00000,,325.00000,-149.00000,641.00000,754.00000,-89.00000,665.00000,152.00000,513.00000,513.00000,,513.00000,928.00000,754.00000,237.00000,237.00000,2.16000,2.16000
2022-03-31,7896.00000,4930.00000,2966.00000,,322.00000,-28.00000,541.00000,2425.00000,-118.00000,2307.00000,571.00000,1736.00000,1736.00000,,1736.00000,2788.00000,2425.00000,242.00000,242.00000,7.17000,7.17000
2021-12-31,7046.00000,6985.00000,61.00000,,321.00000,9.00000,540.00000,-479.00000,-116.00000,-595.00000,-168.00000,-427.00000,-427.00000,,-427.00000,-233.00000,-479.00000,245.00000,245.00000,-1.74000,-1.74000
2021-09-30,6609.00000,3692.00000,2917.00000,,318.00000,-64.00000,598.00000,2319.00000,-156.00000,2163.00000,545.00000,1618.00000,1618.00000,,1618.00000,2558.00000,2319.00000,245.00000,245.00000,6.60000,6.60000
2021-06-30,5243.00000,2948.00000,2295.00000,,317.00000,-346.00000,738.00000,1557.00000,-99.00000,1458.00000,380.00000,1078.00000,1078.00000,,1078.00000,1749.00000,1557.00000,245.00000,245.00000,4.40000,4.40000
2021-03-31,8091.00000,6857.00000,1234.00000,,337.00000,-594.00000,1290.00000,-56.00000,-111.00000,-167.00000,-85.00000,-82.00000,-82.00000,,-82.00000,299.00000,-56.00000,245.00000,245.00000,-0.33000,-0.33000
2020-12-31,2027.00000,1615.00000,412.00000,,218.00000,-83.00000,428.00000,-16.00000,-122.00000,-138.00000,35.00000,-173.00000,-173.00000,,-173.00000,154.00000,-16.00000,245.00000,246.00000,-0.71000,-0.71000
2020-09-30,2809.00000,2034.00000,775.00000,,216.00000,-55.00000,382.00000,393.00000,-52.00000,341.00000,92.00000,249.00000,249.00000,,249.00000,578.00000,393.00000,244.00000,245.00000,1.02000,1.02000
2020-06-30,2238.00000,1434.00000,804.00000,,186.00000,-24.00000,320.00000,484.00000,-70.00000,414.00000,101.00000,313.00000,313.00000,,313.00000,652.00000,484.00000,245.00000,246.00000,1.28000,1.27000
2020-03-31,2019.00000,1457.00000,562.00000,,190.00000,-18.00000,318.00000,244.00000,-100.00000,144.00000,23.00000,121.00000,121.00000,,121.00000,395.00000,244.00000,248.00000,249.00000,0.49000,0.49000
2019-12-31,2195.00000,1654.00000,541.00000,,145.00000,-94.00000,332.00000,209.00000,-89.00000,120.00000,-3343.00000,3463.00000,3463.00000,-78.00000,3383.00000,408.00000,209.00000,262.00000,264.00000,12.99000,12.89000
2019-09-30,2996.00000,2153.00000,843.00000,1.00000,210.00000,,303.00000,540.00000,-160.00000,380.00000,6.00000,374.00000,374.00000,-2.00000,372.00000,687.00000,540.00000,254.00000,256.00000,1.46000,1.45000
2019-06-30,2465.00000,1845.00000,620.00000,2.00000,211.00000,0.00000,300.00000,320.00000,-132.00000,188.00000,-1.00000,189.00000,189.00000,13.00000,201.00000,446.00000,320.00000,265.00000,267.00000,0.76000,0.75000
2019-03-31,2165.00000,1651.00000,514.00000,2.00000,194.00000,1.00000,293.00000,221.00000,-123.00000,98.00000,4.00000,94.00000,94.00000,388.00000,482.00000,343.00000,221.00000,278.00000,280.00000,1.73000,1.72000
2018-12-31,1992.00000,1596.00000,396.00000,2.00000,212.00000,-113.00000,347.00000,49.00000,-153.00000,-104.00000,-12.00000,-92.00000,-92.00000,80.00000,-11.00000,216.00000,49.00000,304.00000,308.00000,0.01000,0.01000
2018-09-30,2960.00000,2238.00000,722.00000,1.00000,211.00000,14.00000,324.00000,398.00000,-103.00000,295.00000,8.00000,287.00000,287.00000,-336.00000,-72.00000,539.00000,398.00000,299.00000,299.00000,-0.24000,-0.24000
2018-06-30,2461.00000,1889.00000,572.00000,3.00000,200.00000,-60.00000,398.00000,174.00000,-142.00000,32.00000,5.00000,27.00000,27.00000,69.00000,72.00000,333.00000,174.00000,310.00000,314.00000,0.23000,0.23000
2018-03-31,2065.00000,1385.00000,680.00000,5.00000,176.00000,2.00000,319.00000,361.00000,-117.00000,244.00000,6.00000,238.00000,238.00000,-5.00000,279.00000,526.00000,361.00000,318.00000,322.00000,0.88000,0.87000
2017-12-31,1251.00000,1111.00000,140.00000,-19.00000,165.00000,-1447.00000,1553.00000,-1413.00000,-92.00000,-1505.00000,-45.00000,-1460.00000,-1460.00000,-195.00000,-1535.00000,-1252.00000,-1413.00000,317.00000,317.00000,-4.83000,-4.82000
2017-09-30,2740.00000,2072.00000,668.00000,6.00000,190.00000,-12.00000,371.00000,297.00000,-111.00000,186.00000,1.00000,185.00000,185.00000,-22.00000,171.00000,308.00000,297.00000,317.00000,322.00000,0.54000,0.53000
2017-06-30,2701.00000,1841.00000,860.00000,18.00000,221.00000,-22.00000,521.00000,339.00000,-236.00000,103.00000,4.00000,99.00000,99.00000,-741.00000,-626.00000,654.00000,339.00000,316.00000,316.00000,-1.98000,-1.98000
