,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7351.00000,2778.00000,4573.00000,1859.00000,-52.00000,3204.00000,1369.00000,-556.00000,813.00000,45.00000,768.00000,768.00000,,746.00000,,1369.00000,,,,0.00000
2022-09-30,7968.00000,2818.00000,5150.00000,1772.00000,10.00000,3126.00000,2024.00000,-506.00000,1518.00000,128.00000,1390.00000,1390.00000,23.00000,1383.00000,3515.00000,2024.00000,770.00000,770.00000,1.81000,1.81000
2022-06-30,6685.00000,2161.00000,4524.00000,1826.00000,17.00000,3111.00000,1413.00000,-456.00000,957.00000,77.00000,880.00000,880.00000,,893.00000,2856.00000,1413.00000,770.00000,770.00000,1.14000,1.14000
2022-03-31,7132.00000,2298.00000,4834.00000,2022.00000,-213.00000,3555.00000,1279.00000,-473.00000,806.00000,-14.00000,820.00000,820.00000,,818.00000,2759.00000,1279.00000,770.00000,770.00000,1.08000,1.08000
2021-12-31,5762.00000,1828.00000,3934.00000,1666.00000,-10.00000,2740.00000,1194.00000,-328.00000,866.00000,58.00000,808.00000,808.00000,,732.00000,2668.00000,1194.00000,769.00000,769.00000,0.94000,0.94000
2021-09-30,6951.00000,1919.00000,5032.00000,1878.00000,-202.00000,3345.00000,1687.00000,-321.00000,1366.00000,90.00000,1276.00000,1276.00000,,1366.00000,3123.00000,1687.00000,769.00000,769.00000,1.79000,1.79000
2021-06-30,5758.00000,1494.00000,4264.00000,1759.00000,-129.00000,3095.00000,1169.00000,-435.00000,734.00000,36.00000,698.00000,698.00000,,751.00000,2537.00000,1169.00000,769.00000,769.00000,0.96000,0.96000
2021-03-31,6150.00000,1719.00000,4431.00000,1755.00000,,2981.00000,1450.00000,-425.00000,1025.00000,84.00000,941.00000,941.00000,,953.00000,2835.00000,1450.00000,769.00000,769.00000,1.25000,1.25000
2020-12-31,5275.00000,1567.00000,3708.00000,1668.00000,-943.00000,3616.00000,92.00000,-330.00000,-238.00000,-95.00000,-143.00000,-143.00000,,-65.00000,1497.00000,92.00000,737.00000,738.00000,-0.13000,-0.13000
2020-09-30,6721.00000,1890.00000,4831.00000,1774.00000,-26.00000,3017.00000,1814.00000,-475.00000,1339.00000,105.00000,1234.00000,1234.00000,,1265.00000,3244.00000,1814.00000,735.00000,735.00000,1.74000,1.74000
2020-06-30,5421.00000,1408.00000,4013.00000,1687.00000,1.00000,2836.00000,1177.00000,-2385.00000,-1208.00000,-316.00000,-892.00000,-892.00000,,-829.00000,2527.00000,1177.00000,735.00000,735.00000,-1.13000,-1.13000
2020-03-31,5949.00000,1646.00000,4303.00000,1684.00000,1.00000,2815.00000,1488.00000,-461.00000,1027.00000,137.00000,890.00000,890.00000,,899.00000,2789.00000,1488.00000,734.00000,736.00000,1.24000,1.24000
2019-12-31,6103.00000,1774.00000,4329.00000,2024.00000,-12.00000,3220.00000,1109.00000,-400.00000,709.00000,95.00000,614.00000,614.00000,,660.00000,2454.00000,1109.00000,729.00000,729.00000,0.88000,0.88000
2019-09-30,6940.00000,2026.00000,4914.00000,1819.00000,20.00000,2985.00000,1929.00000,-418.00000,1511.00000,188.00000,1323.00000,1323.00000,,1327.00000,3277.00000,1929.00000,729.00000,729.00000,1.82000,1.82000
2019-06-30,5873.00000,1717.00000,4156.00000,1768.00000,-1.00000,2858.00000,1298.00000,-409.00000,889.00000,141.00000,748.00000,748.00000,,820.00000,2543.00000,1298.00000,728.00000,728.00000,1.12000,1.12000
2019-03-31,6163.00000,1936.00000,4227.00000,1762.00000,-3.00000,2854.00000,1373.00000,-385.00000,988.00000,95.00000,893.00000,893.00000,,900.00000,2611.00000,1373.00000,727.00000,727.00000,1.24000,1.24000
2018-12-31,6115.00000,1887.00000,4228.00000,2197.00000,-65.00000,3357.00000,871.00000,-438.00000,433.00000,-1.00000,434.00000,434.00000,20.00000,464.00000,2120.00000,871.00000,708.00000,708.00000,0.66000,0.66000
2018-09-30,6628.00000,1989.00000,4639.00000,1907.00000,-114.00000,3060.00000,1579.00000,-349.00000,1230.00000,168.00000,1062.00000,1062.00000,4.00000,1082.00000,2776.00000,1579.00000,713.00000,714.00000,1.51000,1.51000
2018-06-30,5643.00000,1663.00000,3980.00000,1859.00000,-169.00000,3001.00000,979.00000,-372.00000,607.00000,100.00000,507.00000,507.00000,-5.00000,500.00000,2140.00000,979.00000,703.00000,704.00000,0.71000,0.71000
2018-03-31,6135.00000,1989.00000,4146.00000,1780.00000,-143.00000,2890.00000,1256.00000,-453.00000,803.00000,181.00000,622.00000,622.00000,,620.00000,2345.00000,1256.00000,701.00000,701.00000,0.88000,0.88000
2017-12-31,5799.00000,1727.00000,4072.00000,1868.00000,-62.00000,2863.00000,1209.00000,-343.00000,866.00000,161.00000,705.00000,705.00000,-2.00000,703.00000,2265.00000,1209.00000,700.00000,700.00000,1.00000,1.00000
2017-09-30,6482.00000,1931.00000,4551.00000,1789.00000,-201.00000,2890.00000,1661.00000,-340.00000,1321.00000,364.00000,957.00000,957.00000,-2.00000,954.00000,2698.00000,1661.00000,700.00000,700.00000,1.36000,1.36000
2017-06-30,5555.00000,1617.00000,3938.00000,1748.00000,-2.00000,2585.00000,1353.00000,-335.00000,1018.00000,327.00000,691.00000,691.00000,-2.00000,686.00000,2315.00000,1353.00000,700.00000,700.00000,0.98000,0.98000
2017-03-31,5729.00000,1707.00000,4022.00000,1772.00000,11.00000,2620.00000,1402.00000,-341.00000,1061.00000,344.00000,717.00000,717.00000,,716.00000,2393.00000,1402.00000,700.00000,700.00000,1.02000,1.02000
2016-12-31,5577.00000,1686.00000,3891.00000,2252.00000,20.00000,3142.00000,749.00000,-237.00000,512.00000,136.00000,376.00000,376.00000,-598.00000,-227.00000,1782.00000,749.00000,691.00000,691.00000,-0.34000,-0.34000
2016-09-30,6576.00000,2037.00000,4539.00000,1762.00000,-4.00000,2585.00000,1954.00000,-438.00000,1516.00000,515.00000,1001.00000,1001.00000,180.00000,1176.00000,2933.00000,1954.00000,689.00000,691.00000,1.70000,1.70000
2016-06-30,5213.00000,1530.00000,3683.00000,1641.00000,7.00000,2424.00000,1259.00000,-382.00000,877.00000,253.00000,624.00000,624.00000,-112.00000,509.00000,2196.00000,1259.00000,689.00000,690.00000,0.74000,0.74000
2016-03-31,5377.00000,1637.00000,3740.00000,1711.00000,4.00000,2500.00000,1240.00000,-411.00000,829.00000,252.00000,577.00000,577.00000,122.00000,694.00000,2171.00000,1240.00000,689.00000,689.00000,1.01000,1.01000
2015-12-31,4234.00000,1280.00000,2954.00000,1558.00000,4.00000,2266.00000,688.00000,-216.00000,472.00000,138.00000,334.00000,334.00000,148.00000,477.00000,1621.00000,688.00000,694.00000,694.00000,0.70000,0.70000
2015-09-30,6483.00000,2195.00000,4288.00000,1719.00000,-107.00000,2600.00000,1688.00000,-328.00000,1360.00000,420.00000,940.00000,940.00000,-5.00000,932.00000,2584.00000,1688.00000,688.00000,688.00000,1.35000,1.35000
2015-06-30,5589.00000,1865.00000,3724.00000,1701.00000,13.00000,2478.00000,1246.00000,-308.00000,938.00000,334.00000,604.00000,604.00000,-57.00000,543.00000,2147.00000,1246.00000,692.00000,692.00000,0.78000,0.78000
2015-03-31,6065.00000,2156.00000,3909.00000,1690.00000,14.00000,2453.00000,1456.00000,-316.00000,1140.00000,364.00000,776.00000,776.00000,91.00000,864.00000,2339.00000,1456.00000,708.00000,708.00000,1.22000,1.22000
2014-12-31,4143.00000,1386.00000,2757.00000,1520.00000,-1.00000,2185.00000,572.00000,-257.00000,315.00000,144.00000,171.00000,171.00000,-71.00000,97.00000,1438.00000,572.00000,707.00000,707.00000,0.14000,0.14000
2014-09-30,6395.00000,2307.00000,4088.00000,1684.00000,3.00000,2469.00000,1619.00000,-268.00000,1351.00000,460.00000,891.00000,891.00000,378.00000,1274.00000,2512.00000,1619.00000,707.00000,707.00000,1.80000,1.80000
2014-06-30,5708.00000,1972.00000,3736.00000,1707.00000,22.00000,2447.00000,1289.00000,-281.00000,1008.00000,282.00000,726.00000,726.00000,-113.00000,609.00000,2153.00000,1289.00000,707.00000,707.00000,0.86000,0.86000
2014-03-31,6263.00000,2252.00000,4011.00000,1799.00000,-95.00000,2649.00000,1362.00000,-273.00000,1089.00000,339.00000,750.00000,750.00000,-843.00000,-97.00000,2246.00000,1362.00000,706.00000,706.00000,-0.14000,-0.14000
2013-12-31,4762.00000,1282.00000,3480.00000,1635.00000,-29.00000,2322.00000,1158.00000,-206.00000,952.00000,287.00000,665.00000,665.00000,27.00000,688.00000,2022.00000,1158.00000,706.00000,706.00000,0.98000,0.97000
2013-09-30,6217.00000,2161.00000,4056.00000,1721.00000,-3.00000,2396.00000,1660.00000,-291.00000,1369.00000,423.00000,946.00000,946.00000,62.00000,1004.00000,2481.00000,1660.00000,706.00000,706.00000,1.42000,1.42000
