,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6735.34700,3258.79400,3476.55200,932.75380,289.45840,,1222.21300,2254.33900,-2.76700,2251.57200,377.34190,1874.23000,1928.18600,1928.18600,2465.93800,2254.34000,397.70000,398.00000,4.85700,4.85150
2022-09-30,5819.90400,2804.64900,3015.25500,825.29970,237.49780,,1062.79800,1952.45700,-15.20870,1937.24900,253.81440,1683.43400,1713.75100,1713.75100,2076.02000,1952.45700,396.20000,396.60000,4.32090,4.32090
2022-06-30,5786.74100,2947.45000,2839.29100,840.86500,236.56320,,1077.42800,1761.86300,-11.50850,1750.35500,262.35070,1488.00400,1503.45500,1503.45500,1894.57500,1761.86300,398.30000,398.60000,3.77500,3.77200
2022-03-31,3966.30400,2023.77600,1942.52800,828.96910,233.08090,,1062.05000,880.47800,-17.50630,862.97180,128.37970,734.59210,780.26560,780.26570,1027.48600,880.47800,401.10000,401.50000,1.94500,1.94300
2021-12-31,5733.07600,2624.92400,3108.15200,779.75040,232.75680,,759.67800,2348.47300,-13.98890,2334.48500,365.28270,1969.20200,2052.30700,2052.30700,2496.76700,2348.47400,409.80000,410.40000,5.04800,5.04610
2021-09-30,6180.54100,2983.25800,3197.28300,718.36870,215.67570,,934.04400,2263.23900,-12.38160,2250.85700,319.44530,1931.41200,2052.04400,2052.04400,2394.33500,2263.23900,407.90000,408.60000,5.03100,5.02200
2021-06-30,4843.93900,2380.40000,2463.53900,763.66560,207.00180,,970.66800,1492.87100,-11.80800,1481.06300,246.04060,1235.02300,1250.92700,1250.92700,1628.58100,1492.87100,411.50000,412.00000,3.04000,3.04000
2021-03-31,5261.11800,2425.06400,2836.05300,751.57100,203.02300,,954.59400,1881.45900,-14.58780,1866.87200,277.64970,1589.22200,1605.13600,1605.13600,2023.59900,1881.45900,415.30000,415.80000,3.87000,3.85790
2020-12-31,4986.34000,2401.60400,2584.73600,665.37360,180.06320,,845.43700,1739.29900,-9.65240,1729.64800,198.61170,1531.03600,1560.66200,1560.66200,1872.78800,1739.30000,418.30000,419.10000,3.73500,3.73100
2020-09-30,4626.90200,2427.54500,2199.35600,624.24600,153.72350,,777.97000,1421.38700,-9.81960,1411.56800,194.63850,1216.92900,1240.89300,1240.89400,1580.53200,1421.38700,418.40000,419.20000,2.96700,2.96000
2020-06-30,3661.92800,1896.64500,1765.28300,624.21360,144.46430,,768.67800,996.60550,-7.81780,988.78780,183.22300,805.56480,826.92610,826.92610,1134.10500,996.60550,418.40000,419.00000,1.97000,1.97000
2020-03-31,2692.47000,1477.40500,1215.06500,600.14080,144.18820,,744.32900,470.73560,-12.57650,458.15900,53.50520,404.65380,430.90990,430.90990,601.24410,470.73560,419.00000,419.00000,1.02600,1.02600
2019-12-31,4499.28100,2334.88900,2164.39300,572.55220,163.82220,,736.37400,1428.01800,-5.26680,1422.75100,140.26420,1282.48700,1267.68700,1267.68700,1568.27100,1428.01800,420.80000,421.60000,3.01890,3.00990
2019-09-30,3320.98800,1868.27100,1452.71700,547.43760,142.89200,,690.33000,762.38700,-6.00480,756.38240,72.28000,684.10240,697.00160,697.00160,884.81740,762.38700,420.90000,421.70000,1.65700,1.65300
2019-06-30,2886.32000,1644.07500,1242.24500,547.83760,138.81400,,686.65100,555.59330,-7.75560,547.83760,21.46840,526.36920,535.02400,535.02400,676.19820,555.59330,421.10000,421.80000,1.27000,1.27000
2019-03-31,2531.81200,1477.78900,1054.02200,536.89260,137.43180,,674.32500,379.69780,-8.97280,370.72510,-19.30860,390.03370,403.66330,403.66330,498.72960,379.69780,421.10000,422.50000,0.95410,0.95410
2018-12-31,3620.17000,2018.14600,1602.02300,508.10530,154.32530,,662.43100,939.59250,-8.47410,931.11830,44.89670,886.22180,909.70090,909.70100,1075.69000,939.59290,424.90000,426.40000,2.15990,2.13630
