,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,9463.00000,4044.00000,5419.00000,2251.00000,623.00000,-80.00000,2954.00000,2465.00000,-94.00000,2371.00000,98.00000,2273.00000,2273.00000,-38.00000,2235.00000,2863.00000,2465.00000,1122.00000,1131.00000,1.99000,1.98000
2022-09-30,11395.00000,4868.00000,6527.00000,2178.00000,683.00000,,2861.00000,3666.00000,-195.00000,3471.00000,548.00000,2923.00000,2923.00000,,2873.00000,4156.00000,3666.00000,1123.00000,1137.00000,2.57000,2.53000
2022-06-30,10936.00000,4816.00000,6120.00000,2052.00000,655.00000,1059.00000,1648.00000,4472.00000,-233.00000,4239.00000,509.00000,3730.00000,3730.00000,,3730.00000,4910.00000,4472.00000,1122.00000,1134.00000,3.32000,3.29000
2022-03-31,11164.00000,4648.00000,6516.00000,2034.00000,624.00000,,2658.00000,3858.00000,-435.00000,3423.00000,489.00000,2934.00000,2934.00000,,2934.00000,4286.00000,3858.00000,1125.00000,1140.00000,2.61000,2.57000
2021-12-31,10705.00000,4303.00000,6402.00000,1930.00000,608.00000,,2538.00000,3864.00000,1.00000,3865.00000,466.00000,3399.00000,3399.00000,,3399.00000,4270.00000,3864.00000,1124.00000,1142.00000,3.02000,2.98000
2021-09-30,9336.00000,3937.00000,5399.00000,1879.00000,618.00000,,2497.00000,2902.00000,382.00000,3284.00000,485.00000,2799.00000,2799.00000,,2799.00000,3327.00000,2902.00000,1131.00000,1149.00000,2.48000,2.45000
2021-06-30,8060.00000,3404.00000,4656.00000,1864.00000,597.00000,,2461.00000,2195.00000,62.00000,2257.00000,230.00000,2027.00000,2027.00000,,2027.00000,2601.00000,2195.00000,1129.00000,1145.00000,1.80000,1.77000
2021-03-31,7935.00000,3432.00000,4503.00000,1780.00000,557.00000,,2337.00000,2166.00000,-37.00000,2129.00000,367.00000,1762.00000,1762.00000,,1762.00000,2553.00000,2166.00000,1133.00000,1151.00000,1.55000,1.53000
2020-12-31,8235.00000,3489.00000,4746.00000,1653.00000,567.00000,,2220.00000,2526.00000,78.00000,2604.00000,149.00000,2455.00000,2455.00000,,2455.00000,2890.00000,2526.00000,1134.00000,1156.00000,2.16000,2.12000
2020-09-30,8345.00000,2765.00000,5580.00000,1581.00000,552.00000,5.00000,2128.00000,3452.00000,-146.00000,3306.00000,346.00000,2960.00000,2960.00000,,2960.00000,3791.00000,3452.00000,1135.00000,1149.00000,2.61000,2.57000
