,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-02-28,1981.20000,1360.20000,621.00000,349.70000,349.70000,271.30000,-45.70000,225.60000,67.90000,157.70000,179.50000,0.70000,179.70000,337.60000,271.30000,431.70000,436.40000,0.42000,0.41000
2016-11-30,2088.40000,1440.90000,647.49990,417.90000,417.90000,229.59990,-54.10000,175.50000,78.40000,97.10000,114.30000,11.60000,122.10000,295.89980,229.59990,437.70000,441.30000,0.28000,0.28000
2016-08-31,1895.60000,1351.00000,544.60000,231.70000,231.70000,312.90000,-58.20000,254.70000,169.20000,85.50000,98.60000,91.40000,186.20000,380.10000,312.90000,439.00000,442.70000,0.42000,0.42000
2016-05-31,1311.10000,870.79980,440.30030,688.99990,689.00020,-248.70000,-59.90000,-308.60000,-115.30000,-193.30000,-190.40000,311.30000,121.10000,-180.80000,-248.70040,434.40000,438.50000,0.29000,0.28000
2016-02-29,2199.30000,1579.50000,619.80000,447.00000,447.00000,172.80000,-76.40000,96.40000,33.60000,62.80000,71.40000,134.90000,201.10000,242.20010,172.80000,435.70000,439.60000,0.46000,0.46000
2015-11-30,2358.80000,1690.80000,668.00000,483.20000,483.20000,184.80000,-79.20000,105.60000,43.10000,62.50000,80.10000,79.20000,154.90000,234.30000,184.80000,433.80000,437.90000,0.36000,0.35000
2015-08-31,2794.90000,2093.80000,701.09990,405.40000,405.40000,295.70000,-80.30000,215.40000,85.00000,130.40000,167.40000,-1319.80000,-1154.10000,387.40000,295.70000,430.70000,435.70000,-2.68000,-2.65000
2015-05-31,227.30030,-0.80000,228.10030,237.30000,237.29950,-9.19920,-86.40000,-95.60000,-32.90000,-62.70000,-75.90000,287.40000,210.50000,-8.39920,-9.19950,426.10000,431.30000,0.47000,0.48000
2015-02-28,2907.30000,2187.30000,720.00000,360.30000,360.30000,359.70000,-79.80000,279.90000,100.60000,179.30000,212.30000,-1165.00000,-954.50000,452.09990,359.70000,427.10000,432.30000,-2.23000,-2.21000
2014-11-30,3136.40000,2379.10000,757.29980,392.00000,392.00000,365.29980,-78.70000,286.60000,101.90000,184.70000,218.70000,-202.80000,9.50000,460.69980,365.29980,425.70000,430.80000,0.02000,0.02000
2014-08-31,2763.00000,2172.20000,590.80000,393.80000,393.80000,197.00000,-83.30000,113.70000,43.10000,70.60000,96.20000,388.30000,481.90000,293.00000,197.00000,423.90000,429.30000,1.14000,1.12000
2014-05-31,3959.40000,3115.90000,843.50000,1151.70000,1151.70000,-308.19970,-93.10000,-401.30000,7.00000,-408.30000,-396.20000,74.80000,-324.20000,-381.09970,-308.19970,422.00000,422.00000,-0.77000,-0.77000
2014-02-28,3947.30000,3024.20000,923.10010,534.90000,534.90000,388.20000,-95.00000,293.20000,78.20000,215.00000,226.10000,10.80000,233.80000,537.90000,388.20000,421.20000,427.30000,0.56000,0.55000
2013-11-30,4221.10000,3261.30000,959.80000,553.10000,553.10000,406.70020,-95.50000,311.20000,106.00000,205.20000,210.40000,42.00000,248.30000,544.70020,406.70020,421.10000,427.00000,0.59000,0.58000
2013-08-31,3715.80000,2923.70000,792.10010,538.10000,538.10000,254.00020,-95.80000,158.20000,28.90000,129.30000,133.40000,13.80000,143.90000,393.80020,254.00020,421.10000,428.20000,0.34000,0.34000
2013-05-31,2606.00000,1842.20000,763.79930,509.90000,509.90100,253.89890,-102.90000,150.99990,50.70000,100.30000,105.40000,88.60000,191.40000,374.39890,253.89890,410.80000,417.60000,0.46000,0.44000
2013-02-28,3833.80000,2962.90000,870.90010,611.70000,611.70000,259.20020,-70.60000,188.60000,77.70000,110.90000,122.90000,0.50000,120.00000,372.00020,259.20020,410.70000,417.80000,0.29000,0.29000
2012-11-30,3727.20000,2865.60000,861.59990,493.80000,493.80000,367.79980,-53.40000,314.40000,109.70000,204.70000,217.50000,-1.00000,211.20000,461.89980,367.79980,405.90000,411.70000,0.52000,0.51000
2012-08-31,3302.30000,2433.70000,868.60010,450.50000,450.50000,418.10010,-49.30000,368.80000,123.80000,245.00000,252.60000,-0.40000,249.70000,509.30010,418.10010,407.10000,412.00000,0.61000,0.61000
2012-05-31,3398.09900,2735.70000,662.39940,778.10010,778.10000,-115.70070,-50.80000,-166.50000,-62.00000,-104.50000,-89.90000,6.40000,-86.60000,-21.90070,-115.70000,412.90000,418.30000,-0.21000,-0.20000
2012-02-29,3396.00000,2609.40000,786.60010,356.70000,356.70000,429.90010,-49.70000,380.20000,112.10000,268.10000,280.70000,0.00000,280.00000,520.50010,429.90010,414.30000,420.00000,0.68000,0.67000
2011-11-30,3431.70000,2677.70000,754.00000,438.90000,438.90000,315.10010,-50.60000,264.50000,92.90000,171.60000,183.10000,,179.50000,410.10010,315.10010,413.60000,418.60000,0.43000,0.43000
2011-08-31,3105.30000,2509.30000,596.00000,406.60000,406.60000,189.39990,-52.90000,136.50000,48.70000,87.80000,94.00000,0.10000,93.50000,280.89990,189.39990,412.70000,418.10000,0.23000,0.22000
2011-05-31,3293.00000,2599.00000,693.99980,256.60000,256.60100,437.39920,-54.90000,382.50000,130.80000,251.70000,260.70000,-4.50000,253.60000,533.99910,437.39970,429.70000,434.30000,0.61000,0.60000
2011-02-28,3141.30000,2344.00000,797.30000,404.10000,404.10000,393.20000,-51.60000,341.60000,122.50000,219.10000,225.70000,-10.60000,214.80000,483.29990,393.20000,428.40000,432.80000,0.50000,0.50000
2010-11-30,3147.50000,2387.50000,760.00000,428.30000,428.30000,331.70000,-33.70000,298.00000,101.40000,196.60000,201.20000,0.60000,200.90000,420.09990,331.70000,437.80000,441.60000,0.46000,0.45000
2010-08-31,2804.30000,2153.00000,651.30000,410.00000,410.00000,241.30000,-37.30000,204.00000,66.90000,137.10000,143.30000,3.00000,146.40000,327.10000,241.30000,441.50000,446.00000,0.33000,0.33000
2010-05-31,2998.00000,2276.80000,721.20040,691.50000,691.50000,29.70000,-38.80000,-9.10000,-13.20000,4.10000,8.50000,-30.60000,-23.20000,112.80000,29.70020,443.60000,447.10000,-0.05000,-0.05000
2010-02-28,3030.50000,2251.90000,778.60010,418.20000,418.20000,360.40010,-39.70000,320.70000,102.60000,218.10000,221.00000,7.70000,229.60000,441.90010,360.40010,444.00000,448.30000,0.52000,0.51000
2009-11-30,3100.10000,2257.50000,842.60010,456.10000,456.10000,386.50000,-40.50000,346.00000,114.10000,231.90000,237.80000,1.40000,239.70000,467.20000,386.50000,443.20000,446.20000,0.54000,0.54000
2009-08-31,2886.30000,2180.10000,706.20000,421.90000,421.90000,284.30000,-41.40000,242.90000,88.80000,154.10000,163.00000,2.20000,165.90000,363.10000,284.30000,443.20000,445.60000,0.37000,0.37000
2009-05-31,2915.39900,2155.30000,760.09960,500.80000,500.80000,259.29960,-51.20000,208.10000,74.50000,133.59990,143.70000,31.20000,174.70000,327.49960,259.29980,452.90000,455.40000,0.40000,0.41000
2009-02-28,3125.00000,2385.60000,739.39990,424.70000,424.70000,314.70000,-42.00000,272.70000,92.00000,180.70000,191.80000,1.40000,193.20000,396.49990,314.70000,447.10000,449.70000,0.43000,0.43000
