,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,6505.95600,5929.26800,576.68800,591.72700,152.19600,496.90800,79.77980,-29.78700,49.99300,12.41300,37.58000,37.58000,37.58000,144.53180,79.77980,158.00300,158.53600,0.24000,0.24000
2022-08-31,8144.80300,7407.65800,737.14550,666.04100,182.86900,540.86300,196.28170,-28.70600,167.57500,41.67000,125.90500,125.90500,125.90500,263.71170,196.28170,158.80100,160.21800,0.79000,0.79000
2022-05-31,9311.62100,8436.22900,875.39160,656.74000,204.47300,507.91700,367.47560,-30.87400,336.60200,84.33700,252.26500,252.26500,252.26500,437.94860,367.47560,160.29800,161.79800,1.57000,1.56000
2022-02-28,7686.69400,6975.70700,710.98730,620.93510,193.77500,482.00700,228.98000,-27.73300,201.24710,41.41100,159.83590,159.83590,159.83600,301.34900,228.98140,162.41000,165.17600,1.00000,0.99000
2021-11-30,8527.75900,7691.19900,836.55960,575.93000,165.96800,464.39100,372.16890,-16.20900,355.96100,86.52300,269.43800,269.43800,269.43800,443.68790,372.16890,162.00600,164.87300,1.66000,1.63000
2021-08-31,7988.35900,7172.87500,815.48390,574.28600,200.03300,427.04200,388.44190,-20.62800,367.81400,82.54700,285.26700,285.26700,285.26700,455.38590,388.44190,162.96600,165.64300,1.75000,1.72000
2021-05-31,7697.59900,6773.09000,924.50880,554.06900,241.73100,362.22800,562.28080,5.04300,567.32400,130.56800,436.75600,436.75600,436.75600,624.63680,562.28080,163.15100,166.29500,2.68000,2.63000
2021-02-28,5164.25700,4522.88800,641.36910,506.82400,188.22000,367.83000,273.53910,-11.28600,262.24900,52.30400,209.94500,209.94500,209.94500,335.20010,273.53810,163.18300,165.13300,1.29000,1.28000
2020-11-30,5184.94400,4553.51400,631.42970,430.78100,176.44500,302.35300,329.07710,-18.57500,310.50300,75.20300,235.30000,235.30000,235.30000,390.60510,329.07710,163.73200,165.77300,1.44000,1.42000
2020-08-31,5372.16600,4620.02300,752.14310,441.92300,147.19500,343.01300,409.12990,-20.78900,388.34100,91.64500,296.69600,296.69600,296.69600,469.75690,409.12990,163.43400,165.62300,1.82000,1.79000
2020-05-31,3228.78200,2874.59900,354.18290,324.89100,50.95000,322.76600,31.41700,-27.25300,4.16400,-0.81400,4.97800,4.97800,4.97800,89.75700,31.41700,162.67300,163.53700,0.03000,0.03000
2020-02-29,4962.49100,4289.63300,672.85740,294.82890,111.90700,372.82100,300.03710,-23.40300,276.63300,61.69900,214.93400,214.93400,214.93400,357.62210,300.03610,164.83600,166.82000,1.33000,1.30000
2019-11-30,4790.02800,4176.38100,613.64700,484.84800,114.03300,370.81500,242.83200,-15.27300,227.55900,54.40300,173.15600,173.15600,173.15600,297.59000,242.83200,164.27300,166.53400,1.05000,1.04000
2019-08-31,5201.15100,4507.69800,693.45310,480.83100,114.13100,366.70000,326.75290,-21.21600,305.53700,71.93800,233.59900,233.59900,233.59900,378.71490,326.75290,165.35400,167.27200,1.41000,1.40000
2019-05-31,5366.31800,4623.93500,742.38280,489.66000,115.95900,373.70100,368.68160,-17.42500,351.25700,84.51300,266.74400,266.74400,266.74400,420.18770,368.68160,166.32400,167.64300,1.60000,1.59000
2019-02-28,4318.60200,3719.22400,599.37740,428.96700,103.70500,325.26200,274.11570,-18.28700,255.82910,63.27300,192.55610,192.55610,192.55600,320.75370,274.11570,174.46300,175.88400,1.15000,1.13000
2018-11-30,4295.87100,3726.63400,569.23710,409.52000,109.72500,299.79500,269.44240,-21.63400,247.80800,57.49700,190.31100,190.31100,190.31100,314.74040,269.44240,173.81600,175.32100,1.09000,1.09000
2018-08-31,4766.03500,4115.39900,650.63620,453.55400,109.66700,343.88700,306.74900,-17.26400,289.48500,68.59500,220.89000,220.89000,220.89000,351.71700,306.74900,176.28400,178.20000,1.25000,1.24000
2018-05-31,4792.59200,4131.25200,661.33980,438.23400,115.59300,322.64100,338.69870,-19.01500,319.68400,81.02800,238.65600,238.65600,238.65600,384.04170,338.69870,178.13900,179.42100,1.34000,1.33000
2018-02-28,4084.21700,3547.49100,536.72610,408.81400,101.07300,307.74100,228.98490,-18.86400,210.12300,87.97700,122.14610,122.14610,122.14600,275.75190,228.98540,182.66000,184.47000,0.69000,0.68000
2017-11-30,4107.01700,3567.82900,539.18800,399.67200,102.81000,296.86200,242.32620,-17.12600,225.20000,76.36000,148.84000,148.84000,148.84000,287.42320,242.32620,181.88800,184.03300,0.82000,0.81000
2017-08-31,4386.64000,3782.63500,604.00510,405.06200,107.93600,297.12600,306.87890,-16.64700,290.23200,108.80800,181.42400,181.42400,181.42400,351.06290,306.87890,182.86800,184.69600,0.99000,0.98000
2017-05-31,4542.33400,3893.39600,648.93800,403.50300,109.36300,294.14000,354.79790,-16.74500,338.05300,126.35100,211.70200,211.70200,211.70200,398.69190,354.79790,185.20000,186.85900,1.14000,1.13000
2017-02-28,4049.95900,3487.80100,562.15870,385.41310,82.89800,302.51300,259.64530,-17.33000,242.31510,89.71200,152.60310,152.60310,152.60300,302.86630,259.64530,190.34300,192.21500,0.81000,0.80000
2016-11-30,3701.52400,3198.38900,503.13500,356.73500,89.35900,267.37600,235.75880,-16.09800,219.66100,83.01600,136.64500,136.64500,136.64500,278.39980,235.75880,189.20000,190.81800,0.72000,0.72000
2016-08-31,3997.24800,3451.88600,545.36210,366.12600,95.96900,270.15700,275.20510,-13.46900,261.73600,99.37400,162.36200,162.36200,162.36200,317.41710,275.20510,191.53900,193.62300,0.85000,0.84000
2016-05-31,4126.38600,3553.74900,572.63720,380.23000,100.75800,279.47200,293.16530,-10.47200,282.69300,107.33300,175.36000,175.36000,175.36000,333.96630,293.16530,193.53100,195.25300,0.91000,0.90000
2016-02-29,3705.80400,3216.54000,489.26460,333.86010,92.33300,241.52600,247.73850,-21.55200,226.18590,85.15900,141.02700,141.02700,141.02700,284.59450,247.73830,203.27500,205.54000,0.73000,0.72000
2015-11-30,3544.06900,3079.73800,464.33110,337.51200,92.31600,245.19600,219.13500,-11.17800,207.95700,79.75800,128.19900,128.19900,128.19900,254.45100,219.13500,201.29100,203.38300,0.64000,0.63000
2015-08-31,3884.91300,3363.54300,521.37010,330.78400,98.27900,232.50500,288.86520,-9.04300,279.82200,107.59400,172.22800,172.22800,172.22800,321.98720,288.86520,207.24900,209.64800,0.83000,0.82000
2015-05-31,4014.88800,3471.09400,543.79390,349.77900,109.10800,240.67100,303.12280,-7.14400,295.97900,114.00500,181.97400,181.97400,181.97400,335.18880,303.12280,208.69800,211.65200,0.87000,0.86000
2015-02-28,3514.09200,3038.25500,475.83690,330.00900,90.38300,239.62600,236.21140,-3.37900,232.83200,89.69400,143.13800,143.13800,143.13800,266.39040,236.21090,215.61700,218.69100,0.68000,0.67000
2014-11-30,3405.23400,2958.61400,446.61990,316.63200,89.72200,226.91000,219.70970,-8.87400,210.83600,80.78700,130.04900,130.04900,130.04900,248.93770,219.70970,214.22800,217.02500,0.61000,0.60000
2014-08-31,3599.19400,3135.85500,463.33910,297.63800,92.57400,205.06400,258.27510,-7.63400,250.64100,96.12300,154.51800,154.51800,154.51800,286.69820,258.27510,218.18000,221.07000,0.71000,0.70000
2014-05-31,3750.19600,3248.46500,501.73100,313.44600,94.61500,218.83100,282.89990,-7.87800,275.02200,105.36900,169.65300,169.65300,169.65300,310.24290,282.89990,220.26800,223.63200,0.77000,0.76000
2014-02-28,3076.28300,2692.14200,384.14090,297.45400,80.82100,216.63200,167.50900,-7.80000,159.70800,60.49900,99.20900,99.20900,99.20900,195.43700,167.50850,223.58900,227.58400,0.44000,0.43000
2013-11-30,2941.40700,2559.68600,381.72090,284.36600,83.90500,200.46100,181.26000,-8.06000,173.20000,66.74800,106.45200,106.45200,106.45200,206.08300,181.26000,223.25900,227.41700,0.48000,0.47000
2013-08-31,3245.55200,2810.80900,434.74290,283.20600,84.42200,198.78400,235.95870,-8.83400,227.12500,86.85100,140.27400,140.27400,140.27400,260.78380,235.95870,223.61000,227.63400,0.63000,0.62000
2013-05-31,3311.05700,2862.96100,448.09590,290.18900,87.01900,203.17000,244.92600,-7.63700,237.28900,90.63800,146.65100,146.65100,146.65100,269.26100,244.92600,224.61800,228.55200,0.65000,0.64000
2013-02-28,2827.94800,2458.71300,369.23540,265.47510,75.95800,189.51800,179.71700,-7.56700,172.15100,64.93000,107.22100,107.22100,107.22100,204.27900,179.71780,228.09500,231.82300,0.47000,0.46000
2012-11-30,2602.44600,2257.22700,345.21900,257.28200,72.45400,184.82800,160.39110,-7.92600,152.46500,57.78400,94.68100,94.68100,94.68100,184.67010,160.39110,228.90400,232.65600,0.41000,0.41000
2012-08-31,2758.00400,2390.01100,367.99290,254.67400,75.67600,178.99800,188.99490,-7.89300,181.10200,69.46600,111.63600,111.63600,111.63600,212.45490,188.99490,228.36600,231.69600,0.49000,0.48000
2012-05-31,2774.42000,2392.50500,381.91500,253.60300,75.17900,178.42400,203.49100,-7.85800,195.63300,74.88700,120.74600,120.74600,120.74600,226.47300,203.49100,227.77300,231.80200,0.53000,0.52000
2012-02-29,2475.84900,2137.67700,338.17160,243.47900,66.07300,177.40600,160.76540,-8.00600,152.75990,57.72900,95.03100,95.03100,95.21900,182.88140,160.76540,226.28200,230.72100,0.42000,0.41000
2011-11-30,2260.51400,1957.29500,303.21890,225.76500,62.62500,163.14000,140.07890,-8.45300,131.62600,49.51600,82.11000,82.11000,82.11000,161.32090,140.07890,226.44600,230.63200,0.36000,0.36000
2011-08-31,2587.81900,2233.54400,354.27510,229.88700,63.82600,166.06100,188.21410,-8.35400,179.86000,68.70600,111.15400,111.15400,111.15400,208.03910,188.21410,226.30000,230.68100,0.49000,0.48000
2011-05-31,2679.41700,2296.32200,383.09500,241.65500,69.66100,171.99400,211.10080,-8.43700,202.66400,77.16400,125.50000,125.50000,125.31200,230.72980,211.10080,225.57000,230.27800,0.56000,0.54000
2011-02-28,2252.63300,1931.98100,320.65140,207.17000,54.13900,153.03000,167.62130,-32.29400,135.32700,49.20000,86.12700,86.12700,85.81200,200.28530,167.62120,223.44900,227.60100,0.38000,0.37000
2010-11-30,2119.12900,1821.21900,297.90990,219.70700,55.74500,163.96200,133.94790,-0.60300,133.34500,50.98100,82.36400,82.36400,82.03400,148.55690,133.94790,223.95300,228.47100,0.37000,0.36000
2010-08-31,2341.88000,1992.76200,349.11790,225.23600,52.60400,172.63200,176.48580,-1.31100,175.17500,67.29000,107.88500,107.88500,107.44300,191.10180,176.48580,222.85700,226.13200,0.48000,0.48000
2010-05-31,2261.91200,1928.36400,333.54810,226.69200,57.49500,169.19700,164.35130,0.00800,164.35900,63.24000,101.11900,101.11900,100.58300,178.78330,164.35130,222.22100,226.17900,0.45000,0.44000
2010-02-28,1833.24500,1568.02400,265.22090,175.71400,58.91700,116.79800,148.42320,-32.76400,115.66000,44.12400,71.53600,71.53600,70.88500,179.70420,148.42310,219.52700,222.23400,0.31000,0.32000
2009-11-30,1725.97700,1483.11400,242.86300,192.14000,65.80600,126.33400,116.52910,-0.62900,115.90000,41.31100,74.58900,74.58900,74.01500,130.89700,116.52910,220.20400,223.87900,0.34000,0.33000
2009-08-31,2076.67100,1762.12200,314.54900,218.12200,72.13000,145.99200,168.55700,-1.15800,167.39900,64.42800,102.97100,102.97100,102.15600,183.10400,168.55700,218.74700,221.33400,0.47000,0.46000
2009-05-31,1834.30000,1558.06300,276.23710,206.22500,-21.63600,227.86100,48.37610,-0.88300,47.49300,18.74500,28.74800,28.74800,28.44400,63.40810,48.37610,218.00400,218.84000,0.13000,0.13000
2009-02-28,1470.51700,1240.21000,230.30730,196.74400,27.96800,168.77600,61.53100,-0.59300,60.93800,23.41500,37.52300,37.52300,36.82000,74.89300,61.53100,217.53700,219.35700,0.18000,0.18000
