,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-03-31,5804.00000,3329.00000,2475.00000,610.00000,,610.00000,1865.00000,-303.00000,1562.00000,544.00000,1018.00000,1018.00000,1016.00000,1914.00000,1865.00000,1966.00000,1966.00000,0.52000,0.52000
2014-12-31,6258.00000,3631.00000,2627.00000,718.00000,3.00000,715.00000,1912.00000,-3.00000,1909.00000,673.00000,1236.00000,1236.00000,1230.00000,1971.00000,1912.00000,1978.00000,1978.00000,0.62000,0.62000
2014-09-30,6491.00000,3817.00000,2674.00000,663.00000,-12.00000,675.00000,1999.00000,115.00000,2114.00000,717.00000,1397.00000,1397.00000,1397.00000,2048.00000,1999.00000,1976.00000,1976.00000,0.71000,0.71000
2014-06-30,6256.00000,3653.00000,2603.00000,638.00000,10.00000,628.00000,1975.00000,-30.00000,1945.00000,683.00000,1262.00000,1262.00000,1259.00000,2025.00000,1975.00000,1980.00000,1980.00000,0.64000,0.64000
2014-03-31,5517.00000,3261.00000,2256.00000,520.00000,-2.00000,522.00000,1734.00000,72.00000,1806.00000,631.00000,1175.00000,1175.00000,1172.00000,1784.00000,1734.00000,1986.00000,1986.00000,0.59000,0.59000
2013-12-31,6080.00000,3672.00000,2408.00000,602.00000,-7.00000,609.00000,1799.00000,-1086.00000,713.00000,225.00000,488.00000,488.00000,495.00000,1853.00000,1799.00000,1999.00000,1999.00000,0.24000,0.24000
2013-09-30,6553.00000,3732.00000,2821.00000,664.00000,-25.00000,689.00000,2132.00000,-14.00000,2118.00000,722.00000,1396.00000,1396.00000,1392.00000,2184.00000,2132.00000,1998.00000,1998.00000,0.70000,0.70000
2013-06-30,6305.00000,3751.00000,2554.00000,552.00000,-1.00000,553.00000,2001.00000,-37.00000,1964.00000,698.00000,1266.00000,1266.00000,1263.00000,2053.00000,2001.00000,2002.00000,2002.00000,0.63000,0.63000
2013-03-31,5528.00000,2854.00000,2674.00000,522.00000,,522.00000,2152.00000,-5.00000,2147.00000,762.00000,1385.00000,1385.00000,1385.00000,2206.00000,2152.00000,2003.00000,2003.00000,0.69000,0.69000
2012-12-31,6242.00000,3859.00000,2383.00000,623.00000,-10.00000,618.00000,1765.00000,-7.00000,1758.00000,653.00000,1105.00000,1105.00000,1096.00000,1821.00000,1765.00000,2024.00000,2024.00000,0.55000,0.55000
2012-09-30,6242.00000,3758.00000,2484.00000,548.00000,38.00000,515.00000,1969.00000,-926.00000,1043.00000,386.00000,657.00000,657.00000,655.00000,2025.00000,1969.00000,2024.00000,2024.00000,0.32000,0.32000
2012-06-30,6487.00000,3993.00000,2494.00000,596.00000,-16.00000,617.00000,1877.00000,-70.00000,1807.00000,581.00000,1226.00000,1226.00000,1221.00000,1934.00000,1877.00000,2027.00000,2027.00000,0.60000,0.60000
2012-03-31,5647.00000,3445.00000,2202.00000,534.00000,-21.00000,560.00000,1642.00000,227.00000,1869.00000,674.00000,1195.00000,1195.00000,1195.00000,1698.00000,1642.00000,2034.00000,2034.00000,0.59000,0.59000
2011-12-31,6129.00000,3755.00000,2374.00000,790.00000,-224.00000,1018.00000,1356.00000,-173.00000,1183.00000,346.00000,837.00000,837.00000,829.00000,1425.00000,1356.00000,2064.00000,2064.00000,0.41000,0.41000
2011-09-30,6108.00000,3663.00000,2445.00000,581.00000,19.00000,567.00000,1878.00000,-85.00000,1793.00000,619.00000,1174.00000,1174.00000,1168.00000,1941.00000,1878.00000,2054.00000,2054.00000,0.57000,0.57000
2011-06-30,5920.00000,3948.00000,1972.00000,671.00000,-1.00000,677.00000,1295.00000,-139.00000,1156.00000,712.00000,444.00000,444.00000,443.00000,1356.00000,1295.00000,2076.00000,2076.00000,0.21000,0.21000
2011-03-31,5643.00000,3495.00000,2148.00000,601.00000,-2.00000,609.00000,1539.00000,-89.00000,1450.00000,512.00000,938.00000,938.00000,937.00000,1599.00000,1539.00000,2084.00000,2084.00000,0.45000,0.45000
2010-12-31,5927.00000,3673.00000,2254.00000,752.00000,-5.00000,761.00000,1493.00000,-86.00000,1407.00000,487.00000,920.00000,920.00000,904.00000,1561.00000,1493.00000,2077.00000,2079.00000,0.44000,0.44000
2010-09-30,6402.00000,3926.00000,2476.00000,691.00000,-3.00000,700.00000,1776.00000,-93.00000,1683.00000,552.00000,1131.00000,1131.00000,1131.00000,1847.00000,1776.00000,2078.00000,2080.00000,0.54000,0.54000
2010-06-30,6274.00000,3900.00000,2374.00000,651.00000,-190.00000,845.00000,1529.00000,-177.00000,1352.00000,309.00000,1043.00000,1043.00000,1042.00000,1597.00000,1529.00000,2076.00000,2079.00000,0.50000,0.50000
2010-03-31,5760.00000,3676.00000,2084.00000,641.00000,-7.00000,654.00000,1430.00000,-149.00000,1281.00000,468.00000,813.00000,813.00000,813.00000,1499.00000,1430.00000,2074.00000,2077.00000,0.39000,0.39000
2009-12-31,6014.00000,3963.00000,2051.00000,725.00000,-122.00000,851.00000,1200.00000,-125.00000,1075.00000,349.00000,726.00000,726.00000,725.00000,1273.00000,1200.00000,2066.00000,2071.00000,0.35000,0.35000
2009-09-30,6300.00000,4015.00000,2285.00000,663.00000,-221.00000,891.00000,1394.00000,-160.00000,1234.00000,352.00000,882.00000,882.00000,882.00000,1465.00000,1394.00000,2064.00000,2070.00000,0.43000,0.42000
2009-06-30,6719.00000,4263.00000,2456.00000,738.00000,-38.00000,779.00000,1677.00000,-70.00000,1607.00000,596.00000,1011.00000,1011.00000,1010.00000,1746.00000,1677.00000,2064.00000,2069.00000,0.49000,0.49000
2009-03-31,4523.00000,2481.00000,2042.00000,717.00000,-128.00000,851.00000,1191.00000,-230.00000,961.00000,372.00000,589.00000,589.00000,589.00000,1269.00000,1191.00000,2061.00000,2067.00000,0.28000,0.28000
