,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,13189.00000,9441.00000,3748.00000,484.00000,-1389.00000,2365.00000,1383.00000,-372.00000,1011.00000,208.00000,803.00000,803.00000,803.00000,,1383.00000,650.94400,716.07000,1.23000,1.14000
2022-09-30,13462.00000,10147.00000,3315.00000,495.00000,-1399.00000,2385.00000,930.00000,-272.00000,658.00000,175.00000,483.00000,483.00000,483.00000,930.00000,930.00000,650.58600,715.98500,0.74000,0.69000
2022-06-30,13422.00000,10013.00000,3409.00000,504.00000,-1384.00000,2392.00000,1017.00000,-414.00000,603.00000,127.00000,476.00000,476.00000,476.00000,1017.00000,1017.00000,650.34600,718.53200,0.73000,0.68000
2022-03-31,8899.00000,8356.00000,543.00000,332.00000,-1442.00000,2266.00000,-1723.00000,-363.00000,-2086.00000,-451.00000,-1635.00000,-1635.00000,-1635.00000,-1723.00000,-1723.00000,649.50300,649.50300,-2.52000,-2.52000
2021-12-31,9427.00000,8084.00000,1343.00000,352.00000,-1191.00000,2123.00000,-780.00000,-410.00000,-1190.00000,-259.00000,-931.00000,-931.00000,-931.00000,-780.00000,-780.00000,644.01500,644.01500,-1.41000,-1.40000
2021-09-30,8969.00000,7457.00000,1512.00000,318.00000,-119.00000,917.00000,595.00000,-389.00000,206.00000,37.00000,169.00000,169.00000,169.00000,595.00000,595.00000,648.56400,721.14200,0.26000,0.25000
2021-06-30,7478.00000,6609.00000,869.00000,277.00000,330.00000,428.00000,441.00000,-432.00000,9.00000,-10.00000,19.00000,19.00000,19.00000,441.00000,441.00000,644.12300,656.37200,0.03000,0.03000
2021-03-31,4008.00000,5686.00000,-1678.00000,151.00000,992.00000,-363.00000,-1315.00000,-258.00000,-1573.00000,-323.00000,-1250.00000,-1250.00000,-1250.00000,-1315.00000,-1315.00000,634.60900,634.60900,-1.97000,-1.97000
2020-12-31,4027.00000,5313.00000,-1286.00000,127.00000,-619.00000,1229.00000,-2515.00000,-294.00000,-2809.00000,-631.00000,-2178.00000,-2178.00000,-2178.00000,-2515.00000,-2515.00000,483.88800,483.88800,-3.57000,-3.57000
2020-09-30,3173.00000,5048.00000,-1875.00000,97.00000,-401.00000,996.00000,-2871.00000,-224.00000,-3095.00000,-696.00000,-2399.00000,-2399.00000,-2399.00000,-2871.00000,-2871.00000,509.04900,509.04900,-4.71000,-4.71000
2020-06-30,1622.00000,4445.00000,-2823.00000,57.00000,893.00000,-337.00000,-2486.00000,-173.00000,-2659.00000,-592.00000,-2067.00000,-2067.00000,-2067.00000,-2486.00000,-2486.00000,428.80700,428.80700,-4.82000,-4.82000
2020-03-31,8515.00000,7717.00000,798.00000,385.00000,-2402.00000,3347.00000,-2549.00000,-341.00000,-2890.00000,-649.00000,-2241.00000,-2241.00000,-2241.00000,-2549.00000,-2549.00000,425.71300,425.71300,-5.26000,-5.26000
2019-12-31,11313.00000,7543.00000,3770.00000,809.00000,-1718.00000,3041.00000,729.00000,-157.00000,572.00000,158.00000,414.00000,414.00000,414.00000,729.00000,729.00000,443.36300,444.26900,0.94000,0.93000
2019-09-30,11911.00000,8616.00000,3295.00000,424.00000,-1564.00000,2487.00000,808.00000,-251.00000,557.00000,132.00000,425.00000,425.00000,425.00000,808.00000,808.00000,441.91500,442.40100,0.96000,0.96000
2019-06-30,11960.00000,8525.00000,3435.00000,401.00000,-1392.00000,2282.00000,1153.00000,-271.00000,882.00000,220.00000,662.00000,662.00000,662.00000,1153.00000,1153.00000,445.00800,445.58700,1.49000,1.49000
2019-03-31,10584.00000,7970.00000,2614.00000,370.00000,-1389.00000,2239.00000,375.00000,-130.00000,245.00000,60.00000,185.00000,185.00000,185.00000,375.00000,375.00000,451.95100,453.42900,0.41000,0.41000
2018-12-31,10938.00000,9921.00000,1017.00000,384.00000,-1427.00000,446.00000,571.00000,-177.00000,394.00000,69.00000,325.00000,325.00000,325.00000,571.00000,571.00000,464.23600,465.66000,0.69000,0.68000
2018-09-30,11559.00000,8544.00000,3015.00000,395.00000,-1467.00000,2330.00000,685.00000,-189.00000,496.00000,124.00000,372.00000,372.00000,372.00000,685.00000,685.00000,460.52600,461.50700,0.81000,0.81000
2018-06-30,11643.00000,8302.00000,3341.00000,385.00000,-1495.00000,2337.00000,1004.00000,-248.00000,756.00000,200.00000,556.00000,556.00000,556.00000,1004.00000,1004.00000,463.53300,464.61800,1.20000,1.20000
2018-03-31,10401.00000,7723.00000,2678.00000,356.00000,-1486.00000,2282.00000,396.00000,-158.00000,238.00000,79.00000,159.00000,159.00000,159.00000,396.00000,396.00000,472.29700,474.59800,0.34000,0.34000
2017-12-31,10610.00000,7605.00000,3005.00000,383.00000,-1537.00000,2366.00000,639.00000,-231.00000,408.00000,991.00000,-583.00000,-583.00000,-583.00000,639.00000,639.00000,489.16400,491.69200,-1.17000,-1.17000
2017-09-30,10965.00000,7516.00000,3449.00000,400.00000,-1360.00000,2193.00000,1256.00000,-193.00000,1063.00000,402.00000,661.00000,661.00000,661.00000,1256.00000,1256.00000,484.77200,486.62500,1.36000,1.36000
2017-06-30,11227.00000,7408.00000,3819.00000,376.00000,-1426.00000,2220.00000,1599.00000,-210.00000,1389.00000,525.00000,864.00000,864.00000,864.00000,1599.00000,1599.00000,490.81800,492.96500,1.76000,1.75000
2017-03-31,9820.00000,7061.00000,2759.00000,318.00000,-1299.00000,2022.00000,737.00000,-202.00000,535.00000,195.00000,340.00000,340.00000,340.00000,737.00000,737.00000,503.90200,507.79700,0.67000,0.67000
2016-12-31,9750.00000,6970.00000,2780.00000,334.00000,-1506.00000,2237.00000,543.00000,-190.00000,353.00000,156.00000,197.00000,197.00000,197.00000,543.00000,543.00000,552.30800,556.09900,0.44000,0.43000
2016-09-30,10594.00000,6946.00000,3648.00000,347.00000,-1471.00000,2217.00000,1431.00000,-242.00000,1189.00000,452.00000,737.00000,737.00000,737.00000,1431.00000,1431.00000,525.41500,528.51000,1.40000,1.40000
2016-06-30,10363.00000,6715.00000,3648.00000,334.00000,-1189.00000,1897.00000,1751.00000,-258.00000,1493.00000,543.00000,950.00000,950.00000,950.00000,1751.00000,1751.00000,563.00000,566.04000,1.69000,1.68000
2016-03-31,9435.00000,6260.00000,3175.00000,308.00000,-1177.00000,1840.00000,1335.00000,-218.00000,1117.00000,417.00000,700.00000,700.00000,700.00000,1335.00000,1335.00000,606.24500,611.48800,1.15000,1.14000
2015-12-31,9630.00000,6330.00000,3300.00000,342.00000,-1538.00000,2232.00000,1068.00000,-823.00000,245.00000,-3036.00000,3281.00000,3281.00000,3281.00000,1068.00000,1068.00000,668.39300,687.35500,5.02000,4.87000
2015-09-30,10706.00000,6711.00000,3995.00000,366.00000,-1294.00000,1996.00000,1999.00000,-290.00000,1709.00000,16.00000,1693.00000,1693.00000,1693.00000,1999.00000,1999.00000,661.86900,680.73900,2.56000,2.49000
2015-06-30,10827.00000,6964.00000,3863.00000,350.00000,-1252.00000,1942.00000,1921.00000,-202.00000,1719.00000,15.00000,1704.00000,1704.00000,1704.00000,1921.00000,1921.00000,688.72700,707.61100,2.47000,2.41000
2015-03-31,9827.00000,6598.00000,3229.00000,336.00000,-1341.00000,2013.00000,1216.00000,-273.00000,943.00000,11.00000,932.00000,932.00000,932.00000,1216.00000,1216.00000,696.41500,716.93000,1.34000,1.30000
2014-12-31,10161.00000,7174.00000,2987.00000,348.00000,-1444.00000,2127.00000,860.00000,-294.00000,566.00000,-30.00000,596.00000,596.00000,596.00000,860.00000,860.00000,717.45600,734.01600,0.85000,0.83000
2014-09-30,11139.00000,7900.00000,3239.00000,393.00000,-1252.00000,1979.00000,1260.00000,-311.00000,949.00000,7.00000,942.00000,942.00000,942.00000,1260.00000,1260.00000,719.06700,735.19600,1.31000,1.28000
2014-06-30,11355.00000,7917.00000,3438.00000,402.00000,-1318.00000,2039.00000,1399.00000,-195.00000,1204.00000,340.00000,864.00000,864.00000,864.00000,1399.00000,1399.00000,720.60000,734.76700,1.20000,1.17000
2014-03-31,9995.00000,7653.00000,2342.00000,401.00000,-904.00000,1612.00000,730.00000,-237.00000,493.00000,13.00000,480.00000,480.00000,480.00000,730.00000,730.00000,723.97100,741.33500,0.66000,0.65000
2013-12-31,7368.00000,5455.00000,1913.00000,301.00000,-1259.00000,1798.00000,115.00000,-2441.00000,-2326.00000,-324.00000,-2002.00000,-2002.00000,-2002.00000,115.00000,115.00000,280.21300,280.21300,-7.21000,-6.98000
2013-09-30,6828.00000,4875.00000,1953.00000,294.00000,-754.00000,1252.00000,701.00000,-412.00000,289.00000,,289.00000,289.00000,289.00000,701.00000,701.00000,249.71900,289.03600,1.16000,1.02000
2013-06-30,6449.00000,4715.00000,1734.00000,273.00000,-742.00000,1222.00000,512.00000,-292.00000,220.00000,,220.00000,220.00000,220.00000,512.00000,512.00000,249.58800,288.51100,0.88000,0.79000
2013-03-31,6098.00000,4760.00000,1338.00000,290.00000,-773.00000,1267.00000,71.00000,-434.00000,-363.00000,-22.00000,-341.00000,-341.00000,-341.00000,71.00000,71.00000,249.49100,249.49100,-1.37000,-1.37000
2012-12-31,5937.00000,4200.00000,1737.00000,,-567.00000,1693.00000,44.00000,-350.00000,-306.00000,,263.00000,263.00000,263.00000,44.00000,44.00000,249.49000,249.49000,-1.14000,-1.14000
2012-09-30,6429.00000,5192.00000,1237.00000,,-930.00000,1186.00000,51.00000,-289.00000,-238.00000,,-238.00000,-238.00000,-238.00000,51.00000,51.00000,335.00000,335.00000,-0.71000,-0.71000
2012-06-30,6452.00000,5200.00000,1252.00000,,-849.00000,1110.00000,142.00000,-383.00000,-241.00000,,-241.00000,-241.00000,-241.00000,142.00000,142.00000,335.00000,335.00000,-0.72000,-0.72000
2012-03-31,6037.00000,5152.00000,885.00000,,-714.00000,974.00000,-89.00000,-1571.00000,-1660.00000,,-1660.00000,-1660.00000,-1660.00000,-89.00000,-89.00000,335.00000,335.00000,-4.95000,-4.95000
2011-12-31,5956.00000,4308.00000,1648.00000,,-1212.00000,2414.00000,-766.00000,-329.00000,-1095.00000,,-1095.00000,-1095.00000,-1095.00000,-766.00000,-766.00000,124.98500,124.98500,-13.19000,-13.19000
2011-09-30,6376.00000,5326.00000,1050.00000,,-738.00000,1011.00000,39.00000,-201.00000,-162.00000,,-162.00000,-162.00000,-162.00000,39.00000,39.00000,335.00000,335.00000,-0.48000,-0.48000
2011-06-30,6114.00000,5214.00000,900.00000,,-712.00000,978.00000,-78.00000,-208.00000,-286.00000,,-286.00000,-286.00000,-286.00000,-78.00000,-78.00000,335.00000,335.00000,-0.85000,-0.85000
2011-03-31,5533.00000,4758.00000,775.00000,,-731.00000,1007.00000,-232.00000,-204.00000,-436.00000,,-436.00000,-436.00000,-436.00000,-232.00000,-232.00000,333.00000,333.00000,-1.31000,-1.31000
